Day,S,E,I,R
0,19969,11,19,1
1,19949,26,21,4
2,19932,35,24,9
3,19910,48,30,12
4,19888,55,42,15
5,19851,77,51,21
6,19812,92,68,28
7,19748,127,88,37
8,19666,173,111,50
9,19566,227,151,56
10,19444,277,206,73
11,19273,368,264,95
12,19021,510,342,127
13,18745,635,442,178
14,18397,794,566,243
15,17930,1026,708,336
16,17360,1307,916,417
17,16660,1607,1185,548
18,15798,2033,1453,716
19,14835,2442,1800,923
20,13726,2873,2243,1158
21,12388,3359,2772,1481
22,11034,3807,3292,1867
23,9589,4188,3899,2324
24,8130,4466,4554,2850
25,6687,4655,5221,3437
26,5370,4729,5766,4135
27,4255,4498,6384,4863
28,3261,4247,6799,5693
29,2505,3824,7080,6591
30,1902,3361,7228,7509
31,1429,2933,7207,8431
32,1105,2460,7104,9331
33,858,2037,6860,10245
34,693,1634,6569,11104
35,588,1335,6149,11928
36,515,1075,5675,12735
37,460,873,5209,13458
38,433,681,4780,14106
39,413,553,4365,14669
40,396,452,3973,15179
41,384,363,3612,15641
42,386,302,3207,16105
43,404,272,2862,16462
44,423,213,2559,16805
45,450,190,2282,17078
46,480,150,2045,17325
47,514,127,1805,17554
48,552,114,1608,17726
49,579,120,1394,17907
50,614,111,1251,18024
51,642,106,1103,18149
52,693,90,993,18224
53,738,80,878,18304
54,782,81,761,18376
55,820,78,664,18438
56,875,73,611,18441
57,928,70,540,18462
58,999,69,470,18462
59,1060,64,420,18456
60,1125,56,381,18438
61,1173,45,345,18437
62,1221,44,311,18424
63,1272,43,273,18412
64,1325,47,231,18397
65,1380,37,222,18361
66,1443,38,190,18329
67,1494,39,183,18284
68,1556,36,164,18244
69,1599,37,146,18218
70,1657,32,124,18187
71,1715,39,105,18141
72,1783,31,102,18084
73,1837,26,93,18044
74,1884,26,81,18009
75,1957,20,81,17942
76,2021,19,77,17883
77,2075,16,66,17843
78,2136,13,66,17785
79,2191,13,63,17733
80,2251,12,59,17678
81,2303,17,52,17628
82,2358,14,46,17582
83,2413,14,39,17534
84,2471,17,34,17478
85,2537,18,33,17412
86,2588,15,36,17361
87,2633,16,38,17313
88,2687,21,35,17257
89,2733,23,35,17209
90,2779,25,38,17158
91,2821,22,43,17114
92,2876,22,41,17061
93,2927,16,40,17017
94,2986,15,33,16966
95,3041,14,33,16912
96,3085,13,36,16866
97,3141,15,35,16809
98,3190,14,37,16759
99,3228,15,38,16719
100,3289,12,39,16660
101,3340,11,36,16613
102,3385,16,33,16566
103,3443,17,33,16507
104,3485,19,38,16458
105,3535,17,37,16411
106,3585,13,39,16363
107,3620,19,36,16325
108,3668,19,39,16274
109,3696,24,36,16244
110,3747,22,37,16194
111,3801,19,37,16143
112,3847,17,41,16095
113,3890,19,41,16050
114,3923,24,41,16012
115,3955,25,42,15978
116,3979,26,43,15952
117,4014,25,39,15922
118,4044,24,39,15893
119,4087,19,44,15850
120,4140,20,41,15799
121,4172,15,44,15769
122,4215,19,42,15724
123,4248,26,36,15690
124,4303,22,42,15633
125,4344,27,40,15589
126,4380,22,52,15546
127,4418,21,49,15512
128,4462,22,47,15469
129,4489,25,49,15437
130,4519,22,49,15410
131,4560,27,48,15365
132,4599,25,48,15328
133,4634,26,50,15290
134,4667,25,49,15259
135,4700,26,49,15225
136,4722,33,50,15195
137,4746,35,59,15160
138,4775,37,65,15123
139,4813,36,65,15086
140,4836,42,67,15055
141,4870,48,66,15016
142,4883,48,71,14998
143,4891,50,82,14977
144,4923,51,77,14949
145,4942,50,83,14925
146,4977,54,85,14884
147,4988,70,84,14858
148,5021,62,99,14818
149,5056,69,99,14776
150,5088,71,101,14740
151,5105,78,108,14709
152,5120,76,129,14675
153,5151,70,140,14639
154,5168,77,135,14620
155,5183,77,141,14599
156,5192,89,149,14570
157,5201,91,149,14559
158,5217,98,147,14538
159,5225,117,140,14518
160,5240,115,155,14490
161,5243,112,177,14468
162,5271,115,186,14428
163,5294,112,194,14400
164,5289,127,213,14371
165,5297,137,221,14345
166,5299,131,232,14338
167,5299,134,241,14326
168,5285,136,258,14321
169,5277,146,259,14318
170,5280,153,263,14304
171,5278,169,260,14293
172,5259,179,279,14283
173,5243,178,286,14293
