Day,S,E,I,R
0,19969,11,15,5
1,19958,20,16,6
2,19940,34,18,8
3,19920,44,24,12
4,19896,59,28,17
5,19875,67,38,20
6,19836,85,56,23
7,19776,121,75,28
8,19694,172,97,37
9,19607,210,133,50
10,19482,272,177,69
11,19329,359,206,106
12,19154,429,281,136
13,18925,551,351,173
14,18600,737,449,214
15,18209,910,617,264
16,17705,1155,797,343
17,17077,1457,1014,452
18,16306,1814,1304,576
19,15343,2242,1675,740
20,14271,2679,2108,942
21,13027,3165,2603,1205
22,11632,3633,3195,1540
23,10202,4043,3800,1955
24,8684,4436,4447,2433
25,7206,4666,5135,2993
26,5810,4789,5696,3705
27,4620,4588,6298,4494
28,3619,4320,6744,5317
29,2782,3944,7074,6200
30,2072,3598,7161,7169
31,1595,3092,7231,8082
32,1238,2576,7169,9017
33,978,2139,6934,9949
34,786,1759,6614,10841
35,657,1426,6237,11680
36,545,1174,5841,12440
37,482,950,5438,13130
38,449,744,5005,13802
39,423,603,4521,14453
40,404,497,4090,15009
41,380,425,3666,15529
42,385,345,3335,15935
43,395,279,2980,16346
44,427,237,2641,16695
45,433,211,2350,17006
46,432,182,2101,17285
47,458,161,1870,17511
48,472,144,1656,17728
49,507,128,1473,17892
50,532,116,1305,18047
51,566,104,1158,18172
52,608,101,1024,18267
53,646,91,904,18359
54,690,88,789,18433
55,731,87,706,18476
56,774,84,634,18508
57,808,78,560,18554
58,874,71,483,18572
59,934,60,427,18579
60,996,60,382,18562
61,1047,51,334,18568
62,1102,47,311,18540
63,1155,51,281,18513
64,1202,51,257,18490
65,1272,50,232,18446
66,1323,45,216,18416
67,1382,40,204,18374
68,1449,30,189,18332
69,1516,30,154,18300
70,1560,31,136,18273
71,1609,32,129,18230
72,1651,29,125,18195
73,1715,31,116,18138
74,1769,29,107,18095
75,1817,31,98,18054
76,1858,32,92,18018
77,1914,29,87,17970
78,1981,25,82,17912
79,2036,21,73,17870
80,2092,18,71,17819
81,2138,19,71,17772
82,2204,18,63,17715
83,2257,18,64,17661
84,2308,19,59,17614
85,2358,16,61,17565
86,2406,15,59,17520
87,2471,13,56,17460
88,2529,18,51,17402
89,2583,20,48,17349
90,2634,20,45,17301
91,2665,24,45,17266
92,2709,21,44,17226
93,2758,15,47,17180
94,2805,13,48,17134
95,2844,9,47,17100
96,2892,14,39,17055
97,2947,12,38,17003
98,2995,13,34,16958
99,3052,13,33,16902
100,3095,13,35,16857
101,3134,11,29,16826
102,3176,12,25,16787
103,3220,12,24,16744
104,3277,10,23,16690
105,3311,9,26,16654
106,3375,11,24,16590
107,3431,10,26,16533
108,3479,8,28,16485
109,3531,8,24,16437
110,3596,8,25,16371
111,3644,10,24,16322
112,3686,11,20,16283
113,3736,10,19,16235
114,3778,9,20,16193
115,3825,6,20,16149
116,3886,6,15,16093
117,3921,6,15,16058
118,3972,6,8,16014
119,4023,8,8,15961
120,4062,8,11,15919
121,4110,7,12,15871
122,4157,9,11,15823
123,4205,9,10,15776
124,4251,8,12,15729
125,4306,9,11,15674
126,4354,8,11,15627
127,4402,9,13,15576
128,4445,7,15,15533
129,4491,4,18,15487
130,4536,7,16,15441
131,4580,8,16,15396
132,4617,8,16,15359
133,4661,10,16,15313
134,4698,11,15,15276
135,4724,14,19,15243
136,4768,13,22,15197
137,4806,11,24,15159
138,4841,14,24,15121
139,4886,15,25,15074
140,4913,20,26,15041
141,4941,24,28,15007
142,4980,25,27,14968
143,5014,27,29,14930
144,5050,26,29,14895
145,5096,20,35,14849
146,5129,17,35,14819
147,5161,20,35,14784
148,5202,23,36,14739
149,5237,22,34,14707
150,5281,18,34,14667
151,5316,23,33,14628
152,5349,18,37,14596
153,5387,20,32,14561
154,5434,25,36,14505
155,5468,31,41,14460
156,5503,26,48,14423
157,5536,23,51,14390
158,5570,29,47,14354
159,5601,33,44,14322
160,5618,39,49,14294
161,5652,38,48,14262
162,5673,39,50,14238
163,5700,38,56,14206
164,5728,38,60,14174
165,5761,40,58,14141
166,5782,49,63,14106
167,5817,53,69,14061
168,5837,51,79,14033
169,5855,53,81,14011
170,5868,59,85,13988
171,5901,55,87,13957
172,5920,66,89,13925
173,5953,68,90,13889
174,5960,71,101,13868
175,5974,79,111,13836
176,5985,88,121,13806
177,6000,90,131,13779
178,6012,99,140,13749
179,6018,98,150,13734
180,6022,102,165,13711
181,6017,112,169,13702
182,6015,119,178,13688
183,6010,119,189,13682
184,5990,144,194,13672
185,5984,143,217,13656
186,5971,158,222,13649
187,5977,156,228,13639
188,5965,153,247,13635
189,5955,179,258,13608
190,5937,185,277,13601
191,5913,199,299,13589
192,5891,197,326,13586
193,5862,228,338,13572
194,5832,245,340,13583
195,5803,245,363,13589
196,5766,265,377,13592
197,5733,272,406,13589
198,5705,297,419,13579
199,5662,303,440,13595
200,5592,326,461,13621
201,5545,331,506,13618
202,5479,355,518,13648
203,5409,364,572,13655
204,5333,376,622,13669
205,5242,417,649,13692
206,5154,434,697,13715
207,5046,462,720,13772
208,4963,469,741,13827
209,4853,481,777,13889
210,4737,516,796,13951
211,4650,494,848,14008
212,4562,479,883,14076
213,4459,497,889,14155
214,4363,493,912,14232
215,4260,517,912,14311
216,4165,520,948,14367
217,4065,541,953,14441
218,3978,518,980,14524
219,3864,542,954,14640
220,3802,513,958,14727
221,3705,517,961,14817
222,3641,500,987,14872
223,3556,521,988,14935
