Day,S,E,I,R
0,19965,15,18,2
1,19950,28,16,6
2,19929,39,25,7
3,19905,51,36,8
4,19882,63,44,11
5,19836,89,60,15
6,19786,116,73,25
7,19716,150,96,38
8,19647,184,119,50
9,19521,249,154,76
10,19398,301,202,99
11,19219,391,270,120
12,18986,526,339,149
13,18745,609,451,195
14,18371,822,557,250
15,17953,1015,715,317
16,17417,1252,936,395
17,16724,1597,1165,514
18,15910,1966,1459,665
19,14893,2440,1800,867
20,13721,2928,2246,1105
21,12413,3336,2813,1438
22,11010,3780,3388,1822
23,9498,4212,4008,2282
24,8002,4545,4653,2800
25,6546,4737,5334,3383
26,5205,4747,5980,4068
27,4151,4451,6588,4810
28,3201,4124,7022,5653
29,2479,3724,7246,6551
30,1861,3351,7254,7534
31,1434,2886,7286,8394
32,1132,2387,7152,9329
33,908,1911,6910,10271
34,734,1583,6566,11117
35,585,1348,6100,11967
36,501,1086,5654,12759
37,438,867,5234,13461
38,393,683,4784,14140
39,371,572,4313,14744
40,354,471,3923,15252
41,352,384,3498,15766
42,343,306,3129,16222
43,373,262,2797,16568
44,401,214,2500,16885
45,444,176,2216,17164
46,490,145,1975,17390
47,529,128,1752,17591
48,547,117,1559,17777
49,579,123,1383,17915
50,611,111,1248,18030
51,654,94,1124,18128
52,706,75,1015,18204
53,741,80,903,18276
54,775,84,811,18330
55,822,77,727,18374
56,865,66,636,18433
57,904,66,558,18472
58,954,56,510,18480
59,996,65,442,18497
60,1060,61,398,18481
61,1100,63,345,18492
62,1126,59,317,18498
63,1187,44,282,18487
64,1243,48,250,18459
65,1294,39,217,18450
66,1342,33,199,18426
67,1402,36,180,18382
68,1454,46,158,18342
69,1516,40,150,18294
70,1581,36,140,18243
71,1639,34,129,18198
72,1695,33,123,18149
73,1737,37,126,18100
74,1796,36,115,18053
75,1844,38,108,18010
76,1894,34,105,17967
77,1930,20,114,17936
78,1982,19,105,17894
79,2035,22,98,17845
80,2086,21,88,17805
81,2143,27,76,17754
82,2189,30,76,17705
83,2245,24,87,17644
84,2286,24,84,17606
85,2330,28,81,17561
86,2384,24,79,17513
87,2437,30,71,17462
88,2490,27,73,17410
89,2540,24,76,17360
90,2591,20,66,17323
91,2650,22,58,17270
92,2692,23,51,17234
93,2750,25,45,17180
94,2809,19,46,17126
95,2864,21,42,17073
96,2918,24,37,17021
97,2953,22,36,16989
98,3008,19,38,16935
99,3067,18,37,16878
100,3125,18,35,16822
101,3179,15,37,16769
102,3225,18,38,16719
103,3268,18,36,16678
104,3315,17,36,16632
105,3354,19,29,16598
106,3403,18,26,16553
107,3450,14,29,16507
108,3509,13,25,16453
109,3556,11,27,16406
110,3585,10,27,16378
111,3635,9,30,16326
112,3686,9,28,16277
113,3737,11,26,16226
114,3782,11,24,16183
115,3826,9,20,16145
116,3875,5,20,16100
117,3914,8,18,16060
118,3959,8,18,16015
119,4004,7,19,15970
120,4050,7,17,15926
121,4083,8,19,15890
122,4128,6,19,15847
123,4168,8,17,15807
124,4215,6,19,15760
125,4251,7,15,15727
126,4289,13,15,15683
127,4322,15,17,15646
128,4355,14,20,15611
129,4391,15,16,15578
130,4426,12,18,15544
131,4471,14,18,15497
132,4513,13,17,15457
