Day,S,E,I,R
0,19963,17,19,1
1,19945,30,23,2
2,19927,39,28,6
3,19907,50,37,6
4,19874,68,44,14
5,19831,95,56,18
6,19776,128,70,26
7,19714,159,88,39
8,19643,185,123,49
9,19539,235,158,68
10,19401,300,213,86
11,19218,394,279,109
12,18969,555,324,152
13,18702,684,421,193
14,18373,814,569,244
15,17939,1013,733,315
16,17383,1301,915,401
17,16679,1643,1147,531
18,15826,2063,1449,662
19,14831,2475,1838,856
20,13680,2944,2307,1069
21,12385,3383,2856,1376
22,10946,3892,3400,1762
23,9460,4287,4059,2194
24,8046,4482,4740,2732
25,6594,4683,5350,3373
26,5294,4775,5920,4011
27,4166,4545,6454,4835
28,3202,4192,6932,5674
29,2473,3726,7208,6593
30,1877,3226,7379,7518
31,1436,2755,7366,8443
32,1081,2361,7171,9387
33,835,1965,6864,10336
34,673,1574,6542,11211
35,551,1272,6117,12060
36,495,1019,5674,12812
37,443,831,5238,13488
38,394,691,4745,14170
39,383,550,4318,14749
40,394,416,3885,15305
41,397,344,3449,15810
42,383,294,3077,16246
43,397,240,2763,16600
44,425,199,2465,16911
45,451,175,2178,17196
46,490,156,1922,17432
47,520,156,1705,17619
48,553,145,1533,17769
49,574,131,1356,17939
50,614,115,1199,18072
51,646,111,1074,18169
52,702,96,954,18248
53,759,87,836,18318
54,804,83,743,18370
55,866,78,662,18394
56,918,70,587,18425
57,971,63,547,18419
58,1016,71,483,18430
59,1071,75,428,18426
60,1118,80,380,18422
61,1166,67,354,18413
62,1223,60,317,18400
63,1267,47,292,18394
64,1322,53,248,18377
65,1390,43,221,18346
66,1439,43,196,18322
67,1490,43,178,18289
68,1552,41,163,18244
69,1616,37,155,18192
70,1667,31,147,18155
71,1733,33,126,18108
72,1807,29,117,18047
73,1852,32,106,18010
74,1908,35,102,17955
75,1960,26,103,17911
76,2005,27,91,17877
77,2067,26,87,17820
78,2110,28,83,17779
79,2160,26,76,17738
80,2207,22,76,17695
81,2257,26,71,17646
82,2310,26,68,17596
83,2347,24,66,17563
84,2402,24,61,17513
85,2452,19,57,17472
86,2499,19,52,17430
87,2550,16,52,17382
88,2613,14,47,17326
89,2661,13,40,17286
90,2704,14,37,17245
91,2748,15,37,17200
92,2804,15,37,17144
93,2851,12,40,17097
94,2900,12,40,17048
95,2948,13,36,17003
96,2995,15,31,16959
97,3042,15,30,16913
98,3093,14,31,16862
99,3135,11,35,16819
100,3174,14,30,16782
101,3230,16,28,16726
102,3280,15,30,16675
103,3326,10,31,16633
104,3357,12,32,16599
105,3412,12,30,16546
106,3456,14,29,16501
107,3502,10,33,16455
108,3541,11,34,16414
109,3587,14,27,16372
110,3633,17,22,16328
111,3684,13,27,16276
112,3734,16,26,16224
113,3773,17,30,16180
114,3812,16,31,16141
115,3851,17,29,16103
116,3892,16,33,16059
117,3930,12,37,16021
118,3980,12,38,15970
119,4022,19,33,15926
120,4071,16,39,15874
121,4108,19,35,15838
122,4146,23,32,15799
123,4188,20,39,15753
124,4236,20,39,15705
125,4282,24,39,15655
126,4329,25,33,15613
127,4368,20,36,15576
128,4404,18,33,15545
129,4448,18,33,15501
130,4471,18,35,15476
131,4514,22,33,15431
132,4546,25,29,15400
133,4590,22,30,15358
134,4636,22,34,15308
135,4680,21,33,15266
136,4707,28,35,15230
137,4755,24,41,15180
138,4790,25,39,15146
139,4832,21,45,15102
140,4878,26,46,15050
141,4896,35,43,15026
142,4932,31,50,14987
143,4971,30,46,14953
144,4991,36,45,14928
145,5024,33,50,14893
146,5048,39,53,14860
147,5078,38,60,14824
148,5126,40,57,14777
149,5149,41,59,14751
150,5188,44,59,14709
151,5220,50,58,14672
152,5251,64,59,14626
153,5272,65,66,14597
154,5303,54,86,14557
155,5324,66,89,14521
156,5344,65,108,14483
157,5363,61,121,14455
158,5386,66,126,14422
159,5409,70,123,14398
160,5417,71,132,14380
161,5425,80,136,14359
162,5457,85,131,14327
163,5469,89,136,14306
164,5478,93,147,14282
165,5482,103,172,14243
166,5488,102,181,14229
167,5479,110,194,14217
168,5492,104,194,14210
169,5496,112,200,14192
170,5488,122,205,14185
171,5478,139,214,14169
172,5471,140,230,14159
173,5463,155,239,14143
174,5455,151,264,14130
175,5441,156,279,14124
176,5423,168,286,14123
177,5408,186,283,14123
178,5393,203,299,14105
179,5358,219,314,14109
180,5334,234,321,14111
181,5320,234,343,14103
182,5285,255,368,14092
183,5260,272,382,14086
184,5228,269,421,14082
185,5194,268,462,14076
186,5166,270,474,14090
187,5129,282,482,14107
188,5055,298,511,14136
189,5016,303,516,14165
190,4963,313,540,14184
191,4904,328,550,14218
192,4870,319,571,14240
193,4809,348,574,14269
194,4747,343,606,14304
195,4689,373,606,14332
196,4636,386,611,14367
197,4568,405,623,14404
198,4512,399,656,14433
199,4427,413,681,14479
200,4353,440,693,14514
201,4286,437,721,14556
202,4208,433,742,14617
203,4135,434,741,14690
204,4080,426,783,14711
205,4004,420,817,14759
206,3940,423,832,14805
207,3871,426,846,14857
208,3809,442,847,14902
209,3756,442,862,14940
210,3702,429,866,15003
211,3651,448,847,15054
212,3576,460,861,15103
213,3501,482,863,15154
214,3450,461,874,15215
215,3395,450,872,15283
216,3338,461,879,15322
217,3277,436,918,15369
218,3235,430,904,15431
219,3202,393,912,15493
