Day,S,E,I,R
0,19959,21,18,2
1,19945,27,25,3
2,19916,51,28,5
3,19885,67,38,10
4,19851,79,57,13
5,19806,105,71,18
6,19738,139,95,28
7,19657,182,125,36
8,19556,252,141,51
9,19438,291,203,68
10,19265,387,241,107
11,19082,464,323,131
12,18784,609,437,170
13,18429,795,535,241
14,17969,1023,695,313
15,17423,1272,892,413
16,16761,1571,1139,529
17,15957,1950,1423,670
18,14999,2369,1785,847
19,13877,2821,2220,1082
20,12572,3306,2747,1375
21,11139,3819,3306,1736
22,9717,4180,3946,2157
23,8229,4501,4612,2658
24,6782,4709,5282,3227
25,5442,4734,5900,3924
26,4240,4597,6472,4691
27,3285,4217,6943,5555
28,2496,3888,7162,6454
29,1916,3358,7343,7383
30,1459,2893,7333,8315
31,1112,2408,7211,9269
32,855,2028,6847,10270
33,682,1654,6507,11157
34,572,1314,6134,11980
35,480,1064,5724,12732
36,424,827,5302,13447
37,379,668,4821,14132
38,369,510,4358,14763
39,347,431,3937,15285
40,347,338,3542,15773
41,349,283,3132,16236
42,370,243,2786,16601
43,418,187,2496,16899
44,451,162,2195,17192
45,473,147,1944,17436
46,505,138,1742,17615
47,520,135,1523,17822
48,561,120,1353,17966
49,601,106,1209,18084
50,639,94,1074,18193
51,686,83,960,18271
52,745,69,824,18362
53,776,68,722,18434
54,814,70,630,18486
55,872,71,561,18496
56,917,67,512,18504
57,961,63,461,18515
58,999,62,426,18513
59,1042,59,398,18501
60,1088,54,357,18501
61,1143,53,313,18491
62,1184,50,297,18469
63,1240,49,256,18455
64,1299,44,228,18429
65,1362,36,217,18385
66,1409,37,191,18363
67,1469,36,172,18323
68,1537,35,158,18270
69,1602,30,149,18219
70,1651,28,142,18179
71,1706,22,134,18138
72,1768,17,123,18092
73,1824,10,103,18063
74,1873,14,85,18028
75,1916,13,73,17998
76,1979,16,64,17941
77,2029,13,64,17894
78,2078,19,65,17838
79,2119,20,64,17797
80,2187,20,52,17741
81,2242,14,51,17693
82,2297,19,42,17642
83,2348,18,36,17598
84,2391,20,31,17558
85,2456,14,37,17493
86,2505,14,40,17441
87,2559,14,41,17386
88,2601,16,38,17345
89,2654,15,35,17296
90,2710,18,35,17237
91,2754,21,40,17185
92,2800,21,37,17142
93,2849,18,38,17095
94,2885,18,40,17057
95,2942,15,40,17003
96,3004,11,42,16943
97,3060,15,39,16886
98,3106,15,39,16840
99,3142,13,42,16803
100,3186,13,34,16767
101,3219,12,37,16732
102,3275,16,36,16673
103,3309,18,37,16636
104,3365,18,33,16584
105,3411,19,37,16533
106,3453,18,36,16493
107,3487,16,35,16462
108,3531,16,34,16419
109,3589,15,33,16363
110,3630,15,31,16324
111,3675,18,28,16279
112,3714,14,30,16242
113,3766,13,27,16194
114,3812,11,28,16149
115,3857,10,25,16108
116,3894,9,26,16071
117,3945,8,21,16026
118,3991,11,19,15979
119,4047,9,18,15926
120,4080,8,21,15891
121,4123,10,20,15847
122,4158,15,23,15804
123,4203,12,27,15758
124,4243,10,28,15719
125,4288,9,30,15673
126,4330,14,27,15629
127,4365,14,27,15594
128,4419,10,29,15542
129,4465,9,30,15496
130,4514,11,30,15445
131,4543,15,28,15414
132,4584,15,27,15374
133,4626,12,30,15332
134,4675,15,27,15283
135,4718,10,30,15242
136,4748,11,28,15213
137,4787,10,25,15178
138,4826,14,23,15137
139,4882,15,24,15079
140,4933,15,25,15027
141,4974,17,26,14983
142,5026,15,26,14933
143,5056,17,27,14900
144,5096,20,26,14858
145,5132,23,25,14820
146,5178,16,32,14774
147,5219,15,34,14732
148,5266,20,32,14682
149,5304,24,31,14641
150,5335,26,32,14607
151,5371,26,28,14575
152,5399,23,31,14547
153,5426,21,35,14518
154,5463,16,36,14485
155,5494,19,39,14448
156,5524,20,44,14412
157,5539,29,49,14383
158,5591,25,53,14331
159,5622,30,51,14297
160,5650,33,49,14268
161,5680,31,54,14235
162,5723,36,56,14185
163,5766,38,61,14135
164,5792,40,67,14101
165,5815,43,70,14072
166,5848,48,67,14037
167,5872,54,70,14004
168,5897,53,74,13976
169,5925,49,81,13945
170,5943,51,77,13929
171,5967,52,86,13895
172,5978,60,90,13872
173,6001,61,95,13843
174,6016,72,94,13818
175,6029,70,105,13796
176,6043,76,110,13771
177,6066,72,125,13737
178,6075,85,125,13715
179,6075,94,124,13707
180,6078,98,132,13692
181,6078,105,144,13673
182,6076,118,142,13664
183,6094,108,159,13639
184,6107,110,168,13615
185,6118,116,167,13599
186,6137,103,178,13582
187,6156,99,182,13563
188,6145,118,189,13548
189,6149,126,197,13528
190,6153,133,195,13519
191,6147,143,202,13508
192,6128,151,221,13500
193,6122,155,232,13491
194,6110,177,236,13477
195,6081,178,263,13478
196,6074,180,287,13459
197,6059,185,318,13438
198,5998,217,327,13458
199,5933,243,339,13485
200,5897,253,350,13500
201,5844,260,376,13520
202,5786,260,396,13558
203,5743,294,402,13561
204,5675,303,442,13580
205,5608,319,471,13602
206,5543,338,492,13627
207,5497,350,513,13640
208,5429,373,544,13654
209,5357,390,572,13681
210,5281,399,608,13712
211,5211,428,624,13737
212,5119,439,651,13791
213,5019,443,693,13845
214,4902,463,731,13904
215,4838,443,765,13954
216,4771,464,767,13998
217,4699,460,810,14031
218,4586,481,845,14088
219,4509,476,860,14155
220,4438,449,898,14215
221,4359,456,913,14272
222,4261,472,920,14347
223,4178,482,923,14417
224,4099,433,956,14512
225,3981,467,969,14583
226,3910,476,952,14662
227,3826,471,967,14736
228,3756,458,1004,14782
229,3660,491,1012,14837
230,3571,470,1014,14945
231,3507,451,1026,15016
232,3416,463,1024,15097
233,3336,479,1009,15176
234,3279,471,1006,15244
235,3216,468,994,15322
236,3159,428,1029,15384
237,3110,441,1000,15449
238,3075,400,1026,15499
239,3021,417,975,15587
240,2967,419,973,15641
241,2915,439,938,15708
242,2876,402,949,15773
243,2860,384,930,15826
244,2845,367,917,15871
245,2843,358,898,15901
246,2814,346,859,15981
247,2801,345,852,16002
248,2776,345,809,16070
249,2774,318,789,16119
250,2776,294,772,16158
251,2789,277,746,16188
252,2791,299,715,16195
253,2794,277,719,16210
254,2787,268,712,16233
255,2803,253,693,16251
256,2813,248,656,16283
257,2839,242,619,16300
258,2859,235,588,16318
259,2875,219,558,16348
260,2886,229,548,16337
261,2933,219,533,16315
262,2959,202,528,16311
263,2978,199,504,16319
264,3003,224,475,16298
265,3033,226,481,16260
266,3059,216,457,16268
267,3095,192,462,16251
268,3122,183,456,16239
269,3164,185,438,16213
270,3199,185,418,16198
271,3250,170,415,16165
272,3261,197,403,16139
273,3283,198,397,16122
274,3313,200,386,16101
275,3356,194,389,16061
276,3392,190,391,16027
277,3441,185,392,15982
278,3482,177,373,15968
279,3535,182,377,15906
280,3559,189,382,15870
281,3598,190,379,15833
282,3624,190,369,15817
283,3647,196,377,15780
284,3678,186,384,15752
285,3722,178,384,15716
286,3754,189,386,15671
287,3773,188,398,15641
288,3794,191,384,15631
289,3813,202,380,15605
290,3851,190,400,15559
291,3888,184,405,15523
292,3926,191,398,15485
293,3938,203,395,15464
294,3971,198,400,15431
295,3988,212,412,15388
296,4002,211,398,15389
297,4023,228,404,15345
298,4037,251,400,15312
299,4050,234,424,15292
300,4071,236,437,15256
301,4075,227,438,15260
302,4105,215,444,15236
303,4118,235,451,15196
304,4131,223,479,15167
305,4136,221,494,15149
306,4153,231,490,15126
307,4148,243,486,15123
308,4163,242,490,15105
309,4168,265,487,15080
310,4173,273,485,15069
311,4188,253,498,15061
312,4190,259,489,15062
313,4184,264,507,15045
314,4183,265,528,15024
315,4185,266,532,15017
316,4196,278,520,15006
317,4188,302,517,14993
318,4175,291,541,14993
319,4164,291,559,14986
320,4187,274,585,14954
321,4166,292,586,14956
322,4164,294,590,14952
323,4153,303,586,14958
324,4145,303,588,14964
325,4113,309,614,14964
326,4101,324,610,14965
327,4092,335,596,14977
328,4090,323,622,14965
329,4094,311,645,14950
330,4086,324,644,14946
331,4074,337,657,14932
332,4078,355,652,14915
333,4056,351,672,14921
334,4045,354,686,14915
335,4024,371,692,14913
336,3982,383,706,14929
337,3964,392,738,14906
338,3940,386,758,14916
339,3897,382,799,14922
340,3860,412,808,14920
341,3800,431,818,14951
342,3735,435,846,14984
343,3714,434,858,14994
344,3707,440,854,14999
345,3694,437,840,15029
346,3670,421,847,15062
347,3648,416,837,15099
348,3621,401,833,15145
349,3586,420,833,15161
350,3555,420,832,15193
351,3540,413,813,15234
352,3532,421,813,15234
353,3526,411,819,15244
354,3519,402,796,15283
355,3508,402,801,15289
356,3504,392,814,15290
357,3471,407,792,15330
358,3475,376,822,15327
359,3466,382,798,15354
360,3485,362,801,15352
361,3455,372,784,15389
362,3463,369,778,15390
363,3430,375,789,15406
364,3429,374,779,15418
365,3460,341,775,15424
366,3438,368,764,15430
367,3447,355,774,15424
368,3425,361,757,15457
369,3421,358,743,15478
370,3443,318,772,15467
371,3462,320,768,15450
372,3475,314,767,15444
373,3478,308,774,15440
374,3476,321,742,15461
375,3486,324,734,15456
376,3471,332,726,15471
377,3482,332,726,15460
378,3495,327,741,15437
379,3501,326,744,15429
380,3513,327,737,15423
381,3511,329,730,15430
382,3509,323,716,15452
383,3547,323,709,15421
384,3534,352,706,15408
385,3514,351,704,15431
386,3519,330,714,15437
387,3549,332,695,15424
388,3559,315,690,15436
389,3571,317,681,15431
390,3582,311,661,15446
391,3610,297,674,15419
392,3601,317,669,15413
393,3619,310,673,15398
394,3622,322,643,15413
395,3606,331,647,15416
396,3615,309,669,15407
397,3617,304,668,15411
398,3608,331,664,15397
399,3602,330,670,15398
400,3606,316,674,15404
401,3623,302,667,15408
402,3620,313,647,15420
403,3600,340,642,15418
404,3615,316,658,15411
405,3619,307,657,15417
406,3616,313,658,15413
407,3632,311,644,15413
408,3621,317,659,15403
409,3631,312,677,15380
410,3621,326,675,15378
411,3623,337,653,15387
412,3620,331,667,15382
413,3620,353,658,15369
414,3621,345,670,15364
415,3631,336,682,15351
416,3621,343,668,15368
417,3647,329,675,15349
418,3647,327,686,15340
419,3660,326,680,15334
420,3643,325,694,15338
421,3659,313,719,15309
422,3657,336,706,15301
423,3665,340,730,15265
424,3675,341,731,15253
425,3666,334,737,15263
426,3678,319,724,15279
427,3683,327,721,15269
428,3678,335,736,15251
429,3690,315,722,15273
430,3669,336,712,15283
431,3676,340,698,15286
432,3673,332,724,15271
433,3670,343,718,15269
434,3671,332,733,15264
435,3673,353,713,15261
436,3672,367,716,15245
437,3666,344,731,15259
438,3659,326,740,15275
439,3647,329,728,15296
440,3649,338,724,15289
441,3670,324,730,15276
442,3687,331,714,15268
443,3705,337,689,15269
444,3726,339,704,15231
445,3727,331,696,15246
446,3725,329,720,15226
447,3716,338,717,15229
448,3696,363,716,15225
449,3692,351,701,15256
450,3709,341,717,15233
451,3700,332,719,15249
452,3706,347,724,15223
453,3717,346,704,15233
454,3714,352,701,15233
455,3690,334,711,15265
456,3686,312,720,15282
457,3664,341,697,15298
458,3664,335,662,15339
459,3649,333,669,15349
460,3639,342,661,15358
461,3636,328,663,15373
462,3647,326,668,15359
463,3651,331,666,15352
464,3647,323,693,15337
465,3625,342,680,15353
466,3617,342,687,15354
467,3622,332,675,15371
468,3613,336,691,15360
469,3598,330,700,15372
470,3595,338,695,15372
471,3603,309,685,15403
472,3581,328,678,15413
473,3594,313,652,15441
474,3592,301,667,15440
475,3576,323,665,15436
476,3571,331,671,15427
477,3594,327,663,15416
478,3608,318,673,15401
479,3618,316,664,15402
480,3620,320,649,15411
481,3610,330,661,15399
482,3605,339,648,15408
483,3592,341,669,15398
484,3572,341,678,15409
485,3577,347,682,15394
486,3565,338,688,15409
487,3550,342,704,15404
488,3562,331,711,15396
489,3564,330,703,15403
490,3553,349,688,15410
491,3553,363,693,15391
492,3550,339,721,15390
493,3552,333,712,15403
494,3536,350,702,15412
495,3523,342,699,15436
496,3509,370,700,15421
497,3515,358,702,15425
498,3502,346,733,15419
499,3466,351,739,15444
500,3483,338,742,15437
501,3472,329,754,15445
502,3448,336,778,15438
503,3451,320,758,15471
504,3434,345,721,15500
505,3456,316,730,15498
506,3432,315,748,15505
507,3432,339,741,15488
508,3413,354,722,15511
509,3438,330,737,15495
510,3433,331,744,15492
511,3431,339,734,15496
512,3423,347,728,15502
513,3442,311,742,15505
514,3405,322,734,15539
515,3388,351,717,15544
516,3390,350,690,15570
517,3378,363,666,15593
518,3402,355,670,15573
519,3446,333,676,15545
520,3483,304,700,15513
521,3499,306,696,15499
522,3503,305,705,15487
523,3497,323,698,15482
524,3502,316,705,15477
525,3514,301,698,15487
526,3519,297,695,15489
527,3487,335,678,15500
528,3505,318,689,15488
529,3505,325,677,15493
530,3518,333,688,15461
531,3521,328,690,15461
532,3528,317,686,15469
533,3536,319,686,15459
534,3537,326,672,15465
535,3549,335,651,15465
536,3560,323,662,15455
537,3562,311,663,15464
538,3562,295,661,15482
539,3560,302,656,15482
540,3548,296,652,15504
541,3568,297,659,15476
542,3573,300,643,15484
543,3589,292,665,15454
544,3581,299,657,15463
