Day,S,E,I,R
112,3712,11,19,16258
113,3765,14,19,16202
114,3811,19,19,16151
115,3866,17,23,16094
116,3914,13,23,16050
117,3968,10,21,16001
118,4016,9,26,15949
119,4065,8,26,15901
120,4106,13,23,15858
121,4133,21,23,15823
122,4180,19,26,15775
123,4219,18,28,15735
124,4259,16,30,15695
125,4317,15,29,15639
126,4356,15,25,15604
127,4401,11,27,15561
128,4443,13,29,15515
129,4478,8,29,15485
130,4533,11,25,15431
131,4578,7,26,15389
132,4611,11,18,15360
133,4653,12,19,15316
134,4678,15,23,15284
135,4718,13,27,15242
136,4746,15,26,15213
137,4795,18,23,15164
138,4825,20,24,15131
139,4868,18,28,15086
140,4913,17,29,15041
141,4939,22,31,15008
142,4973,24,34,14969
143,5014,26,38,14922
144,5044,30,40,14886
145,5076,24,48,14852
146,5111,26,49,14814
147,5139,33,48,14780
148,5178,34,55,14733
149,5212,32,60,14696
150,5240,41,56,14663
151,5258,49,54,14639
152,5281,46,60,14613
153,5321,42,67,14570
154,5349,45,66,14540
155,5375,52,71,14502
156,5399,50,80,14471
157,5409,59,81,14451
158,5439,60,92,14409
159,5463,59,93,14385
160,5483,68,89,14360
161,5491,72,105,14332
162,5507,69,127,14297
163,5531,65,122,14282
164,5542,81,115,14262
165,5547,89,122,14242
166,5565,92,137,14206
167,5574,95,146,14185
168,5582,110,142,14166
169,5573,115,163,14149
170,5590,127,166,14117
171,5600,119,171,14110
172,5596,131,168,14105
173,5598,134,179,14089
174,5601,144,186,14069
175,5615,135,196,14054
176,5623,149,198,14030
177,5626,157,209,14008
178,5623,158,218,14001
179,5610,175,241,13974
180,5620,176,253,13951
181,5607,190,270,13933
182,5568,201,284,13947
183,5545,208,306,13941
184,5531,202,320,13947
185,5503,210,325,13962
186,5465,222,345,13968
187,5437,247,358,13958
188,5404,256,390,13950
189,5357,287,397,13959
190,5314,275,431,13980
191,5265,289,458,13988
192,5212,295,462,14031
193,5154,318,473,14055
194,5106,309,494,14091
195,5050,316,532,14102
196,4997,326,556,14121
197,4929,359,570,14142
198,4859,378,593,14170
199,4789,396,619,14196
200,4713,404,652,14231
201,4637,434,656,14273
202,4564,437,689,14310
203,4472,462,731,14335
204,4386,457,771,14386
205,4314,447,798,14441
206,4229,460,797,14514
207,4172,431,842,14555
208,4098,438,830,14634
209,4028,422,866,14684
210,3936,441,875,14748
211,3874,431,886,14809
212,3804,415,928,14853
213,3725,434,903,14938
214,3670,420,919,14991
215,3591,419,921,15069
216,3537,407,924,15132
217,3502,383,922,15193
218,3426,401,887,15286
219,3384,400,892,15324
220,3309,424,871,15396
221,3263,422,882,15433
222,3239,400,880,15481
223,3203,381,881,15535
224,3178,373,865,15584
225,3146,364,826,15664
226,3120,355,809,15716
227,3111,346,788,15755
228,3086,347,768,15799
229,3075,333,744,15848
230,3055,342,715,15888
231,3045,349,705,15901
232,3022,342,713,15923
233,3021,332,718,15929
234,3023,315,698,15964
235,3015,312,671,16002
236,2998,297,663,16042
237,3016,289,646,16049
238,3016,293,641,16050
239,3026,273,650,16051
240,3038,279,630,16053
241,3050,280,626,16044
242,3064,271,626,16039
243,3088,262,610,16040
244,3085,256,604,16055
245,3100,254,597,16049
246,3093,252,593,16062
247,3097,257,563,16083
248,3123,257,528,16092
249,3113,255,527,16105
250,3113,267,522,16098
251,3136,240,529,16095
252,3155,246,519,16080
253,3172,242,508,16078
254,3178,247,508,16067
255,3192,232,504,16072
256,3221,218,505,16056
257,3240,222,494,16044
258,3251,235,485,16029
259,3254,235,489,16022
260,3282,227,497,15994
261,3331,209,490,15970
262,3358,228,476,15938
263,3372,246,465,15917
264,3402,221,488,15889
265,3416,223,486,15875
266,3434,234,470,15862
267,3476,238,472,15814
268,3512,221,461,15806
269,3535,217,453,15795
270,3570,208,454,15768
271,3613,204,455,15728
272,3621,218,440,15721
273,3630,217,441,15712
274,3656,218,444,15682
275,3684,218,453,15645
276,3705,213,445,15637
277,3725,196,458,15621
278,3745,215,431,15609
279,3779,201,439,15581
280,3808,198,428,15566
281,3836,201,427,15536
282,3861,207,421,15511
283,3883,217,423,15477
284,3901,228,420,15451
285,3937,224,408,15431
286,3969,226,394,15411
287,3984,229,397,15390
288,4003,234,393,15370
289,4020,255,410,15315
290,4045,242,431,15282
291,4051,236,430,15283
292,4057,246,441,15256
293,4076,232,438,15254
294,4115,238,453,15194
295,4115,254,445,15186
296,4100,287,459,15154
297,4087,286,475,15152
298,4117,272,486,15125
299,4117,278,501,15104
300,4116,267,522,15095
301,4109,276,535,15080
302,4087,306,524,15083
303,4101,295,538,15066
304,4090,290,553,15067
305,4089,276,572,15063
306,4100,271,584,15045
307,4113,291,566,15030
308,4108,301,572,15019
309,4099,312,569,15020
310,4106,322,569,15003
311,4103,319,600,14978
312,4101,336,595,14968
313,4089,337,615,14959
314,4070,338,622,14970
315,4061,347,632,14960
316,4009,374,667,14950
317,3998,358,684,14960
318,3978,366,713,14943
319,3969,378,709,14944
320,3952,389,726,14933
321,3950,388,729,14933
322,3956,366,772,14906
323,3933,359,786,14922
324,3923,349,791,14937
325,3863,401,759,14977
326,3851,393,763,14993
327,3818,407,774,15001
328,3798,417,748,15037
329,3771,417,781,15031
330,3741,424,778,15057
331,3713,417,766,15104
332,3689,408,790,15113
333,3653,408,800,15139
334,3619,414,782,15185
335,3607,398,781,15214
336,3614,385,783,15218
337,3635,385,756,15224
338,3635,372,755,15238
339,3615,395,758,15232
340,3595,380,765,15260
341,3567,395,756,15282
342,3553,392,773,15282
343,3542,374,764,15320
344,3554,361,757,15328
345,3567,355,768,15310
346,3557,369,744,15330
347,3538,367,759,15336
348,3502,393,745,15360
349,3516,357,755,15372
350,3533,330,757,15380
351,3522,341,726,15411
352,3512,345,722,15421
353,3520,339,722,15419
354,3523,348,721,15408
355,3527,321,728,15424
356,3521,331,730,15418
357,3550,320,725,15405
358,3555,322,719,15404
359,3554,333,721,15392
360,3534,346,727,15393
361,3534,343,731,15392
362,3542,328,736,15394
363,3560,335,707,15398
364,3583,330,699,15388
365,3593,310,722,15375
366,3590,338,703,15369
367,3601,335,692,15372
368,3616,321,692,15371
369,3639,314,695,15352
370,3639,328,668,15365
371,3623,355,659,15363
372,3615,346,673,15366
373,3597,366,669,15368
374,3599,334,695,15372
375,3569,347,696,15388
376,3556,337,708,15399
377,3534,365,673,15428
378,3543,370,659,15428
379,3560,349,674,15417
380,3584,347,674,15395
381,3593,327,676,15404
382,3607,319,678,15396
383,3595,338,660,15407
384,3618,341,662,15379
385,3620,316,668,15396
386,3623,332,657,15388
387,3649,329,643,15379
388,3640,322,635,15403
389,3646,321,635,15398
390,3635,331,636,15398
391,3654,302,640,15404
392,3650,311,623,15416
393,3662,313,627,15398
394,3669,316,614,15401
395,3681,315,601,15403
396,3685,314,608,15393
397,3679,321,608,15392
398,3684,311,617,15388
399,3689,302,610,15399
400,3717,304,612,15367
401,3737,305,595,15363
402,3754,303,613,15330
403,3785,296,627,15292
404,3782,312,623,15283
405,3771,324,625,15280
406,3759,336,642,15263
407,3755,325,652,15268
408,3766,327,642,15265
409,3771,328,641,15260
410,3783,335,653,15229
411,3783,349,640,15228
412,3787,339,636,15238
413,3790,335,652,15223
414,3771,346,672,15211
415,3763,340,695,15202
416,3777,334,700,15189
417,3779,333,680,15208
418,3782,327,682,15209
419,3762,349,690,15199
420,3732,357,700,15211
421,3706,361,702,15231
422,3716,345,700,15239
423,3702,360,681,15257
424,3707,344,681,15268
425,3706,359,652,15283
426,3709,349,663,15279
427,3717,317,673,15293
428,3705,311,694,15290
429,3705,311,700,15284
430,3707,305,698,15290
431,3686,321,694,15299
432,3692,328,686,15294
433,3680,332,667,15321
434,3670,346,662,15322
435,3689,319,695,15297
436,3680,333,685,15302
437,3685,337,674,15304
438,3699,356,649,15296
439,3712,338,658,15292
440,3697,361,647,15295
441,3695,374,660,15271
442,3692,366,665,15277
443,3704,349,659,15288
444,3689,339,675,15297
445,3679,337,689,15295
446,3685,338,676,15301
447,3675,340,670,15315
448,3677,340,679,15304
449,3657,343,675,15325
450,3668,339,679,15314
451,3661,336,666,15337
452,3696,327,643,15334
453,3707,314,655,15324
454,3689,348,656,15307
455,3667,346,679,15308
456,3680,346,665,15309
457,3674,334,664,15328
458,3714,316,669,15301
459,3720,324,664,15292
460,3722,311,677,15290
461,3719,336,648,15297
462,3715,333,639,15313
463,3706,333,651,15310
464,3709,334,644,15313
465,3727,332,646,15295
466,3737,336,635,15292
467,3735,345,648,15272
468,3748,328,663,15261
469,3757,322,667,15254
470,3748,310,689,15253
471,3744,317,687,15252
472,3737,335,680,15248
473,3714,344,692,15250
474,3710,346,699,15245
475,3698,338,707,15257
476,3708,361,673,15258
477,3682,354,694,15270
478,3668,352,706,15274
479,3694,346,706,15254
480,3670,357,736,15237
481,3641,369,735,15255
482,3630,377,736,15257
483,3616,383,733,15268
484,3606,395,748,15251
485,3576,390,750,15284
486,3545,392,772,15291
487,3527,388,770,15315
488,3538,359,780,15323
489,3531,380,762,15327
490,3519,361,772,15348
491,3511,359,759,15371
492,3491,357,754,15398
493,3489,342,755,15414
494,3511,340,729,15420
495,3501,339,735,15425
496,3492,355,709,15444
497,3491,361,688,15460
498,3514,357,688,15441
499,3541,349,660,15450
500,3537,348,681,15434
501,3537,326,691,15446
502,3550,322,671,15457
503,3540,324,663,15473
504,3533,319,658,15490
505,3547,322,651,15480
506,3569,323,669,15439
507,3566,323,667,15444
508,3571,335,663,15431
509,3576,313,687,15424
510,3573,311,685,15431
511,3575,314,681,15430
512,3588,303,699,15410
513,3600,300,690,15410
514,3610,290,704,15396
515,3614,294,693,15399
516,3605,318,681,15396
517,3589,310,676,15425
518,3607,304,660,15429
519,3624,307,660,15409
520,3614,295,662,15429
521,3643,288,636,15433
522,3648,315,615,15422
523,3674,316,619,15391
524,3682,309,648,15361
525,3675,311,641,15373
526,3673,321,634,15372
527,3685,312,642,15361
528,3675,322,628,15375
529,3699,326,609,15366
530,3704,319,624,15353
531,3716,322,609,15353
532,3740,325,622,15313
533,3753,314,631,15302
534,3768,334,635,15263
535,3778,325,627,15270
536,3767,343,619,15271
537,3795,320,640,15245
538,3759,347,653,15241
539,3757,362,665,15216
540,3760,347,681,15212
541,3769,329,688,15214
542,3759,326,688,15227
543,3757,341,668,15234
544,3734,345,659,15262
545,3740,336,660,15264
546,3725,343,670,15262
547,3727,348,684,15241
548,3696,332,702,15270
549,3686,350,681,15283
550,3666,364,691,15279
551,3677,371,693,15259
552,3684,361,694,15261
553,3687,361,689,15263
554,3683,362,702,15253
555,3702,358,706,15234
556,3699,360,712,15229
557,3724,352,708,15216
558,3736,351,700,15213
559,3740,350,688,15222
560,3743,357,671,15229
561,3736,359,689,15216
562,3735,337,711,15217
563,3735,347,724,15194
564,3712,375,716,15197
565,3685,380,711,15224
566,3689,377,714,15220
567,3662,398,709,15231
568,3662,383,729,15226
569,3673,377,728,15222
570,3681,361,733,15225
571,3658,382,737,15223
572,3661,351,740,15248
573,3639,371,735,15255
574,3633,371,732,15264
575,3636,349,746,15269
576,3633,357,726,15284
577,3621,371,728,15280
578,3600,381,726,15293
579,3580,393,732,15295
580,3565,375,743,15317
581,3550,385,738,15327
582,3556,394,736,15314
583,3557,381,715,15347
584,3567,375,728,15330
585,3553,384,740,15323
586,3548,388,738,15326
587,3544,379,744,15333
588,3542,369,761,15328
589,3532,347,789,15332
590,3554,320,810,15316
591,3558,318,793,15331
592,3559,315,781,15345
593,3570,306,755,15369
594,3597,318,715,15370
595,3600,335,684,15381
596,3625,337,684,15354
597,3626,333,703,15338
598,3633,334,713,15320
599,3624,354,725,15297
600,3618,359,723,15300
601,3630,350,719,15301
602,3620,349,739,15292
603,3615,360,723,15302
604,3641,356,711,15292
605,3663,331,724,15282
606,3683,324,719,15274
607,3667,332,711,15290
608,3676,321,722,15281
609,3708,335,700,15257
610,3697,335,704,15264
611,3680,328,714,15278
612,3671,344,721,15264
613,3673,358,723,15246
614,3651,368,714,15267
615,3639,376,726,15259
616,3665,369,725,15241
617,3674,359,718,15249
618,3655,359,723,15263
619,3660,353,719,15268
620,3624,352,731,15293
621,3640,328,736,15296
622,3642,328,730,15300
623,3650,341,726,15283
624,3656,347,726,15271
625,3674,351,733,15242
626,3662,363,720,15255
627,3661,365,727,15247
628,3657,352,725,15266
629,3657,346,721,15276
630,3651,376,701,15272
631,3621,397,683,15299
632,3623,370,699,15308
633,3627,382,706,15285
634,3624,364,730,15282
635,3635,349,709,15307
636,3615,365,687,15333
637,3607,361,695,15337
638,3606,352,703,15339
639,3615,343,724,15318
640,3602,352,729,15317
641,3601,361,725,15313
642,3592,363,726,15319
643,3598,356,728,15318
644,3599,361,729,15311
645,3616,344,736,15304
646,3648,327,727,15298
647,3638,351,720,15291
648,3646,344,723,15287
649,3638,337,747,15278
650,3611,354,727,15308
651,3625,333,734,15308
652,3616,316,748,15320
653,3609,328,737,15326
654,3586,363,696,15355
655,3588,364,704,15344
656,3567,370,714,15349
657,3584,357,720,15339
658,3565,358,731,15346
659,3563,359,735,15343
660,3565,355,738,15342
661,3578,368,715,15339
662,3598,347,715,15340
663,3599,344,725,15332
664,3625,337,707,15331
665,3637,319,701,15343
666,3614,347,688,15351
667,3592,362,686,15360
668,3641,349,687,15323
669,3645,334,699,15322
670,3641,329,715,15315
671,3624,345,704,15327
672,3631,341,703,15325
673,3625,347,691,15337
674,3629,347,680,15344
675,3637,341,679,15343
676,3650,330,676,15344
677,3677,324,665,15334
678,3675,325,658,15342
679,3676,323,663,15338
680,3687,313,679,15321
681,3701,342,645,15312
682,3705,318,661,15316
683,3697,334,646,15323
684,3685,335,648,15332
685,3665,350,645,15340
686,3668,340,660,15332
687,3672,338,645,15345
688,3674,331,674,15321
689,3690,327,681,15302
690,3677,351,676,15296
691,3673,349,671,15307
692,3696,344,683,15277
693,3714,338,689,15259
694,3735,334,697,15234
695,3737,345,690,15228
696,3736,368,682,15214
697,3725,362,696,15217
698,3700,363,709,15228
699,3707,357,718,15218
700,3702,366,709,15223
701,3687,358,698,15257
702,3674,356,701,15269
703,3659,360,694,15287
704,3655,357,705,15283
705,3653,349,713,15285
706,3636,359,716,15289
707,3620,361,718,15301
708,3621,353,728,15298
709,3620,356,726,15298
710,3590,373,715,15322
711,3590,375,685,15350
712,3575,384,696,15345
713,3564,386,697,15353
714,3542,378,717,15363
715,3558,353,708,15381
716,3561,363,700,15376
717,3557,360,711,15372
718,3561,347,714,15378
719,3546,337,722,15395
720,3534,341,718,15407
721,3539,330,733,15398
722,3520,340,734,15406
723,3523,344,716,15417
724,3539,340,707,15414
725,3553,349,700,15398
726,3566,343,707,15384
727,3551,350,702,15397
728,3552,360,688,15400
729,3563,351,691,15395
