Day,S,E,I,R
341,3774,462,928,14836
342,3752,460,943,14845
343,3725,458,945,14872
344,3688,472,945,14895
345,3667,463,948,14922
346,3633,465,933,14969
347,3597,473,932,14998
348,3545,463,941,15051
349,3496,455,962,15087
350,3460,452,963,15125
351,3427,458,967,15148
352,3405,456,983,15156
353,3366,452,995,15187
354,3344,465,970,15221
355,3338,435,981,15246
356,3312,430,969,15289
357,3281,440,942,15337
358,3249,443,918,15390
359,3230,412,900,15458
360,3217,419,865,15499
361,3190,410,874,15526
362,3183,408,855,15554
363,3194,380,882,15544
364,3200,365,888,15547
365,3195,358,861,15586
366,3218,365,824,15593
367,3220,349,816,15615
368,3222,340,804,15634
369,3247,333,795,15625
370,3266,336,800,15598
371,3263,338,785,15614
372,3296,322,764,15618
373,3299,348,735,15618
374,3308,348,720,15624
375,3296,356,715,15633
376,3322,350,701,15627
377,3341,328,699,15632
378,3368,328,682,15622
379,3364,333,680,15623
380,3383,313,697,15607
381,3403,321,679,15597
382,3412,317,664,15607
383,3427,298,658,15617
384,3424,314,645,15617
385,3430,322,627,15621
386,3428,311,633,15628
387,3446,318,620,15616
388,3454,323,613,15610
389,3465,316,619,15600
390,3471,306,623,15600
391,3489,310,627,15574
392,3504,295,638,15563
393,3545,285,629,15541
394,3557,287,637,15519
395,3576,297,623,15504
396,3593,304,614,15489
397,3617,328,610,15445
398,3626,320,621,15433
399,3612,312,605,15471
400,3632,315,618,15435
401,3649,307,623,15421
402,3650,304,626,15420
403,3669,315,627,15389
404,3688,311,622,15379
405,3701,301,638,15360
406,3708,310,649,15333
407,3708,319,635,15338
408,3714,318,629,15339
409,3710,304,648,15338
410,3683,313,669,15335
411,3670,319,669,15342
412,3686,322,664,15328
413,3678,320,654,15348
414,3689,318,643,15350
415,3699,308,660,15333
416,3691,319,640,15350
417,3711,305,623,15361
418,3725,318,593,15364
419,3717,319,604,15360
420,3738,319,603,15340
421,3742,305,607,15346
422,3742,317,625,15316
423,3739,329,616,15316
424,3757,330,623,15290
425,3757,310,656,15277
426,3759,319,660,15262
427,3763,322,683,15232
428,3767,319,681,15233
429,3797,324,665,15214
430,3796,351,641,15212
431,3786,344,655,15215
432,3778,340,682,15200
433,3783,321,687,15209
434,3785,325,683,15207
435,3779,351,650,15220
436,3772,342,652,15234
437,3759,323,671,15247
438,3779,316,664,15241
439,3791,328,655,15226
440,3795,327,660,15218
441,3795,330,680,15195
442,3792,346,679,15183
443,3772,356,704,15168
444,3764,355,720,15161
445,3743,363,724,15170
446,3718,375,726,15181
447,3674,386,755,15185
448,3684,364,761,15191
449,3677,353,739,15231
450,3678,347,742,15233
451,3653,372,734,15241
452,3633,373,757,15237
453,3631,357,761,15251
454,3624,359,771,15246
455,3626,358,768,15248
456,3623,358,761,15258
457,3629,376,746,15249
458,3633,373,763,15231
459,3633,375,760,15232
460,3618,378,777,15227
461,3621,370,777,15232
462,3592,362,800,15246
463,3565,386,782,15267
464,3564,363,787,15286
465,3565,375,787,15273
466,3537,385,788,15290
467,3525,401,752,15322
468,3541,397,741,15321
469,3534,379,735,15352
470,3528,373,726,15373
471,3494,393,743,15370
472,3459,391,749,15401
473,3454,373,752,15421
474,3451,354,779,15416
475,3433,358,778,15431
476,3410,350,782,15458
477,3394,355,765,15486
478,3367,382,746,15505
479,3360,363,758,15519
480,3345,371,752,15532
481,3339,376,743,15542
482,3322,398,733,15547
483,3342,359,730,15569
484,3350,344,729,15577
485,3356,332,709,15603
486,3366,334,698,15602
487,3385,329,694,15592
488,3409,309,699,15583
489,3422,299,702,15577
490,3439,303,676,15582
491,3452,300,686,15562
492,3455,304,685,15556
493,3452,323,676,15549
494,3459,324,676,15541
495,3476,318,678,15528
496,3503,308,686,15503
497,3504,302,692,15502
498,3529,319,676,15476
499,3526,340,647,15487
500,3539,343,643,15475
501,3517,350,661,15472
502,3514,331,682,15473
503,3525,346,689,15440
504,3553,326,706,15415
505,3556,337,679,15428
506,3559,344,672,15425
507,3564,331,670,15435
508,3589,309,677,15425
509,3565,340,660,15435
510,3558,336,673,15433
511,3554,330,672,15444
512,3562,316,684,15438
513,3549,327,670,15454
514,3528,340,673,15459
515,3504,338,673,15485
516,3495,338,679,15488
517,3492,357,678,15473
518,3499,368,659,15474
519,3525,345,683,15447
520,3534,338,694,15434
521,3543,333,705,15419
522,3539,338,690,15433
523,3535,343,679,15443
524,3538,313,685,15464
525,3552,327,675,15446
526,3527,336,673,15464
527,3518,333,674,15475
528,3520,337,658,15485
529,3522,328,651,15499
530,3527,308,662,15503
531,3532,300,672,15496
532,3529,299,657,15515
533,3533,292,681,15494
534,3544,307,654,15495
535,3543,308,665,15484
536,3539,302,663,15496
537,3523,305,667,15505
538,3536,304,665,15495
539,3544,308,661,15487
540,3571,306,671,15452
541,3552,327,664,15457
542,3564,333,670,15433
543,3567,333,670,15430
544,3566,338,673,15423
545,3579,331,667,15423
546,3589,331,663,15417
547,3597,314,674,15415
548,3578,337,657,15428
549,3560,345,655,15440
550,3544,351,656,15449
551,3553,337,658,15452
552,3550,312,664,15474
553,3582,295,675,15448
554,3585,292,668,15455
555,3595,297,666,15442
556,3584,323,662,15431
557,3585,349,654,15412
558,3587,344,658,15411
559,3604,339,650,15407
560,3627,339,649,15385
561,3645,333,648,15374
562,3659,333,660,15348
563,3687,330,666,15317
564,3680,319,683,15318
565,3667,324,674,15335
566,3669,333,666,15332
567,3664,340,673,15323
568,3678,336,687,15299
569,3689,327,696,15288
570,3699,343,683,15275
571,3691,358,676,15275
572,3698,362,683,15257
573,3690,369,690,15251
574,3675,358,685,15282
575,3686,336,706,15272
576,3668,354,696,15282
577,3650,348,718,15284
578,3681,370,690,15259
579,3689,376,688,15247
580,3699,380,701,15220
581,3691,418,699,15192
582,3672,426,706,15196
583,3668,396,739,15197
584,3664,392,736,15208
585,3637,399,746,15218
586,3623,406,741,15230
587,3654,381,759,15206
588,3669,373,757,15201
589,3666,367,772,15195
590,3654,381,765,15200
591,3659,380,772,15189
592,3670,375,789,15166
593,3691,352,787,15170
594,3680,371,790,15159
595,3668,360,815,15157
596,3668,370,794,15168
597,3629,383,800,15188
598,3650,379,774,15197
599,3646,375,767,15212
600,3643,378,777,15202
601,3663,367,771,15199
602,3646,377,754,15223
603,3633,367,775,15225
604,3649,364,780,15207
605,3650,351,804,15195
606,3636,373,793,15198
607,3644,362,813,15181
608,3645,379,801,15175
609,3620,369,815,15196
610,3608,364,835,15193
611,3582,372,836,15210
612,3573,382,834,15211
613,3534,402,842,15222
614,3552,385,829,15234
615,3524,407,813,15256
616,3509,395,820,15276
617,3500,381,833,15286
618,3524,359,823,15294
619,3516,365,799,15320
620,3515,357,803,15325
621,3525,353,785,15337
622,3540,349,786,15325
623,3530,375,758,15337
624,3535,376,765,15324
625,3530,365,773,15332
626,3545,360,763,15332
627,3566,336,764,15334
628,3556,338,768,15338
629,3563,319,765,15353
630,3557,328,740,15375
631,3564,334,730,15372
632,3557,372,712,15359
633,3572,353,714,15361
634,3559,375,712,15354
635,3539,387,716,15358
636,3524,365,728,15383
637,3538,333,752,15377
638,3554,315,759,15372
639,3544,354,715,15387
640,3539,363,716,15382
641,3560,358,715,15367
642,3556,356,707,15381
643,3554,358,702,15386
644,3548,336,720,15396
645,3563,345,711,15381
646,3570,342,724,15364
647,3593,336,726,15345
648,3593,352,723,15332
649,3599,355,716,15330
650,3588,349,716,15347
651,3576,357,707,15360
652,3608,347,704,15341
653,3626,333,718,15323
654,3620,343,722,15315
655,3625,350,728,15297
656,3619,354,713,15314
657,3607,350,739,15304
658,3580,367,744,15309
659,3580,370,733,15317
660,3590,368,744,15298
661,3608,370,737,15285
662,3599,381,712,15308
663,3606,379,699,15316
664,3628,356,687,15329
665,3641,359,675,15325
666,3666,345,683,15306
667,3666,346,681,15307
668,3688,354,687,15271
669,3686,358,674,15282
670,3679,329,691,15301
671,3665,358,694,15283
672,3680,342,694,15284
673,3665,355,700,15280
674,3663,369,708,15260
675,3673,357,715,15255
676,3663,343,727,15267
677,3665,351,717,15267
678,3677,348,718,15257
679,3668,367,709,15256
680,3662,370,725,15243
681,3653,376,716,15255
682,3642,380,713,15265
683,3664,371,748,15217
684,3661,392,722,15225
685,3658,394,726,15222
686,3645,392,722,15241
687,3657,367,747,15229
688,3650,383,735,15232
689,3623,393,736,15248
690,3621,393,729,15257
691,3613,394,718,15275
692,3590,387,741,15282
693,3573,397,741,15289
694,3564,397,763,15276
695,3545,378,766,15311
696,3555,387,745,15313
697,3548,408,747,15297
698,3533,417,772,15278
699,3535,405,751,15309
700,3521,402,778,15299
701,3518,383,784,15315
702,3499,406,767,15328
703,3486,403,776,15335
704,3480,376,778,15366
705,3446,383,787,15384
706,3444,376,807,15373
707,3429,382,805,15384
708,3446,387,784,15383
709,3453,361,797,15389
710,3413,376,812,15399
711,3391,374,801,15434
712,3393,358,806,15443
713,3404,356,782,15458
714,3388,368,780,15464
715,3391,365,784,15460
716,3400,348,772,15480
717,3371,347,772,15510
718,3373,353,751,15523
719,3376,361,736,15527
720,3381,368,738,15513
721,3364,367,733,15536
722,3387,342,746,15525
723,3389,341,750,15520
724,3382,346,764,15508
725,3387,353,744,15516
726,3383,341,757,15519
727,3379,337,757,15527
728,3352,354,765,15529
729,3355,333,766,15546
