Day,S,E,I,R
0,19967,13,16,4
1,19956,22,10,12
2,19942,33,12,13
3,19933,35,16,16
4,19919,41,24,16
5,19908,40,34,18
6,19879,55,43,23
7,19850,70,52,28
8,19796,111,56,37
9,19756,110,86,48
10,19688,148,103,61
11,19595,202,123,80
12,19494,243,164,99
13,19328,347,202,123
14,19134,445,273,148
15,18884,576,361,179
16,18561,726,486,227
17,18123,946,633,298
18,17653,1157,807,383
19,17002,1476,1043,479
20,16247,1800,1349,604
21,15363,2201,1672,764
22,14285,2653,2074,988
23,13096,3071,2607,1226
24,11695,3599,3133,1573
25,10219,4036,3787,1958
26,8641,4432,4497,2430
27,7139,4670,5146,3045
28,5791,4683,5811,3715
29,4518,4657,6339,4486
30,3506,4376,6856,5262
31,2683,3946,7222,6149
32,2046,3479,7352,7123
33,1552,3044,7345,8059
34,1221,2531,7244,9004
35,943,2143,6972,9942
36,758,1750,6617,10875
37,620,1416,6221,11743
38,516,1157,5765,12562
39,454,901,5351,13294
40,425,726,4881,13968
41,381,603,4419,14597
42,357,485,4016,15142
43,365,378,3654,15603
44,368,319,3291,16022
45,383,271,2923,16423
46,391,235,2623,16751
47,392,221,2337,17050
48,425,182,2101,17292
49,467,151,1845,17537
50,492,127,1655,17726
51,539,123,1464,17874
52,570,120,1323,17987
53,602,113,1184,18101
54,654,109,1049,18188
55,693,93,934,18280
56,726,88,849,18337
57,767,91,760,18382
58,809,86,666,18439
59,847,73,589,18491
60,894,66,518,18522
61,966,55,480,18499
62,1013,52,439,18496
63,1071,50,400,18479
64,1134,48,344,18474
65,1185,43,297,18475
66,1245,39,262,18454
67,1292,36,243,18429
68,1329,44,216,18411
69,1398,42,190,18370
70,1450,34,175,18341
71,1523,34,158,18285
72,1583,18,152,18247
73,1660,20,138,18182
74,1711,22,121,18146
75,1768,25,111,18096
76,1825,26,101,18048
77,1879,17,93,18011
78,1937,12,83,17968
79,1991,13,74,17922
80,2050,15,67,17868
81,2105,10,63,17822
82,2159,13,51,17777
83,2214,11,49,17726
84,2256,13,46,17685
85,2310,15,40,17635
86,2371,13,38,17578
87,2424,18,32,17526
88,2480,14,37,17469
89,2518,13,40,17429
90,2572,10,35,17383
91,2623,9,33,17335
92,2689,8,32,17271
93,2751,9,26,17214
94,2801,9,23,17167
95,2849,10,23,17118
96,2898,13,19,17070
97,2947,11,19,17023
98,3010,8,20,16962
99,3059,9,18,16914
100,3106,9,16,16869
101,3166,7,18,16809
102,3216,8,17,16759
103,3261,6,12,16721
104,3296,8,12,16684
105,3335,8,13,16644
106,3389,8,13,16590
107,3439,9,14,16538
108,3478,9,11,16502
109,3536,8,13,16443
110,3582,6,13,16399
111,3636,4,17,16343
112,3692,6,15,16287
113,3728,10,14,16248
114,3773,6,16,16205
115,3830,4,16,16150
116,3870,6,16,16108
117,3921,5,15,16059
118,3962,9,11,16018
119,4016,7,11,15966
120,4052,7,11,15930
121,4090,6,14,15890
122,4133,5,16,15846
123,4186,8,17,15789
124,4222,10,16,15752
125,4281,8,18,15693
126,4322,8,18,15652
127,4357,9,20,15614
128,4403,12,19,15566
129,4443,10,23,15524
130,4478,6,25,15491
131,4507,9,24,15460
132,4541,10,24,15425
133,4580,9,29,15382
134,4621,14,27,15338
135,4658,15,27,15300
136,4705,13,27,15255
137,4740,13,29,15218
138,4794,14,27,15165
139,4829,13,27,15131
140,4877,12,26,15085
141,4905,14,25,15056
142,4939,14,23,15024
143,4972,15,25,14988
144,5002,15,27,14956
145,5044,14,26,14916
146,5089,13,27,14871
147,5126,14,28,14832
148,5158,14,31,14797
149,5191,18,29,14762
150,5219,17,30,14734
151,5261,18,30,14691
152,5296,19,30,14655
153,5318,27,28,14627
154,5352,27,33,14588
155,5382,22,37,14559
156,5409,17,41,14533
157,5444,20,39,14497
158,5472,27,39,14462
159,5509,25,43,14423
160,5544,30,41,14385
161,5575,32,46,14347
162,5603,36,51,14310
163,5628,35,60,14277
164,5649,36,65,14250
165,5683,40,69,14208
166,5701,48,71,14180
167,5717,59,74,14150
168,5748,57,82,14113
169,5763,61,94,14082
170,5773,64,104,14059
171,5800,62,113,14025
172,5812,68,121,13999
173,5808,84,115,13993
174,5819,94,115,13972
175,5840,95,123,13942
176,5842,95,136,13927
177,5851,92,156,13901
178,5854,100,162,13884
179,5857,105,158,13880
