Day,S,E,I,R
0,19966,14,16,4
1,19957,18,19,6
2,19938,34,20,8
3,19919,44,28,9
4,19886,64,39,11
5,19864,65,52,19
6,19818,91,67,24
7,19761,122,82,35
8,19686,165,101,48
9,19583,220,136,61
10,19445,286,188,81
11,19275,370,255,100
12,19063,478,331,128
13,18778,626,429,167
14,18442,769,569,220
15,17993,1008,678,321
16,17458,1245,899,398
17,16786,1527,1172,515
18,15941,1961,1448,650
19,14945,2382,1839,834
20,13811,2882,2240,1067
21,12503,3388,2754,1355
22,11125,3802,3366,1707
23,9603,4261,3998,2138
24,8135,4523,4675,2667
25,6726,4676,5292,3306
26,5434,4711,5850,4005
27,4247,4562,6422,4769
28,3279,4268,6824,5629
29,2505,3827,7168,6500
30,1931,3283,7308,7478
31,1452,2841,7277,8430
32,1104,2398,7118,9380
33,848,2017,6786,10349
34,695,1650,6459,11196
35,571,1365,6073,11991
36,480,1084,5692,12744
37,427,863,5228,13482
38,379,694,4794,14133
39,367,529,4350,14754
40,359,440,3900,15301
41,348,363,3527,15762
42,379,287,3162,16172
43,408,231,2851,16510
44,421,200,2502,16877
45,430,195,2197,17178
46,460,170,1941,17429
47,507,147,1734,17612
48,532,138,1542,17788
49,568,117,1383,17932
50,607,111,1246,18036
51,640,102,1096,18162
52,671,86,999,18244
53,713,84,858,18345
54,754,79,765,18402
55,799,83,685,18433
56,857,87,612,18444
57,903,78,550,18469
58,947,69,491,18493
59,1006,67,430,18497
60,1053,62,392,18493
61,1111,55,349,18485
62,1157,53,313,18477
63,1207,56,279,18458
64,1259,56,249,18436
65,1332,50,231,18387
66,1402,53,211,18334
67,1456,52,180,18312
68,1507,43,167,18283
69,1560,41,146,18253
70,1627,35,137,18201
71,1679,36,129,18156
72,1736,35,118,18111
73,1787,33,108,18072
74,1858,22,100,18020
75,1912,22,95,17971
76,1959,20,91,17930
77,2027,17,86,17870
78,2090,20,77,17813
79,2158,16,72,17754
80,2218,16,62,17704
81,2263,18,57,17662
82,2321,20,50,17609
83,2373,16,45,17566
84,2435,19,41,17505
85,2485,18,41,17456
86,2553,16,41,17390
87,2610,20,39,17331
88,2652,20,40,17288
89,2700,22,38,17240
90,2740,20,45,17195
91,2787,13,52,17148
92,2843,13,47,17097
93,2881,14,42,17063
94,2938,16,39,17007
95,2985,18,40,16957
96,3032,21,39,16908
97,3068,23,41,16868
98,3110,21,43,16826
99,3157,16,44,16783
100,3209,15,43,16733
101,3265,14,44,16677
102,3323,17,41,16619
103,3371,20,37,16572
104,3407,22,39,16532
105,3461,15,38,16486
106,3497,22,33,16448
107,3536,20,31,16413
108,3580,16,32,16372
109,3623,11,36,16330
110,3671,15,33,16281
111,3703,19,33,16245
112,3740,24,31,16205
113,3776,17,40,16167
114,3823,16,40,16121
115,3852,24,38,16086
116,3890,25,40,16045
117,3932,23,38,16007
118,3970,25,44,15961
119,4012,24,43,15921
120,4053,27,41,15879
121,4110,25,45,15820
122,4147,25,45,15783
123,4192,26,43,15739
124,4234,31,41,15694
125,4269,36,43,15652
126,4307,34,49,15610
127,4326,43,45,15586
128,4365,48,48,15539
129,4396,47,56,15501
130,4411,53,58,15478
131,4447,52,61,15440
132,4483,43,76,15398
133,4510,40,76,15374
134,4534,39,83,15344
135,4563,40,86,15311
136,4592,41,92,15275
137,4633,40,95,15232
138,4643,50,91,15216
139,4667,56,98,15179
140,4705,54,98,15143
141,4721,57,98,15124
142,4750,58,104,15088
143,4776,58,113,15053
144,4802,58,124,15016
145,4820,66,122,14992
146,4839,69,130,14962
147,4857,84,132,14927
148,4882,85,131,14902
149,4906,79,139,14876
150,4920,96,144,14840
151,4931,97,151,14821
152,4943,95,153,14809
153,4960,92,150,14798
154,4970,93,166,14771
155,4993,92,176,14739
156,5005,101,178,14716
157,5009,109,179,14703
158,5016,117,181,14686
159,5039,124,187,14650
160,5051,125,185,14639
161,5057,130,203,14610
162,5046,138,222,14594
163,5053,143,225,14579
164,5060,124,256,14560
165,5047,147,250,14556
166,5049,150,261,14540
167,5051,153,273,14523
168,5039,168,281,14512
169,5037,181,285,14497
170,5022,185,308,14485
171,4992,201,317,14490
172,4975,204,329,14492
173,4971,216,325,14488
174,4933,223,355,14489
175,4927,229,359,14485
176,4897,239,372,14492
177,4895,232,385,14488
178,4859,260,378,14503
179,4841,260,398,14501
180,4831,262,420,14487
181,4819,254,434,14493
182,4789,267,440,14504
183,4757,288,449,14506
184,4725,275,484,14516
185,4687,302,491,14520
186,4644,315,506,14535
187,4608,313,528,14551
188,4537,342,525,14596
189,4508,337,544,14611
190,4490,319,566,14625
191,4453,307,584,14656
192,4411,304,605,14680
193,4391,316,582,14711
194,4367,342,583,14708
195,4335,348,612,14705
196,4295,355,620,14730
197,4258,345,650,14747
198,4203,340,657,14800
199,4147,341,667,14845
200,4073,367,658,14902
201,4021,361,678,14940
202,3947,373,725,14955
203,3894,371,738,14997
204,3832,388,737,15043
205,3781,377,756,15086
206,3718,388,761,15133
207,3703,359,773,15165
208,3681,351,773,15195
209,3657,355,746,15242
210,3609,362,745,15284
211,3558,372,747,15323
212,3522,373,761,15344
213,3494,368,748,15390
214,3463,378,732,15427
215,3414,387,748,15451
216,3379,379,754,15488
217,3346,372,760,15522
218,3304,377,770,15549
219,3277,359,786,15578
220,3247,356,792,15605
221,3225,367,775,15633
222,3186,393,746,15675
223,3152,378,773,15697
224,3097,379,794,15730
225,3097,366,777,15760
226,3096,339,779,15786
227,3097,327,778,15798
228,3056,345,777,15822
229,3054,326,759,15861
230,3028,329,737,15906
231,2994,336,725,15945
232,2996,332,714,15958
233,2994,323,692,15991
234,3022,311,675,15992
235,3015,311,664,16010
236,3021,301,659,16019
237,3039,291,657,16013
238,3072,274,656,15998
239,3077,276,627,16020
240,3098,274,613,16015
241,3115,264,602,16019
242,3111,267,591,16031
243,3124,252,596,16028
244,3129,262,587,16022
245,3145,273,571,16011
246,3174,249,566,16011
247,3183,251,548,16018
248,3194,250,551,16005
249,3200,256,536,16008
250,3207,235,539,16019
251,3233,247,518,16002
252,3262,235,518,15985
253,3296,216,521,15967
254,3303,214,515,15968
255,3321,225,506,15948
256,3365,207,490,15938
257,3389,188,511,15912
258,3412,212,482,15894
259,3444,221,471,15864
260,3484,202,463,15851
261,3487,216,463,15834
262,3530,208,449,15813
263,3553,208,449,15790
264,3558,215,443,15784
265,3575,217,446,15762
266,3592,208,456,15744
267,3631,200,470,15699
268,3650,204,463,15683
269,3681,203,472,15644
270,3684,210,460,15646
271,3728,209,447,15616
272,3723,222,451,15604
273,3730,229,452,15589
274,3767,234,464,15535
275,3800,227,460,15513
276,3828,225,458,15489
277,3853,221,468,15458
278,3872,218,480,15430
279,3879,223,473,15425
280,3914,226,453,15407
281,3959,226,443,15372
282,3995,232,436,15337
283,4010,230,452,15308
284,4036,210,469,15285
285,4072,211,451,15266
286,4110,207,460,15223
287,4142,222,445,15191
288,4162,225,442,15171
289,4191,218,457,15134
290,4218,241,442,15099
291,4230,247,442,15081
292,4245,254,448,15053
293,4259,262,463,15016
294,4265,269,471,14995
295,4279,275,487,14959
296,4290,277,503,14930
297,4322,284,501,14893
298,4335,279,517,14869
299,4347,264,531,14858
300,4328,281,528,14863
301,4328,290,531,14851
302,4322,292,555,14831
303,4324,278,559,14839
304,4338,302,541,14819
305,4344,282,550,14824
306,4342,305,548,14805
307,4348,305,559,14788
308,4343,309,555,14793
309,4325,327,571,14777
