Day,S,E,I,R
0,19962,18,18,2
1,19948,26,23,3
2,19932,38,27,3
3,19910,48,35,7
4,19880,60,50,10
5,19835,84,63,18
6,19783,106,86,25
7,19709,147,107,37
8,19629,190,129,52
9,19498,265,168,69
10,19336,359,212,93
11,19147,447,287,119
12,18925,537,379,159
13,18613,691,489,207
14,18221,908,586,285
15,17731,1154,775,340
16,17149,1419,982,450
17,16415,1745,1270,570
18,15532,2129,1600,739
19,14478,2571,1987,964
20,13301,3059,2421,1219
21,11949,3537,2970,1544
22,10462,4016,3595,1927
23,8997,4363,4233,2407
24,7506,4599,4931,2964
25,6086,4733,5570,3611
26,4807,4681,6199,4313
27,3742,4427,6707,5124
28,2871,4048,7038,6043
29,2240,3558,7206,6996
30,1671,3085,7324,7920
31,1281,2650,7228,8841
32,994,2239,6949,9818
33,793,1797,6725,10685
34,634,1452,6309,11605
35,556,1176,5854,12414
36,464,973,5388,13175
37,434,773,4941,13852
38,399,624,4527,14450
39,385,488,4049,15078
40,389,394,3628,15589
41,386,342,3209,16063
42,401,283,2897,16419
43,416,235,2589,16760
44,443,184,2340,17033
45,465,159,2047,17329
46,489,148,1801,17562
47,507,133,1603,17757
48,541,118,1423,17918
49,581,105,1283,18031
50,634,95,1124,18147
51,675,92,988,18245
52,727,84,872,18317
53,780,74,768,18378
54,824,74,684,18418
55,864,71,613,18452
56,898,67,554,18481
57,960,66,501,18473
58,1009,66,436,18489
59,1067,57,389,18487
60,1114,53,340,18493
61,1170,50,306,18474
62,1248,43,259,18450
63,1294,50,229,18427
64,1353,48,204,18395
65,1405,38,185,18372
66,1476,35,167,18322
67,1533,28,161,18278
68,1595,28,145,18232
69,1659,33,129,18179
70,1713,34,117,18136
71,1762,35,115,18088
72,1814,27,109,18050
73,1859,25,103,18013
74,1912,34,95,17959
75,1966,29,93,17912
76,2016,30,86,17868
77,2063,31,80,17826
78,2109,30,80,17781
79,2149,28,74,17749
80,2201,30,71,17698
81,2261,26,70,17643
82,2304,22,59,17615
83,2346,21,58,17575
84,2400,16,57,17527
85,2452,17,53,17478
86,2504,16,57,17423
87,2557,15,52,17376
88,2612,13,52,17323
89,2662,12,49,17277
90,2708,16,42,17234
91,2752,19,38,17191
92,2804,17,40,17139
93,2867,17,36,17080
94,2927,15,41,17017
95,2974,16,37,16973
96,3024,11,38,16927
97,3068,13,38,16881
98,3123,15,37,16825
99,3158,19,33,16790
100,3214,13,34,16739
101,3274,10,31,16685
102,3345,14,28,16613
103,3393,12,30,16565
104,3454,15,28,16503
105,3498,13,32,16457
106,3547,15,31,16407
107,3596,15,35,16354
108,3634,13,41,16312
109,3675,14,38,16273
110,3714,18,33,16235
111,3768,24,31,16177
112,3817,21,33,16129
113,3870,21,30,16079
114,3919,18,29,16034
115,3960,15,25,16000
116,3991,17,24,15968
117,4037,21,18,15924
118,4071,14,26,15889
119,4113,15,26,15846
120,4147,22,23,15808
121,4191,19,27,15763
122,4244,13,32,15711
