Day,S,E,I,R
0,19964,16,18,2
1,19951,24,21,4
2,19929,42,23,6
3,19905,54,32,9
4,19885,57,41,17
5,19851,73,55,21
6,19800,104,69,27
7,19734,143,85,38
8,19652,173,124,51
9,19542,227,157,74
10,19409,293,208,90
11,19239,387,253,121
12,19006,499,344,151
13,18715,645,453,187
14,18383,792,581,244
15,17915,1034,730,321
16,17335,1323,917,425
17,16629,1658,1157,556
18,15755,2072,1458,715
19,14747,2516,1849,888
20,13612,2969,2279,1140
21,12321,3433,2795,1451
22,10926,3854,3396,1824
23,9462,4219,4011,2308
24,7975,4530,4644,2851
25,6585,4627,5372,3416
26,5291,4624,5971,4114
27,4132,4460,6480,4928
28,3173,4154,6876,5797
29,2433,3658,7255,6654
30,1838,3266,7267,7629
31,1408,2840,7206,8546
32,1129,2321,7053,9497
33,876,1923,6754,10447
34,689,1557,6419,11335
35,591,1245,6017,12147
36,514,1020,5567,12899
37,444,826,5121,13609
38,416,681,4671,14232
39,386,557,4232,14825
40,369,466,3826,15339
41,377,378,3420,15825
42,389,313,3023,16275
43,405,257,2663,16675
44,433,215,2370,16982
45,464,178,2095,17263
46,506,143,1865,17486
47,546,134,1660,17660
48,576,128,1459,17837
49,606,114,1313,17967
50,646,98,1171,18085
51,688,98,1042,18172
52,737,91,927,18245
53,773,87,830,18310
54,816,96,729,18359
55,849,91,658,18402
56,906,68,601,18425
57,932,66,539,18463
58,981,57,484,18478
59,1027,61,421,18491
60,1059,56,371,18514
61,1128,44,344,18484
62,1203,46,312,18439
63,1259,50,272,18419
64,1318,41,244,18397
65,1371,43,224,18362
66,1421,42,205,18332
67,1461,40,190,18309
68,1522,40,161,18277
69,1584,39,147,18230
70,1649,35,131,18185
71,1723,29,119,18129
72,1768,25,113,18094
73,1839,23,100,18038
74,1890,24,95,17991
75,1940,29,83,17948
76,1983,24,81,17912
77,2040,23,79,17858
78,2097,22,74,17807
79,2153,21,71,17755
80,2195,24,66,17715
81,2246,25,62,17667
82,2294,23,55,17628
83,2342,22,49,17587
84,2393,19,46,17542
85,2426,19,42,17513
