Day,S,E,I,R
112,3671,9,28,16292
113,3721,6,29,16244
114,3763,8,26,16203
115,3807,11,23,16159
116,3855,8,24,16113
117,3903,6,23,16068
118,3948,5,19,16028
119,3992,7,17,15984
120,4042,6,16,15936
121,4092,5,17,15886
122,4132,5,16,15847
123,4170,8,14,15808
124,4215,8,13,15764
125,4253,6,14,15727
126,4274,6,16,15704
127,4322,6,17,15655
128,4369,7,16,15608
129,4404,8,15,15573
130,4454,9,15,15522
131,4493,7,18,15482
132,4544,9,17,15430
133,4587,6,21,15386
134,4615,10,23,15352
135,4644,11,24,15321
136,4682,17,23,15278
137,4714,21,21,15244
138,4755,17,25,15203
139,4802,16,26,15156
140,4833,14,33,15120
141,4865,19,33,15083
142,4893,18,39,15050
143,4928,24,43,15005
144,4960,28,44,14968
145,4985,30,42,14943
146,5027,27,45,14901
147,5053,27,49,14871
148,5084,26,47,14843
149,5130,22,49,14799
150,5152,37,46,14765
151,5186,36,56,14722
152,5221,38,61,14680
153,5251,38,65,14646
154,5286,39,64,14611
155,5311,48,69,14572
156,5331,47,78,14544
157,5340,58,78,14524
158,5362,58,91,14489
159,5376,61,96,14467
160,5399,64,91,14446
161,5426,54,103,14417
162,5432,67,102,14399
163,5439,70,113,14378
164,5467,67,116,14350
165,5481,72,123,14324
166,5494,75,129,14302
167,5515,82,136,14267
168,5515,93,139,14253
169,5523,98,151,14228
170,5545,101,162,14192
171,5548,105,170,14177
172,5550,105,181,14164
173,5547,108,185,14160
174,5544,113,201,14142
175,5545,126,203,14126
176,5534,135,223,14108
177,5529,143,229,14099
178,5527,149,235,14089
179,5521,162,236,14081
180,5503,168,254,14075
181,5486,175,272,14067
182,5485,175,285,14055
183,5476,181,295,14048
184,5464,190,300,14046
185,5442,195,320,14043
186,5428,194,341,14037
187,5376,218,369,14037
188,5339,228,374,14059
189,5302,240,395,14063
190,5244,283,401,14072
191,5225,277,434,14064
192,5171,309,443,14077
193,5110,308,489,14093
194,5032,344,496,14128
195,4974,340,542,14144
196,4923,355,558,14164
197,4858,347,591,14204
198,4791,349,628,14232
199,4723,391,636,14250
200,4637,414,651,14298
201,4587,400,662,14351
202,4506,397,690,14407
203,4439,386,711,14464
204,4386,391,730,14493
205,4275,412,761,14552
206,4190,437,777,14596
207,4096,449,815,14640
208,4019,449,842,14690
209,3943,471,825,14761
210,3881,466,848,14805
211,3798,452,894,14856
212,3726,481,887,14906
213,3662,443,923,14972
214,3599,450,916,15035
215,3537,422,915,15126
216,3477,414,906,15203
217,3435,418,872,15275
218,3404,415,876,15305
219,3374,395,863,15368
220,3352,389,851,15408
221,3315,391,859,15435
222,3278,386,848,15488
223,3236,398,853,15513
224,3190,401,849,15560
225,3145,393,858,15604
226,3115,373,854,15658
227,3068,375,841,15716
228,3056,347,836,15761
229,3024,365,813,15798
230,3020,357,809,15814
231,2999,355,811,15835
232,2976,349,812,15863
233,2956,344,805,15895
234,2944,340,784,15932
235,2932,329,770,15969
236,2936,332,764,15968
237,2929,319,754,15998
238,2931,300,728,16041
239,2934,273,743,16050
240,2930,280,707,16083
241,2903,314,666,16117
242,2912,296,669,16123
243,2943,295,654,16108
244,2953,276,643,16128
245,2975,259,630,16136
246,2982,251,622,16145
247,2996,248,603,16153
248,3011,231,607,16151
249,3023,225,593,16159
250,3038,221,563,16178
251,3057,224,544,16175
252,3054,246,525,16175
253,3068,219,538,16175
254,3093,222,529,16156
255,3130,211,523,16136
256,3170,230,493,16107
257,3209,224,476,16091
258,3238,209,475,16078
259,3243,226,470,16061
260,3290,210,476,16024
261,3323,191,464,16022
262,3349,197,450,16004
263,3388,200,433,15979
264,3390,215,433,15962
265,3422,217,426,15935
266,3475,199,421,15905
267,3526,185,411,15878
268,3548,176,418,15858
269,3595,176,420,15809
270,3643,185,412,15760
271,3668,192,401,15739
272,3692,217,394,15697
273,3678,228,400,15694
274,3718,219,412,15651
275,3740,206,418,15636
276,3761,231,405,15603
277,3772,236,421,15571
278,3804,225,435,15536
279,3811,267,420,15502
280,3812,263,452,15473
281,3840,255,482,15423
282,3850,265,487,15398
283,3863,257,497,15383
284,3894,248,505,15353
285,3888,257,494,15361
286,3882,260,503,15355
287,3893,273,516,15318
288,3899,290,503,15308
289,3901,282,524,15293
290,3944,271,533,15252
291,3963,262,514,15261
292,3981,272,523,15224
293,3987,277,520,15216
294,3990,271,529,15210
295,4004,259,542,15195
296,3990,265,554,15191
297,3980,299,541,15180
298,3993,291,560,15156
299,4016,278,560,15146
300,4013,293,557,15137
301,4015,293,554,15138
302,4040,295,565,15100
303,4023,307,565,15105
304,4036,316,570,15078
305,4044,321,571,15064
306,4026,321,578,15075
307,4034,325,585,15056
308,4041,325,577,15057
309,4033,344,578,15045
310,4032,341,602,15025
311,4008,349,614,15029
312,3976,364,635,15025
313,3960,360,656,15024
314,3959,357,656,15028
315,3977,326,660,15037
316,3952,358,668,15022
317,3947,346,682,15025
318,3921,349,692,15038
319,3899,359,700,15042
320,3861,378,721,15040
321,3836,381,731,15052
322,3806,397,734,15063
323,3793,405,734,15068
324,3776,409,746,15069
325,3759,408,740,15093
326,3762,402,739,15097
327,3750,392,772,15086
328,3717,403,782,15098
329,3700,381,786,15133
330,3679,390,806,15125
331,3666,375,810,15149
332,3624,378,816,15182
333,3601,383,814,15202
334,3567,407,828,15198
335,3540,398,835,15227
336,3473,417,827,15283
337,3487,398,833,15282
338,3484,358,845,15313
339,3487,362,848,15303
340,3481,364,829,15326
341,3457,385,810,15348
342,3447,387,829,15337
343,3416,394,824,15366
344,3421,387,836,15356
345,3417,397,831,15355
346,3390,395,826,15389
347,3376,359,850,15415
348,3379,355,820,15446
349,3380,343,786,15491
350,3368,338,763,15531
351,3364,334,765,15537
352,3344,355,750,15551
353,3359,355,757,15529
354,3341,365,741,15553
355,3341,337,742,15580
356,3353,357,716,15574
357,3379,321,739,15561
358,3405,312,742,15541
359,3385,331,722,15562
360,3428,301,736,15535
361,3426,319,705,15550
362,3426,316,691,15567
363,3442,322,675,15561
364,3453,316,665,15566
365,3488,304,648,15560
366,3514,297,645,15544
367,3519,309,644,15528
368,3524,304,645,15527
369,3540,299,643,15518
370,3544,316,637,15503
371,3545,307,648,15500
372,3552,305,643,15500
373,3552,312,659,15477
374,3550,319,665,15466
375,3554,328,663,15455
376,3571,316,687,15426
377,3568,301,689,15442
378,3580,294,693,15433
379,3603,296,691,15410
380,3618,323,666,15393
381,3604,352,657,15387
382,3620,348,650,15382
383,3636,342,655,15367
384,3649,311,664,15376
385,3650,307,672,15371
386,3614,334,657,15395
387,3603,341,650,15406
388,3610,340,663,15387
389,3611,315,697,15377
390,3608,312,705,15375
391,3613,313,692,15382
392,3609,328,670,15393
393,3600,342,658,15400
394,3606,345,655,15394
395,3622,330,691,15357
396,3618,324,678,15380
397,3607,345,663,15385
398,3615,358,650,15377
399,3627,339,681,15353
400,3656,332,697,15315
401,3638,344,702,15316
402,3636,355,718,15291
403,3645,354,723,15278
404,3634,333,757,15276
405,3640,345,741,15274
406,3631,355,725,15289
407,3617,386,721,15276
408,3608,376,707,15309
409,3616,352,716,15316
410,3605,361,705,15329
411,3587,361,720,15332
412,3580,346,725,15349
413,3600,335,725,15340
414,3597,329,746,15328
415,3589,338,751,15322
416,3580,350,762,15308
417,3560,346,757,15337
418,3554,345,762,15339
419,3544,346,761,15349
420,3529,342,761,15368
421,3525,336,781,15358
422,3509,335,774,15382
423,3500,330,754,15416
424,3499,346,715,15440
425,3516,327,722,15435
426,3523,316,719,15442
427,3499,338,720,15443
428,3510,306,733,15451
429,3492,341,718,15449
430,3511,320,715,15454
431,3520,338,700,15442
432,3506,341,696,15457
433,3511,324,717,15448
434,3504,325,704,15467
435,3500,317,709,15474
436,3515,326,693,15466
437,3527,324,679,15470
438,3536,332,687,15445
439,3530,318,702,15450
440,3528,310,704,15458
441,3530,309,706,15455
442,3537,295,716,15452
443,3522,301,732,15445
444,3538,310,711,15441
445,3552,303,705,15440
446,3571,300,706,15423
447,3544,335,693,15428
448,3548,338,682,15432
449,3543,330,685,15442
450,3553,314,698,15435
451,3564,327,673,15436
452,3546,327,687,15440
453,3563,308,700,15429
454,3570,313,694,15423
455,3578,316,711,15395
456,3573,336,714,15377
457,3570,348,692,15390
458,3559,356,663,15422
459,3547,360,686,15407
460,3558,344,709,15389
461,3548,351,679,15422
462,3558,341,670,15431
463,3587,304,682,15427
464,3581,302,673,15444
465,3579,311,666,15444
466,3581,302,672,15445
467,3588,304,685,15423
468,3575,331,659,15435
469,3595,326,659,15420
470,3590,316,677,15417
471,3609,319,662,15410
472,3582,338,664,15416
473,3588,355,655,15402
474,3582,336,662,15420
475,3586,334,668,15412
476,3602,317,666,15415
477,3606,318,663,15413
478,3606,309,661,15424
479,3601,316,669,15414
480,3607,332,656,15405
481,3602,347,649,15402
482,3584,347,653,15416
483,3589,342,661,15408
484,3605,326,672,15397
485,3601,312,689,15398
486,3623,325,663,15389
487,3629,325,671,15375
488,3637,318,682,15363
489,3624,342,672,15362
490,3619,326,679,15376
491,3627,319,679,15375
492,3649,307,671,15373
493,3664,306,662,15368
494,3658,312,664,15366
495,3674,314,652,15360
496,3684,318,637,15361
497,3680,323,634,15363
498,3695,311,634,15360
499,3705,319,631,15345
500,3707,325,639,15329
501,3714,347,637,15302
502,3716,335,646,15303
503,3732,330,654,15284
504,3730,342,656,15272
505,3747,334,662,15257
506,3742,328,669,15261
507,3741,338,672,15249
508,3744,341,664,15251
509,3731,344,672,15253
510,3735,335,689,15241
511,3717,331,695,15257
512,3734,326,686,15254
513,3729,346,680,15245
514,3750,334,694,15222
515,3757,357,665,15221
516,3750,363,684,15203
517,3743,363,695,15199
518,3752,359,691,15198
519,3779,331,711,15179
520,3743,357,720,15180
521,3755,373,706,15166
522,3768,358,712,15162
523,3772,350,710,15168
524,3776,355,715,15154
525,3761,354,734,15151
526,3759,368,726,15147
527,3748,382,729,15141
528,3714,389,732,15165
529,3697,383,739,15181
530,3689,382,750,15179
531,3699,356,774,15171
532,3658,368,768,15206
533,3649,366,768,15217
534,3650,344,787,15219
535,3658,350,780,15212
536,3631,352,777,15240
537,3630,375,761,15234
538,3630,368,755,15247
539,3628,360,744,15268
540,3610,363,742,15285
541,3601,379,740,15280
542,3602,373,761,15264
543,3591,354,772,15283
544,3582,350,761,15307
545,3575,347,764,15314
546,3554,366,759,15321
547,3563,358,760,15319
548,3552,357,773,15318
549,3564,358,743,15335
550,3582,335,763,15320
551,3575,349,751,15325
552,3543,369,767,15321
553,3528,351,769,15352
554,3537,366,759,15338
555,3557,356,720,15367
556,3574,341,719,15366
557,3587,339,715,15359
558,3592,339,710,15359
559,3598,337,704,15361
560,3618,349,721,15312
561,3613,340,730,15317
562,3623,318,727,15332
563,3628,329,743,15300
564,3611,351,738,15300
565,3591,348,763,15298
566,3601,353,765,15281
567,3601,358,760,15281
568,3596,338,789,15277
569,3582,347,780,15291
570,3577,341,794,15288
571,3553,359,759,15329
572,3553,343,783,15321
573,3534,370,758,15338
574,3533,385,750,15332
575,3513,381,761,15345
576,3506,410,747,15337
577,3515,390,771,15324
578,3524,386,772,15318
579,3523,378,761,15338
580,3526,365,780,15329
581,3496,353,776,15375
582,3482,369,779,15370
583,3496,358,786,15360
584,3492,369,780,15359
585,3501,348,773,15378
586,3493,355,760,15392
587,3516,336,771,15377
588,3524,342,752,15382
589,3526,343,738,15393
590,3557,337,748,15358
591,3553,343,747,15357
592,3549,323,751,15377
593,3550,335,739,15376
594,3555,324,730,15391
595,3577,328,741,15354
596,3571,350,730,15349
597,3538,359,730,15373
598,3535,356,757,15352
599,3562,338,758,15342
600,3537,348,755,15360
601,3571,335,756,15338
602,3556,337,759,15348
603,3568,323,757,15352
604,3570,339,749,15342
605,3576,344,744,15336
606,3589,342,734,15335
607,3611,340,728,15321
608,3642,326,712,15320
609,3631,337,706,15326
610,3651,315,718,15316
611,3687,293,709,15311
612,3687,299,682,15332
613,3702,319,663,15316
614,3740,307,669,15284
615,3739,309,680,15272
616,3760,275,694,15271
617,3763,299,681,15257
618,3764,304,659,15273
619,3774,314,669,15243
620,3797,321,674,15208
621,3773,330,669,15228
622,3776,333,664,15227
623,3770,335,651,15244
624,3760,348,675,15217
625,3729,383,673,15215
626,3729,380,676,15215
627,3735,364,702,15199
628,3724,370,706,15200
629,3701,381,711,15207
630,3690,386,734,15190
631,3667,366,775,15192
632,3633,399,774,15194
633,3634,389,775,15202
634,3629,400,745,15226
635,3629,386,737,15248
636,3630,383,746,15241
637,3610,373,739,15278
638,3625,359,734,15282
639,3628,338,750,15284
640,3614,330,752,15304
641,3622,340,737,15301
642,3636,334,753,15277
643,3629,320,761,15290
644,3616,350,717,15317
645,3621,344,719,15316
646,3616,352,722,15310
647,3639,330,716,15315
648,3650,331,713,15306
649,3645,339,699,15317
650,3644,344,695,15317
651,3645,339,699,15317
652,3671,334,699,15296
653,3682,348,675,15295
654,3686,342,659,15313
655,3704,340,667,15289
656,3703,343,670,15284
657,3692,345,684,15279
658,3681,351,691,15277
659,3678,353,699,15270
660,3665,356,707,15272
661,3647,388,716,15249
662,3625,394,717,15264
663,3611,387,723,15279
664,3612,396,731,15261
665,3601,396,754,15249
666,3599,403,740,15258
667,3595,397,749,15259
668,3599,385,748,15268
669,3600,385,731,15284
670,3593,368,754,15285
671,3586,365,756,15293
672,3603,342,782,15273
673,3612,321,792,15275
674,3591,334,792,15283
675,3569,348,787,15296
676,3554,359,778,15309
677,3541,358,795,15306
678,3526,336,810,15328
679,3520,357,784,15339
680,3517,359,759,15365
681,3524,347,770,15359
682,3531,347,758,15364
683,3542,353,749,15356
684,3537,379,742,15342
685,3525,376,745,15354
686,3500,371,763,15366
687,3485,389,730,15396
688,3459,384,723,15434
689,3450,382,720,15448
690,3445,371,723,15461
691,3451,364,739,15446
692,3472,346,735,15447
693,3473,336,739,15452
694,3472,333,729,15466
695,3502,315,723,15460
696,3510,319,713,15458
697,3523,303,729,15445
698,3527,309,711,15453
699,3534,320,687,15459
700,3538,331,684,15447
701,3532,334,697,15437
702,3516,346,702,15436
703,3532,349,712,15407
704,3546,352,708,15394
705,3563,339,719,15379
706,3558,338,721,15383
707,3558,340,737,15365
708,3590,326,720,15364
709,3570,339,720,15371
710,3553,349,717,15381
711,3536,352,724,15388
712,3538,339,722,15401
713,3550,316,693,15441
714,3564,315,689,15432
715,3565,328,672,15435
716,3581,328,651,15440
717,3611,316,662,15411
718,3590,362,654,15394
719,3605,330,688,15377
720,3598,323,699,15380
721,3628,322,685,15365
722,3605,331,698,15366
723,3614,313,696,15377
724,3584,341,705,15370
725,3615,346,690,15349
726,3617,344,687,15352
727,3633,320,690,15357
728,3633,303,697,15367
729,3622,318,697,15363
