Day,S,E,I,R
116,3982,5,7,16006
117,4032,6,7,15955
118,4088,3,10,15899
119,4139,5,10,15846
120,4176,4,10,15810
121,4229,4,9,15758
122,4278,3,9,15710
123,4343,2,9,15646
124,4393,4,9,15594
125,4438,5,10,15547
126,4472,6,12,15510
127,4499,11,9,15481
128,4545,8,13,15434
129,4577,9,10,15404
130,4628,8,11,15353
131,4682,6,13,15299
132,4721,4,15,15260
133,4761,6,14,15219
134,4816,6,12,15166
135,4857,9,11,15123
136,4896,10,12,15082
137,4932,11,14,15043
138,4967,13,15,15005
139,4996,14,18,14972
140,5032,12,20,14936
141,5081,17,18,14884
142,5126,14,21,14839
143,5171,12,22,14795
144,5201,15,22,14762
145,5236,18,22,14724
146,5272,23,23,14682
147,5318,25,25,14632
148,5352,22,32,14594
149,5395,21,35,14549
150,5430,24,34,14512
151,5471,25,35,14469
152,5504,29,35,14432
153,5541,28,38,14393
154,5571,30,40,14359
155,5602,28,44,14326
156,5623,29,48,14300
157,5656,31,47,14266
158,5692,39,49,14220
159,5718,38,57,14187
160,5741,34,58,14167
161,5762,37,63,14138
162,5788,43,60,14109
163,5813,46,63,14078
164,5843,37,69,14051
165,5870,45,59,14026
166,5904,47,58,13991
167,5929,45,69,13957
168,5954,45,70,13931
169,5967,56,72,13905
170,5982,68,73,13877
171,6000,68,85,13847
172,6024,70,93,13813
173,6038,71,99,13792
174,6057,75,107,13761
175,6066,89,114,13731
176,6078,89,133,13700
177,6079,111,131,13679
178,6074,109,151,13666
179,6092,104,162,13642
180,6096,116,172,13616
181,6083,123,174,13620
182,6077,128,185,13610
183,6072,135,185,13608
184,6055,136,206,13603
185,6044,136,214,13606
186,6044,148,225,13583
187,6013,173,236,13578
188,5985,177,259,13579
189,5955,191,277,13577
190,5932,211,279,13578
191,5907,216,318,13559
192,5870,236,339,13555
193,5828,250,358,13564
194,5784,260,387,13569
195,5732,278,405,13585
196,5694,276,438,13592
197,5651,282,473,13594
198,5593,310,477,13620
199,5561,304,482,13653
200,5505,301,521,13673
201,5429,337,536,13698
202,5348,354,555,13743
203,5280,355,585,13780
204,5217,350,626,13807
205,5138,384,637,13841
206,5033,422,660,13885
207,4956,428,685,13931
208,4864,452,705,13979
209,4764,464,735,14037
210,4654,477,789,14080
211,4567,491,823,14119
212,4471,488,861,14180
213,4380,491,889,14240
214,4287,509,871,14333
215,4179,520,906,14395
216,4094,506,934,14466
217,3994,527,950,14529
218,3904,514,981,14601
219,3819,510,970,14701
220,3783,478,984,14755
221,3712,466,965,14857
222,3636,478,952,14934
223,3553,458,962,15027
224,3479,468,965,15088
225,3417,468,933,15182
226,3342,488,930,15240
227,3293,466,916,15325
228,3242,442,936,15380
229,3200,422,934,15444
230,3136,417,927,15520
231,3098,409,921,15572
232,3055,416,901,15628
233,3043,388,859,15710
234,3004,390,842,15764
235,2992,368,811,15829
236,2963,335,807,15895
237,2929,346,763,15962
238,2936,329,744,15991
239,2915,320,742,16023
240,2931,303,729,16037
241,2905,316,725,16054
242,2916,305,718,16061
243,2913,300,697,16090
244,2917,297,666,16120
245,2906,295,657,16142
246,2919,270,647,16164
247,2901,267,639,16193
248,2902,265,628,16205
249,2919,256,618,16207
250,2933,238,627,16202
251,2951,238,599,16212
252,2967,260,554,16219
253,2990,268,538,16204
254,3013,240,546,16201
255,3051,220,536,16193
256,3056,216,527,16201
257,3067,229,509,16195
258,3086,235,506,16173
259,3102,228,510,16160
260,3119,246,486,16149
261,3158,234,488,16120
262,3204,224,472,16100
263,3241,216,475,16068
264,3227,236,474,16063
265,3251,229,465,16055
266,3263,225,466,16046
267,3291,238,454,16017
268,3304,237,460,15999
269,3336,230,457,15977
270,3371,239,449,15941
271,3399,224,470,15907
272,3422,213,472,15893
273,3433,213,482,15872
274,3452,204,485,15859
275,3466,211,465,15858
276,3498,202,470,15830
277,3512,210,461,15817
278,3523,214,464,15799
279,3534,223,464,15779
280,3559,210,474,15757
281,3586,228,446,15740
282,3610,236,452,15702
283,3644,219,445,15692
284,3672,205,448,15675
285,3717,205,435,15643
286,3765,196,422,15617
287,3796,191,423,15590
288,3823,192,416,15569
289,3844,191,406,15559
290,3859,195,414,15532
291,3883,204,408,15505
292,3911,209,420,15460
293,3940,203,442,15415
294,3943,216,433,15408
295,3964,216,440,15380
296,3977,211,445,15367
297,3990,224,448,15338
298,4003,252,445,15300
299,4039,248,447,15266
300,4033,264,462,15241
301,4045,267,470,15218
302,4066,262,487,15185
303,4088,266,494,15152
304,4092,274,517,15117
305,4108,286,521,15085
306,4116,300,529,15055
307,4138,274,546,15042
308,4121,295,553,15031
309,4111,315,543,15031
310,4114,294,570,15022
311,4098,306,535,15061
312,4104,292,553,15051
313,4113,283,558,15046
314,4105,286,556,15053
315,4108,289,559,15044
316,4099,318,557,15026
317,4083,322,575,15020
318,4089,318,593,15000
319,4093,312,609,14986
320,4101,334,612,14953
321,4111,336,620,14933
322,4114,342,630,14914
323,4100,343,642,14915
324,4085,340,663,14912
325,4073,345,687,14895
326,4070,350,681,14899
327,4034,348,695,14923
328,4011,375,678,14936
329,4002,397,677,14924
330,4020,394,687,14899
331,4012,384,701,14903
332,3981,377,731,14911
333,3966,369,765,14900
334,3946,374,783,14897
335,3928,377,774,14921
336,3894,387,776,14943
337,3882,389,784,14945
338,3869,378,787,14966
339,3839,391,797,14973
340,3841,389,759,15011
341,3813,384,780,15023
342,3786,395,779,15040
343,3733,423,801,15043
344,3728,413,795,15064
345,3704,403,806,15087
346,3654,395,822,15129
347,3613,417,802,15168
348,3590,411,779,15220
349,3591,403,773,15233
350,3584,400,775,15241
351,3584,396,780,15240
352,3561,382,789,15268
353,3558,361,789,15292
354,3545,371,777,15307
355,3552,359,777,15312
356,3524,381,781,15314
357,3502,384,779,15335
358,3501,369,772,15358
359,3503,368,756,15373
360,3494,361,737,15408
361,3490,366,729,15415
362,3520,349,721,15410
363,3520,360,729,15391
364,3517,345,734,15404
365,3483,366,743,15408
366,3498,349,763,15390
367,3496,340,765,15399
368,3490,336,787,15387
369,3493,339,761,15407
370,3506,324,751,15419
371,3523,335,732,15410
372,3525,318,745,15412
373,3538,326,719,15417
374,3529,333,712,15426
375,3531,344,705,15420
376,3516,356,691,15437
377,3511,354,692,15443
378,3492,360,721,15427
379,3470,377,727,15426
380,3481,362,728,15429
381,3458,365,724,15453
382,3467,367,704,15462
383,3464,358,719,15459
384,3487,347,712,15454
385,3513,324,714,15449
386,3506,331,719,15444
387,3531,327,697,15445
388,3541,335,680,15444
389,3538,342,677,15443
390,3541,337,697,15425
391,3537,328,693,15442
392,3542,322,676,15460
393,3555,317,672,15456
394,3593,304,674,15429
395,3588,309,652,15451
396,3611,309,643,15437
397,3622,310,646,15422
398,3617,326,618,15439
399,3616,307,667,15410
400,3615,316,656,15413
401,3610,322,655,15413
402,3611,318,654,15417
403,3617,321,673,15389
404,3626,315,671,15388
405,3650,315,656,15379
406,3653,309,660,15378
407,3644,319,654,15383
408,3646,326,662,15366
409,3637,320,675,15368
410,3640,322,675,15363
411,3648,339,646,15367
412,3653,325,644,15378
413,3634,347,634,15385
414,3658,318,648,15376
415,3670,308,641,15381
416,3663,318,631,15388
417,3656,340,639,15365
418,3678,335,628,15359
419,3661,354,645,15340
420,3669,350,645,15336
421,3684,335,664,15317
422,3692,328,671,15309
423,3697,312,678,15313
424,3689,344,657,15310
425,3705,319,667,15309
426,3701,311,653,15335
427,3696,305,672,15327
428,3710,310,664,15316
429,3699,331,658,15312
430,3705,332,652,15311
431,3700,317,661,15322
432,3713,327,661,15299
433,3727,316,653,15304
434,3708,328,661,15303
435,3706,347,649,15298
436,3715,345,672,15268
437,3704,343,687,15266
438,3702,351,652,15295
439,3717,341,669,15273
440,3716,359,640,15285
441,3718,356,646,15280
442,3706,358,652,15284
443,3708,352,675,15265
444,3724,357,671,15248
445,3753,335,687,15225
446,3748,341,680,15231
447,3757,351,687,15205
448,3754,350,704,15192
449,3730,357,698,15215
450,3752,339,695,15214
451,3755,325,708,15212
452,3740,329,689,15242
453,3739,330,701,15230
454,3756,321,704,15219
455,3732,336,668,15264
456,3717,340,680,15263
457,3746,322,694,15238
458,3747,340,679,15234
459,3761,341,677,15221
460,3756,347,687,15210
461,3769,341,709,15181
462,3754,359,696,15191
463,3764,347,707,15182
464,3748,349,733,15170
465,3729,358,720,15193
466,3724,354,722,15200
467,3710,352,734,15204
468,3706,353,742,15199
469,3709,355,723,15213
470,3688,376,700,15236
471,3697,366,713,15224
472,3699,364,742,15195
473,3700,361,720,15219
474,3697,371,723,15209
475,3685,362,740,15213
476,3652,390,712,15246
477,3651,373,736,15240
478,3650,361,751,15238
479,3621,371,743,15265
480,3625,364,751,15260
481,3613,378,746,15263
482,3614,349,777,15260
483,3599,353,759,15289
484,3591,346,750,15313
485,3563,375,739,15323
486,3571,358,754,15317
487,3557,353,756,15334
488,3529,363,740,15368
489,3504,368,756,15372
490,3511,350,743,15396
491,3517,344,730,15409
492,3493,348,737,15422
493,3498,334,736,15432
494,3489,345,738,15428
495,3489,342,724,15445
496,3484,341,721,15454
497,3479,336,714,15471
498,3504,323,697,15476
499,3508,330,695,15467
500,3487,332,674,15507
501,3480,328,684,15508
502,3482,337,689,15492
503,3491,316,695,15498
504,3494,312,690,15504
505,3515,292,698,15495
506,3511,328,668,15493
507,3511,324,662,15503
508,3499,319,664,15518
509,3522,316,668,15494
510,3530,317,659,15494
511,3508,325,648,15519
512,3533,324,638,15505
513,3558,331,638,15473
514,3581,324,630,15465
515,3605,311,631,15453
516,3612,304,630,15454
517,3607,327,616,15450
518,3604,335,602,15459
519,3601,331,613,15455
520,3605,323,625,15447
521,3610,330,629,15431
522,3614,330,644,15412
523,3613,342,646,15399
524,3626,345,655,15374
525,3637,346,647,15370
526,3660,354,636,15350
527,3676,334,655,15335
528,3700,305,673,15322
529,3696,330,651,15323
530,3684,335,648,15333
531,3686,326,668,15320
532,3714,301,670,15315
533,3717,311,649,15323
534,3698,305,654,15343
535,3701,315,645,15339
536,3693,301,646,15360
537,3717,287,652,15344
538,3719,297,633,15351
539,3752,287,644,15317
540,3762,316,641,15281
541,3764,331,618,15287
542,3758,344,626,15272
543,3760,348,625,15267
544,3762,340,645,15253
545,3758,351,628,15263
546,3757,348,648,15247
547,3770,332,654,15244
548,3769,340,659,15232
549,3790,322,675,15213
550,3828,306,685,15181
551,3841,311,659,15189
552,3849,302,654,15195
553,3856,294,661,15189
554,3848,301,650,15201
555,3822,345,648,15185
556,3806,359,669,15166
557,3808,350,678,15164
558,3809,350,679,15162
559,3805,347,690,15158
560,3784,339,697,15180
561,3810,331,697,15162
562,3777,373,693,15157
563,3798,355,708,15139
564,3800,353,709,15138
565,3798,384,696,15122
566,3795,381,706,15118
567,3767,396,704,15133
568,3785,380,698,15137
569,3775,386,692,15147
570,3758,363,732,15147
571,3763,353,719,15165
572,3763,376,715,15146
573,3757,365,723,15155
574,3754,390,702,15154
575,3776,370,702,15152
576,3739,388,694,15179
577,3720,399,684,15197
578,3744,367,721,15168
579,3735,379,706,15180
580,3755,368,693,15184
581,3748,360,702,15190
582,3745,358,728,15169
583,3747,350,742,15161
584,3725,360,761,15154
585,3706,377,743,15174
586,3699,375,737,15189
587,3709,384,742,15165
588,3712,382,757,15149
589,3698,361,762,15179
590,3678,362,766,15194
591,3652,372,770,15206
592,3651,392,749,15208
593,3645,386,753,15216
594,3642,375,751,15232
595,3627,368,765,15240
596,3645,337,772,15246
597,3646,348,768,15238
598,3638,341,759,15262
599,3650,340,758,15252
600,3678,340,746,15236
601,3662,375,716,15247
602,3659,371,723,15247
603,3647,384,716,15253
604,3637,391,708,15264
605,3621,390,725,15264
606,3661,352,725,15262
607,3671,352,713,15264
608,3670,338,725,15267
609,3674,352,715,15259
610,3670,353,720,15257
611,3683,346,726,15245
612,3694,350,702,15254
613,3697,365,705,15233
614,3689,367,708,15236
615,3678,360,729,15233
616,3694,338,729,15239
617,3705,367,706,15222
618,3693,378,710,15219
619,3660,395,700,15245
620,3659,381,710,15250
621,3652,365,718,15265
622,3656,371,718,15255
623,3690,352,719,15239
624,3691,344,714,15251
625,3705,349,694,15252
626,3693,348,689,15270
627,3679,333,703,15285
628,3691,333,693,15283
629,3686,342,678,15294
630,3699,338,683,15280
631,3716,333,685,15266
632,3700,352,693,15255
633,3694,335,706,15265
634,3693,334,721,15252
635,3688,349,719,15244
636,3687,344,750,15219
637,3672,364,733,15231
638,3670,332,745,15253
639,3673,346,727,15254
640,3668,361,731,15240
641,3658,387,706,15249
642,3644,404,685,15267
643,3662,368,711,15259
644,3667,355,715,15263
645,3664,350,719,15267
646,3649,351,707,15293
647,3649,357,700,15294
648,3665,358,701,15276
649,3661,365,683,15291
650,3657,354,671,15318
651,3654,354,680,15312
652,3658,350,681,15311
653,3685,338,678,15299
654,3687,333,690,15290
655,3690,318,711,15281
656,3681,350,703,15266
657,3712,328,704,15256
658,3709,322,708,15261
659,3726,310,740,15224
660,3722,334,728,15216
661,3717,339,722,15222
662,3697,359,709,15235
663,3697,375,693,15235
664,3692,367,693,15248
665,3681,353,701,15265
666,3693,344,696,15267
667,3720,340,687,15253
668,3707,325,686,15282
669,3720,331,668,15281
670,3732,325,655,15288
671,3734,334,662,15270
672,3740,306,695,15259
673,3753,319,689,15239
674,3723,350,680,15247
675,3726,331,700,15243
676,3729,339,681,15251
677,3724,347,688,15241
678,3723,348,677,15252
679,3733,335,673,15259
680,3742,348,672,15238
681,3745,348,669,15238
682,3740,342,704,15214
683,3751,343,709,15197
684,3740,352,713,15195
685,3717,362,725,15196
686,3707,361,756,15176
687,3711,357,747,15185
688,3707,353,737,15203
689,3698,367,715,15220
690,3687,368,736,15209
691,3651,380,751,15218
692,3640,367,746,15247
693,3638,361,760,15241
694,3621,348,765,15266
695,3626,372,753,15249
696,3579,396,757,15268
697,3598,377,750,15275
698,3609,358,756,15277
699,3601,367,750,15282
700,3609,362,745,15284
701,3600,372,717,15311
702,3594,366,702,15338
703,3601,369,693,15337
704,3612,347,703,15338
705,3620,350,714,15316
706,3623,353,718,15306
707,3617,346,740,15297
708,3608,345,754,15293
709,3595,357,725,15323
710,3586,354,722,15338
711,3583,349,729,15339
712,3581,347,724,15348
713,3573,358,699,15370
714,3573,340,705,15382
715,3566,338,712,15384
716,3596,320,715,15369
717,3596,326,719,15359
718,3562,350,709,15379
719,3553,360,711,15376
720,3551,347,730,15372
721,3549,336,727,15388
722,3550,333,720,15397
723,3547,331,707,15415
724,3554,329,720,15397
725,3565,325,690,15420
726,3569,315,685,15431
727,3579,314,682,15425
728,3592,326,656,15426
729,3574,339,658,15429
