Day,S,E,I,R
227,3687,491,948,14874
228,3636,479,970,14915
229,3548,473,989,14990
230,3483,476,979,15062
231,3414,481,975,15130
232,3349,452,974,15225
233,3283,423,987,15307
234,3242,434,944,15380
235,3171,444,964,15421
236,3122,421,961,15496
237,3101,419,947,15533
238,3061,431,925,15583
239,3023,409,913,15655
240,2981,423,878,15718
241,2929,411,889,15771
242,2923,390,868,15819
243,2890,363,868,15879
244,2876,346,847,15931
245,2848,348,825,15979
246,2844,332,816,16008
247,2820,332,809,16039
248,2821,316,810,16053
249,2811,305,792,16092
250,2803,306,766,16125
251,2811,284,773,16132
252,2805,269,757,16169
253,2797,289,719,16195
254,2811,272,702,16215
255,2819,272,674,16235
256,2832,270,677,16221
257,2860,244,671,16225
258,2861,248,653,16238
259,2873,246,633,16248
260,2892,244,610,16254
261,2913,246,589,16252
262,2926,249,577,16248
263,2942,251,553,16254
264,2985,230,556,16229
265,3022,232,532,16214
266,3048,218,530,16204
267,3068,222,517,16193
268,3099,208,501,16192
269,3128,196,489,16187
270,3173,191,477,16159
271,3193,198,448,16161
272,3221,188,440,16151
273,3234,183,447,16136
274,3266,189,457,16088
275,3310,188,438,16064
276,3335,192,437,16036
277,3372,184,425,16019
278,3440,177,408,15975
279,3465,183,396,15956
280,3503,174,377,15946
281,3556,167,367,15910
282,3577,173,357,15893
283,3625,167,361,15847
284,3666,174,360,15800
285,3714,181,343,15762
286,3765,167,345,15723
287,3808,173,343,15676
288,3844,179,342,15635
289,3881,184,354,15581
290,3919,170,363,15548
291,3955,171,349,15525
292,3989,177,357,15477
293,4039,170,348,15443
294,4086,179,351,15384
295,4123,172,353,15352
296,4170,151,368,15311
297,4205,157,356,15282
298,4226,177,346,15251
299,4246,184,342,15228
300,4288,170,350,15192
301,4316,174,360,15150
302,4327,200,348,15125
303,4348,205,353,15094
304,4372,206,363,15059
305,4393,205,369,15033
306,4418,208,371,15003
307,4436,222,391,14951
308,4453,232,403,14912
309,4493,220,415,14872
310,4487,226,426,14861
311,4519,231,423,14827
312,4534,235,428,14803
313,4541,248,418,14793
314,4544,269,417,14770
315,4546,276,432,14746
316,4535,290,446,14729
317,4548,299,453,14700
318,4551,296,459,14694
319,4551,300,481,14668
320,4571,320,483,14626
321,4545,329,495,14631
322,4529,329,527,14615
323,4507,342,539,14612
324,4476,342,560,14622
325,4479,350,582,14589
326,4465,343,603,14589
327,4472,341,614,14573
328,4443,339,623,14595
329,4438,345,629,14588
330,4426,344,642,14588
331,4413,364,634,14589
332,4385,371,652,14592
333,4366,374,658,14602
334,4336,380,677,14607
335,4266,396,690,14648
336,4238,380,717,14665
337,4205,392,724,14679
338,4164,404,725,14707
339,4148,415,723,14714
340,4099,439,709,14753
341,4043,448,736,14773
342,4011,422,763,14804
343,3995,419,788,14798
344,3938,456,805,14801
345,3924,431,836,14809
346,3883,447,829,14841
347,3834,459,851,14856
348,3803,459,851,14887
349,3775,451,865,14909
350,3726,461,887,14926
351,3668,469,894,14969
352,3644,459,888,15009
353,3621,457,889,15033
354,3581,440,899,15080
355,3560,436,861,15143
356,3522,418,868,15192
357,3493,423,871,15213
358,3494,397,902,15207
359,3495,422,855,15228
360,3472,404,864,15260
361,3452,424,839,15285
362,3470,371,864,15295
363,3453,382,872,15293
364,3441,377,883,15299
365,3415,384,892,15309
366,3368,413,877,15342
367,3353,399,897,15351
368,3338,403,867,15392
369,3334,403,868,15395
370,3310,416,864,15410
371,3316,388,856,15440
372,3306,371,849,15474
373,3292,375,821,15512
374,3276,373,804,15547
375,3278,369,791,15562
376,3285,344,792,15579
377,3278,347,790,15585
378,3266,346,781,15607
379,3254,318,800,15628
380,3264,315,773,15648
381,3272,320,756,15652
382,3256,341,743,15660
383,3244,348,728,15680
384,3240,337,750,15673
385,3245,334,752,15669
386,3269,327,742,15662
387,3288,312,736,15664
388,3307,320,741,15632
389,3332,318,731,15619
390,3352,304,704,15640
391,3370,308,675,15647
392,3388,303,672,15637
393,3397,308,650,15645
394,3387,312,649,15652
395,3411,309,637,15643
396,3439,314,626,15621
397,3476,304,632,15588
398,3499,289,615,15597
399,3503,290,628,15579
400,3522,275,635,15568
401,3529,295,612,15564
402,3531,315,607,15547
403,3558,330,589,15523
404,3603,327,598,15472
405,3617,310,599,15474
406,3625,317,590,15468
407,3649,297,592,15462
408,3640,315,586,15459
409,3653,319,599,15429
410,3664,316,602,15418
411,3666,302,623,15409
412,3672,316,603,15409
413,3693,311,598,15398
414,3744,302,591,15363
415,3770,284,602,15344
416,3808,289,583,15320
417,3813,296,582,15309
418,3817,271,599,15313
419,3813,321,588,15278
420,3819,315,595,15271
421,3834,319,606,15241
422,3832,311,628,15229
423,3850,291,641,15218
424,3853,291,631,15225
425,3859,320,619,15202
426,3868,317,619,15196
427,3868,317,630,15185
428,3890,311,617,15182
429,3891,305,634,15170
430,3887,330,612,15171
431,3893,326,621,15160
432,3886,350,601,15163
433,3902,339,610,15149
434,3911,334,627,15128
435,3908,339,642,15111
436,3908,336,665,15091
437,3895,324,689,15092
438,3870,339,680,15111
439,3878,343,667,15112
440,3875,341,677,15107
441,3858,358,677,15107
442,3861,346,687,15106
443,3877,340,690,15093
444,3860,355,694,15091
445,3853,349,697,15101
446,3839,354,716,15091
447,3858,359,713,15070
448,3834,377,697,15092
449,3824,390,695,15091
450,3825,388,703,15084
451,3800,399,732,15069
452,3779,422,739,15060
453,3734,409,774,15083
454,3711,393,804,15092
455,3687,391,830,15092
456,3669,393,829,15109
457,3643,400,818,15139
458,3639,380,836,15145
459,3622,402,809,15167
460,3622,387,839,15152
461,3568,418,844,15170
462,3528,418,831,15223
463,3531,379,846,15244
464,3516,386,829,15269
465,3495,385,835,15285
466,3500,381,835,15284
467,3509,378,839,15274
468,3474,370,817,15339
469,3456,358,809,15377
470,3474,349,771,15406
471,3474,332,759,15435
472,3478,344,729,15449
473,3488,355,726,15431
474,3484,358,752,15406
475,3480,338,751,15431
476,3494,340,726,15440
477,3500,338,711,15451
478,3493,334,696,15477
479,3513,341,677,15469
480,3501,347,687,15465
481,3494,325,694,15487
482,3487,321,700,15492
483,3499,310,710,15481
484,3485,318,701,15496
485,3482,324,707,15487
486,3460,343,691,15506
487,3475,310,704,15511
488,3459,320,690,15531
489,3471,317,678,15534
490,3453,323,685,15539
491,3463,314,689,15534
492,3480,303,681,15536
493,3484,312,660,15544
494,3485,320,651,15544
495,3478,314,659,15549
496,3457,320,666,15557
497,3457,335,664,15544
498,3452,335,682,15531
499,3456,301,705,15538
500,3429,331,672,15568
501,3424,318,665,15593
502,3431,337,664,15568
503,3423,313,686,15578
504,3427,331,656,15586
505,3454,303,662,15581
506,3447,320,650,15583
507,3468,323,645,15564
508,3493,306,649,15552
509,3501,313,624,15562
510,3504,314,624,15558
511,3544,312,608,15536
512,3561,304,614,15521
513,3577,310,606,15507
514,3599,299,613,15489
515,3594,311,594,15501
516,3607,300,602,15491
517,3632,293,618,15457
518,3646,283,616,15455
519,3631,306,607,15456
520,3655,301,615,15429
521,3682,284,609,15425
522,3708,266,603,15423
523,3711,267,608,15414
524,3713,291,580,15416
525,3708,305,574,15413
526,3714,289,590,15407
527,3720,311,576,15393
528,3738,308,593,15361
529,3722,309,622,15347
530,3725,306,608,15361
531,3724,323,611,15342
532,3726,297,638,15339
533,3724,298,644,15334
534,3741,294,622,15343
535,3744,297,626,15333
536,3743,318,609,15330
537,3747,325,608,15320
538,3731,326,605,15338
539,3725,320,624,15331
540,3696,334,649,15321
541,3673,353,669,15305
542,3669,339,688,15304
543,3666,351,685,15298
544,3659,334,679,15328
545,3652,350,669,15329
546,3666,322,681,15331
547,3659,328,675,15338
548,3659,335,674,15332
549,3670,330,664,15336
550,3670,338,669,15323
551,3659,324,689,15328
552,3631,349,680,15340
553,3635,335,676,15354
554,3629,341,674,15356
555,3623,356,678,15343
556,3627,335,685,15353
557,3618,321,718,15343
558,3616,316,714,15354
559,3627,319,708,15346
560,3614,315,693,15378
561,3616,328,671,15385
562,3622,324,655,15399
563,3621,329,653,15397
564,3634,314,658,15394
565,3643,312,660,15385
566,3658,332,638,15372
567,3673,327,643,15357
568,3698,315,627,15360
569,3727,300,626,15347
570,3722,298,609,15371
571,3746,306,611,15337
572,3745,318,605,15332
573,3749,312,629,15310
574,3739,330,640,15291
575,3746,330,655,15269
576,3739,342,647,15272
577,3743,341,651,15265
578,3753,345,636,15266
579,3771,345,637,15247
580,3789,338,635,15238
581,3796,330,635,15239
582,3825,321,625,15229
583,3847,320,619,15214
584,3856,319,617,15208
585,3861,318,625,15196
586,3862,336,622,15180
587,3878,303,670,15149
588,3861,326,658,15155
589,3858,333,658,15151
590,3858,348,672,15122
591,3831,350,685,15134
592,3827,357,693,15123
593,3842,348,697,15113
594,3863,338,696,15103
595,3883,352,692,15073
596,3863,370,682,15085
597,3863,364,725,15048
598,3867,360,732,15041
599,3863,377,733,15027
600,3837,384,733,15046
601,3829,367,733,15071
602,3858,365,721,15056
603,3850,368,722,15060
604,3858,366,714,15062
605,3850,344,745,15061
606,3823,365,730,15082
607,3821,367,721,15091
608,3837,358,709,15096
609,3849,358,718,15075
610,3833,356,723,15088
611,3829,350,732,15089
612,3808,346,746,15100
613,3789,362,749,15100
614,3800,365,754,15081
615,3788,368,759,15085
616,3772,373,780,15075
617,3763,370,787,15080
618,3739,388,792,15081
619,3717,395,815,15073
620,3691,404,806,15099
621,3686,408,798,15108
622,3677,401,811,15111
623,3675,427,790,15108
624,3686,435,785,15094
625,3667,427,800,15106
626,3632,420,813,15135
627,3623,405,828,15144
628,3613,413,819,15155
629,3569,407,843,15181
630,3570,396,853,15181
631,3573,384,845,15198
632,3568,383,838,15211
633,3550,395,829,15226
634,3528,393,826,15253
635,3538,398,822,15242
636,3556,385,827,15232
637,3541,372,835,15252
638,3516,386,822,15276
639,3503,383,814,15300
640,3488,368,835,15309
641,3507,334,842,15317
642,3542,341,832,15285
643,3552,357,804,15287
644,3558,360,818,15264
645,3544,373,806,15277
646,3555,369,809,15267
647,3573,368,810,15249
648,3564,394,785,15257
649,3546,404,770,15280
650,3546,395,782,15277
651,3524,392,773,15311
652,3537,384,757,15322
653,3559,361,765,15315
654,3566,356,759,15319
655,3574,361,762,15303
656,3551,366,740,15343
657,3550,359,751,15340
658,3565,350,739,15346
659,3577,350,744,15329
660,3576,346,754,15324
661,3595,359,744,15302
662,3581,352,749,15318
663,3567,342,760,15331
664,3567,353,739,15341
665,3568,368,708,15356
666,3580,354,728,15338
667,3572,382,717,15329
668,3565,372,744,15319
669,3545,367,755,15333
670,3531,361,746,15362
671,3529,392,727,15352
672,3526,394,752,15328
673,3533,395,756,15316
674,3526,384,761,15329
675,3527,355,763,15355
676,3547,360,756,15337
677,3562,364,729,15345
678,3576,361,729,15334
679,3573,366,722,15339
680,3570,368,721,15341
681,3562,350,731,15357
682,3562,338,720,15380
683,3572,342,708,15378
684,3563,361,708,15368
685,3586,344,708,15362
686,3572,355,714,15359
687,3576,337,734,15353
688,3577,344,743,15336
689,3566,362,747,15325
690,3551,366,754,15329
691,3531,371,746,15352
692,3509,380,734,15377
693,3497,388,734,15381
694,3501,377,734,15388
695,3516,358,749,15377
696,3509,355,747,15389
697,3499,354,733,15414
698,3480,356,744,15420
699,3483,360,741,15416
700,3481,362,730,15427
701,3463,347,753,15437
702,3441,354,759,15446
703,3447,363,731,15459
704,3437,354,741,15468
705,3415,359,754,15472
706,3418,358,736,15488
707,3417,357,728,15498
708,3409,343,718,15530
709,3406,348,701,15545
710,3438,333,697,15532
711,3442,312,708,15538
712,3457,329,695,15519
713,3480,307,706,15507
714,3482,321,695,15502
715,3461,322,698,15519
716,3485,323,687,15505
717,3489,334,701,15476
718,3507,322,716,15455
719,3500,331,707,15462
720,3526,336,688,15450
721,3527,341,682,15450
722,3535,343,682,15440
723,3542,343,677,15438
724,3536,338,686,15440
725,3521,339,693,15447
726,3529,349,711,15411
727,3492,357,723,15428
728,3506,348,701,15445
729,3521,337,682,15460
