Day,S,E,I,R
0,19962,18,15,5
1,19952,23,20,5
2,19927,42,25,6
3,19904,56,31,9
4,19875,62,47,16
5,19820,96,61,23
6,19771,115,79,35
7,19704,150,102,44
8,19606,217,116,61
9,19488,279,159,74
10,19333,348,222,97
11,19140,447,282,131
12,18905,560,364,171
13,18607,695,483,215
14,18213,866,640,281
15,17709,1125,804,362
16,17069,1464,993,474
17,16309,1829,1270,592
18,15412,2218,1638,732
19,14305,2723,2022,950
20,13069,3191,2521,1219
21,11762,3596,3070,1572
22,10266,4064,3719,1951
23,8758,4392,4430,2420
24,7242,4663,5126,2969
25,5801,4789,5805,3605
26,4576,4675,6393,4356
27,3557,4337,6902,5204
28,2719,3964,7207,6110
29,2078,3501,7349,7072
30,1567,3023,7335,8075
31,1204,2538,7256,9002
32,951,2033,6984,10032
33,738,1698,6645,10919
34,604,1386,6273,11737
35,513,1111,5808,12568
36,463,906,5403,13228
37,427,744,4909,13920
38,399,604,4503,14494
39,415,462,4101,15022
40,413,390,3679,15518
41,409,332,3270,15989
42,411,289,2960,16340
43,429,238,2636,16697
44,445,203,2375,16977
45,479,177,2096,17248
46,502,155,1891,17452
47,521,143,1683,17653
48,547,127,1495,17831
49,578,125,1320,17977
50,621,125,1159,18095
51,658,96,1033,18213
52,711,83,931,18275
53,761,89,812,18338
54,820,80,715,18385
55,872,71,647,18410
56,922,61,574,18443
57,973,68,515,18444
58,1002,58,460,18480
59,1045,50,417,18488
60,1104,47,381,18468
61,1149,45,345,18461
62,1219,41,315,18425
63,1262,53,276,18409
64,1320,51,257,18372
65,1383,49,223,18345
66,1431,42,202,18325
67,1473,39,187,18301
68,1523,44,155,18278
69,1568,37,157,18238
70,1631,33,146,18190
71,1678,33,130,18159
72,1741,24,124,18111
73,1801,22,113,18064
74,1851,23,103,18023
75,1906,17,98,17979
76,1979,21,84,17916
77,2036,21,75,17868
78,2095,20,70,17815
79,2149,20,65,17766
80,2207,21,68,17704
81,2254,24,62,17660
82,2300,23,56,17621
83,2357,25,52,17566
84,2398,17,52,17533
85,2462,18,47,17473
86,2509,18,48,17425
87,2552,26,45,17377
88,2597,23,52,17328
89,2651,26,46,17277
90,2702,23,44,17231
91,2758,22,48,17172
92,2808,18,50,17124
93,2859,12,47,17082
94,2900,19,43,17038
95,2955,22,36,16987
96,3004,19,41,16936
97,3055,16,40,16889
98,3108,19,35,16838
99,3142,22,34,16802
100,3183,19,35,16763
101,3236,14,37,16713
102,3290,14,37,16659
103,3332,13,36,16619
104,3369,12,36,16583
105,3416,16,34,16534
106,3467,16,35,16482
107,3510,19,30,16441
108,3558,18,35,16389
109,3599,14,37,16350
110,3663,15,40,16282
111,3701,16,43,16240
112,3732,17,39,16212
113,3771,16,34,16179
114,3818,18,37,16127
115,3866,18,38,16078
116,3912,17,42,16029
117,3956,21,37,15986
118,3999,18,42,15941
119,4047,15,46,15892
120,4087,15,43,15855
121,4136,13,46,15805
122,4166,14,38,15782
123,4203,17,36,15744
124,4242,14,37,15707
125,4289,14,35,15662
126,4329,14,37,15620
127,4350,19,34,15597
128,4396,17,35,15552
129,4447,10,41,15502
130,4492,16,35,15457
131,4547,14,39,15400
132,4588,21,36,15355
133,4622,21,37,15320
134,4653,24,40,15283
135,4706,30,47,15217
136,4724,33,47,15196
137,4752,34,49,15165
138,4794,31,59,15116
139,4825,33,54,15088
140,4856,39,56,15049
141,4885,39,59,15017
142,4912,39,69,14980
143,4955,36,73,14936
144,4975,46,72,14907
145,4989,50,73,14888
146,5011,48,75,14866
147,5040,48,79,14833
148,5071,53,83,14793
149,5098,57,90,14755
150,5124,57,94,14725
151,5147,58,99,14696
152,5164,67,97,14672
153,5191,62,105,14642
154,5220,57,108,14615
155,5240,66,107,14587
156,5263,69,113,14555
157,5287,71,123,14519
158,5309,74,134,14483
159,5322,86,125,14467
160,5337,85,135,14443
161,5355,91,147,14407
162,5379,99,144,14378
163,5397,95,152,14356
164,5393,95,176,14336
165,5389,108,177,14326
166,5389,123,181,14307
167,5395,133,194,14278
168,5405,133,211,14251
169,5400,137,220,14243
170,5399,152,219,14230
171,5402,148,240,14210
172,5407,154,240,14199
173,5403,146,263,14188
174,5406,163,248,14183
175,5391,173,264,14172
176,5384,168,282,14166
177,5370,178,298,14154
178,5346,191,298,14165
179,5336,199,313,14152
180,5308,219,328,14145
181,5292,224,334,14150
182,5280,237,354,14129
183,5252,234,374,14140
184,5220,244,387,14149
185,5187,253,407,14153
186,5155,272,412,14161
187,5118,292,417,14173
188,5073,297,450,14180
189,5038,309,469,14184
190,5000,306,481,14213
191,4965,300,500,14235
192,4889,331,524,14256
193,4854,331,557,14258
194,4810,331,572,14287
195,4759,345,583,14313
196,4713,344,607,14336
197,4666,359,614,14361
198,4608,360,639,14393
199,4541,376,639,14444
200,4507,358,645,14490
201,4458,356,653,14533
202,4408,373,660,14559
203,4336,399,671,14594
204,4275,424,695,14606
205,4203,442,716,14639
206,4137,438,734,14691
207,4065,430,734,14771
208,3997,431,784,14788
209,3938,425,807,14830
210,3869,449,804,14878
211,3803,452,842,14903
212,3744,430,832,14994
213,3694,416,839,15051
214,3648,409,860,15083
215,3584,420,860,15136
216,3534,413,849,15204
217,3502,428,846,15224
218,3436,426,864,15274
219,3428,396,857,15319
220,3388,378,846,15388
221,3359,377,827,15437
222,3321,379,820,15480
223,3287,365,839,15509
224,3249,372,836,15543
225,3222,369,815,15594
226,3187,365,813,15635
227,3158,373,795,15674
228,3137,352,793,15718
229,3120,341,800,15739
230,3093,337,793,15777
231,3087,329,778,15806
232,3067,318,775,15840
233,3064,298,766,15872
234,3048,296,733,15923
235,3028,301,730,15941
236,3035,297,718,15950
237,3034,291,706,15969
238,3048,292,695,15965
239,3045,303,675,15977
240,3034,311,643,16012
241,3028,297,624,16051
242,3043,275,631,16051
243,3069,266,626,16039
244,3088,258,616,16038
245,3114,235,611,16040
246,3115,241,588,16056
247,3118,255,598,16029
248,3122,254,588,16036
249,3131,252,593,16024
250,3137,255,586,16022
251,3134,251,580,16035
252,3152,238,575,16035
253,3163,237,543,16057
254,3170,241,541,16048
255,3192,251,534,16023
256,3206,257,532,16005
257,3209,259,522,16010
258,3233,252,520,15995
259,3252,256,510,15982
260,3269,260,488,15983
261,3282,246,511,15961
262,3318,222,512,15948
263,3326,239,486,15949
264,3364,233,480,15923
265,3380,221,499,15900
266,3421,209,489,15881
267,3440,216,484,15860
268,3472,222,479,15827
269,3507,223,489,15781
270,3519,224,489,15768
271,3550,228,467,15755
272,3573,237,457,15733
273,3599,239,467,15695
274,3612,229,467,15692
275,3622,240,467,15671
276,3656,238,453,15653
277,3664,247,457,15632
278,3704,222,466,15608
279,3722,237,450,15591
280,3741,227,461,15571
281,3760,237,459,15544
282,3755,235,480,15530
283,3779,242,460,15519
284,3790,239,463,15508
285,3798,252,461,15489
286,3800,251,464,15485
287,3821,244,476,15459
288,3831,258,483,15428
289,3825,275,481,15419
290,3847,270,500,15383
291,3866,282,503,15349
292,3888,282,499,15331
293,3897,277,520,15306
294,3905,285,539,15271
295,3912,292,543,15253
296,3908,292,555,15245
297,3916,287,558,15239
298,3916,281,572,15231
299,3919,288,570,15223
300,3921,286,594,15199
301,3914,294,594,15198
302,3943,292,600,15165
303,3939,306,587,15168
304,3921,308,613,15158
305,3911,319,628,15142
306,3931,309,632,15128
307,3921,311,634,15134
308,3915,319,635,15131
309,3930,315,655,15100
310,3906,332,655,15107
311,3906,331,652,15111
312,3900,322,686,15092
313,3893,329,681,15097
314,3879,354,682,15085
315,3873,353,677,15097
316,3882,342,700,15076
317,3877,322,713,15088
318,3860,340,708,15092
319,3837,350,694,15119
320,3819,369,696,15116
321,3799,359,712,15130
322,3800,357,718,15125
323,3775,366,723,15136
324,3748,382,709,15161
325,3717,371,722,15190
326,3713,369,719,15199
327,3698,388,714,15200
328,3720,356,741,15183
