Day,S,E,I,R
0,19974,6,14,6
1,19969,11,11,9
2,19958,18,13,11
3,19944,30,12,14
4,19932,35,16,17
5,19913,38,28,21
6,19883,52,37,28
7,19858,61,50,31
8,19825,78,62,35
9,19764,111,81,44
10,19702,139,104,55
11,19609,195,124,72
12,19491,259,165,85
13,19337,345,219,99
14,19137,456,287,120
15,18904,539,396,161
16,18592,684,512,212
17,18175,913,641,271
18,17693,1149,798,360
19,17071,1427,1024,478
20,16327,1792,1268,613
21,15396,2200,1644,760
22,14286,2651,2091,972
23,13074,3140,2567,1219
24,11697,3663,3073,1567
25,10244,4088,3698,1970
26,8791,4396,4356,2457
27,7329,4607,5038,3026
28,5937,4763,5580,3720
29,4773,4596,6131,4500
30,3749,4324,6609,5318
31,2909,3992,6914,6185
32,2244,3580,7091,7085
33,1735,3029,7216,8020
34,1324,2626,7119,8931
35,1044,2181,6921,9854
36,829,1747,6715,10709
37,694,1434,6263,11609
38,567,1179,5844,12410
39,509,934,5365,13192
40,463,747,4912,13878
41,414,619,4452,14515
42,401,507,4055,15037
43,393,411,3681,15515
44,393,349,3306,15952
45,414,281,2957,16348
46,423,236,2649,16692
47,435,205,2360,17000
48,452,189,2105,17254
49,484,159,1890,17467
50,510,146,1670,17674
51,537,134,1502,17827
52,569,126,1335,17970
53,619,108,1190,18083
54,664,97,1065,18174
55,714,90,954,18242
56,750,90,839,18321
57,799,83,740,18378
58,854,68,663,18415
59,899,61,612,18428
60,963,68,535,18434
61,1023,59,469,18449
62,1069,60,418,18453
63,1112,55,374,18459
64,1157,48,331,18464
65,1207,43,309,18441
66,1263,45,260,18432
67,1311,43,228,18418
68,1365,35,203,18397
69,1415,29,180,18376
70,1470,28,159,18343
71,1543,26,151,18280
72,1595,28,129,18248
73,1656,22,120,18202
74,1709,22,114,18155
75,1770,18,108,18104
76,1825,20,94,18061
77,1884,19,82,18015
78,1943,18,80,17959
79,2014,15,71,17900
80,2073,11,65,17851
81,2124,11,66,17799
82,2184,12,60,17744
83,2236,14,48,17702
84,2303,17,44,17636
85,2350,17,42,17591
86,2398,15,36,17551
87,2448,12,37,17503
88,2504,11,34,17451
89,2562,9,31,17398
90,2625,7,27,17341
91,2670,9,25,17296
92,2728,6,28,17238
93,2767,8,25,17200
94,2836,8,24,17132
95,2892,8,25,17075
96,2941,9,21,17029
97,2991,5,23,16981
98,3031,7,21,16941
99,3077,6,19,16898
100,3134,9,15,16842
101,3191,8,15,16786
102,3220,7,15,16758
103,3258,4,18,16720
104,3315,3,18,16664
105,3368,4,16,16612
106,3420,4,17,16559
107,3468,3,15,16514
108,3505,3,9,16483
109,3552,3,9,16436
110,3602,2,10,16386
111,3660,1,11,16328
112,3699,1,7,16293
113,3742,1,5,16252
114,3792,1,4,16203
115,3836,1,3,16160
116,3878,1,2,16119
117,3922,2,2,16074
118,3972,1,3,16024
119,4015,3,3,15979
120,4061,3,2,15934
121,4106,3,2,15889
122,4169,3,2,15826
123,4216,3,2,15779
124,4260,3,2,15735
125,4304,3,1,15692
126,4360,2,2,15636
127,4410,2,2,15586
128,4440,1,2,15557
129,4488,1,2,15509
130,4522,2,2,15474
131,4580,1,1,15418
132,4627,1,1,15371
133,4672,1,1,15326
134,4731,1,1,15267
135,4787,2,1,15210
136,4815,2,1,15182
137,4851,1,2,15146
138,4890,1,2,15107
139,4943,0,3,15054
140,4980,1,3,15016
141,5035,1,2,14962
142,5083,1,1,14915
143,5129,1,1,14869
144,5175,1,1,14823
145,5224,1,1,14774
146,5279,2,1,14718
147,5320,2,1,14677
148,5359,2,2,14637
149,5395,2,3,14600
150,5428,3,2,14567
151,5469,1,4,14526
152,5508,2,4,14486
153,5550,4,4,14442
154,5600,5,5,14390
155,5631,4,6,14359
156,5673,6,7,14314
157,5708,6,6,14280
158,5756,5,6,14233
159,5800,7,5,14188
160,5846,6,8,14140
161,5886,7,9,14098
162,5924,7,11,14058
163,5955,8,14,14023
164,5986,12,15,13987
165,6016,12,18,13954
166,6051,13,19,13917
167,6078,11,19,13892
168,6117,8,17,13858
169,6160,8,18,13814
170,6201,9,16,13774
171,6242,9,16,13733
172,6276,10,19,13695
173,6320,11,22,13647
174,6351,15,23,13611
175,6381,16,23,13580
176,6416,17,25,13542
177,6453,17,29,13501
178,6489,16,32,13463
179,6524,20,28,13428
180,6568,19,26,13387
181,6596,25,29,13350
182,6635,24,33,13308
183,6675,19,35,13271
184,6698,25,36,13241
185,6730,22,39,13209
186,6750,26,43,13181
187,6769,28,43,13160
188,6799,27,49,13125
189,6823,37,47,13093
190,6864,39,46,13051
191,6873,45,54,13028
192,6895,43,62,13000
193,6926,48,60,12966
194,6946,53,69,12932
195,6951,69,70,12910
196,6965,74,78,12883
197,6993,76,83,12848
198,7004,89,92,12815
199,7017,84,107,12792
