Day,S,E,I,R
0,19960,20,17,3
1,19947,28,19,6
2,19925,41,27,7
3,19899,60,29,12
4,19883,63,35,19
5,19850,76,51,23
6,19802,93,74,31
7,19737,133,89,41
8,19678,154,116,52
9,19573,221,141,65
10,19450,283,184,83
11,19285,359,250,106
12,19058,475,331,136
13,18765,645,415,175
14,18440,781,544,235
15,17979,1027,678,316
16,17450,1270,877,403
17,16778,1589,1113,520
18,15980,1919,1421,680
19,14944,2393,1808,855
20,13789,2858,2266,1087
21,12488,3353,2747,1412
22,11077,3778,3392,1753
23,9596,4185,4023,2196
24,8156,4459,4656,2729
25,6758,4613,5284,3345
26,5470,4589,5881,4060
27,4305,4408,6434,4853
28,3262,4244,6789,5705
29,2486,3820,7077,6617
30,1877,3360,7213,7550
31,1382,2926,7213,8479
32,1063,2467,7068,9402
33,827,2008,6839,10326
34,681,1617,6493,11209
35,584,1291,6152,11973
36,502,1049,5697,12752
37,440,857,5175,13528
38,420,660,4710,14210
39,411,497,4338,14754
40,403,413,3921,15263
41,390,351,3480,15779
42,411,279,3159,16151
43,426,232,2830,16512
44,440,209,2516,16835
45,459,185,2228,17128
46,474,174,1972,17380
47,518,144,1762,17576
48,550,132,1549,17769
49,575,135,1364,17926
50,616,122,1224,18038
51,662,109,1061,18168
52,705,95,953,18247
53,762,88,834,18316
54,805,78,740,18377
55,842,64,667,18427
56,883,74,588,18455
57,925,67,514,18494
58,986,66,454,18494
59,1046,65,410,18479
60,1094,62,372,18472
61,1160,62,343,18435
62,1213,54,307,18426
63,1255,44,283,18418
64,1307,48,253,18392
65,1372,48,227,18353
66,1428,51,202,18319
67,1496,41,178,18285
68,1548,34,171,18247
69,1604,33,162,18201
70,1646,45,139,18170
71,1688,44,130,18138
72,1755,38,123,18084
73,1794,42,113,18051
74,1850,40,106,18004
75,1906,33,106,17955
76,1962,35,93,17910
77,2016,27,86,17871
78,2057,23,75,17845
79,2116,20,70,17794
80,2175,19,63,17743
81,2231,18,62,17689
82,2281,20,56,17643
83,2355,22,52,17571
84,2407,20,49,17524
85,2461,18,42,17479
86,2509,15,45,17431
87,2574,10,41,17375
88,2618,13,34,17335
89,2666,13,30,17291
90,2717,12,26,17245
91,2765,13,26,17196
92,2822,8,27,17143
93,2874,6,29,17091
94,2926,6,24,17044
95,2985,8,20,16987
96,3050,9,19,16922
97,3089,10,19,16882
98,3136,10,18,16836
99,3190,9,18,16783
100,3237,9,17,16737
101,3290,5,18,16687
102,3340,5,18,16637
103,3401,4,17,16578
104,3463,8,14,16515
105,3509,8,14,16469
106,3559,7,15,16419
107,3596,10,13,16381
108,3644,8,16,16332
109,3692,6,15,16287
110,3736,7,14,16243
111,3787,7,13,16193
112,3841,7,13,16139
113,3882,6,11,16101
114,3923,6,10,16061
115,3974,4,13,16009
116,4011,9,14,15966
117,4048,5,16,15931
118,4094,9,17,15880
119,4152,8,16,15824
120,4187,9,15,15789
121,4234,14,12,15740
122,4269,12,12,15707
123,4309,8,12,15671
124,4345,9,12,15634
125,4387,10,10,15593
126,4438,8,12,15542
127,4463,8,13,15516
128,4513,7,12,15468
129,4558,9,13,15420
130,4598,10,11,15381
