Day,S,E,I,R
0,19967,13,19,1
1,19947,29,22,2
2,19928,43,22,7
3,19914,45,33,8
4,19896,45,47,12
5,19847,80,56,17
6,19794,107,75,24
7,19724,144,100,32
8,19647,183,128,42
9,19541,231,172,56
10,19401,308,214,77
11,19209,415,280,96
12,18962,552,353,133
13,18647,712,462,179
14,18269,909,588,234
15,17763,1175,756,306
16,17175,1435,981,409
17,16471,1716,1270,543
18,15560,2168,1543,729
19,14511,2612,1968,909
20,13285,3082,2478,1155
21,11937,3581,3009,1473
22,10443,4060,3627,1870
23,8984,4396,4274,2346
24,7528,4612,4973,2887
25,6075,4742,5618,3565
26,4806,4665,6216,4313
27,3736,4405,6714,5145
28,2844,4051,7112,5993
29,2195,3520,7390,6895
30,1641,3060,7456,7843
31,1239,2593,7375,8793
32,988,2128,7144,9740
33,775,1737,6815,10673
34,632,1414,6424,11530
35,508,1202,5934,12356
36,449,968,5466,13117
37,410,774,5001,13815
38,372,624,4542,14462
39,381,459,4167,14993
40,384,379,3751,15486
41,371,333,3372,15924
42,390,286,3035,16289
43,402,249,2725,16624
44,425,216,2420,16939
45,447,183,2171,17199
46,480,168,1900,17452
47,532,137,1721,17610
48,573,119,1526,17782
49,607,118,1332,17943
50,630,113,1188,18069
51,684,99,1078,18139
52,722,100,950,18228
53,766,87,840,18307
54,799,82,762,18357
55,843,74,672,18411
56,873,72,610,18445
57,923,70,556,18451
58,985,55,495,18465
59,1037,54,441,18468
60,1094,57,389,18460
61,1148,52,349,18451
62,1211,53,302,18434
63,1266,48,271,18415
64,1314,46,232,18408
65,1376,37,209,18378
66,1453,23,203,18321
67,1503,21,178,18298
68,1569,22,167,18242
69,1622,29,149,18200
70,1677,30,142,18151
71,1728,33,131,18108
72,1783,33,126,18058
73,1835,32,122,18011
74,1903,36,105,17956
75,1953,35,103,17909
76,2002,27,101,17870
77,2042,28,89,17841
78,2103,23,75,17799
79,2145,25,67,17763
80,2195,22,64,17719
81,2254,23,56,17667
82,2316,18,57,17609
83,2383,15,60,17542
84,2428,13,61,17498
85,2477,15,55,17453
86,2528,15,50,17407
87,2575,16,45,17364
88,2627,14,44,17315
89,2673,12,41,17274
90,2746,11,39,17204
91,2800,11,37,17152
92,2851,7,41,17101
93,2906,6,36,17052
94,2946,10,32,17012
95,2987,13,28,16972
96,3032,14,27,16927
97,3074,16,27,16883
98,3126,19,25,16830
99,3184,15,28,16773
100,3233,16,21,16730
101,3282,17,21,16680
102,3330,14,24,16632
103,3392,15,24,16569
104,3444,14,27,16515
105,3497,15,23,16465
106,3536,15,22,16427
107,3576,14,24,16386
108,3624,11,26,16339
109,3674,10,25,16291
110,3720,9,24,16247
111,3774,11,19,16196
112,3818,12,18,16152
113,3861,10,20,16109
114,3913,6,20,16061
115,3961,5,20,16014
116,4004,8,17,15971
117,4055,8,14,15923
118,4109,6,14,15871
119,4148,5,14,15833
120,4200,3,16,15781
121,4246,2,16,15736
122,4300,6,14,15680
123,4350,5,12,15633
124,4395,7,13,15585
125,4439,3,15,15543
126,4479,4,14,15503
127,4511,7,15,15467
128,4559,7,16,15418
129,4616,6,15,15363
130,4665,8,11,15316
131,4710,8,11,15271
132,4754,9,12,15225
133,4787,11,11,15191
134,4820,9,12,15159
135,4865,6,16,15113
136,4901,5,17,15077
137,4947,3,19,15031
138,4991,9,17,14983
139,5030,13,18,14939
140,5060,16,19,14905
141,5094,12,27,14867
142,5122,20,22,14836
143,5157,17,23,14803
144,5201,16,29,14754
145,5230,20,24,14726
146,5265,16,28,14691
147,5301,16,29,14654
148,5340,17,30,14613
149,5369,18,34,14579
150,5394,24,31,14551
151,5430,23,36,14511
152,5465,18,42,14475
153,5497,26,40,14437
154,5521,29,41,14409
155,5557,28,47,14368
156,5592,34,46,14328
157,5604,33,55,14308
158,5618,43,58,14281
159,5633,50,65,14252
160,5652,53,71,14224
161,5677,49,80,14194
162,5697,50,76,14177
163,5720,59,76,14145
164,5742,59,90,14109
165,5775,64,87,14074
166,5796,61,100,14043
167,5806,71,101,14022
168,5821,69,108,14002
169,5832,73,115,13980
170,5841,74,123,13962
171,5858,84,128,13930
172,5865,94,139,13902
173,5874,95,143,13888
174,5889,101,143,13867
175,5887,107,158,13848
176,5898,112,175,13815
177,5907,126,166,13801
178,5912,126,182,13780
179,5908,132,199,13761
180,5897,142,203,13758
181,5899,148,218,13735
182,5897,154,220,13729
183,5872,166,232,13730
184,5850,181,244,13725
185,5848,176,272,13704
186,5812,206,283,13699
187,5793,214,303,13690
188,5777,216,321,13686
189,5748,223,340,13689
190,5711,259,346,13684
191,5683,252,361,13704
192,5628,278,379,13715
193,5584,288,401,13727
194,5522,292,452,13734
195,5472,299,458,13771
196,5430,288,489,13793
197,5376,305,507,13812
198,5269,353,533,13845
199,5226,342,555,13877
200,5127,383,586,13904
201,5061,384,613,13942
202,4989,395,637,13979
203,4900,420,656,14024
204,4838,406,702,14054
205,4753,432,726,14089
206,4661,465,728,14146
207,4585,451,763,14201
208,4520,453,775,14252
209,4437,486,802,14275
210,4362,493,824,14321
211,4275,503,847,14375
212,4189,492,875,14444
213,4087,506,902,14505
214,3986,506,924,14584
215,3884,529,937,14650
216,3820,515,938,14727
217,3748,505,954,14793
218,3664,505,980,14851
219,3568,510,972,14950
220,3498,498,983,15021
221,3412,491,1003,15094
222,3348,466,1010,15176
223,3273,471,989,15267
224,3196,473,971,15360
225,3142,451,995,15412
226,3091,429,995,15485
227,3039,418,968,15575
228,2997,405,957,15641
229,2957,382,954,15707
230,2930,354,956,15760
231,2930,335,920,15815
232,2892,340,907,15861
233,2849,352,886,15913
234,2807,373,855,15965
235,2797,341,847,16015
236,2799,314,840,16047
237,2773,325,792,16110
238,2774,317,779,16130
239,2771,304,755,16170
240,2804,283,746,16167
241,2799,291,734,16176
242,2808,270,707,16215
243,2808,272,702,16218
244,2828,267,685,16220
245,2854,240,674,16232
246,2856,239,659,16246
247,2878,232,643,16247
248,2894,235,616,16255
249,2909,235,595,16261
250,2939,251,563,16247
251,2975,237,556,16232
252,2990,237,540,16233
253,3009,246,541,16204
254,3006,255,528,16211
255,3034,248,526,16192
256,3051,241,535,16173
257,3071,236,518,16175
258,3091,239,516,16154
259,3092,238,511,16159
260,3096,260,507,16137
261,3122,236,526,16116
262,3131,237,521,16111
263,3146,237,515,16102
264,3150,220,503,16127
265,3206,200,496,16098
266,3239,189,490,16082
267,3266,186,481,16067
268,3287,206,466,16041
269,3318,184,471,16027
270,3337,193,449,16021
271,3369,177,441,16013
272,3381,202,438,15979
273,3419,181,433,15967
274,3441,190,430,15939
275,3472,195,430,15903
276,3502,201,429,15868
277,3535,207,435,15823
278,3558,220,404,15818
279,3609,196,422,15773
280,3662,193,403,15742
281,3699,207,391,15703
282,3728,211,397,15664
283,3765,193,399,15643
284,3782,205,399,15614
285,3824,202,412,15562
286,3854,187,427,15532
287,3877,196,428,15499
288,3891,198,434,15477
289,3919,206,429,15446
290,3941,215,431,15413
291,3973,221,417,15389
292,3988,209,418,15385
293,3996,221,423,15360
294,4029,228,419,15324
295,4056,217,428,15299
296,4079,228,418,15275
297,4102,232,427,15239
298,4121,251,440,15188
299,4141,241,458,15160
300,4162,235,444,15159
301,4196,235,449,15120
302,4217,251,438,15094
303,4240,264,434,15062
304,4262,256,454,15028
305,4268,271,454,15007
306,4293,270,464,14973
307,4304,277,476,14943
308,4302,276,500,14922
309,4310,280,513,14897
310,4310,275,544,14871
311,4306,281,545,14868
312,4287,301,571,14841
313,4276,310,569,14845
314,4276,305,578,14841
315,4255,320,576,14849
316,4265,315,595,14825
317,4225,343,606,14826
318,4215,334,631,14820
319,4206,331,658,14805
320,4209,335,662,14794
321,4215,344,669,14772
322,4182,342,686,14790
323,4152,358,691,14799
324,4108,378,703,14811
325,4099,387,731,14783
326,4062,400,734,14804
327,4046,393,752,14809
328,4032,383,763,14822
329,3995,402,774,14829
330,3956,404,780,14860
331,3935,404,770,14891
332,3934,382,783,14901
333,3884,411,785,14920
334,3854,426,792,14928
335,3838,436,788,14938
336,3814,411,820,14955
337,3795,396,852,14957
338,3762,406,858,14974
339,3734,422,835,15009
340,3709,402,859,15030
341,3681,414,870,15035
342,3657,401,887,15055
343,3654,406,878,15062
344,3631,404,879,15086
345,3614,400,883,15103
346,3565,436,876,15123
347,3552,416,891,15141
348,3549,416,880,15155
349,3523,406,894,15177
350,3505,428,871,15196
351,3472,427,876,15225
352,3446,422,867,15265
353,3400,429,874,15297
354,3373,424,867,15336
355,3328,452,857,15363
