Day,S,E,I,R
0,19970,10,15,5
1,19958,19,14,9
2,19937,34,19,10
3,19918,40,30,12
4,19891,58,34,17
5,19846,89,46,19
6,19797,109,71,23
7,19741,138,88,33
8,19668,187,105,40
9,19574,227,150,49
10,19438,305,184,73
11,19248,406,247,99
12,19019,514,339,128
13,18716,670,438,176
14,18339,845,575,241
15,17840,1106,743,311
16,17239,1376,961,424
17,16533,1686,1244,537
18,15602,2153,1550,695
19,14532,2586,1982,900
20,13300,3048,2507,1145
21,11906,3577,3038,1479
22,10454,4029,3596,1921
23,8964,4415,4230,2391
24,7478,4715,4867,2940
25,6086,4790,5530,3594
26,4782,4726,6141,4351
27,3730,4467,6628,5175
28,2890,4054,6984,6072
29,2187,3639,7171,7003
30,1700,3112,7247,7941
31,1311,2611,7177,8901
32,1024,2179,6966,9831
33,813,1778,6673,10736
34,692,1419,6278,11611
35,580,1175,5798,12447
36,502,933,5385,13180
37,454,749,4908,13889
38,421,624,4475,14480
39,391,516,4076,15017
40,400,402,3690,15508
41,393,341,3342,15924
42,400,306,2965,16329
43,441,248,2665,16646
44,454,201,2382,16963
45,488,176,2123,17213
46,510,157,1887,17446
47,544,144,1686,17626
48,583,119,1502,17796
49,626,114,1322,17938
50,658,119,1189,18034
51,687,104,1060,18149
52,732,98,935,18235
53,782,88,841,18289
54,828,92,742,18338
55,869,86,665,18380
56,920,77,578,18425
57,990,72,526,18412
58,1034,58,475,18433
59,1075,60,428,18437
60,1133,57,388,18422
61,1176,55,348,18421
62,1229,57,306,18408
63,1282,55,279,18384
64,1339,50,263,18348
65,1379,59,234,18328
66,1426,53,210,18311
67,1493,49,196,18262
68,1553,42,185,18220
69,1605,42,158,18195
70,1662,35,141,18162
71,1728,38,128,18106
72,1776,33,121,18070
73,1845,25,113,18017
74,1896,28,94,17982
75,1948,28,79,17945
76,2000,29,76,17895
77,2057,26,73,17844
78,2107,29,72,17792
79,2167,29,68,17736
80,2220,24,69,17687
81,2265,18,68,17649
82,2319,18,66,17597
83,2372,22,59,17547
84,2422,21,56,17501
85,2485,16,62,17437
86,2542,14,62,17382
87,2590,15,53,17342
88,2634,17,50,17299
89,2692,22,39,17247
90,2754,21,40,17185
91,2805,24,35,17136
92,2847,15,39,17099
93,2898,17,35,17050
94,2950,20,33,16997
95,3001,24,25,16950
96,3047,17,34,16902
97,3088,20,34,16858
98,3131,19,33,16817
99,3162,22,37,16779
100,3213,22,37,16728
101,3255,15,43,16687
102,3306,18,42,16634
103,3358,15,44,16583
104,3397,15,47,16541
105,3453,15,43,16489
106,3507,16,39,16438
107,3551,16,41,16392
108,3606,20,36,16338
109,3654,17,38,16291
110,3697,16,39,16248
111,3738,18,33,16211
112,3784,19,33,16164
113,3839,19,31,16111
114,3875,20,35,16070
115,3919,20,38,16023
116,3957,26,36,15981
117,3997,21,37,15945
118,4038,20,38,15904
119,4072,22,43,15863
120,4111,17,47,15825
121,4144,19,40,15797
122,4195,19,39,15747
123,4227,29,35,15709
124,4265,22,37,15676
125,4288,19,40,15653
126,4325,18,47,15610
127,4354,25,45,15576
128,4384,27,49,15540
129,4427,32,49,15492
130,4465,27,55,15453
131,4509,29,49,15413
132,4556,24,52,15368
133,4600,20,55,15325
134,4638,21,53,15288
135,4667,32,50,15251
136,4694,35,50,15221
137,4733,28,56,15183
138,4757,38,52,15153
139,4798,29,60,15113
140,4823,36,61,15080
141,4855,36,62,15047
142,4889,32,69,15010
143,4929,43,71,14957
144,4965,42,73,14920
145,4985,48,76,14891
146,5003,53,76,14868
147,5031,52,75,14842
148,5065,57,77,14801
149,5090,59,86,14765
150,5106,62,93,14739
151,5124,68,93,14715
152,5156,60,107,14677
153,5175,67,96,14662
154,5202,61,100,14637
155,5212,71,102,14615
156,5231,73,106,14590
157,5241,82,120,14557
158,5265,79,119,14537
159,5290,87,124,14499
160,5305,90,133,14472
161,5323,93,147,14437
162,5348,94,150,14408
163,5347,103,158,14392
164,5346,110,163,14381
165,5359,108,166,14367
166,5354,122,172,14352
167,5350,124,177,14349
168,5350,117,197,14336
169,5346,131,198,14325
170,5351,138,193,14318
171,5340,141,208,14311
172,5346,137,220,14297
173,5330,156,238,14276
174,5320,169,251,14260
175,5294,185,259,14262
176,5280,190,266,14264
177,5251,207,284,14258
178,5236,211,304,14249
179,5211,225,317,14247
180,5186,240,333,14241
181,5158,245,357,14240
182,5117,257,384,14242
183,5101,261,383,14255
184,5100,267,402,14231
185,5090,252,424,14234
186,5028,277,435,14260
187,4976,301,446,14277
188,4934,327,463,14276
189,4896,314,509,14281
190,4824,345,528,14303
191,4785,332,553,14330
192,4702,360,583,14355
193,4640,356,618,14386
194,4588,358,642,14412
195,4523,345,681,14451
196,4451,380,677,14492
197,4417,372,694,14517
198,4347,400,723,14530
199,4269,407,739,14585
200,4184,432,765,14619
201,4123,410,799,14668
202,4049,416,801,14734
203,3976,438,809,14777
204,3889,455,833,14823
205,3807,472,822,14899
206,3728,470,845,14957
207,3664,427,887,15022
208,3571,453,893,15083
209,3491,468,893,15148
210,3455,430,921,15194
211,3391,451,885,15273
212,3318,442,891,15349
213,3276,430,865,15429
214,3216,432,867,15485
215,3169,404,906,15521
216,3146,381,901,15572
217,3093,395,890,15622
218,3067,399,864,15670
219,3051,389,845,15715
220,3026,392,838,15744
221,3017,355,846,15782
222,2998,348,827,15827
223,2979,338,806,15877
224,2963,327,809,15901
225,2943,342,777,15938
226,2902,346,772,15980
227,2883,340,766,16011
228,2869,328,737,16066
229,2849,319,734,16098
230,2834,316,731,16119
231,2832,301,719,16148
232,2842,290,692,16176
233,2857,279,679,16185
234,2869,283,644,16204
235,2879,278,632,16211
236,2894,259,618,16229
237,2938,241,621,16200
238,2948,236,625,16191
239,2947,265,582,16206
240,2971,250,581,16198
241,2985,255,589,16171
242,3001,239,579,16181
243,3028,242,561,16169
244,3038,239,554,16169
245,3085,227,532,16156
246,3103,222,525,16150
247,3102,221,516,16161
248,3114,225,517,16144
249,3134,228,499,16139
250,3174,213,489,16124
251,3214,209,477,16100
252,3229,221,460,16090
253,3261,219,447,16073
254,3279,220,451,16050
255,3304,216,458,16022
256,3341,202,443,16014
257,3376,200,433,15991
258,3398,203,435,15964
259,3401,205,434,15960
260,3438,192,434,15936
