Day,S,E,I,R
0,19962,18,18,2
1,19942,31,23,4
2,19915,46,30,9
3,19883,64,42,11
4,19859,75,49,17
5,19815,92,69,24
6,19765,113,89,33
7,19698,154,102,46
8,19612,196,132,60
9,19510,229,180,81
10,19362,300,243,95
11,19176,409,294,121
12,18933,532,381,154
13,18613,696,486,205
14,18231,890,596,283
15,17753,1142,745,360
16,17153,1410,994,443
17,16441,1708,1280,571
18,15516,2135,1625,724
19,14483,2563,1979,975
20,13306,3032,2423,1239
21,11944,3556,2982,1518
22,10480,4034,3574,1912
23,8963,4429,4234,2374
24,7505,4612,4942,2941
25,6126,4649,5615,3610
26,4862,4610,6256,4272
27,3766,4431,6653,5150
28,2922,4042,6960,6076
29,2256,3591,7168,6985
30,1721,3127,7233,7919
31,1314,2670,7151,8865
32,1033,2219,6931,9817
33,836,1822,6629,10713
34,674,1483,6254,11589
35,568,1196,5854,12382
36,481,962,5400,13157
37,451,751,4954,13844
38,427,617,4498,14458
39,408,516,4045,15031
40,384,425,3654,15537
41,398,353,3302,15947
42,408,297,2926,16369
43,429,257,2603,16711
44,442,221,2318,17019
45,452,194,2018,17336
46,475,171,1787,17567
47,506,155,1568,17771
48,560,128,1397,17915
49,587,124,1250,18039
50,612,115,1119,18154
51,655,108,984,18253
52,691,90,883,18336
53,743,82,790,18385
54,787,76,716,18421
55,845,73,617,18465
56,899,64,534,18503
57,942,58,478,18522
58,1000,57,442,18501
59,1036,58,388,18518
60,1089,65,339,18507
61,1144,63,318,18475
62,1182,70,283,18465
63,1242,62,254,18442
64,1296,47,251,18406
65,1369,41,222,18368
66,1415,47,203,18335
67,1481,37,184,18298
68,1535,41,163,18261
69,1602,38,141,18219
70,1649,28,134,18189
71,1712,29,115,18144
72,1756,28,106,18110
73,1815,25,100,18060
74,1867,28,89,18016
75,1921,28,83,17968
76,1962,28,80,17930
77,2009,22,85,17884
78,2072,20,80,17828
79,2117,26,71,17786
80,2169,34,65,17732
81,2224,30,68,17678
82,2286,27,64,17623
83,2340,24,60,17576
