Day,S,E,I,R
0,19962,18,16,4
1,19951,22,21,6
2,19933,34,22,11
3,19916,41,28,15
4,19894,57,32,17
5,19859,79,41,21
6,19816,103,55,26
7,19750,138,80,32
8,19652,205,99,44
9,19570,231,143,56
10,19427,313,182,78
11,19254,393,250,103
12,19041,493,330,136
13,18758,632,430,180
14,18387,816,570,227
15,17941,1025,744,290
16,17365,1263,978,394
17,16625,1639,1206,530
18,15731,2101,1492,676
19,14703,2510,1931,856
20,13556,2960,2364,1120
21,12317,3360,2870,1453
22,10853,3883,3393,1871
23,9384,4316,3971,2329
24,7923,4591,4629,2857
25,6544,4702,5277,3477
26,5266,4642,5964,4128
27,4132,4526,6450,4892
28,3224,4125,6967,5684
29,2463,3781,7209,6547
30,1894,3275,7331,7500
31,1463,2795,7259,8483
32,1134,2326,7125,9415
33,901,1909,6911,10279
34,717,1567,6566,11150
35,594,1250,6177,11979
36,520,1036,5702,12742
37,468,830,5249,13453
38,438,672,4770,14120
39,403,560,4293,14744
40,396,445,3899,15260
41,385,379,3522,15714
42,387,291,3147,16175
43,407,243,2825,16525
44,423,213,2511,16853
45,439,187,2189,17185
46,469,165,1912,17454
47,495,151,1692,17662
48,525,126,1526,17823
49,558,115,1349,17978
50,595,106,1216,18083
51,635,96,1080,18189
52,691,83,962,18264
53,734,73,854,18339
54,765,74,751,18410
55,802,66,670,18462
56,864,60,614,18462
57,915,63,545,18477
58,962,66,464,18508
59,1005,67,423,18505
60,1055,58,386,18501
61,1096,47,352,18505
62,1166,43,318,18473
63,1217,47,285,18451
64,1260,41,263,18436
65,1311,42,238,18409
66,1345,39,216,18400
67,1388,38,183,18391
68,1445,33,163,18359
69,1504,37,147,18312
70,1542,33,134,18291
71,1593,33,127,18247
72,1656,23,121,18200
73,1702,24,106,18168
74,1744,23,97,18136
75,1791,24,88,18097
76,1829,20,81,18070
77,1878,22,72,18028
78,1926,22,71,17981
79,1996,21,61,17922
80,2059,15,64,17862
81,2113,12,56,17819
82,2180,10,50,17760
83,2219,14,41,17726
84,2263,11,40,17686
85,2327,8,37,17628
86,2374,11,36,17579
87,2437,8,35,17520
88,2494,10,34,17462
89,2543,13,31,17413
90,2588,11,29,17372
91,2639,10,25,17326
92,2677,7,24,17292
93,2726,5,23,17246
94,2785,5,19,17191
95,2833,9,18,17140
96,2876,7,17,17100
97,2937,7,14,17042
98,3018,7,11,16964
99,3088,5,13,16894
100,3121,4,12,16863
101,3167,4,9,16820
102,3214,4,10,16772
103,3280,4,9,16707
104,3322,5,8,16665
105,3374,5,7,16614
106,3420,6,5,16569
107,3459,5,7,16529
108,3503,6,8,16483
109,3553,5,11,16431
110,3596,5,10,16389
111,3650,3,12,16335
112,3694,4,13,16289
113,3730,8,13,16249
114,3765,8,12,16215
115,3810,6,13,16171
116,3856,5,10,16129
117,3905,5,9,16081
118,3953,4,9,16034
119,3995,6,11,15988
120,4034,5,11,15950
121,4070,4,11,15915
122,4112,4,10,15874
123,4155,3,9,15833
124,4195,1,11,15793
125,4231,2,10,15757
126,4277,2,8,15713
127,4315,3,7,15675
128,4358,3,6,15633
129,4412,2,7,15579
130,4457,5,7,15531
131,4505,5,6,15484
132,4555,6,5,15434
133,4584,6,6,15404
134,4626,5,8,15361
135,4667,5,8,15320
136,4717,7,5,15271
137,4758,7,3,15232
138,4799,8,3,15190
139,4840,6,7,15147
140,4882,7,7,15104
141,4919,6,8,15067
142,4955,3,11,15031
143,5000,5,10,14985
144,5037,7,8,14948
145,5067,6,9,14918
146,5116,4,9,14871
147,5157,5,9,14829
148,5196,8,11,14785
149,5237,7,12,14744
150,5270,6,16,14708
151,5309,7,18,14666
152,5350,9,13,14628
153,5395,13,12,14580
154,5439,13,12,14536
155,5470,17,14,14499
156,5504,12,17,14467
157,5546,10,19,14425
158,5584,9,16,14391
159,5623,10,18,14349
160,5670,12,18,14300
161,5706,17,17,14260
162,5743,18,23,14216
163,5765,18,22,14195
164,5803,23,20,14154
165,5837,15,30,14118
166,5870,15,30,14085
167,5893,18,31,14058
168,5921,20,28,14031
169,5953,19,29,13999
170,5987,18,27,13968
171,6030,20,26,13924
172,6067,19,25,13889
173,6098,22,30,13850
174,6127,23,29,13821
175,6158,27,29,13786
176,6196,26,33,13745
177,6241,26,34,13699
178,6262,33,33,13672
179,6304,29,36,13631
180,6326,26,42,13606
181,6355,31,42,13572
182,6390,32,44,13534
183,6425,32,45,13498
184,6452,40,41,13467
185,6489,41,47,13423
186,6517,41,49,13393
187,6537,46,55,13362
188,6565,43,53,13339
189,6594,43,64,13299
190,6621,49,66,13264
191,6632,49,75,13244
192,6663,52,77,13208
193,6668,67,84,13181
194,6671,80,101,13148
195,6666,97,113,13124
196,6688,97,112,13103
197,6690,104,127,13079
198,6697,111,136,13056
199,6697,125,145,13033
200,6708,122,163,13007
201,6695,140,184,12981
202,6669,163,190,12978
203,6662,175,201,12962
204,6641,178,226,12955
205,6606,191,246,12957
206,6578,205,260,12957
207,6548,211,275,12966
208,6508,238,281,12973
209,6477,243,306,12974
210,6431,253,349,12967
211,6369,274,389,12968
212,6298,304,398,13000
213,6227,314,456,13003
214,6148,321,498,13033
215,6062,354,522,13062
216,5960,379,558,13103
217,5872,407,587,13134
218,5765,441,634,13160
219,5667,470,664,13199
220,5565,466,713,13256
221,5457,493,740,13310
222,5348,498,799,13355
223,5220,523,852,13405
224,5047,574,887,13492
225,4916,586,927,13571
226,4790,580,983,13647
227,4644,596,1022,13738
228,4514,609,1072,13805
229,4400,622,1080,13898
230,4240,674,1078,14008
231,4148,619,1149,14084
232,3993,630,1184,14193
233,3835,645,1206,14314
234,3698,628,1254,14420
235,3583,619,1288,14510
236,3460,627,1299,14614
237,3334,628,1273,14765
238,3242,597,1290,14871
239,3127,583,1291,14999
240,3035,582,1256,15127
241,2953,563,1248,15236
242,2864,546,1225,15365
243,2806,529,1183,15482
244,2770,503,1160,15567
245,2734,484,1123,15659
246,2663,458,1141,15738
247,2624,436,1097,15843
248,2606,410,1084,15900
249,2571,394,1039,15996
250,2540,405,999,16056
251,2519,400,965,16116
252,2490,393,976,16141
253,2470,367,935,16228
254,2436,355,928,16281
255,2409,336,894,16361
256,2396,327,863,16414
257,2382,314,864,16440
258,2393,299,817,16491
259,2400,283,786,16531
260,2415,261,773,16551
261,2430,248,729,16593
262,2427,242,707,16624
263,2462,245,671,16622
264,2496,234,640,16630
