Day,S,E,I,R
285,3200,156,369,16275
286,3243,157,366,16234
287,3280,168,355,16197
288,3319,176,343,16162
289,3371,174,343,16112
290,3399,174,329,16098
291,3453,181,321,16045
292,3496,170,327,16007
293,3542,158,326,15974
294,3597,153,331,15919
295,3620,162,329,15889
296,3656,153,321,15870
297,3690,159,320,15831
298,3730,158,315,15797
299,3796,158,319,15727
300,3829,159,324,15688
301,3869,157,326,15648
302,3894,171,320,15615
303,3931,167,315,15587
304,3985,163,314,15538
305,4020,177,308,15495
306,4069,156,322,15453
307,4118,151,327,15404
308,4143,159,332,15366
309,4170,187,323,15320
310,4197,197,345,15261
311,4225,203,353,15219
312,4247,214,364,15175
313,4273,209,387,15131
314,4287,205,402,15106
315,4311,206,400,15083
316,4341,223,383,15053
317,4353,233,387,15027
318,4376,245,400,14979
319,4403,232,420,14945
320,4416,235,425,14924
321,4430,247,424,14899
322,4449,250,427,14874
323,4477,233,437,14853
324,4504,238,453,14805
325,4507,252,455,14786
326,4539,246,463,14752
327,4538,259,470,14733
328,4554,272,468,14706
329,4534,287,480,14699
330,4525,298,476,14701
331,4505,302,510,14683
332,4485,323,537,14655
333,4455,344,546,14655
334,4445,337,571,14647
335,4434,327,579,14660
336,4435,329,601,14635
337,4412,328,612,14648
338,4413,321,619,14647
339,4392,336,625,14647
340,4379,322,635,14664
341,4375,333,641,14651
342,4368,342,640,14650
343,4358,352,649,14641
344,4337,347,673,14643
345,4343,336,674,14647
346,4310,359,678,14653
347,4263,401,651,14685
348,4207,399,679,14715
349,4175,410,700,14715
350,4144,414,731,14711
351,4109,407,756,14728
352,4092,399,760,14749
353,4075,404,744,14777
354,4068,390,753,14789
355,4025,394,780,14801
356,3990,423,773,14814
357,3934,426,809,14831
358,3893,409,835,14863
359,3845,425,820,14910
360,3801,429,832,14938
361,3781,428,822,14969
362,3750,418,850,14982
363,3720,428,822,15030
364,3693,410,836,15061
365,3664,420,820,15096
366,3632,410,850,15108
367,3595,420,871,15114
368,3570,402,882,15146
369,3545,418,901,15136
370,3506,435,869,15190
371,3448,453,883,15216
372,3413,453,886,15248
373,3392,448,905,15255
374,3364,454,902,15280
375,3365,414,902,15319
376,3332,428,892,15348
377,3312,434,887,15367
378,3311,422,892,15375
379,3287,403,904,15406
380,3234,433,914,15419
381,3212,423,920,15445
382,3189,437,919,15455
383,3176,404,922,15498
384,3185,391,921,15503
385,3182,368,919,15531
386,3180,364,917,15539
387,3196,367,901,15536
388,3210,351,870,15569
389,3202,364,837,15597
390,3186,373,848,15593
391,3209,364,833,15594
392,3224,377,810,15589
393,3231,381,813,15575
394,3244,379,809,15568
395,3230,372,816,15582
396,3227,367,806,15600
397,3234,340,818,15608
398,3239,365,795,15601
399,3265,335,808,15592
400,3261,344,781,15614
401,3289,315,792,15604
402,3306,331,751,15612
403,3312,320,744,15624
404,3316,333,735,15616
405,3342,304,730,15624
406,3360,295,740,15605
407,3366,302,726,15606
408,3392,288,699,15621
409,3415,289,693,15603
410,3442,276,701,15581
411,3456,289,667,15588
412,3481,292,645,15582
413,3505,323,638,15534
414,3494,329,654,15523
415,3504,317,678,15501
416,3519,307,697,15477
417,3545,308,692,15455
418,3543,319,678,15460
419,3553,319,675,15453
420,3564,325,657,15454
421,3585,312,657,15446
422,3576,315,660,15449
423,3583,318,655,15444
424,3582,332,645,15441
425,3594,322,644,15440
426,3609,338,634,15419
427,3604,344,625,15427
428,3617,326,645,15412
429,3619,339,645,15397
430,3615,345,660,15380
431,3633,345,640,15382
432,3617,344,638,15401
433,3650,312,665,15373
434,3663,326,657,15354
435,3663,341,653,15343
436,3673,323,672,15332
437,3683,353,651,15313
438,3662,349,660,15329
439,3668,346,668,15318
440,3663,328,685,15324
441,3644,348,696,15312
442,3628,333,703,15336
443,3620,320,694,15366
444,3621,335,678,15366
445,3628,311,702,15359
446,3625,320,704,15351
447,3644,336,673,15347
448,3626,340,660,15374
449,3660,324,658,15358
450,3661,310,666,15363
451,3648,319,658,15375
452,3662,309,654,15375
453,3661,315,669,15355
454,3651,336,666,15347
455,3651,335,683,15331
456,3636,330,692,15342
457,3640,332,688,15340
458,3620,320,713,15347
459,3620,325,708,15347
460,3625,312,718,15345
461,3644,315,687,15354
462,3645,315,701,15339
463,3645,328,684,15343
464,3665,315,680,15340
465,3676,317,687,15320
466,3678,319,681,15322
467,3700,306,670,15324
468,3706,292,639,15363
469,3708,296,633,15363
470,3721,295,640,15344
471,3716,313,626,15345
472,3706,325,621,15348
473,3726,310,655,15309
474,3722,332,650,15296
475,3708,342,653,15297
476,3707,338,679,15276
477,3701,338,678,15283
478,3704,330,667,15299
479,3710,346,649,15295
480,3707,337,643,15313
481,3722,343,646,15289
482,3725,362,658,15255
483,3718,369,660,15253
484,3695,371,675,15259
485,3684,356,701,15259
486,3674,376,710,15240
487,3672,348,737,15243
488,3654,357,722,15267
489,3649,351,735,15265
490,3639,353,746,15262
491,3641,342,745,15272
492,3625,345,740,15290
493,3604,365,725,15306
494,3587,360,734,15319
495,3592,330,749,15329
496,3585,365,730,15320
497,3578,364,719,15339
498,3573,356,727,15344
499,3575,347,743,15335
500,3553,338,749,15360
501,3563,327,737,15373
502,3553,338,725,15384
503,3565,344,731,15360
504,3556,356,738,15350
505,3547,363,729,15361
506,3529,364,736,15371
507,3498,394,704,15404
508,3496,377,738,15389
509,3494,356,737,15413
510,3488,344,737,15431
511,3504,338,711,15447
512,3496,328,694,15482
513,3498,330,687,15485
514,3508,324,696,15472
515,3488,333,689,15490
516,3493,315,703,15489
517,3513,295,701,15491
518,3518,313,680,15489
519,3493,315,700,15492
520,3484,351,676,15489
521,3466,333,698,15503
522,3481,330,693,15496
523,3471,346,699,15484
524,3467,342,719,15472
525,3479,340,728,15453
526,3491,319,733,15457
527,3484,330,724,15462
528,3475,340,710,15475
529,3483,332,733,15452
530,3482,343,730,15445
531,3496,344,714,15446
532,3515,329,711,15445
533,3506,342,717,15435
534,3505,352,702,15441
535,3511,353,704,15432
536,3500,371,698,15431
537,3492,363,699,15446
538,3494,352,697,15457
539,3504,339,690,15467
540,3515,327,682,15476
541,3498,344,671,15487
542,3508,343,675,15474
543,3515,325,690,15470
544,3521,326,695,15458
545,3530,326,691,15453
546,3531,302,712,15455
547,3526,326,685,15463
548,3539,300,689,15472
549,3553,306,667,15474
550,3571,299,669,15461
551,3588,311,660,15441
552,3606,299,646,15449
553,3624,292,629,15455
554,3626,297,629,15448
555,3624,301,636,15439
556,3623,305,638,15434
557,3615,326,629,15430
558,3643,318,645,15394
559,3642,308,642,15408
560,3657,318,642,15383
561,3650,314,639,15397
562,3667,299,658,15376
563,3647,313,648,15392
564,3659,301,663,15377
565,3642,305,651,15402
566,3640,309,656,15395
567,3643,321,634,15402
568,3646,314,627,15413
569,3655,318,634,15393
570,3643,316,655,15386
571,3652,308,647,15393
572,3667,310,638,15385
573,3689,290,664,15357
574,3678,318,643,15361
575,3668,321,635,15376
576,3670,326,646,15358
577,3666,333,638,15363
578,3671,334,660,15335
579,3687,310,698,15305
580,3690,309,688,15313
581,3672,330,685,15313
582,3666,334,686,15314
583,3672,333,683,15312
584,3673,337,689,15301
585,3666,322,699,15313
586,3643,337,693,15327
587,3664,347,676,15313
588,3669,317,701,15313
589,3680,301,698,15321
590,3682,329,670,15319
591,3690,327,684,15299
592,3688,318,683,15311
593,3715,333,683,15269
594,3726,329,688,15257
595,3699,344,690,15267
596,3685,361,676,15278
597,3684,333,699,15284
598,3670,338,696,15296
599,3662,335,701,15302
600,3667,356,690,15287
601,3675,337,707,15281
602,3685,338,695,15282
603,3700,344,682,15274
604,3683,349,694,15274
605,3683,350,731,15236
606,3687,353,715,15245
607,3679,355,718,15248
608,3670,366,716,15248
609,3673,375,708,15244
610,3674,370,726,15230
611,3682,344,737,15237
612,3677,349,715,15259
613,3688,340,740,15232
614,3687,350,736,15227
615,3677,351,727,15245
616,3686,346,731,15237
617,3709,343,714,15234
618,3712,333,725,15230
619,3711,343,729,15217
620,3699,335,733,15233
621,3667,370,727,15236
622,3653,381,737,15229
623,3642,405,721,15232
624,3658,374,781,15187
625,3631,376,783,15210
626,3637,377,764,15222
627,3628,391,762,15219
628,3637,387,760,15216
629,3633,392,761,15214
630,3645,388,756,15211
631,3628,390,747,15235
632,3631,375,763,15231
633,3611,373,766,15250
634,3621,365,774,15240
635,3588,381,770,15261
636,3594,388,779,15239
637,3590,390,767,15253
638,3616,380,764,15240
639,3603,380,755,15262
640,3594,367,763,15276
641,3571,377,752,15300
642,3578,368,768,15286
643,3562,367,769,15302
644,3556,345,767,15332
645,3555,358,767,15320
646,3559,360,734,15347
647,3570,358,747,15325
648,3580,355,757,15308
649,3617,335,755,15293
650,3622,324,748,15306
651,3633,311,740,15316
652,3617,328,736,15319
653,3612,339,733,15316
654,3614,341,718,15327
655,3624,346,736,15294
656,3615,353,747,15285
657,3672,343,751,15234
658,3652,365,749,15234
659,3662,362,732,15244
660,3648,340,744,15268
661,3657,362,729,15252
662,3645,371,723,15261
663,3645,368,714,15273
664,3661,357,717,15265
665,3674,351,733,15242
666,3655,378,738,15229
667,3639,360,767,15234
668,3636,373,772,15219
669,3639,372,756,15233
670,3611,390,781,15218
671,3625,362,794,15219
672,3603,392,793,15212
673,3595,416,799,15190
674,3593,412,804,15191
675,3577,403,816,15204
676,3564,382,827,15227
677,3547,376,827,15250
678,3524,380,829,15267
679,3514,386,831,15269
680,3499,394,807,15300
681,3462,395,827,15316
682,3443,393,831,15333
683,3441,385,836,15338
684,3433,383,831,15353
685,3443,366,820,15371
686,3437,370,809,15384
687,3433,372,810,15385
688,3434,375,810,15381
689,3424,392,789,15395
690,3414,385,774,15427
691,3404,380,781,15435
692,3394,374,798,15434
693,3398,365,774,15463
694,3412,338,781,15469
695,3396,349,793,15462
696,3402,348,780,15470
697,3399,371,753,15477
698,3414,366,744,15476
699,3409,354,742,15495
700,3439,334,733,15494
701,3431,348,729,15492
702,3432,340,719,15509
703,3448,340,719,15493
704,3439,341,702,15518
705,3437,336,722,15505
706,3460,334,716,15490
707,3452,332,717,15499
708,3478,317,719,15486
709,3481,315,721,15483
710,3489,323,725,15463
711,3477,350,702,15471
712,3486,338,710,15466
713,3480,336,724,15460
714,3482,359,694,15465
715,3491,348,696,15465
716,3480,372,690,15458
717,3483,351,692,15474
718,3501,339,695,15465
719,3508,327,685,15480
720,3513,328,687,15472
721,3522,343,691,15444
722,3533,307,712,15448
723,3547,314,693,15446
724,3548,312,695,15445
725,3553,315,669,15463
726,3549,316,676,15459
727,3533,323,698,15446
728,3542,343,693,15422
729,3556,328,685,15431
