Day,S,E,I,R
107,3471,6,17,16506
108,3522,5,18,16455
109,3577,3,18,16402
110,3621,4,13,16362
111,3676,3,13,16308
112,3725,3,13,16259
113,3773,3,14,16210
114,3823,3,13,16161
115,3873,4,14,16109
116,3926,3,13,16058
117,3967,8,12,16013
118,3999,11,13,15977
119,4043,8,16,15933
120,4099,10,18,15873
121,4138,10,18,15834
122,4181,9,18,15792
123,4221,6,24,15749
124,4265,7,24,15704
125,4312,5,25,15658
126,4348,12,22,15618
127,4383,10,23,15584
128,4422,15,19,15544
129,4467,18,18,15497
130,4508,19,23,15450
131,4547,14,25,15414
132,4596,15,26,15363
133,4633,21,25,15321
134,4668,21,27,15284
135,4701,20,31,15248
136,4739,21,31,15209
137,4779,19,32,15170
138,4823,17,29,15131
139,4865,21,28,15086
140,4899,19,29,15053
141,4944,20,32,15004
142,4975,25,32,14968
143,5014,21,35,14930
144,5054,22,34,14890
145,5102,12,41,14845
146,5143,10,37,14810
147,5179,15,39,14767
148,5214,18,40,14728
149,5239,23,35,14703
150,5274,27,33,14666
151,5309,21,35,14635
152,5344,20,35,14601
153,5365,27,35,14573
154,5410,23,39,14528
155,5446,25,39,14490
156,5480,26,42,14452
157,5513,27,49,14411
158,5550,32,49,14369
159,5586,40,47,14327
160,5615,39,57,14289
161,5635,38,56,14271
162,5663,38,60,14239
163,5693,38,64,14205
164,5721,40,66,14173
165,5751,44,72,14133
166,5769,52,74,14105
167,5805,51,77,14067
168,5832,45,79,14044
169,5855,51,83,14011
170,5874,52,84,13990
171,5898,52,82,13968
172,5910,54,85,13951
173,5937,62,82,13919
174,5959,66,81,13894
175,5972,65,88,13875
176,5990,75,90,13845
177,5992,83,96,13829
178,5993,84,100,13823
179,6020,80,108,13792
180,6029,79,115,13777
181,6044,83,117,13756
182,6053,88,130,13729
183,6080,83,136,13701
184,6085,92,143,13680
185,6090,100,141,13669
186,6102,100,151,13647
187,6106,100,165,13629
188,6109,98,185,13608
189,6103,120,193,13584
190,6091,137,198,13574
191,6089,138,218,13555
192,6081,154,233,13532
193,6061,172,243,13524
194,6038,198,248,13516
195,6016,192,280,13512
196,5978,203,298,13521
197,5938,221,324,13517
198,5900,224,353,13523
199,5844,242,380,13534
200,5802,270,387,13541
201,5750,284,411,13555
202,5695,300,445,13560
203,5637,316,477,13570
204,5579,329,490,13602
205,5510,339,522,13629
206,5424,391,531,13654
207,5339,395,582,13684
208,5259,409,604,13728
209,5203,414,646,13737
210,5107,435,676,13782
211,5003,458,728,13811
212,4904,481,754,13861
213,4820,482,787,13911
214,4711,507,803,13979
215,4597,519,827,14057
216,4509,534,854,14103
217,4414,539,876,14171
218,4322,530,897,14251
219,4214,519,926,14341
220,4123,531,937,14409
221,4052,516,926,14506
222,3968,522,953,14557
223,3891,497,986,14626
224,3801,516,984,14699
225,3701,507,1004,14788
226,3599,493,1044,14864
227,3510,503,1031,14956
228,3456,468,1046,15030
229,3368,460,1050,15122
230,3299,455,1046,15200
231,3227,462,1014,15297
232,3166,443,1025,15366
233,3107,447,980,15466
234,3041,440,949,15570
235,2968,434,986,15612
236,2918,423,962,15697
237,2857,408,932,15803
238,2829,402,915,15854
239,2818,382,894,15906
240,2826,351,880,15943
241,2789,355,865,15991
242,2775,354,840,16031
243,2772,350,814,16064
244,2768,327,815,16090
245,2770,312,822,16096
246,2740,320,803,16137
247,2735,321,790,16154
248,2729,316,772,16183
249,2732,322,723,16223
250,2740,290,729,16241
251,2741,289,712,16258
252,2746,275,687,16292
253,2775,250,674,16301
254,2804,225,653,16318
255,2824,233,637,16306
256,2829,228,643,16300
257,2846,228,599,16327
258,2872,208,597,16323
259,2897,205,573,16325
260,2914,206,569,16311
261,2937,205,560,16298
262,2947,209,519,16325
263,2995,211,510,16284
264,3007,217,492,16284
265,3034,201,478,16287
266,3060,208,455,16277
267,3100,189,455,16256
268,3135,182,428,16255
269,3188,184,406,16222
270,3232,186,406,16176
271,3252,192,400,16156
272,3310,185,396,16109
273,3340,189,404,16067
274,3367,188,399,16046
275,3391,201,407,16001
276,3445,181,408,15966
277,3476,180,406,15938
278,3524,174,399,15903
279,3568,164,397,15871
280,3600,165,386,15849
281,3621,168,400,15811
282,3639,179,385,15797
283,3663,182,394,15761
284,3687,199,392,15722
285,3687,212,415,15686
286,3702,227,418,15653
287,3734,222,419,15625
288,3756,206,435,15603
289,3791,205,435,15569
290,3806,222,442,15530
291,3835,224,438,15503
292,3861,235,432,15472
293,3900,230,439,15431
294,3914,248,427,15411
295,3920,242,456,15382
296,3938,230,463,15369
297,3960,228,463,15349
298,3965,236,453,15346
299,3980,247,464,15309
300,3997,246,471,15286
301,3978,244,477,15301
302,3995,253,490,15262
303,4013,251,499,15237
304,4007,277,477,15239
305,4029,274,476,15221
306,4061,268,488,15183
307,4082,262,511,15145
308,4103,239,539,15119
309,4096,243,549,15112
310,4088,250,556,15106
311,4107,247,558,15088
312,4098,273,549,15080
313,4071,300,559,15070
314,4059,298,574,15069
315,4052,316,579,15053
316,4031,321,598,15050
317,3994,326,611,15069
318,3985,327,613,15075
319,3985,311,633,15071
320,3981,340,611,15068
321,3955,359,644,15042
322,3958,354,653,15035
323,3954,354,630,15062
324,3965,341,627,15067
325,3942,328,645,15085
326,3938,347,645,15070
327,3914,354,674,15058
328,3894,381,666,15059
329,3854,412,661,15073
330,3829,410,685,15076
331,3829,394,695,15082
332,3834,376,701,15089
333,3831,359,715,15095
334,3804,368,724,15104
335,3795,344,753,15108
336,3745,381,729,15145
337,3744,362,750,15144
338,3703,387,749,15161
339,3695,392,752,15161
340,3718,379,761,15142
341,3680,381,779,15160
342,3647,387,784,15182
343,3622,388,786,15204
344,3632,371,787,15210
345,3616,371,782,15231
346,3601,385,762,15252
347,3591,389,746,15274
348,3585,397,771,15247
349,3579,406,773,15242
350,3553,415,787,15245
351,3536,409,807,15248
352,3539,388,818,15255
353,3522,392,814,15272
354,3528,375,807,15290
355,3510,389,819,15282
356,3503,387,791,15319
357,3493,372,809,15326
358,3469,369,806,15356
359,3449,355,826,15370
360,3442,355,804,15399
361,3439,339,791,15431
362,3440,333,782,15445
363,3417,336,783,15464
364,3412,345,769,15474
365,3432,340,746,15482
366,3466,326,730,15478
367,3470,340,714,15476
368,3483,336,711,15470
369,3497,333,690,15480
370,3500,328,696,15476
371,3475,340,703,15482
372,3486,343,687,15484
373,3515,311,685,15489
374,3516,304,676,15504
375,3559,302,670,15469
376,3587,301,664,15448
377,3637,275,665,15423
378,3640,270,658,15432
379,3654,282,662,15402
380,3660,280,662,15398
381,3669,291,658,15382
382,3657,306,653,15384
383,3652,319,666,15363
384,3681,320,658,15341
385,3685,333,672,15310
386,3682,341,685,15292
387,3697,322,685,15296
388,3700,324,702,15274
389,3707,305,713,15275
390,3724,320,688,15268
391,3741,326,690,15243
392,3728,336,672,15264
393,3741,327,676,15256
394,3732,322,689,15257
395,3737,314,683,15266
396,3730,328,667,15275
397,3725,315,683,15277
398,3715,323,695,15267
399,3727,339,681,15253
400,3730,338,664,15268
401,3732,335,675,15258
402,3722,343,679,15256
403,3734,329,678,15259
404,3720,343,668,15269
405,3711,355,664,15270
406,3701,361,667,15271
407,3706,350,680,15264
408,3659,376,680,15285
409,3647,362,702,15289
410,3630,364,734,15272
411,3630,359,740,15271
412,3632,354,757,15257
413,3644,343,749,15264
414,3659,331,750,15260
415,3647,341,756,15256
416,3624,346,732,15298
417,3629,336,728,15307
418,3653,339,718,15290
419,3641,332,729,15298
420,3635,335,715,15315
421,3638,348,715,15299
422,3633,355,725,15287
423,3633,335,737,15295
424,3639,328,742,15291
425,3608,352,722,15318
426,3605,361,709,15325
427,3608,358,708,15326
428,3581,368,698,15353
429,3573,371,710,15346
430,3584,370,704,15342
431,3595,354,708,15343
432,3592,345,690,15373
433,3594,337,713,15356
434,3585,342,710,15363
435,3590,362,709,15339
436,3582,367,721,15330
437,3575,374,725,15326
438,3593,356,726,15325
439,3592,358,710,15340
440,3564,373,721,15342
441,3557,357,737,15349
442,3529,363,763,15345
443,3526,332,782,15360
444,3503,335,784,15378
445,3485,347,766,15402
446,3471,352,766,15411
447,3469,360,737,15434
448,3451,379,740,15430
449,3446,364,724,15466
450,3439,346,760,15455
451,3449,344,748,15459
452,3469,340,764,15427
453,3483,337,756,15424
454,3494,338,743,15425
455,3476,351,730,15443
456,3493,326,731,15450
457,3515,316,721,15448
458,3509,329,705,15457
459,3521,332,706,15441
460,3527,325,706,15442
461,3525,321,715,15439
462,3529,328,712,15431
463,3531,330,686,15453
464,3520,325,670,15485
465,3543,328,669,15460
466,3535,333,669,15463
467,3546,319,663,15472
468,3581,308,667,15444
469,3595,318,633,15454
470,3597,297,654,15452
471,3607,293,659,15441
472,3594,319,644,15443
473,3590,340,626,15444
474,3608,318,650,15424
475,3612,320,634,15434
476,3615,332,642,15411
477,3612,325,650,15413
478,3630,306,632,15432
479,3647,299,630,15424
480,3633,321,627,15419
481,3618,312,641,15429
482,3617,332,633,15418
483,3619,337,636,15408
484,3626,325,659,15390
485,3641,316,668,15375
486,3625,320,696,15359
487,3612,324,690,15374
488,3588,336,665,15411
489,3586,327,654,15433
490,3587,333,657,15423
491,3596,331,641,15432
492,3590,307,655,15448
493,3603,317,630,15450
494,3603,312,643,15442
495,3592,301,651,15456
496,3607,313,634,15446
497,3601,323,642,15434
498,3623,317,645,15415
499,3623,312,658,15407
500,3607,311,661,15421
501,3590,330,646,15434
502,3603,322,658,15417
503,3618,334,660,15388
504,3624,321,666,15389
505,3626,339,663,15372
506,3624,355,655,15366
507,3625,329,676,15370
508,3622,329,693,15356
509,3618,345,662,15375
510,3627,340,678,15355
511,3638,329,683,15350
512,3645,323,684,15348
513,3643,321,669,15367
514,3637,326,645,15392
515,3649,313,634,15404
516,3653,323,645,15379
517,3672,314,645,15369
518,3691,290,646,15373
519,3703,294,643,15360
520,3696,317,638,15349
521,3692,325,645,15338
522,3672,322,650,15356
523,3689,318,651,15342
524,3693,316,653,15338
525,3699,315,653,15333
526,3714,312,657,15317
527,3709,316,655,15320
528,3725,313,649,15313
529,3722,320,641,15317
530,3706,335,653,15306
531,3717,324,672,15287
532,3734,316,669,15281
533,3721,320,660,15299
534,3733,330,648,15289
535,3744,305,684,15267
536,3755,308,674,15263
537,3762,310,670,15258
538,3780,310,648,15262
539,3764,326,667,15243
540,3782,328,666,15224
541,3760,349,661,15230
542,3757,348,684,15211
543,3757,342,706,15195
544,3770,351,712,15167
545,3774,368,695,15163
546,3795,328,728,15149
547,3786,311,724,15179
548,3756,338,712,15194
549,3769,343,701,15187
550,3780,348,707,15165
551,3767,339,712,15182
552,3742,363,720,15175
553,3733,359,729,15179
554,3743,347,717,15193
555,3746,332,722,15200
556,3742,335,726,15197
557,3762,341,705,15192
558,3773,339,695,15193
559,3783,337,694,15186
560,3770,352,706,15172
561,3785,341,705,15169
562,3781,342,702,15175
563,3751,354,717,15178
564,3753,337,721,15189
565,3757,346,711,15186
566,3746,353,717,15184
567,3755,349,703,15193
568,3743,343,719,15195
569,3730,353,694,15223
570,3733,355,702,15210
571,3736,357,686,15221
572,3740,362,697,15201
573,3753,359,681,15207
574,3742,333,710,15215
575,3752,352,712,15184
576,3750,347,729,15174
577,3761,344,743,15152
578,3733,370,710,15187
579,3733,356,744,15167
580,3725,360,731,15184
581,3753,337,732,15178
582,3749,350,732,15169
583,3759,366,703,15172
584,3750,368,725,15157
585,3741,350,742,15167
586,3747,358,731,15164
587,3733,352,738,15177
588,3733,356,746,15165
589,3719,368,745,15168
590,3701,367,756,15176
591,3701,349,743,15207
592,3688,374,735,15203
593,3674,374,762,15190
594,3645,379,790,15186
595,3633,393,788,15186
596,3597,399,795,15209
597,3593,380,812,15215
598,3581,377,815,15227
599,3571,368,805,15256
600,3577,377,789,15257
601,3585,371,788,15256
602,3576,376,773,15275
603,3582,371,779,15268
604,3562,366,789,15283
605,3550,360,802,15288
606,3562,364,774,15300
607,3580,370,773,15277
608,3559,388,772,15281
609,3541,384,775,15300
610,3510,397,783,15310
611,3501,415,776,15308
612,3503,412,777,15308
613,3476,402,809,15313
614,3458,405,808,15329
615,3456,394,809,15341
616,3461,373,820,15346
617,3450,384,814,15352
618,3444,384,802,15370
619,3420,397,791,15392
620,3408,406,815,15371
621,3405,407,831,15357
622,3392,422,832,15354
623,3357,420,850,15373
624,3320,427,841,15412
625,3325,425,862,15388
626,3317,422,842,15419
627,3296,417,844,15443
628,3298,411,834,15457
629,3297,412,827,15464
630,3305,391,832,15472
631,3282,398,820,15500
632,3297,389,834,15480
633,3289,383,812,15516
634,3295,370,819,15516
635,3301,357,836,15506
636,3309,360,834,15497
637,3279,367,827,15527
638,3260,353,841,15546
639,3259,363,828,15550
640,3234,356,827,15583
641,3250,358,810,15582
642,3268,351,802,15579
643,3279,335,793,15593
644,3305,326,797,15572
645,3308,332,790,15570
646,3348,320,775,15557
647,3342,332,767,15559
648,3346,342,766,15546
649,3356,348,738,15558
650,3364,337,717,15582
651,3385,299,728,15588
652,3384,303,721,15592
653,3389,323,707,15581
654,3406,312,693,15589
655,3403,329,672,15596
656,3381,338,675,15606
657,3380,333,683,15604
658,3380,353,666,15601
659,3373,355,683,15589
660,3375,345,680,15600
661,3397,336,687,15580
662,3433,300,699,15568
663,3436,309,696,15559
664,3439,314,694,15553
665,3464,329,672,15535
666,3476,328,664,15532
667,3470,340,673,15517
668,3471,323,686,15520
669,3473,324,666,15537
670,3499,309,665,15527
671,3508,317,660,15515
672,3534,321,648,15497
673,3541,303,666,15490
674,3553,309,685,15453
675,3544,312,710,15434
676,3546,311,702,15441
677,3554,322,708,15416
678,3556,330,688,15426
679,3549,337,706,15408
680,3560,340,690,15410
681,3583,337,669,15411
682,3573,340,684,15403
683,3570,340,695,15395
684,3568,345,677,15410
685,3583,329,685,15403
686,3600,313,685,15402
687,3567,349,672,15412
688,3554,348,678,15420
689,3570,350,665,15415
690,3606,327,683,15384
691,3600,337,709,15354
692,3608,325,711,15356
693,3612,324,706,15358
694,3612,324,708,15356
695,3614,331,683,15372
696,3615,322,691,15372
697,3604,327,708,15361
698,3590,328,710,15372
699,3595,334,713,15358
700,3596,330,702,15372
701,3622,315,710,15353
702,3621,336,704,15339
703,3630,337,691,15342
704,3643,327,678,15352
705,3642,323,681,15354
706,3645,343,665,15347
707,3648,341,680,15331
708,3635,349,693,15323
709,3645,352,692,15311
710,3637,342,707,15314
711,3639,338,698,15325
712,3658,329,692,15321
713,3646,314,697,15343
714,3635,334,693,15338
715,3611,353,699,15337
716,3616,348,703,15333
717,3612,343,721,15324
718,3632,339,712,15317
719,3621,335,686,15358
720,3617,339,711,15333
721,3611,344,710,15335
722,3594,365,683,15358
723,3587,348,708,15357
724,3575,362,698,15365
725,3557,375,705,15363
726,3552,373,716,15359
727,3545,360,731,15364
728,3529,355,732,15384
729,3512,358,724,15406
