Day,S,E,I,R
0,19965,15,17,3
1,19953,24,15,8
2,19937,30,24,9
3,19922,38,31,9
4,19899,50,41,10
5,19862,78,45,15
6,19829,88,61,22
7,19785,112,74,29
8,19728,136,93,43
9,19646,178,121,55
10,19575,199,157,69
11,19431,282,195,92
12,19273,371,236,120
13,19056,482,310,152
14,18775,647,390,188
15,18424,798,528,250
16,18008,986,695,311
17,17423,1286,895,396
18,16750,1621,1109,520
19,15964,1925,1440,671
20,15038,2314,1794,854
21,13877,2811,2222,1090
22,12552,3317,2729,1402
23,11110,3819,3289,1782
24,9655,4227,3872,2246
25,8154,4515,4588,2743
26,6749,4642,5275,3334
27,5445,4656,5887,4012
28,4254,4523,6398,4825
29,3309,4259,6692,5740
30,2543,3794,7055,6608
31,1937,3366,7178,7519
32,1466,2897,7141,8496
33,1142,2450,6983,9425
34,892,2015,6745,10348
35,733,1624,6406,11237
36,611,1333,6086,11970
37,538,1041,5638,12783
38,483,852,5179,13486
39,430,721,4709,14140
40,392,560,4298,14750
41,381,439,3912,15268
42,389,353,3489,15769
43,385,315,3095,16205
44,388,264,2709,16639
45,404,219,2437,16940
46,444,180,2192,17184
47,467,160,1967,17406
48,503,142,1753,17602
49,530,140,1552,17778
50,561,127,1376,17936
51,617,102,1233,18048
52,665,97,1087,18151
53,706,91,969,18234
54,738,86,862,18314
55,795,83,757,18365
56,845,89,658,18408
57,887,75,612,18426
58,935,74,542,18449
59,980,67,485,18468
60,1035,67,429,18469
61,1089,70,381,18460
62,1158,52,350,18440
63,1225,47,317,18411
64,1283,51,270,18396
65,1329,48,243,18380
66,1396,40,218,18346
67,1450,41,193,18316
68,1510,36,179,18275
69,1562,35,157,18246
70,1620,32,134,18214
71,1671,35,117,18177
72,1725,38,111,18126
73,1785,30,104,18081
74,1841,23,92,18044
75,1893,18,90,17999
76,1950,16,86,17948
77,2011,21,77,17891
78,2069,25,67,17839
79,2133,23,63,17781
80,2186,16,61,17737
81,2249,17,63,17671
82,2314,12,59,17615
83,2359,15,54,17572
84,2416,15,47,17522
85,2468,13,41,17478
86,2527,9,45,17419
87,2576,11,42,17371
88,2641,11,38,17310
89,2695,11,39,17255
90,2752,17,31,17200
91,2800,16,34,17150
92,2858,13,35,17094
93,2905,11,37,17047
94,2968,10,39,16983
95,3007,9,36,16948
96,3062,8,33,16897
97,3127,8,31,16834
98,3173,9,30,16788
99,3224,11,30,16735
100,3267,12,31,16690
101,3316,13,25,16646
102,3373,14,26,16587
103,3417,14,22,16547
104,3451,12,25,16512
105,3502,9,24,16465
106,3546,12,27,16415
107,3604,11,28,16357
108,3635,13,27,16325
109,3677,13,28,16282
110,3725,14,29,16232
111,3771,17,30,16182
112,3821,13,29,16137
113,3882,11,25,16082
114,3933,13,25,16029
115,3983,13,25,15979
116,4041,10,24,15925
117,4093,11,22,15874
118,4135,11,21,15833
119,4170,13,19,15798
120,4214,14,21,15751
121,4256,9,26,15709
122,4300,8,26,15666
123,4345,10,23,15622
124,4384,10,23,15583
125,4426,6,26,15542
126,4468,11,26,15495
127,4494,14,24,15468
128,4526,17,25,15432
129,4568,20,27,15385
130,4609,20,26,15345
131,4645,25,26,15304
132,4696,25,25,15254
133,4743,18,31,15208
134,4792,15,34,15159
135,4824,18,32,15126
136,4851,19,32,15098
137,4893,16,33,15058
138,4930,16,34,15020
139,4968,16,36,14980
140,5003,14,35,14948
141,5033,22,34,14911
142,5084,22,31,14863
143,5117,19,36,14828
144,5165,15,34,14786
145,5205,20,37,14738
146,5231,17,38,14714
147,5266,21,37,14676
148,5306,26,40,14628
149,5338,25,46,14591
150,5370,21,48,14561
151,5400,26,47,14527
152,5425,31,49,14495
153,5463,32,55,14450
154,5498,34,53,14415
155,5521,42,51,14386
156,5543,43,50,14364
157,5572,43,54,14331
158,5593,40,64,14303
159,5611,46,71,14272
160,5649,50,72,14229
161,5679,54,77,14190
162,5706,59,79,14156
163,5740,59,83,14118
164,5774,54,94,14078
165,5799,64,93,14044
166,5810,75,95,14020
167,5826,78,101,13995
168,5849,71,113,13967
169,5871,76,116,13937
170,5887,85,116,13912
171,5897,98,130,13875
172,5899,108,134,13859
173,5925,105,146,13824
174,5923,105,163,13809
175,5936,112,170,13782
176,5945,123,175,13757
177,5931,137,193,13739
178,5925,135,217,13723
179,5912,148,235,13705
180,5902,168,236,13694
181,5895,165,250,13690
182,5886,166,265,13683
183,5852,187,279,13682
184,5823,204,291,13682
185,5788,217,309,13686
186,5753,228,319,13700
187,5708,243,338,13711
188,5665,261,359,13715
189,5599,284,389,13728
190,5551,284,420,13745
191,5500,303,450,13747
192,5425,345,449,13781
193,5372,341,478,13809
194,5313,335,531,13821
195,5248,354,542,13856
196,5212,340,560,13888
197,5127,368,581,13924
198,5050,403,616,13931
199,4979,417,636,13968
200,4912,415,657,14016
201,4825,456,657,14062
202,4745,452,703,14100
203,4650,476,731,14143
204,4562,471,776,14191
205,4476,472,813,14239
206,4378,449,866,14307
207,4295,467,847,14391
208,4222,458,865,14455
209,4153,454,867,14526
210,4067,458,875,14600
211,3959,491,881,14669
212,3898,483,871,14748
213,3834,463,890,14813
214,3748,467,923,14862
215,3688,461,929,14922
216,3637,467,902,14994
217,3557,474,911,15058
218,3522,445,913,15120
219,3470,428,932,15170
220,3404,422,920,15254
221,3325,433,919,15323
222,3255,429,931,15385
223,3213,408,945,15434
224,3188,397,936,15479
225,3139,392,911,15558
226,3089,394,896,15621
227,3054,383,864,15699
228,3023,388,842,15747
229,2996,388,830,15786
230,2974,359,831,15836
231,2949,341,821,15889
232,2969,322,821,15888
233,2958,322,806,15914
234,2940,320,791,15949
235,2927,325,754,15994
236,2916,333,740,16011
237,2879,334,736,16051
238,2870,316,744,16070
239,2849,312,734,16105
240,2868,279,740,16113
241,2847,289,731,16133
242,2856,280,732,16132
243,2856,294,707,16143
244,2890,278,695,16137
245,2907,273,672,16148
246,2924,262,666,16148
247,2918,263,648,16171
248,2950,243,652,16155
249,2974,235,619,16172
250,2979,249,578,16194
251,3008,236,564,16192
252,3020,247,543,16190
253,3060,229,534,16177
254,3091,233,514,16162
255,3115,235,512,16138
256,3121,234,507,16138
257,3128,222,512,16138
258,3160,217,484,16139
259,3209,205,496,16090
260,3254,205,490,16051
261,3277,207,487,16029
262,3307,208,500,15985
263,3344,201,510,15945
264,3371,200,521,15908
265,3393,210,507,15890
266,3420,219,479,15882
267,3437,243,460,15860
268,3447,245,465,15843
269,3478,255,462,15805
270,3501,257,478,15764
271,3516,266,472,15746
272,3536,253,488,15723
273,3575,241,486,15698
274,3579,252,489,15680
275,3602,233,485,15680
276,3612,249,481,15658
277,3622,243,471,15664
278,3656,231,482,15631
279,3684,211,485,15620
280,3691,213,475,15621
281,3727,229,470,15574
282,3730,232,474,15564
283,3748,223,474,15555
284,3779,220,467,15534
285,3797,218,471,15514
286,3844,221,460,15475
287,3858,235,474,15433
288,3881,245,490,15384
289,3901,242,486,15371
290,3909,243,495,15353
291,3931,257,494,15318
292,3926,260,506,15308
293,3947,267,517,15269
294,3977,240,510,15273
295,3993,238,516,15253
296,3992,256,502,15250
297,4005,273,500,15222
298,3992,276,531,15201
299,3992,277,522,15209
300,3994,280,536,15190
301,4016,290,537,15157
302,4062,266,553,15119
303,4058,284,552,15106
304,4062,319,532,15087
305,4063,316,545,15076
