Day,S,E,I,R
0,19966,14,15,5
1,19949,26,18,7
2,19931,38,20,11
3,19916,45,24,15
4,19882,61,37,20
5,19844,82,46,28
6,19797,106,67,30
7,19724,145,94,37
8,19645,181,128,46
9,19540,241,146,73
10,19402,309,193,96
11,19229,380,270,121
12,18988,515,337,160
13,18707,635,443,215
14,18375,790,561,274
15,17928,1009,710,353
16,17348,1297,912,443
17,16627,1649,1162,562
18,15839,1983,1447,731
19,14827,2469,1784,920
20,13680,2898,2251,1171
21,12429,3342,2757,1472
22,11003,3816,3340,1841
23,9566,4145,3998,2291
24,8081,4466,4633,2820
25,6648,4587,5306,3459
26,5348,4566,5960,4126
27,4222,4448,6425,4905
28,3273,4123,6863,5741
29,2469,3738,7174,6619
30,1897,3221,7308,7574
31,1466,2734,7259,8541
32,1147,2291,7109,9453
33,893,1881,6868,10358
34,725,1523,6536,11216
35,597,1277,6067,12059
36,512,1037,5641,12810
37,441,829,5144,13586
38,421,666,4674,14239
39,410,536,4267,14787
40,397,427,3916,15260
41,395,350,3520,15735
42,407,287,3135,16171
43,405,247,2791,16557
44,413,206,2540,16841
45,425,180,2253,17142
46,442,170,1995,17393
47,481,147,1770,17602
48,524,131,1569,17776
49,572,124,1423,17881
50,600,123,1261,18016
51,633,120,1112,18135
52,672,101,983,18244
53,720,87,868,18325
54,765,80,787,18368
55,826,72,694,18408
56,857,81,603,18459
57,906,81,517,18496
58,964,66,467,18503
59,1015,64,425,18496
60,1060,60,383,18497
61,1117,60,349,18474
62,1164,57,318,18461
63,1219,57,288,18436
64,1265,53,266,18416
65,1330,50,235,18385
66,1392,53,209,18346
67,1445,43,190,18322
68,1520,37,166,18277
69,1585,30,151,18234
70,1637,34,133,18196
71,1695,32,122,18151
72,1739,29,118,18114
73,1797,32,100,18071
74,1867,24,93,18016
75,1923,17,85,17975
76,1963,25,70,17942
77,2010,20,68,17902
78,2088,15,63,17834
79,2144,18,51,17787
80,2202,16,51,17731
81,2250,18,50,17682
82,2305,17,54,17624
83,2370,15,53,17562
84,2403,19,48,17530
85,2461,18,47,17474
86,2515,20,43,17422
87,2563,17,41,17379
88,2607,14,42,17337
89,2660,9,42,17289
90,2708,11,36,17245
91,2754,15,32,17199
92,2797,12,30,17161
93,2843,12,26,17119
94,2885,10,27,17078
95,2944,12,22,17022
96,2997,13,19,16971
97,3040,9,22,16929
98,3088,10,22,16880
99,3133,13,21,16833
100,3193,12,21,16774
101,3237,10,17,16736
102,3278,7,19,16696
103,3326,7,17,16650
104,3375,6,14,16605
105,3423,6,14,16557
106,3478,3,17,16502
107,3520,8,15,16457
108,3571,8,13,16408
109,3622,11,15,16352
110,3665,10,14,16311
111,3710,8,14,16268
112,3757,4,16,16223
113,3800,5,17,16178
114,3847,8,14,16131
115,3905,10,13,16072
116,3944,12,14,16030
117,3991,9,19,15981
118,4030,14,16,15940
119,4071,14,14,15901
120,4106,18,16,15860
121,4143,18,18,15821
122,4177,12,23,15788
123,4221,16,19,15744
124,4265,16,20,15699
125,4303,17,20,15660
126,4336,16,23,15625
127,4389,12,26,15573
128,4448,13,28,15511
129,4491,15,26,15468
130,4519,14,27,15440
131,4547,18,29,15406
132,4576,20,26,15378
133,4607,17,27,15349
134,4659,15,26,15300
135,4706,19,25,15250
136,4751,19,25,15205
137,4792,19,30,15159
138,4843,23,32,15102
139,4865,27,29,15079
140,4911,28,31,15030
141,4937,27,35,15001
142,4986,25,37,14952
143,5031,20,42,14907
144,5064,21,42,14873
145,5095,28,36,14841
146,5133,26,37,14804
147,5168,23,40,14769
148,5199,21,47,14733
149,5232,25,45,14698
150,5261,31,49,14659
151,5300,30,50,14620
152,5327,42,52,14579
153,5360,36,68,14536
154,5383,45,72,14500
155,5411,46,82,14461
156,5425,61,90,14424
157,5441,66,96,14397
158,5471,74,96,14359
159,5492,82,100,14326
160,5529,74,110,14287
161,5542,89,111,14258
162,5556,90,112,14242
163,5568,85,121,14226
164,5583,93,129,14195
165,5592,88,138,14182
166,5601,96,149,14154
167,5609,107,155,14129
168,5614,108,164,14114
169,5628,108,173,14091
170,5625,116,191,14068
171,5623,127,190,14060
172,5646,117,208,14029
173,5648,127,208,14017
174,5657,128,224,13991
175,5654,146,238,13962
176,5660,154,240,13946
177,5668,156,237,13939
178,5658,162,253,13927
179,5647,180,260,13913
180,5621,197,278,13904
181,5613,206,290,13891
182,5597,209,310,13884
183,5589,218,320,13873
184,5552,219,355,13874
185,5519,229,366,13886
186,5465,254,391,13890
187,5415,269,418,13898
188,5373,271,440,13916
189,5324,286,455,13935
190,5247,310,492,13951
191,5172,332,524,13972
192,5093,350,542,14015
193,5014,347,559,14080
194,4937,376,565,14122
195,4900,362,608,14130
196,4835,347,639,14179
197,4766,374,638,14222
198,4693,393,656,14258
199,4624,408,678,14290
200,4578,386,709,14327
201,4484,413,725,14378
202,4411,410,759,14420
203,4325,451,748,14476
204,4255,443,780,14522
205,4180,427,804,14589
206,4100,445,820,14635
