Day,S,E,I,R
0,19969,11,17,3
1,19953,25,17,5
2,19937,32,23,8
3,19917,43,32,8
4,19883,65,38,14
5,19855,83,41,21
6,19808,104,57,31
7,19764,123,74,39
8,19684,170,99,47
9,19616,188,136,60
10,19496,258,165,81
11,19338,338,232,92
12,19150,420,307,123
13,18887,562,392,159
14,18579,715,505,201
15,18160,946,635,259
16,17627,1225,809,339
17,16996,1513,1037,454
18,16269,1828,1323,580
19,15366,2237,1651,746
20,14330,2645,2072,953
21,13104,3146,2506,1244
22,11780,3613,3018,1589
23,10396,3963,3649,1992
24,8816,4400,4317,2467
25,7308,4676,5000,3016
26,5914,4714,5649,3723
27,4695,4622,6233,4450
28,3685,4286,6760,5269
29,2862,3918,7089,6131
30,2138,3531,7271,7060
31,1627,3073,7316,7984
32,1272,2594,7199,8935
33,981,2169,6972,9878
34,767,1814,6671,10748
35,641,1465,6289,11605
36,542,1190,5898,12370
37,473,959,5438,13130
38,433,751,4967,13849
39,405,591,4534,14470
40,402,477,4131,14990
41,401,401,3696,15502
42,405,337,3327,15931
43,426,266,2977,16331
44,417,251,2634,16698
45,430,210,2338,17022
46,458,173,2106,17263
47,498,153,1859,17490
48,524,144,1641,17691
49,557,138,1471,17834
50,585,107,1315,17993
51,641,85,1154,18120
52,680,84,1006,18230
53,728,86,877,18309
54,763,79,785,18373
55,819,78,678,18425
56,875,67,619,18439
57,934,56,558,18452
58,975,64,498,18463
59,1019,63,452,18466
60,1079,53,408,18460
61,1135,55,363,18447
62,1172,54,323,18451
63,1224,48,296,18432
64,1285,38,266,18411
65,1345,40,234,18381
66,1399,42,209,18350
67,1456,35,192,18317
68,1500,35,177,18288
69,1556,38,157,18249
70,1611,32,154,18203
71,1666,34,138,18162
72,1721,36,125,18118
73,1782,29,122,18067
74,1831,33,120,18016
75,1904,28,118,17950
76,1953,26,105,17916
77,2001,21,100,17878
78,2051,23,90,17836
79,2093,30,81,17796
80,2149,24,76,17751
81,2202,20,72,17706
82,2234,25,61,17680
83,2290,24,57,17629
84,2352,17,57,17574
85,2409,19,58,17514
86,2455,17,55,17473
87,2500,18,50,17432
88,2556,16,53,17375
89,2601,18,46,17335
90,2662,15,44,17279
91,2702,15,41,17242
92,2755,16,38,17191
93,2795,17,39,17149
94,2850,15,38,17097
95,2897,9,40,17054
96,2947,11,34,17008
97,2988,12,36,16964
98,3041,12,34,16913
99,3085,11,33,16871
100,3131,8,29,16832
101,3179,9,26,16786
102,3234,9,26,16731
103,3283,9,24,16684
104,3325,14,25,16636
105,3376,16,20,16588
106,3422,16,16,16546
107,3464,16,17,16503
108,3522,15,15,16448
109,3564,13,18,16405
110,3602,11,19,16368
111,3647,8,22,16323
112,3705,11,23,16261
113,3754,9,24,16213
114,3801,8,24,16167
115,3833,10,24,16133
116,3893,9,22,16076
117,3940,10,19,16031
118,3991,16,17,15976
119,4034,15,17,15934
120,4083,14,17,15886
121,4129,10,23,15838
122,4166,9,24,15801
123,4205,11,21,15763
124,4251,13,19,15717
125,4309,11,16,15664
126,4346,13,17,15624
127,4398,10,18,15574
128,4426,16,17,15541
129,4462,11,21,15506
130,4509,9,21,15461
131,4543,10,20,15427
132,4590,15,19,15376
133,4629,15,22,15334
134,4667,11,28,15294
135,4709,14,28,15249
136,4738,15,27,15220
137,4777,13,27,15183
138,4811,13,18,15158
139,4844,12,18,15126
140,4893,13,20,15074
141,4942,13,21,15024
142,4983,6,24,14987
143,5017,12,21,14950
144,5046,15,20,14919
145,5078,13,23,14886
146,5115,16,19,14850
147,5164,15,20,14801
148,5204,15,17,14764
149,5234,13,20,14733
150,5266,16,19,14699
151,5310,12,25,14653
152,5346,11,26,14617
153,5380,14,24,14582
154,5425,17,24,14534
155,5452,19,27,14502
156,5490,22,30,14458
157,5512,28,32,14428
158,5537,27,38,14398
159,5579,25,42,14354
160,5608,28,40,14324
161,5642,31,37,14290
162,5675,33,42,14250
163,5709,38,43,14210
164,5732,35,49,14184
165,5765,35,50,14150
166,5797,32,53,14118
167,5829,35,55,14081
168,5850,44,54,14052
169,5870,49,52,14029
170,5889,52,58,14001
171,5900,48,68,13984
172,5934,44,82,13940
173,5967,50,77,13906
174,6006,54,78,13862
175,6024,58,82,13836
176,6038,65,81,13816
177,6061,67,89,13783
178,6091,59,104,13746
179,6108,66,104,13722
180,6112,74,108,13706
181,6126,82,113,13679
182,6148,68,130,13654
183,6149,90,130,13631
184,6156,97,132,13615
185,6149,103,141,13607
186,6153,107,151,13589
187,6173,110,164,13553
188,6173,111,183,13533
189,6164,120,185,13531
190,6153,130,195,13522
191,6141,149,189,13521
192,6136,152,201,13511
193,6132,143,219,13506
194,6109,156,235,13500
195,6111,169,242,13478
196,6104,171,252,13473
197,6097,179,261,13463
198,6084,182,274,13460
199,6055,199,281,13465
200,6041,207,306,13446
201,5996,231,332,13441
202,5942,255,352,13451
203,5908,265,372,13455
204,5863,275,407,13455
205,5811,281,444,13464
206,5740,312,474,13474
207,5686,324,499,13491
208,5585,379,514,13522
209,5516,407,523,13554
210,5426,433,575,13566
211,5345,431,620,13604
212,5257,431,672,13640
213,5155,458,699,13688
214,5053,480,734,13733
215,4922,512,783,13783
216,4805,516,831,13848
217,4685,531,875,13909
218,4559,554,907,13980
219,4467,543,942,14048
220,4359,561,959,14121
221,4224,577,989,14210
222,4119,570,1024,14287
223,4012,576,1034,14378
224,3898,572,1069,14461
225,3785,577,1095,14543
226,3685,577,1108,14630
227,3591,585,1110,14714
228,3493,616,1090,14801
229,3382,588,1129,14901
230,3282,540,1156,15022
231,3197,535,1156,15112
232,3127,516,1163,15194
233,3068,506,1146,15280
234,3023,492,1119,15366
235,2959,485,1092,15464
236,2926,434,1077,15563
237,2877,412,1067,15644
238,2848,385,1051,15716
239,2816,370,1025,15789
240,2780,376,993,15851
241,2753,382,955,15910
242,2748,360,932,15960
243,2709,362,920,16009
244,2704,337,912,16047
245,2686,320,888,16106
246,2665,313,858,16164
247,2649,318,822,16211
248,2640,314,792,16254
249,2631,293,800,16276
250,2645,274,787,16294
251,2626,293,767,16314
252,2653,280,731,16336
253,2659,274,718,16349
254,2676,267,703,16354
255,2689,246,674,16391
256,2698,247,646,16409
257,2716,263,603,16418
258,2730,247,591,16432
259,2759,231,581,16429
260,2786,209,552,16453
261,2837,202,534,16427
262,2850,213,516,16421
263,2887,197,510,16406
264,2929,209,487,16375
265,2953,192,460,16395
266,2996,174,446,16384
267,3028,188,422,16362
268,3069,180,411,16340
269,3086,189,390,16335
270,3139,195,386,16280
271,3199,185,384,16232
272,3237,180,385,16198
273,3266,173,386,16175
274,3290,168,395,16147
275,3307,173,396,16124
276,3341,168,390,16101
277,3365,166,396,16073
278,3400,167,388,16045
279,3425,164,373,16038
280,3466,157,362,16015
281,3492,168,358,15982
282,3544,164,356,15936
283,3559,195,339,15907
284,3598,200,333,15869
285,3645,170,341,15844
286,3670,183,351,15796
287,3724,173,346,15757
288,3742,176,354,15728
289,3771,183,355,15691
