Day,S,E,I,R
0,19958,22,17,3
1,19953,22,22,3
2,19936,31,26,7
3,19914,43,31,12
4,19896,52,32,20
5,19868,64,44,24
6,19822,93,59,26
7,19773,120,74,33
8,19688,162,106,44
9,19580,217,147,56
10,19432,301,196,71
11,19280,365,259,96
12,19061,475,338,126
13,18752,657,435,156
14,18389,834,565,212
15,17944,1055,722,279
16,17357,1365,909,369
17,16647,1681,1182,490
18,15795,2068,1494,643
19,14802,2474,1877,847
20,13653,2912,2356,1079
21,12297,3445,2865,1393
22,10831,3949,3464,1756
23,9305,4382,4101,2212
24,7877,4624,4730,2769
25,6499,4676,5446,3379
26,5190,4666,6041,4103
27,4062,4484,6644,4810
28,3087,4231,6979,5703
29,2321,3829,7268,6582
30,1760,3311,7392,7537
31,1335,2796,7407,8462
32,1035,2349,7176,9440
33,811,1959,6836,10394
34,648,1561,6468,11323
35,543,1215,6109,12133
36,468,996,5590,12946
37,426,780,5086,13708
38,402,634,4617,14347
39,374,520,4173,14933
40,378,433,3759,15430
41,379,363,3339,15919
42,383,298,3029,16290
43,400,259,2715,16626
44,415,213,2423,16949
45,434,184,2176,17206
46,463,151,1961,17425
47,480,140,1741,17639
48,524,131,1551,17794
49,582,119,1372,17927
50,612,109,1203,18076
51,647,109,1069,18175
52,695,95,962,18248
53,738,93,841,18328
54,756,93,763,18388
55,799,93,664,18444
56,851,84,594,18471
57,909,67,515,18509
58,947,62,465,18526
59,1009,61,417,18513
60,1079,46,382,18493
61,1125,45,345,18485
62,1168,54,306,18472
63,1214,46,279,18461
64,1264,41,255,18440
65,1336,37,239,18388
66,1402,35,210,18353
67,1458,31,181,18330
68,1533,29,165,18273
69,1586,32,153,18229
70,1647,30,140,18183
71,1695,22,127,18156
72,1751,24,117,18108
73,1797,20,102,18081
74,1864,21,90,18025
75,1926,22,80,17972
76,1983,19,83,17915
77,2037,24,78,17861
78,2106,18,80,17796
79,2154,16,76,17754
80,2206,12,76,17706
81,2261,15,68,17656
82,2317,18,63,17602
83,2372,20,56,17552
84,2423,18,58,17501
85,2472,21,50,17457
86,2530,16,51,17403
87,2571,19,51,17359
88,2617,19,48,17316
89,2670,15,46,17269
90,2713,20,39,17228
91,2762,21,38,17179
92,2818,16,36,17130
93,2874,18,38,17070
94,2920,20,33,17027
95,2965,18,37,16980
96,3014,14,40,16932
97,3060,14,40,16886
98,3113,19,38,16830
99,3157,20,39,16784
100,3195,18,42,16745
101,3247,23,39,16691
102,3297,18,39,16646
103,3343,18,36,16603
104,3384,17,35,16564
105,3428,18,29,16525
106,3475,13,36,16476
107,3517,12,37,16434
108,3569,13,38,16380
109,3611,17,39,16333
110,3651,23,38,16288
111,3687,22,37,16254
112,3737,23,40,16200
113,3799,17,44,16140
114,3833,20,39,16108
115,3873,20,34,16073
116,3927,23,36,16014
117,3982,20,34,15964
118,4021,22,34,15923
119,4061,25,38,15876
120,4091,29,42,15838
121,4139,34,38,15789
122,4185,24,48,15743
123,4216,28,52,15704
124,4254,32,49,15665
125,4277,33,56,15634
126,4308,28,59,15605
127,4348,29,59,15564
128,4386,39,59,15516
129,4426,39,66,15469
130,4453,42,68,15437
131,4484,45,60,15411
132,4516,42,68,15374
133,4559,38,70,15333
134,4590,38,72,15300
135,4612,48,77,15263
136,4653,48,78,15221
137,4679,55,74,15192
138,4712,57,78,15153
139,4747,51,79,15123
140,4793,45,85,15077
141,4807,52,85,15056
142,4827,67,87,15019
143,4854,72,88,14986
144,4884,64,99,14953
145,4924,56,103,14917
146,4948,63,105,14884
147,4973,70,111,14846
148,4996,74,118,14812
149,5009,77,125,14789
150,5014,81,132,14773
151,5025,78,146,14751
152,5037,86,147,14730
153,5031,95,153,14721
154,5052,95,174,14679
155,5060,100,185,14655
156,5075,107,179,14639
157,5085,109,178,14628
158,5109,115,178,14598
159,5131,112,184,14573
160,5135,114,205,14546
161,5136,119,214,14531
162,5126,136,210,14528
163,5130,144,220,14506
164,5141,151,227,14481
165,5125,162,238,14475
166,5122,154,248,14476
167,5115,169,261,14455
168,5117,166,273,14444
169,5091,186,288,14435
170,5080,203,301,14416
171,5069,204,333,14394
172,5048,210,342,14400
173,5029,210,366,14395
174,5002,226,367,14405
175,4984,235,385,14396
176,4951,243,392,14414
177,4910,272,399,14419
178,4874,289,408,14429
179,4853,272,437,14438
180,4813,271,447,14469
181,4766,298,472,14464
182,4717,303,498,14482
183,4670,317,516,14497
184,4624,295,535,14546
185,4581,314,522,14583
186,4528,321,544,14607
187,4486,319,566,14629
188,4416,342,585,14657
189,4369,361,585,14685
190,4335,350,609,14706
191,4287,365,608,14740
192,4245,353,634,14768
193,4183,371,651,14795
194,4145,371,660,14824
195,4108,384,663,14845
196,4047,380,661,14912
197,4026,371,656,14947
198,3972,378,676,14974
199,3919,377,682,15022
200,3880,349,687,15084
201,3842,349,688,15121
202,3802,365,686,15147
203,3746,387,685,15182
204,3727,365,725,15183
205,3669,384,719,15228
206,3648,383,709,15260
207,3623,360,715,15302
208,3592,358,716,15334
209,3555,372,705,15368
210,3528,365,707,15400
211,3513,345,731,15411
212,3479,341,723,15457
213,3458,337,718,15487
214,3437,345,706,15512
215,3401,343,697,15559
216,3410,319,700,15571
217,3395,313,695,15597
218,3378,312,672,15638
219,3361,302,675,15662
220,3339,315,659,15687
221,3323,324,640,15713
222,3336,295,662,15707
223,3331,298,650,15721
224,3320,309,634,15737
225,3323,288,628,15761
226,3304,284,618,15794
227,3316,265,629,15790
228,3329,274,609,15788
229,3313,287,614,15786
230,3339,277,614,15770
231,3322,263,611,15804
232,3326,261,610,15803
233,3339,247,589,15825
234,3325,255,582,15838
235,3350,259,571,15820
236,3373,256,568,15803
237,3390,246,581,15783
238,3406,252,581,15761
239,3400,282,547,15771
240,3408,281,544,15767
241,3414,279,542,15765
242,3406,282,552,15760
243,3396,289,556,15759
244,3396,270,558,15776
245,3408,278,552,15762
246,3422,258,568,15752
247,3416,259,574,15751
248,3432,259,581,15728
249,3449,256,566,15729
250,3438,284,558,15720
251,3466,268,539,15727
252,3471,266,551,15712
253,3463,266,561,15710
254,3474,261,584,15681
255,3484,273,570,15673
256,3502,270,575,15653
257,3522,270,565,15643
258,3525,273,547,15655
259,3548,284,530,15638
260,3537,279,528,15656
261,3554,277,521,15648
262,3560,269,532,15639
263,3597,251,526,15626
264,3601,254,551,15594
265,3622,246,540,15592
266,3648,265,525,15562
267,3650,249,537,15564
268,3680,245,527,15548
269,3677,281,521,15521
270,3700,288,524,15488
271,3709,282,537,15472
272,3699,295,527,15479
273,3717,296,540,15447
274,3742,285,549,15424
275,3765,279,560,15396
276,3761,306,557,15376
277,3778,291,576,15355
278,3782,302,597,15319
279,3788,297,598,15317
280,3778,305,604,15313
281,3791,300,589,15320
282,3787,302,591,15320
283,3784,305,591,15320
284,3806,285,620,15289
285,3812,279,616,15293
286,3790,295,632,15283
287,3801,298,642,15259
288,3811,309,629,15251
289,3792,327,649,15232
290,3779,331,651,15239
291,3768,323,658,15251
292,3783,314,673,15230
293,3769,346,672,15213
294,3752,340,686,15222
295,3747,352,694,15207
296,3734,354,701,15211
297,3695,374,697,15234
298,3689,386,710,15215
299,3670,385,709,15236
300,3660,372,719,15249
301,3629,382,743,15246
302,3638,369,755,15238
303,3617,377,756,15250
304,3608,362,767,15263
305,3586,355,782,15277
306,3585,359,754,15302
307,3557,378,736,15329
308,3537,390,747,15326
309,3530,371,752,15347
310,3537,352,747,15364
311,3517,363,727,15393
312,3486,358,727,15429
313,3491,347,735,15427
314,3473,343,755,15429
315,3487,351,742,15420
316,3492,346,743,15419
317,3492,346,738,15424
318,3487,357,706,15450
319,3473,342,718,15467
320,3458,337,707,15498
321,3438,331,691,15540
322,3460,321,684,15535
323,3456,328,673,15543
324,3477,315,667,15541
325,3497,307,642,15554
326,3497,306,651,15546
327,3500,308,634,15558
328,3500,310,635,15555
329,3521,302,641,15536
330,3555,291,631,15523
331,3564,283,627,15526
332,3561,298,601,15540
333,3556,315,599,15530
334,3569,315,614,15502
335,3593,306,616,15485
336,3588,301,635,15476
337,3588,312,652,15448
338,3602,326,620,15452
339,3616,310,633,15441
340,3632,298,638,15432
341,3644,295,643,15418
342,3625,323,627,15425
343,3634,310,628,15428
344,3616,306,640,15438
345,3642,283,636,15439
346,3636,300,644,15420
347,3636,311,649,15404
348,3650,311,650,15389
349,3661,320,630,15389
350,3657,332,635,15376
351,3681,326,636,15357
352,3693,314,654,15339
353,3710,315,646,15329
354,3701,310,641,15348
355,3725,312,639,15324
356,3732,317,639,15312
357,3713,321,646,15320
358,3692,335,649,15324
359,3675,317,678,15330
360,3673,313,687,15327
361,3651,339,688,15322
362,3650,341,689,15320
363,3638,343,699,15320
364,3610,355,702,15333
365,3644,327,733,15296
366,3648,356,689,15307
367,3658,351,704,15287
368,3617,374,708,15301
369,3619,385,697,15299
370,3605,365,719,15311
371,3596,371,726,15307
372,3609,357,746,15288
373,3587,382,728,15303
374,3572,392,731,15305
375,3547,387,753,15313
376,3543,396,753,15308
377,3527,402,742,15329
378,3545,376,768,15311
379,3532,361,772,15335
380,3507,358,790,15345
381,3505,365,770,15360
382,3475,372,760,15393
383,3465,364,752,15419
384,3475,357,735,15433
385,3466,343,748,15443
386,3456,328,762,15454
387,3481,323,744,15452
388,3475,339,729,15457
389,3466,350,737,15447
390,3467,354,713,15466
391,3452,365,721,15462
392,3469,363,701,15467
393,3439,363,703,15495
394,3429,347,700,15524
395,3462,322,690,15526
396,3462,324,699,15515
397,3484,322,688,15506
398,3494,347,656,15503
399,3506,338,648,15508
400,3497,321,661,15521
401,3506,312,645,15537
402,3531,311,637,15521
403,3554,297,648,15501
404,3562,299,648,15491
405,3566,312,641,15481
406,3595,305,640,15460
407,3601,294,634,15471
408,3619,296,645,15440
409,3619,299,645,15437
410,3635,296,633,15436
411,3635,307,639,15419
412,3649,294,648,15409
413,3667,297,633,15403
414,3664,297,632,15407
415,3682,314,609,15395
416,3683,317,609,15391
417,3708,301,620,15371
418,3714,288,612,15386
419,3721,275,626,15378
420,3718,276,630,15376
421,3746,278,615,15361
422,3768,256,625,15351
423,3776,272,624,15328
424,3789,281,619,15311
425,3797,292,609,15302
426,3798,320,591,15291
427,3802,315,621,15262
428,3794,325,619,15262
429,3796,332,619,15253
430,3793,334,636,15237
431,3772,340,639,15249
432,3786,327,637,15250
433,3783,327,643,15247
434,3762,325,658,15255
435,3777,303,675,15245
436,3752,334,661,15253
437,3762,322,656,15260
438,3770,313,673,15244
439,3763,335,652,15250
440,3763,350,639,15248
441,3780,348,635,15237
442,3788,340,645,15227
443,3776,338,648,15238
444,3771,343,653,15233
445,3743,345,660,15252
446,3771,320,692,15217
447,3754,355,690,15201
448,3753,336,697,15214
449,3735,361,697,15207
450,3730,365,701,15204
451,3709,382,701,15208
452,3712,376,714,15198
453,3702,359,715,15224
454,3733,358,716,15193
455,3710,377,694,15219
456,3688,385,723,15204
