Day,S,E,I,R
0,19964,16,19,1
1,19954,19,25,2
2,19933,34,28,5
3,19907,50,35,8
4,19879,66,45,10
5,19837,83,63,17
6,19775,120,83,22
7,19694,160,109,37
8,19600,210,142,48
9,19473,275,187,65
10,19321,347,237,95
11,19115,448,315,122
12,18842,592,411,155
13,18546,722,523,209
14,18073,978,673,276
15,17570,1204,854,372
16,16883,1544,1070,503
17,16118,1872,1366,644
18,15170,2302,1719,809
19,14075,2742,2149,1034
20,12818,3230,2668,1284
21,11389,3711,3264,1636
22,9941,4107,3873,2079
23,8454,4447,4523,2576
24,7043,4651,5138,3168
25,5675,4713,5733,3879
26,4501,4549,6302,4648
27,3530,4201,6809,5460
28,2649,3855,7186,6310
29,1992,3420,7323,7265
30,1523,2928,7337,8212
31,1173,2488,7137,9202
32,926,2028,6874,10172
33,745,1655,6567,11033
34,618,1345,6127,11910
35,524,1089,5720,12667
36,451,866,5282,13401
37,419,707,4819,14055
38,390,588,4390,14632
39,375,473,3982,15170
40,377,389,3552,15682
41,388,302,3186,16124
42,406,253,2873,16468
43,413,224,2553,16810
44,446,191,2297,17066
45,485,151,2070,17294
46,516,141,1809,17534
47,552,129,1602,17717
48,589,124,1389,17898
49,630,105,1244,18021
50,657,99,1113,18131
51,695,100,983,18222
52,743,85,878,18294
53,778,87,780,18355
54,820,84,693,18403
55,869,71,619,18441
56,916,63,560,18461
57,963,68,499,18470
58,993,71,443,18493
59,1057,61,398,18484
60,1111,57,366,18466
61,1165,53,327,18455
62,1234,45,298,18423
63,1294,42,266,18398
64,1356,38,236,18370
65,1413,42,218,18327
66,1458,36,190,18316
67,1525,32,171,18272
68,1584,35,158,18223
69,1637,37,138,18188
70,1701,34,123,18142
71,1761,27,115,18097
72,1814,19,106,18061
73,1861,17,92,18030
74,1917,21,83,17979
75,1963,20,78,17939
76,2025,14,75,17886
77,2079,13,68,17840
78,2124,15,65,17796
79,2174,16,62,17748
80,2239,13,55,17693
81,2294,16,51,17639
82,2331,17,47,17605
83,2380,16,39,17565
84,2442,18,31,17509
85,2490,14,36,17460
86,2546,14,34,17406
87,2609,16,31,17344
88,2665,15,32,17288
89,2709,18,31,17242
90,2772,15,29,17184
91,2819,13,28,17140
92,2876,12,26,17086
93,2928,10,23,17039
94,2972,12,19,16997
95,3024,12,17,16947
96,3071,13,18,16898
97,3130,10,20,16840
98,3185,6,21,16788
99,3237,9,18,16736
100,3284,9,19,16688
101,3326,6,21,16647
102,3376,10,18,16596
103,3416,9,14,16561
104,3468,10,15,16507
105,3511,3,20,16466
106,3553,5,18,16424
107,3604,2,17,16377
108,3638,3,17,16342
109,3685,4,16,16295
110,3733,4,12,16251
111,3772,7,12,16209
112,3815,8,13,16164
113,3852,7,15,16126
114,3907,5,16,16072
115,3941,7,14,16038
116,3980,10,13,15997
117,4029,11,10,15950
118,4064,10,13,15913
119,4099,8,14,15879
120,4149,9,12,15830
121,4192,10,15,15783
122,4230,6,20,15744
123,4268,9,21,15702
124,4307,9,22,15662
125,4344,15,21,15620
126,4385,12,25,15578
127,4422,10,26,15542
128,4453,14,24,15509
129,4514,14,25,15447
130,4559,18,23,15400
131,4605,17,23,15355
132,4648,11,26,15315
133,4693,12,25,15270
134,4730,12,29,15229
135,4766,15,30,15189
136,4803,16,30,15151
137,4836,17,29,15118
138,4869,18,32,15081
139,4902,20,35,15043
140,4942,24,32,15002
141,4987,25,32,14956
142,5027,17,38,14918
143,5060,31,36,14873
144,5110,29,41,14820
145,5133,32,38,14797
146,5169,34,42,14755
147,5199,28,46,14727
148,5249,29,47,14675
149,5279,35,51,14635
150,5314,32,52,14602
151,5341,28,55,14576
152,5369,35,56,14540
153,5403,34,61,14502
154,5427,45,62,14466
155,5466,39,64,14431
156,5502,41,64,14393
157,5530,43,62,14365
158,5568,34,66,14332
159,5598,43,64,14295
160,5618,45,66,14271
161,5646,44,66,14244
162,5677,47,71,14205
163,5693,43,80,14184
164,5713,50,81,14156
165,5737,60,77,14126
166,5759,63,78,14100
167,5775,71,79,14075
168,5817,73,80,14030
169,5845,61,85,14009
170,5869,61,87,13983
171,5897,61,91,13951
172,5908,67,90,13935
173,5913,83,92,13912
174,5940,83,106,13871
175,5955,82,118,13845
176,5974,87,125,13814
177,5975,100,133,13792
178,6007,96,134,13763
179,6025,93,145,13737
180,6034,102,144,13720
181,6039,112,143,13706
182,6040,113,158,13689
183,6043,121,167,13669
184,6050,133,172,13645
185,6045,133,199,13623
186,6048,133,204,13615
187,6049,131,217,13603
188,6036,142,226,13596
189,6036,142,236,13586
190,6022,159,237,13582
191,6003,185,228,13584
192,5986,185,262,13567
193,5969,179,297,13555
194,5925,203,301,13571
195,5886,217,315,13582
196,5845,234,347,13574
197,5806,253,373,13568
198,5759,257,409,13575
199,5720,279,428,13573
200,5649,304,453,13594
201,5586,308,480,13626
202,5524,324,508,13644
203,5463,326,541,13670
204,5404,349,544,13703
205,5335,378,558,13729
206,5270,379,598,13753
207,5211,377,636,13776
208,5124,410,651,13815
209,5059,411,675,13855
210,4958,459,675,13908
211,4888,447,714,13951
212,4804,454,751,13991
213,4709,479,782,14030
214,4634,466,832,14068
215,4539,481,863,14117
216,4441,502,890,14167
217,4361,487,931,14221
218,4242,520,960,14278
219,4103,555,998,14344
220,3994,575,999,14432
221,3860,583,1028,14529
222,3785,578,1033,14604
223,3718,529,1100,14653
224,3633,535,1105,14727
225,3554,535,1088,14823
226,3450,556,1083,14911
227,3357,543,1105,14995
228,3264,520,1113,15103
229,3201,504,1082,15213
230,3160,484,1081,15275
231,3095,461,1073,15371
232,3021,473,1044,15462
233,2977,433,1034,15556
234,2929,428,1006,15637
235,2919,378,998,15705
236,2884,364,966,15786
237,2854,366,939,15841
238,2842,344,906,15908
239,2827,345,865,15963
240,2802,356,811,16031
241,2792,351,789,16068
242,2790,332,786,16092
243,2787,304,780,16129
244,2766,312,751,16171
245,2766,307,744,16183
246,2786,294,730,16190
247,2786,276,733,16205
248,2764,282,698,16256
249,2764,269,685,16282
250,2781,269,671,16279
251,2812,240,656,16292
252,2825,249,619,16307
253,2820,255,605,16320
254,2834,235,614,16317
255,2848,242,602,16308
256,2857,248,579,16316
257,2862,242,572,16324
258,2886,235,552,16327
259,2934,218,546,16302
260,2960,210,539,16291
261,2976,220,513,16291
262,3000,207,536,16257
263,3031,198,519,16252
264,3061,198,509,16232
265,3097,207,481,16215
266,3118,205,496,16181
267,3155,201,490,16154
268,3190,202,476,16132
269,3210,198,467,16125
270,3249,197,456,16098
271,3272,180,474,16074
272,3297,194,447,16062
273,3324,189,439,16048
274,3362,192,422,16024
275,3400,181,422,15997
276,3442,188,405,15965
277,3479,191,397,15933
278,3509,179,401,15911
279,3539,179,383,15899
280,3580,181,379,15860
281,3623,190,376,15811
282,3646,195,394,15765
283,3688,194,399,15719
284,3716,199,388,15697
285,3755,205,384,15656
286,3773,197,400,15630
287,3830,178,396,15596
288,3840,192,403,15565
289,3888,187,394,15531
290,3905,208,379,15508
291,3924,209,383,15484
292,3959,188,391,15462
293,3984,192,398,15426
294,4013,191,395,15401
295,4034,202,388,15376
296,4055,216,381,15348
297,4085,235,386,15294
298,4110,225,398,15267
299,4138,233,404,15225
300,4140,240,414,15206
301,4150,236,431,15183
302,4161,240,428,15171
303,4158,259,430,15153
304,4157,252,454,15137
305,4169,255,460,15116
306,4180,249,458,15113
307,4203,242,472,15083
308,4210,239,496,15055
309,4213,255,503,15029
