Day,S,E,I,R
0,19968,12,17,3
1,19953,24,18,5
2,19939,31,23,7
3,19924,37,28,11
4,19894,60,29,17
5,19866,71,40,23
6,19825,92,53,30
7,19768,120,77,35
8,19710,151,94,45
9,19636,183,125,56
10,19517,253,160,70
11,19375,313,221,91
12,19215,395,280,110
13,18979,521,357,143
14,18701,649,461,189
15,18329,845,580,246
16,17873,1045,763,319
17,17289,1345,936,430
18,16584,1657,1216,543
19,15704,2082,1515,699
20,14705,2477,1926,892
21,13522,2955,2354,1169
22,12178,3464,2874,1484
23,10732,3941,3430,1897
24,9314,4227,4147,2312
25,7776,4580,4746,2898
26,6426,4649,5404,3521
27,5099,4620,6037,4244
28,3991,4497,6487,5025
29,3042,4241,6822,5895
30,2346,3736,7138,6780
31,1802,3242,7227,7729
32,1387,2807,7153,8653
33,1074,2345,7016,9565
34,844,1950,6761,10445
35,704,1552,6439,11305
36,578,1254,6067,12101
37,503,1000,5631,12866
38,452,827,5102,13619
39,426,680,4686,14208
40,403,562,4239,14796
41,371,485,3810,15334
42,368,391,3456,15785
43,371,318,3082,16229
44,379,278,2739,16604
45,394,222,2453,16931
46,413,180,2208,17199
47,441,164,1951,17444
48,448,156,1746,17650
49,491,125,1537,17847
50,536,111,1330,18023
51,583,90,1186,18141
52,614,94,1031,18261
53,669,83,922,18326
54,707,75,820,18398
55,762,74,739,18425
56,799,73,663,18465
57,847,73,581,18499
58,906,64,519,18511
59,947,68,467,18518
60,1014,52,429,18505
61,1070,50,376,18504
62,1130,48,336,18486
63,1200,44,290,18466
64,1256,47,256,18441
65,1304,43,232,18421
66,1347,45,210,18398
67,1409,49,194,18348
68,1462,42,179,18317
69,1514,43,167,18276
70,1555,48,152,18245
71,1611,39,141,18209
72,1664,42,131,18163
73,1720,38,123,18119
74,1771,31,121,18077
75,1835,28,105,18032
76,1883,27,107,17983
77,1939,25,103,17933
78,2000,26,87,17887
79,2052,22,84,17842
80,2102,21,81,17796
81,2148,25,77,17750
82,2195,26,74,17705
83,2239,23,70,17668
84,2291,20,70,17619
85,2330,22,64,17584
86,2370,24,61,17545
87,2426,19,62,17493
88,2476,19,59,17446
89,2524,16,51,17409
90,2593,15,52,17340
91,2642,20,47,17291
92,2692,16,50,17242
93,2744,12,44,17200
94,2797,13,36,17154
95,2857,13,31,17099
96,2905,11,29,17055
97,2967,9,28,16996
98,3026,9,29,16936
99,3072,10,30,16888
100,3107,11,28,16854
101,3160,7,28,16805
102,3211,7,29,16753
103,3272,7,26,16695
104,3300,12,24,16664
105,3350,12,23,16615
106,3398,9,21,16572
107,3462,10,20,16508
108,3522,14,17,16447
109,3563,9,21,16407
110,3601,9,22,16368
111,3648,9,22,16321
112,3683,9,22,16286
113,3732,8,20,16240
114,3793,10,14,16183
115,3847,7,17,16129
116,3893,12,15,16080
117,3950,10,16,16024
118,3987,11,17,15985
119,4038,9,16,15937
120,4072,11,17,15900
121,4111,11,15,15863
122,4155,10,15,15820
123,4191,10,17,15782
124,4247,8,19,15726
125,4296,9,19,15676
126,4336,12,18,15634
127,4383,9,19,15589
128,4430,9,17,15544
129,4478,12,15,15495
130,4521,11,17,15451
131,4554,12,17,15417
132,4605,9,18,15368
133,4643,11,13,15333
134,4681,8,15,15296
135,4726,8,18,15248
136,4766,11,18,15205
137,4815,9,23,15153
138,4849,13,22,15116
139,4889,13,22,15076
140,4929,13,25,15033
141,4969,15,27,14989
142,5009,15,28,14948
143,5061,18,28,14893
144,5098,17,31,14854
145,5137,18,31,14814
146,5180,14,36,14770
147,5216,15,34,14735
148,5244,22,32,14702
149,5271,22,33,14674
150,5313,20,35,14632
151,5338,22,34,14606
152,5371,25,39,14565
153,5406,27,35,14532
154,5455,24,40,14481
155,5476,28,45,14451
156,5509,26,48,14417
157,5539,22,55,14384
158,5573,25,52,14350
159,5596,31,48,14325
160,5626,47,47,14280
161,5642,49,53,14256
162,5664,51,60,14225
163,5689,50,66,14195
164,5717,46,64,14173
165,5755,35,79,14131
166,5778,42,83,14097
167,5801,56,79,14064
168,5824,53,85,14038
169,5833,59,91,14017
170,5851,60,97,13992
171,5866,70,107,13957
172,5885,77,104,13934
173,5896,85,110,13909
174,5907,82,120,13891
175,5913,89,126,13872
176,5925,91,130,13854
177,5941,85,142,13832
178,5952,83,157,13808
179,5956,93,155,13796
180,5959,102,161,13778
181,5956,112,177,13755
182,5948,129,182,13741
183,5954,135,195,13716
184,5954,146,204,13696
185,5936,155,218,13691
186,5907,168,233,13692
187,5895,185,249,13671
188,5888,187,266,13659
189,5854,193,290,13663
190,5838,204,302,13656
191,5816,199,313,13672
192,5786,203,347,13664
193,5773,213,359,13655
194,5742,227,373,13658
195,5690,249,379,13682
196,5638,278,396,13688
197,5616,273,419,13692
198,5567,282,434,13717
199,5520,288,465,13727
200,5460,310,480,13750
201,5412,325,495,13768
202,5332,364,522,13782
203,5262,369,562,13807
204,5179,386,601,13834
205,5112,375,638,13875
206,5033,412,649,13906
207,4947,420,700,13933
208,4851,460,701,13988
209,4762,452,751,14035
210,4659,471,781,14089
211,4558,487,802,14153
212,4470,482,831,14217
213,4365,496,850,14289
214,4264,496,900,14340
215,4162,535,886,14417
216,4068,529,918,14485
217,3990,521,950,14539
218,3896,514,968,14622
219,3840,477,1006,14677
220,3759,494,998,14749
221,3682,477,1016,14825
222,3592,484,999,14925
223,3532,473,991,15004
224,3456,501,974,15069
225,3383,486,987,15144
226,3331,465,993,15211
227,3276,457,961,15306
228,3215,435,956,15394
229,3182,431,932,15455
230,3141,382,945,15532
231,3099,379,915,15607
232,3057,395,900,15648
233,3016,395,906,15683
234,3000,363,907,15730
235,2987,379,854,15780
236,2963,365,837,15835
237,2938,377,815,15870
238,2909,352,831,15908
239,2904,331,801,15964
240,2889,330,784,15997
241,2893,315,754,16038
242,2873,309,755,16063
243,2877,292,751,16080
244,2862,301,745,16092
245,2857,311,715,16117
246,2887,298,691,16124
247,2878,301,669,16152
248,2868,272,699,16161
249,2880,266,681,16173
250,2891,253,674,16182
251,2922,237,651,16190
252,2916,244,637,16203
253,2938,240,606,16216
254,2957,220,598,16225
255,2975,205,595,16225
256,2998,198,581,16223
257,3001,212,582,16205
258,3022,213,565,16200
259,3015,226,535,16224
260,3043,219,516,16222
261,3068,230,509,16193
262,3105,219,494,16182
263,3112,226,488,16174
264,3132,222,485,16161
265,3149,218,479,16154
266,3175,210,466,16149
267,3202,214,460,16124
268,3239,227,426,16108
269,3298,200,432,16070
270,3320,198,434,16048
271,3348,212,416,16024
272,3379,199,421,16001
273,3423,197,415,15965
274,3464,193,411,15932
275,3482,201,403,15914
276,3517,211,406,15866
277,3569,184,416,15831
278,3600,194,409,15797
279,3640,188,418,15754
280,3654,207,395,15744
281,3667,209,394,15730
282,3683,210,402,15705
283,3700,215,401,15684
284,3733,217,393,15657
285,3744,235,411,15610
286,3778,225,426,15571
287,3817,211,439,15533
288,3860,203,441,15496
289,3886,212,439,15463
290,3908,207,447,15438
291,3909,231,435,15425
292,3947,218,441,15394
293,3962,233,422,15383
294,3994,240,424,15342
295,4022,233,426,15319
296,4042,220,439,15299
297,4068,228,439,15265
298,4111,206,464,15219
299,4123,211,455,15211
300,4129,233,453,15185
301,4133,246,446,15175
302,4153,235,454,15158
303,4173,239,473,15115
304,4171,250,476,15103
305,4182,250,480,15088
306,4203,258,474,15065
307,4225,251,486,15038
308,4210,276,501,15013
309,4218,279,529,14974
310,4215,290,526,14969
311,4243,265,537,14955
312,4226,286,525,14963
313,4235,315,509,14941
314,4235,315,527,14923
315,4237,300,545,14918
316,4234,301,559,14906
317,4241,307,563,14889
318,4206,325,590,14879
319,4188,322,610,14880
320,4173,337,612,14878
321,4180,328,632,14860
322,4163,331,633,14873
323,4161,335,645,14859
324,4146,344,661,14849
325,4132,366,657,14845
326,4108,371,665,14856
327,4073,385,666,14876
328,4074,372,686,14868
329,4054,386,698,14862
330,4025,401,705,14869
331,3995,388,736,14881
332,3976,397,742,14885
333,3957,402,743,14898
334,3940,397,760,14903
335,3936,366,771,14927
336,3891,380,787,14942
337,3860,400,802,14938
338,3854,400,803,14943
339,3814,423,802,14961
340,3779,437,799,14985
341,3767,421,818,14994
342,3739,435,829,14997
343,3734,411,858,14997
344,3695,439,868,14998
345,3656,443,872,15029
346,3631,436,882,15051
347,3574,449,894,15083
348,3522,445,898,15135
349,3493,443,917,15147
350,3443,445,922,15190
351,3423,413,941,15223
352,3401,411,942,15246
353,3378,411,920,15291
354,3331,436,889,15344
355,3311,436,886,15367
356,3274,445,877,15404
357,3255,443,876,15426
358,3240,422,890,15448
359,3211,412,892,15485
360,3199,418,895,15488
361,3191,406,889,15514
362,3174,413,859,15554
363,3174,387,879,15560
364,3169,374,861,15596
365,3183,356,860,15601
366,3170,371,834,15625
367,3173,376,811,15640
368,3153,382,784,15681
369,3163,362,775,15700
370,3176,326,775,15723
371,3206,303,774,15717
372,3211,313,739,15737
373,3230,292,729,15749
374,3262,291,711,15736
375,3267,306,697,15730
376,3268,314,685,15733
377,3283,305,677,15735
378,3279,308,664,15749
379,3288,304,661,15747
380,3305,284,648,15763
381,3299,298,640,15763
382,3318,279,659,15744
383,3314,276,669,15741
384,3356,272,637,15735
385,3401,282,622,15695
386,3424,286,595,15695
387,3456,289,588,15667
388,3466,295,583,15656
389,3501,290,595,15614
390,3530,296,585,15589
391,3536,289,612,15563
392,3532,300,607,15561
393,3548,308,600,15544
394,3580,307,618,15495
395,3586,298,615,15501
396,3606,297,597,15500
397,3637,302,593,15468
398,3652,289,610,15449
399,3654,302,611,15433
400,3669,278,625,15428
401,3698,279,609,15414
402,3666,299,607,15428
403,3680,303,612,15405
404,3693,301,611,15395
