Day,S,E,I,R
0,19964,16,20,0
1,19948,28,23,1
2,19932,34,29,5
3,19899,54,40,7
4,19861,80,51,8
5,19813,102,68,17
6,19755,131,86,28
7,19668,181,110,41
8,19579,225,135,61
9,19451,296,168,85
10,19265,388,236,111
11,19038,501,311,150
12,18731,648,430,191
13,18352,849,559,240
14,17883,1101,713,303
15,17296,1371,950,383
16,16575,1705,1201,519
17,15706,2109,1522,663
18,14666,2546,1923,865
19,13540,2966,2388,1106
20,12194,3459,2917,1430
21,10736,4009,3431,1824
22,9246,4356,4116,2282
23,7777,4612,4790,2821
24,6369,4665,5498,3468
25,5099,4611,6107,4183
26,3959,4432,6605,5004
27,3032,4116,6986,5866
28,2320,3703,7134,6843
29,1764,3266,7178,7792
30,1343,2815,7115,8727
31,1040,2317,7014,9629
32,842,1868,6736,10554
33,673,1452,6406,11469
34,577,1173,5925,12325
35,505,932,5509,13054
36,470,740,5071,13719
37,445,624,4577,14354
38,398,528,4132,14942
39,381,421,3750,15448
40,384,354,3368,15894
41,390,296,3002,16312
42,405,247,2696,16652
43,431,207,2446,16916
44,449,180,2157,17214
45,487,167,1916,17430
46,511,147,1705,17637
47,540,132,1513,17815
48,561,126,1344,17969
49,594,116,1157,18133
50,639,111,1042,18208
51,686,98,956,18260
52,716,107,838,18339
53,757,96,760,18387
54,789,105,679,18427
55,834,92,608,18466
56,881,84,552,18483
57,940,76,504,18480
58,979,71,455,18495
59,1032,62,411,18495
60,1067,64,356,18513
61,1099,71,318,18512
62,1156,56,293,18495
63,1195,48,275,18482
64,1267,39,250,18444
65,1320,39,227,18414
66,1371,40,199,18390
67,1430,41,171,18358
68,1495,37,158,18310
69,1535,38,140,18287
70,1606,27,128,18239
71,1655,33,118,18194
72,1717,33,107,18143
73,1778,25,103,18094
74,1835,22,95,18048
75,1899,14,87,18000
76,1954,12,80,17954
77,2005,18,71,17906
78,2074,18,68,17840
79,2134,20,62,17784
80,2199,17,56,17728
81,2246,14,58,17682
82,2296,11,55,17638
83,2360,10,48,17582
84,2438,9,42,17511
85,2483,9,38,17470
86,2540,15,31,17414
87,2595,11,31,17363
88,2665,8,30,17297
89,2718,7,28,17247
90,2771,11,25,17193
91,2817,11,25,17147
92,2864,13,23,17100
93,2908,11,23,17058
94,2955,12,22,17011
95,3004,12,22,16962
96,3047,11,24,16918
97,3089,10,24,16877
98,3131,8,27,16834
99,3179,10,26,16785
100,3229,13,22,16736
101,3283,10,26,16681
102,3336,3,28,16633
103,3381,5,25,16589
104,3429,7,21,16543
105,3479,10,19,16492
106,3522,8,20,16450
107,3573,7,18,16402
108,3619,7,16,16358
109,3672,8,17,16303
110,3711,7,20,16262
111,3755,10,20,16215
112,3793,14,21,16172
113,3843,12,23,16122
114,3901,9,22,16068
115,3942,12,21,16025
116,3989,9,22,15980
117,4020,9,19,15952
118,4061,8,20,15911
119,4115,7,18,15860
120,4150,10,18,15822
121,4186,7,18,15789
122,4241,9,18,15732
123,4287,13,19,15681
124,4322,14,20,15644
125,4366,11,22,15601
126,4405,12,23,15560
127,4446,12,24,15518
128,4486,11,23,15480
129,4535,12,20,15433
130,4582,6,25,15387
131,4625,6,26,15343
132,4666,10,22,15302
133,4708,10,27,15255
134,4762,11,28,15199
135,4826,12,29,15133
136,4875,13,22,15090
137,4916,15,22,15047
138,4959,16,24,15001
139,4990,15,25,14970
140,5023,20,21,14936
141,5081,16,22,14881
142,5113,17,19,14851
143,5155,16,21,14808
144,5202,14,25,14759
145,5241,16,25,14718
146,5285,18,27,14670
147,5318,16,27,14639
148,5355,15,28,14602
149,5392,19,27,14562
150,5440,21,26,14513
151,5479,17,31,14473
152,5526,17,33,14424
153,5565,22,31,14382
154,5610,20,35,14335
155,5639,26,37,14298
156,5663,30,42,14265
157,5685,26,48,14241
158,5715,27,52,14206
159,5753,32,49,14166
160,5776,38,57,14129
161,5798,41,55,14106
162,5817,46,61,14076
163,5845,46,62,14047
164,5878,53,59,14010
165,5905,60,68,13967
166,5918,62,83,13937
167,5943,59,79,13919
168,5963,65,86,13886
169,5987,64,90,13859
170,6002,66,105,13827
171,6029,72,106,13793
172,6058,73,114,13755
173,6074,83,118,13725
174,6092,93,122,13693
175,6100,105,124,13671
176,6096,118,135,13651
177,6109,119,145,13627
178,6117,129,147,13607
179,6129,120,175,13576
180,6127,130,188,13555
181,6115,145,184,13556
182,6106,148,197,13549
183,6111,142,220,13527
184,6111,152,232,13505
185,6088,165,242,13505
186,6061,177,257,13505
187,6049,193,249,13509
188,6027,196,265,13512
189,6005,202,291,13502
190,5967,208,322,13503
191,5946,226,327,13501
192,5911,245,348,13496
193,5879,239,368,13514
194,5810,288,380,13522
195,5755,316,402,13527
196,5701,334,419,13546
197,5638,355,449,13558
198,5566,365,485,13584
199,5494,388,504,13614
200,5425,377,542,13656
201,5344,391,589,13676
202,5256,407,601,13736
203,5177,424,627,13772
204,5082,425,676,13817
205,4987,433,711,13869
206,4893,442,750,13915
207,4822,436,779,13963
208,4723,446,804,14027
209,4612,461,829,14098
210,4517,452,864,14167
211,4407,482,877,14234
212,4336,482,910,14272
213,4234,503,931,14332
214,4126,541,923,14410
215,4018,529,961,14492
216,3904,551,969,14576
217,3815,520,1017,14648
218,3721,498,1040,14741
219,3629,508,1045,14818
220,3561,501,1027,14911
221,3457,524,1017,15002
222,3378,527,1021,15074
223,3295,520,1017,15168
224,3235,510,1008,15247
225,3173,475,1012,15340
226,3108,453,1005,15434
227,3041,434,1014,15511
228,2985,425,1009,15581
229,2924,422,998,15656
230,2871,420,982,15727
231,2843,398,981,15778
232,2820,377,961,15842
233,2804,353,941,15902
234,2803,332,914,15951
235,2772,339,859,16030
236,2741,330,837,16092
237,2720,326,835,16119
238,2731,315,816,16138
239,2702,320,803,16175
240,2707,287,774,16232
241,2715,276,762,16247
242,2708,273,732,16287
243,2719,264,704,16313
244,2719,255,670,16356
245,2722,265,638,16375
246,2740,254,622,16384
247,2750,244,614,16392
248,2763,239,587,16411
249,2787,243,563,16407
250,2807,246,556,16391
251,2824,247,536,16393
252,2857,235,528,16380
253,2867,242,513,16378
254,2901,222,515,16362
255,2925,205,507,16363
256,2953,196,490,16361
257,2992,190,476,16342
258,3023,191,456,16330
259,3052,185,459,16304
260,3109,183,454,16254
261,3124,204,442,16230
262,3171,182,445,16202
263,3221,182,431,16166
264,3263,178,427,16132
265,3293,181,419,16107
266,3335,191,406,16068
267,3371,192,397,16040
268,3395,197,388,16020
269,3435,187,399,15979
270,3466,192,400,15942
271,3511,188,380,15921
272,3556,178,375,15891
273,3591,168,373,15868
274,3634,172,369,15825
275,3665,172,366,15797
276,3694,176,357,15773
277,3740,174,357,15729
278,3769,178,341,15712
279,3810,188,344,15658
280,3844,193,339,15624
281,3882,175,364,15579
282,3890,185,355,15570
283,3917,197,351,15535
284,3948,193,365,15494
285,3967,212,369,15452
286,4000,205,373,15422
287,4022,198,382,15398
288,4052,218,385,15345
289,4079,200,392,15329
290,4094,206,403,15297
291,4096,225,410,15269
292,4125,239,419,15217
293,4156,231,423,15190
294,4163,230,416,15191
295,4185,224,427,15164
296,4207,236,406,15151
297,4246,237,408,15109
298,4264,245,415,15076
299,4281,259,410,15050
300,4300,252,430,15018
301,4294,252,453,15001
302,4320,236,462,14982
303,4299,238,482,14981
304,4303,238,472,14987
305,4297,251,468,14984
306,4314,244,483,14959
307,4354,249,478,14919
308,4342,272,481,14905
309,4383,251,492,14874
310,4371,273,506,14850
311,4354,299,540,14807
312,4359,305,535,14801
313,4365,305,552,14778
314,4375,301,571,14753
315,4371,297,557,14775
316,4355,307,574,14764
317,4342,326,572,14760
318,4320,346,601,14733
319,4279,366,607,14748
320,4290,337,620,14753
321,4275,347,622,14756
322,4273,332,651,14744
323,4251,354,674,14721
324,4204,371,690,14735
325,4167,377,707,14749
326,4139,391,709,14761
327,4112,404,701,14783
328,4084,400,700,14816
329,4079,383,706,14832
330,4051,388,718,14843
331,4034,382,720,14864
332,3990,400,727,14883
333,3971,384,756,14889
334,3955,390,767,14888
335,3953,404,745,14898
336,3930,395,746,14929
337,3903,411,753,14933
338,3869,415,774,14942
