Day,S,E,I,R
0,19964,16,18,2
1,19942,33,22,3
2,19923,38,31,8
3,19890,62,38,10
4,19865,70,51,14
5,19829,91,54,26
6,19784,113,70,33
7,19713,157,86,44
8,19614,211,120,55
9,19505,254,169,72
10,19370,305,225,100
11,19175,419,274,132
12,18922,560,349,169
13,18591,725,464,220
14,18165,928,624,283
15,17687,1161,780,372
16,17099,1424,1024,453
17,16372,1746,1308,574
18,15455,2178,1610,757
19,14434,2577,2025,964
20,13170,3077,2497,1256
21,11843,3523,3054,1580
22,10389,4000,3604,2007
23,8854,4413,4241,2492
24,7463,4561,4900,3076
25,6092,4623,5565,3720
26,4907,4496,6113,4484
27,3885,4266,6533,5316
28,3014,3899,6898,6189
29,2326,3504,7076,7094
30,1756,3096,7151,7997
31,1349,2624,7145,8882
32,1038,2219,6901,9842
33,811,1822,6606,10761
34,654,1460,6282,11604
35,561,1201,5889,12349
36,480,985,5409,13126
37,440,788,4958,13814
38,390,628,4568,14414
39,371,495,4175,14959
40,367,419,3744,15470
41,351,360,3395,15894
42,368,299,3019,16314
43,382,258,2669,16691
44,404,213,2405,16978
45,434,180,2164,17222
46,475,152,1904,17469
47,503,136,1685,17676
48,549,122,1511,17818
49,579,122,1330,17969
50,611,108,1167,18114
51,655,104,1035,18206
52,679,96,934,18291
53,708,89,811,18392
54,743,65,744,18448
55,784,60,640,18516
56,826,66,559,18549
57,883,57,502,18558
58,944,54,428,18574
59,1003,49,379,18569
60,1052,51,336,18561
61,1107,51,310,18532
62,1172,44,284,18500
63,1224,44,260,18472
64,1282,36,234,18448
65,1330,30,217,18423
66,1395,33,187,18385
67,1445,32,173,18350
68,1499,24,169,18308
69,1558,23,149,18270
70,1617,26,138,18219
71,1680,28,125,18167
72,1737,25,119,18119
73,1794,27,111,18068
74,1842,23,105,18030
75,1892,26,91,17991
76,1936,28,74,17962
77,2006,22,67,17905
78,2064,19,66,17851
79,2130,18,63,17789
80,2186,15,56,17743
81,2233,17,48,17702
82,2280,14,48,17658
83,2331,14,45,17610
84,2378,17,43,17562
85,2428,18,39,17515
86,2494,14,35,17457
87,2544,13,35,17408
88,2601,14,33,17352
89,2662,8,36,17294
90,2718,7,33,17242
91,2769,8,27,17196
92,2813,8,26,17153
93,2860,7,26,17107
94,2908,6,26,17060
95,2960,8,22,17010
96,3014,9,20,16957
97,3061,8,18,16913
98,3104,8,18,16870
99,3138,10,20,16832
100,3178,11,17,16794
101,3234,9,20,16737
102,3275,5,21,16699
103,3322,5,20,16653
104,3367,6,20,16607
105,3418,5,18,16559
106,3460,6,18,16516
107,3513,6,14,16467
108,3561,8,13,16418
109,3599,9,12,16380
110,3645,6,13,16336
111,3687,3,14,16296
112,3728,6,13,16253
113,3775,4,14,16207
114,3811,6,12,16171
115,3853,8,10,16129
116,3893,9,11,16087
117,3936,8,14,16042
118,3990,6,15,15989
119,4041,7,16,15936
120,4076,7,17,15900
121,4122,3,19,15856
122,4175,2,18,15805
123,4216,7,18,15759
124,4252,9,16,15723
125,4292,12,14,15682
126,4332,10,18,15640
127,4379,7,23,15591
128,4420,9,21,15550
129,4457,6,21,15516
130,4490,9,20,15481
131,4536,11,19,15434
132,4579,11,22,15388
133,4609,15,22,15354
134,4655,18,26,15301
135,4688,18,25,15269
136,4736,14,31,15219
137,4780,13,30,15177
138,4808,20,26,15146
139,4856,16,32,15096
140,4882,19,32,15067
141,4930,16,36,15018
142,4970,13,33,14984
143,5015,13,31,14941
144,5054,15,30,14901
145,5116,12,35,14837
146,5142,20,32,14806
147,5171,21,35,14773
148,5200,23,36,14741
149,5232,27,36,14705
150,5275,18,40,14667
151,5306,21,44,14629
152,5336,26,42,14596
153,5370,26,43,14561
154,5409,22,42,14527
155,5436,22,38,14504
156,5471,22,34,14473
157,5495,24,39,14442
158,5527,28,39,14406
159,5566,22,45,14367
160,5593,24,48,14335
161,5633,22,43,14302
162,5671,26,44,14259
163,5709,29,50,14212
164,5741,24,60,14175
165,5773,28,58,14141
166,5809,35,53,14103
167,5837,37,52,14074
168,5864,39,53,14044
169,5890,46,52,14012
170,5916,48,57,13979
171,5956,44,54,13946
172,5970,49,58,13923
173,6000,47,62,13891
174,6021,48,67,13864
175,6053,49,70,13828
176,6071,58,71,13800
177,6086,65,70,13779
178,6115,62,77,13746
179,6146,53,87,13714
180,6179,51,83,13687
181,6194,53,87,13666
182,6203,65,95,13637
183,6219,70,94,13617
184,6243,66,100,13591
185,6254,75,106,13565
186,6273,79,112,13536
187,6280,94,118,13508
188,6299,95,121,13485
189,6289,108,121,13482
190,6296,110,134,13460
191,6318,112,146,13424
192,6328,114,152,13406
193,6336,121,166,13377
194,6328,126,190,13356
195,6324,134,209,13333
196,6320,149,207,13324
197,6325,159,219,13297
198,6317,164,232,13287
199,6293,172,252,13283
200,6266,194,265,13275
201,6255,205,281,13259
202,6231,217,300,13252
203,6211,213,322,13254
204,6165,235,340,13260
205,6105,271,344,13280
206,6053,283,390,13274
207,6017,288,406,13289
208,5962,282,445,13311
209,5884,320,479,13317
210,5808,342,525,13325
211,5745,371,533,13351
212,5649,392,581,13378
213,5546,441,626,13387
214,5435,441,691,13433
215,5339,470,699,13492
216,5214,505,745,13536
217,5092,530,779,13599
218,4986,520,825,13669
219,4869,544,861,13726
220,4766,555,887,13792
221,4663,531,957,13849
222,4530,534,1011,13925
223,4376,574,1012,14038
224,4247,574,1062,14117
225,4136,588,1065,14211
226,4012,602,1081,14305
227,3894,623,1078,14405
228,3821,584,1120,14475
229,3700,585,1154,14561
230,3579,569,1193,14659
231,3451,573,1207,14769
232,3382,528,1236,14854
233,3265,544,1236,14955
234,3182,540,1222,15056
235,3075,549,1244,15132
236,2982,538,1236,15244
237,2899,548,1187,15366
238,2826,521,1196,15457
239,2773,504,1160,15563
240,2709,485,1142,15664
241,2678,442,1132,15748
242,2646,397,1114,15843
243,2617,390,1074,15919
