Day,S,E,I,R
0,19968,12,18,2
1,19950,26,18,6
2,19940,31,21,8
3,19926,36,27,11
4,19895,59,33,13
5,19873,70,38,19
6,19839,83,57,21
7,19782,118,72,28
8,19729,139,94,38
9,19639,188,124,49
10,19504,264,162,70
11,19355,328,220,97
12,19174,425,280,121
13,18939,553,339,169
14,18624,727,438,211
15,18253,898,574,275
16,17812,1095,727,366
17,17250,1367,936,447
18,16560,1643,1247,550
19,15678,2038,1571,713
20,14576,2559,1946,919
21,13390,3001,2435,1174
22,12102,3447,2959,1492
23,10669,3935,3521,1875
24,9138,4330,4204,2328
25,7672,4541,4892,2895
26,6354,4573,5521,3552
27,5028,4602,6075,4295
28,3907,4418,6596,5079
29,3006,4089,6952,5953
30,2268,3673,7185,6874
31,1737,3187,7294,7782
32,1325,2713,7241,8721
33,1047,2255,7041,9657
34,833,1847,6720,10600
35,675,1483,6377,11465
36,593,1200,5897,12310
37,524,962,5442,13072
38,459,775,5013,13753
39,428,627,4550,14395
40,392,503,4093,15012
41,395,412,3669,15524
42,386,340,3296,15978
43,381,293,2963,16363
44,403,249,2649,16699
45,413,205,2355,17027
46,438,163,2095,17304
47,463,137,1863,17537
48,491,137,1622,17750
49,519,125,1444,17912
50,559,111,1257,18073
51,616,90,1124,18170
52,648,96,996,18260
53,703,99,875,18323
54,764,92,778,18366
55,812,87,709,18392
56,847,84,644,18425
57,880,80,591,18449
58,929,80,524,18467
59,986,74,458,18482
60,1032,70,428,18470
61,1088,68,392,18452
62,1140,60,359,18441
63,1204,50,322,18424
64,1261,45,294,18400
65,1327,33,275,18365
66,1389,37,247,18327
67,1451,35,218,18296
68,1482,42,193,18283
69,1537,36,185,18242
70,1589,41,164,18206
71,1637,45,142,18176
72,1686,34,135,18145
73,1753,31,126,18090
74,1803,28,113,18056
75,1850,30,107,18013
76,1902,29,104,17965
77,1952,19,99,17930
78,1991,14,97,17898
79,2050,14,86,17850
80,2098,25,76,17801
81,2151,15,80,17754
82,2214,13,75,17698
83,2270,18,69,17643
84,2326,21,69,17584
85,2372,20,70,17538
86,2421,23,60,17496
87,2487,19,65,17429
88,2540,18,59,17383
89,2588,19,56,17337
90,2640,19,56,17285
91,2692,23,49,17236
92,2744,23,48,17185
93,2779,24,46,17151
94,2825,22,39,17114
95,2892,16,45,17047
96,2932,15,50,17003
97,2984,16,45,16955
98,3038,14,47,16901
99,3083,12,47,16858
100,3136,17,41,16806
101,3183,10,45,16762
102,3232,12,40,16716
103,3286,14,38,16662
104,3338,16,37,16609
105,3380,17,37,16566
106,3409,21,41,16529
107,3462,19,45,16474
108,3513,25,45,16417
109,3561,28,42,16369
110,3606,30,46,16318
111,3646,25,47,16282
112,3682,21,47,16250
113,3726,24,41,16209
114,3763,21,41,16175
115,3806,22,42,16130
116,3851,16,45,16088
117,3877,19,46,16058
118,3925,17,43,16015
119,3967,16,44,15973
120,4007,17,40,15936
121,4051,10,42,15897
122,4093,12,39,15856
123,4136,18,36,15810
124,4187,16,33,15764
125,4221,21,31,15727
126,4265,24,29,15682
127,4302,22,33,15643
128,4348,22,32,15598
129,4397,25,26,15552
130,4440,23,31,15506
131,4477,18,36,15469
132,4513,20,37,15430
133,4565,20,39,15376
134,4599,27,38,15336
135,4622,27,46,15305
136,4650,24,50,15276
137,4689,25,51,15235
138,4727,21,51,15201
139,4771,18,53,15158
140,4807,24,54,15115
141,4832,28,52,15088
142,4873,27,56,15044
143,4906,31,53,15010
144,4933,36,53,14978
145,4963,31,60,14946
146,4984,42,58,14916
147,5027,42,62,14869
148,5051,47,65,14837
149,5093,49,60,14798
150,5123,55,68,14754
151,5150,45,73,14732
152,5188,51,70,14691
153,5218,46,79,14657
154,5247,49,80,14624
155,5271,53,78,14598
156,5298,51,80,14571
157,5324,53,83,14540
158,5351,55,83,14511
159,5387,44,91,14478
160,5442,41,91,14426
161,5472,46,94,14388
162,5504,46,96,14354
163,5529,55,97,14319
164,5558,54,95,14293
165,5578,53,101,14268
166,5588,70,107,14235
167,5616,70,108,14206
168,5640,64,117,14179
169,5669,71,120,14140
170,5681,81,126,14112
171,5699,92,136,14073
172,5718,81,148,14053
173,5735,82,144,14039
174,5745,98,151,14006
175,5751,96,169,13984
176,5755,98,178,13969
177,5761,109,172,13958
178,5767,116,177,13940
179,5768,122,183,13927
180,5768,135,191,13906
181,5780,127,212,13881
182,5769,144,221,13866
183,5753,144,245,13858
184,5729,153,256,13862
185,5724,154,276,13846
186,5681,187,288,13844
187,5683,187,307,13823
188,5658,205,321,13816
189,5632,225,315,13828
190,5616,232,344,13808
191,5570,254,352,13824
192,5536,267,375,13822
193,5507,271,390,13832
194,5455,294,409,13842
195,5411,312,426,13851
196,5373,307,471,13849
197,5323,335,475,13867
198,5264,357,509,13870
199,5202,346,540,13912
200,5123,378,549,13950
201,5055,383,574,13988
202,4975,402,590,14033
203,4902,401,640,14057
204,4828,403,683,14086
205,4743,426,684,14147
206,4674,433,725,14168
207,4596,425,766,14213
208,4524,429,782,14265
209,4434,446,785,14335
210,4351,465,815,14369
211,4269,449,870,14412
212,4168,480,878,14474
213,4082,503,871,14544
214,3976,509,920,14595
215,3904,510,942,14644
216,3820,530,946,14704
217,3741,505,974,14780
218,3662,481,1010,14847
219,3577,487,1016,14920
220,3496,496,1004,15004
221,3425,497,1011,15067
222,3386,463,1023,15128
223,3329,468,996,15207
224,3273,469,985,15273
225,3216,466,978,15340
226,3152,460,982,15406
227,3095,455,965,15485
228,3067,441,957,15535
229,3007,447,952,15594
230,2944,441,978,15637
231,2915,410,965,15710
232,2886,402,931,15781
233,2862,415,881,15842
234,2839,405,871,15885
235,2828,380,869,15923
236,2807,382,824,15987
237,2781,355,819,16045
238,2765,323,844,16068
239,2749,322,821,16108
240,2730,325,794,16151
241,2720,333,765,16182
242,2729,315,760,16196
243,2732,297,755,16216
244,2713,290,742,16255
245,2739,277,742,16242
246,2749,272,744,16235
247,2774,258,735,16233
248,2778,273,700,16249
249,2803,277,665,16255
250,2805,273,633,16289
251,2831,253,629,16287
252,2816,270,611,16303
253,2846,250,595,16309
254,2845,250,600,16305
255,2859,234,606,16301
256,2862,239,576,16323
257,2879,253,547,16321
258,2901,243,539,16317
259,2924,239,523,16314
260,2940,241,525,16294
261,2986,232,518,16264
262,3003,227,510,16260
263,3020,235,504,16241
264,3042,237,504,16217
265,3077,216,499,16208
266,3100,211,501,16188
267,3136,211,494,16159
268,3177,202,488,16133
269,3210,201,482,16107
270,3250,196,462,16092
271,3260,225,435,16080
272,3292,212,440,16056
273,3332,217,438,16013
274,3381,197,440,15982
275,3412,196,447,15945
276,3400,204,450,15946
277,3424,195,465,15916
278,3458,191,471,15880
279,3491,183,458,15868
280,3505,199,445,15851
281,3539,199,434,15828
282,3560,209,441,15790
283,3580,203,448,15769
284,3597,216,451,15736
285,3622,235,442,15701
286,3664,222,452,15662
287,3687,222,463,15628
288,3722,231,461,15586
289,3750,226,465,15559
290,3771,229,473,15527
291,3792,231,477,15500
292,3794,220,492,15494
293,3784,236,493,15487
294,3792,242,481,15485
295,3800,264,479,15457
296,3815,249,499,15437
297,3849,250,491,15410
298,3845,261,496,15398
299,3862,261,488,15389
300,3885,264,500,15351
301,3902,273,501,15324
302,3901,263,504,15332
303,3918,281,508,15293
304,3926,286,523,15265
305,3954,266,525,15255
306,3961,259,530,15250
307,3998,267,522,15213
308,4026,261,524,15189
309,4029,295,488,15188
310,4045,292,510,15153
311,4046,290,519,15145
312,4061,288,513,15138
313,4073,286,527,15114
314,4087,285,529,15099
315,4081,290,536,15093
316,4081,293,541,15085
317,4092,293,570,15045
318,4098,292,581,15029
319,4111,287,596,15006
320,4111,303,575,15011
321,4117,289,604,14990
322,4116,303,608,14973
323,4116,307,617,14960
324,4107,303,632,14958
325,4090,296,648,14966
326,4102,309,656,14933
327,4105,317,632,14946
328,4095,316,609,14980
329,4097,304,614,14985
330,4095,325,617,14963
331,4074,345,610,14971
332,4073,348,624,14955
333,4083,346,641,14930
334,4073,347,657,14923
335,4053,371,657,14919
336,4021,368,683,14928
337,4022,375,667,14936
338,4018,376,683,14923
339,4031,376,677,14916
340,4026,366,689,14919
341,4027,352,690,14931
342,4030,345,713,14912
343,4037,335,732,14896
344,4030,344,736,14890
345,4009,368,726,14897
346,3951,417,716,14916
347,3950,406,751,14893
348,3924,410,769,14897
349,3934,393,791,14882
350,3938,379,786,14897
351,3887,401,799,14913
352,3865,406,810,14919
353,3845,398,829,14928
354,3809,405,821,14965
355,3761,419,827,14993
356,3725,453,839,14983
357,3694,448,858,15000
358,3661,468,872,14999
359,3598,489,893,15020
360,3567,467,909,15057
361,3551,422,917,15110
362,3545,419,907,15129
363,3540,408,885,15167
364,3534,401,895,15170
365,3473,422,892,15213
366,3455,415,886,15244
367,3451,421,874,15254
368,3421,419,878,15282
369,3389,427,887,15297
370,3391,384,907,15318
371,3372,415,867,15346
372,3376,403,878,15343
373,3356,401,863,15380
374,3351,390,867,15392
375,3318,390,860,15432
376,3307,391,848,15454
377,3278,377,877,15468
378,3251,395,860,15494
379,3233,403,851,15513
380,3223,398,836,15543
381,3183,409,817,15591
382,3189,369,838,15604
383,3213,359,829,15599
384,3210,355,811,15624
385,3214,359,804,15623
386,3213,356,794,15637
387,3205,372,782,15641
388,3200,351,780,15669
389,3190,367,761,15682
390,3208,360,770,15662
391,3195,370,765,15670
392,3219,350,756,15675
393,3249,344,758,15649
394,3269,348,759,15624
395,3256,331,760,15653
396,3230,339,769,15662
397,3245,325,770,15660
398,3239,324,749,15688
399,3253,335,723,15689
400,3273,320,727,15680
401,3283,317,706,15694
402,3290,319,725,15666
403,3322,315,709,15654
404,3334,318,704,15644
405,3349,305,705,15641
406,3369,296,715,15620
407,3379,318,692,15611
408,3367,332,687,15614
409,3361,332,674,15633
410,3360,327,665,15648
411,3364,335,658,15643
412,3376,309,665,15650
413,3411,307,641,15641
414,3410,311,649,15630
415,3413,309,654,15624
416,3415,305,667,15613
417,3421,305,673,15601
418,3435,311,647,15607
419,3461,310,649,15580
420,3454,298,663,15585
421,3477,297,650,15576
422,3494,310,626,15570
423,3520,280,641,15559
424,3547,269,646,15538
425,3534,291,643,15532
426,3541,285,631,15543
427,3546,303,622,15529
428,3558,302,626,15514
429,3578,311,601,15510
430,3597,310,588,15505
431,3612,302,588,15498
432,3623,295,601,15481
433,3635,303,598,15464
434,3633,309,591,15467
435,3671,292,587,15450
436,3703,286,579,15432
437,3705,289,583,15423
438,3716,289,604,15391
439,3713,295,611,15381
440,3754,288,608,15350
441,3753,291,622,15334
442,3745,316,620,15319
443,3743,336,606,15315
444,3755,308,625,15312
445,3754,333,609,15304
446,3766,334,602,15298
447,3747,346,611,15296
448,3748,321,648,15283
449,3751,333,646,15270
450,3742,340,647,15271
451,3743,354,646,15257
452,3733,337,657,15273
453,3729,333,662,15276
454,3736,331,673,15260
455,3738,328,679,15255
456,3753,343,659,15245
457,3764,336,652,15248
458,3768,319,659,15254
459,3772,315,663,15250
460,3765,330,672,15233
461,3769,322,654,15255
462,3779,319,663,15239
463,3772,330,682,15216
464,3771,342,680,15207
465,3774,339,676,15211
466,3782,327,679,15212
467,3757,344,688,15211
468,3725,366,689,15220
469,3712,373,716,15199
470,3731,356,737,15176
471,3715,356,746,15183
472,3670,372,738,15220
473,3663,360,745,15232
474,3665,360,727,15248
475,3664,355,718,15263
476,3664,339,740,15257
477,3658,348,739,15255
478,3664,339,762,15235
479,3675,347,753,15225
480,3655,354,762,15229
481,3639,363,769,15229
482,3631,374,774,15221
483,3621,375,762,15242
484,3590,387,765,15258
485,3562,406,771,15261
486,3540,393,801,15266
487,3524,393,811,15272
488,3495,402,802,15301
489,3471,404,784,15341
490,3467,386,788,15359
491,3435,401,776,15388
492,3404,408,774,15414
493,3406,388,764,15442
494,3411,368,767,15454
495,3411,366,750,15473
496,3403,355,759,15483
497,3420,355,755,15470
498,3422,344,727,15507
499,3431,340,739,15490
500,3445,348,713,15494
501,3426,363,720,15491
502,3421,367,725,15487
503,3430,356,724,15490
504,3424,353,751,15472
505,3422,335,738,15505
506,3439,345,724,15492
507,3466,325,726,15483
508,3485,307,735,15473
509,3481,299,733,15487
510,3493,309,719,15479
511,3501,310,719,15470
512,3490,331,687,15492
513,3498,323,697,15482
514,3483,325,710,15482
515,3479,321,718,15482
516,3498,313,697,15492
517,3505,301,684,15510
518,3527,306,659,15508
519,3556,286,666,15492
520,3576,284,663,15477
521,3620,259,669,15452
522,3633,266,674,15427
523,3641,275,655,15429
524,3670,278,636,15416
525,3669,292,618,15421
526,3649,325,609,15417
527,3667,329,612,15392
528,3685,322,622,15371
529,3723,299,646,15332
530,3728,298,638,15336
531,3724,304,644,15328
532,3720,332,651,15297
533,3740,327,645,15288
534,3733,339,637,15291
535,3760,300,658,15282
536,3765,289,656,15290
537,3776,292,650,15282
538,3781,310,642,15267
539,3757,314,666,15263
540,3759,312,663,15266
541,3749,323,659,15269
542,3750,316,682,15252
543,3732,340,664,15264
544,3735,343,647,15275
545,3741,325,659,15275
546,3747,324,640,15289
547,3743,325,639,15293
548,3763,323,635,15279
549,3753,318,669,15260
550,3771,335,647,15247
551,3747,351,657,15245
552,3752,350,660,15238
553,3765,350,656,15229
554,3755,366,653,15226
555,3763,343,673,15221
556,3776,332,686,15206
557,3772,348,694,15186
558,3771,343,718,15168
559,3769,360,707,15164
560,3752,371,680,15197
561,3765,360,713,15162
562,3755,373,706,15166
563,3722,391,722,15165
564,3728,364,728,15180
565,3695,376,732,15197
566,3673,386,742,15199
567,3660,385,759,15196
568,3631,380,773,15216
569,3613,383,776,15228
570,3569,404,777,15250
571,3543,424,778,15255
572,3544,426,774,15256
573,3540,430,757,15273
574,3543,400,774,15283
575,3553,385,789,15273
576,3530,376,791,15303
577,3511,357,838,15294
578,3496,365,829,15310
579,3483,360,818,15339
580,3463,371,804,15362
581,3445,374,792,15389
582,3419,394,790,15397
583,3417,397,799,15387
584,3424,373,817,15386
585,3423,361,812,15404
586,3418,358,814,15410
587,3375,374,815,15436
588,3388,379,801,15432
589,3414,379,782,15425
590,3382,386,792,15440
591,3386,389,757,15468
592,3394,386,749,15471
593,3386,374,765,15475
594,3392,377,750,15481
595,3384,364,768,15484
596,3385,357,779,15479
597,3376,346,791,15487
598,3364,369,767,15500
599,3385,365,750,15500
600,3379,339,756,15526
601,3384,325,757,15534
602,3405,318,741,15536
603,3410,317,745,15528
604,3427,322,729,15522
605,3420,317,732,15531
606,3424,338,700,15538
607,3428,321,707,15544
608,3435,318,706,15541
609,3455,324,699,15522
610,3467,329,687,15517
611,3472,315,727,15486
612,3481,318,708,15493
613,3472,322,715,15491
614,3450,335,708,15507
615,3452,341,718,15489
616,3493,321,712,15474
617,3480,329,709,15482
618,3462,333,701,15504
619,3474,335,705,15486
620,3480,336,703,15481
621,3493,343,706,15458
622,3518,342,707,15433
623,3498,334,722,15446
624,3514,328,706,15452
625,3525,327,731,15417
626,3513,334,717,15436
627,3522,356,704,15418
628,3554,339,710,15397
629,3579,349,688,15384
630,3575,348,697,15380
631,3588,348,705,15359
632,3573,344,721,15362
633,3574,354,722,15350
634,3557,352,746,15345
635,3536,350,756,15358
636,3547,363,750,15340
637,3559,352,748,15341
638,3589,337,740,15334
639,3584,341,759,15316
640,3595,347,738,15320
641,3600,349,749,15302
642,3586,375,727,15312
643,3595,346,738,15321
644,3609,340,734,15317
645,3607,342,718,15333
646,3626,327,728,15319
647,3631,332,716,15321
648,3602,366,720,15312
