Day,S,E,I,R
0,19964,16,19,1
1,19947,27,24,2
2,19929,39,20,12
3,19909,47,26,18
4,19872,66,40,22
5,19837,76,59,28
6,19785,101,82,32
7,19720,145,100,35
8,19628,202,127,43
9,19505,272,164,59
10,19360,351,210,79
11,19189,428,278,105
12,18954,538,377,131
13,18632,710,471,187
14,18236,919,590,255
15,17741,1160,769,330
16,17119,1451,1007,423
17,16339,1796,1306,559
18,15456,2187,1627,730
19,14305,2703,2062,930
20,13069,3161,2556,1214
21,11733,3596,3130,1541
22,10319,4032,3676,1973
23,8813,4354,4373,2460
24,7354,4565,5051,3030
25,5990,4580,5745,3685
26,4758,4504,6273,4465
27,3748,4240,6725,5287
28,2841,3994,6974,6191
29,2182,3559,7149,7110
30,1638,3134,7201,8027
31,1243,2651,7112,8994
32,960,2176,6973,9891
33,757,1783,6650,10810
34,601,1427,6275,11697
35,520,1127,5855,12498
36,464,891,5361,13284
37,423,713,4941,13923
38,394,588,4469,14549
39,366,492,4065,15077
40,376,393,3637,15594
41,379,330,3263,16028
42,405,276,2901,16418
43,426,222,2603,16749
44,458,192,2316,17034
45,485,162,2034,17319
46,505,150,1793,17552
47,541,147,1577,17735
48,568,128,1416,17888
49,603,127,1269,18001
50,643,99,1167,18091
51,684,89,1040,18187
52,732,79,925,18264
53,781,70,811,18338
54,830,68,712,18390
55,874,67,649,18410
56,906,69,563,18462
57,947,74,501,18478
58,995,74,457,18474
59,1031,67,417,18485
60,1086,59,367,18488
61,1134,60,333,18473
62,1191,55,302,18452
63,1240,50,285,18425
64,1289,58,257,18396
65,1355,60,234,18351
66,1409,40,222,18329
67,1469,39,202,18290
68,1532,41,183,18244
69,1596,41,166,18197
70,1649,44,149,18158
71,1715,36,136,18113
72,1778,29,129,18064
73,1837,23,120,18020
74,1893,27,106,17974
75,1937,24,97,17942
76,2001,20,88,17891
77,2036,31,85,17848
78,2093,34,76,17797
79,2153,29,77,17741
80,2208,27,73,17692
81,2256,27,64,17653
82,2302,26,60,17612
83,2346,30,61,17563
84,2387,27,59,17527
85,2424,32,54,17490
86,2479,32,53,17436
87,2525,31,55,17389
88,2587,25,60,17328
89,2623,24,58,17295
90,2656,23,60,17261
91,2702,20,57,17221
92,2743,23,52,17182
93,2789,21,55,17135
94,2833,22,51,17094
95,2867,22,49,17062
96,2921,20,52,17007
97,2972,22,50,16956
98,3017,20,48,16915
99,3068,21,47,16864
100,3129,21,46,16804
101,3187,17,46,16750
102,3236,19,45,16700
103,3290,19,41,16650
104,3339,22,37,16602
105,3400,15,41,16544
106,3443,10,42,16505
107,3489,15,33,16463
108,3544,15,34,16407
109,3577,12,32,16379
110,3613,13,29,16345
111,3662,9,32,16297
112,3724,10,30,16236
113,3772,14,32,16182
114,3824,15,31,16130
115,3858,17,35,16090
116,3887,18,33,16062
117,3921,17,36,16026
118,3960,19,37,15984
119,4002,19,38,15941
120,4031,15,42,15912
121,4071,15,42,15872
122,4107,23,40,15830
123,4147,24,36,15793
124,4187,21,39,15753
125,4235,21,40,15704
126,4278,18,37,15667
127,4309,17,43,15631
128,4347,22,45,15586
129,4387,21,46,15546
130,4428,21,53,15498
131,4468,26,48,15458
132,4505,25,49,15421
133,4549,21,50,15380
134,4584,24,42,15350
135,4613,30,44,15313
136,4651,29,42,15278
137,4683,28,40,15249
138,4722,28,37,15213
139,4768,24,39,15169
140,4803,20,46,15131
141,4838,20,50,15092
142,4873,22,54,15051
143,4919,22,57,15002
144,4965,22,54,14959
145,4985,33,54,14928
146,5013,34,59,14894
147,5051,37,61,14851
148,5078,40,62,14820
149,5100,40,64,14796
150,5135,43,69,14753
151,5165,46,75,14714
152,5205,53,72,14670
153,5234,51,85,14630
154,5270,52,86,14592
155,5309,44,87,14560
156,5327,56,90,14527
157,5343,55,98,14504
158,5361,69,92,14478
159,5388,77,88,14447
160,5407,75,95,14423
161,5429,78,105,14388
162,5458,73,109,14360
163,5464,78,123,14335
164,5491,68,133,14308
165,5496,82,139,14283
166,5513,88,125,14274
167,5536,82,137,14245
168,5540,90,137,14233
169,5553,86,146,14215
170,5578,86,146,14190
171,5609,87,151,14153
172,5616,105,150,14129
173,5641,98,164,14097
174,5651,100,176,14073
175,5667,106,182,14045
176,5669,133,179,14019
177,5659,154,198,13989
178,5658,156,208,13978
179,5642,168,225,13965
180,5641,168,244,13947
181,5626,180,263,13931
182,5606,178,291,13925
183,5603,180,301,13916
184,5587,186,319,13908
185,5573,206,339,13882
186,5547,210,355,13888
187,5521,209,374,13896
188,5500,222,384,13894
189,5458,245,416,13881
190,5424,257,430,13889
191,5380,275,435,13910
192,5345,268,461,13926
193,5284,301,473,13942
194,5240,314,488,13958
195,5199,317,519,13965
196,5143,330,541,13986
197,5076,359,539,14026
198,5014,348,576,14062
199,4951,373,598,14078
200,4887,381,635,14097
201,4811,402,617,14170
202,4731,393,669,14207
203,4681,403,663,14253
204,4623,383,697,14297
205,4535,393,722,14350
206,4436,418,739,14407
207,4339,443,752,14466
208,4247,462,781,14510
209,4155,475,780,14590
210,4096,479,804,14621
211,4025,477,810,14688
212,3933,495,826,14746
213,3879,467,849,14805
214,3811,438,890,14861
215,3725,462,891,14922
216,3642,471,884,15003
217,3562,466,903,15069
218,3505,462,898,15135
219,3444,451,916,15189
220,3374,452,930,15244
221,3317,453,927,15303
222,3277,420,933,15370
223,3227,423,911,15439
224,3200,404,894,15502
225,3144,393,914,15549
226,3107,380,913,15600
227,3063,375,905,15657
228,3044,372,859,15725
229,3015,361,846,15778
230,2995,358,817,15830
231,2975,342,802,15881
232,2961,335,802,15902
233,2954,343,742,15961
234,2944,322,727,16007
235,2961,317,707,16015
236,2959,288,713,16040
237,2973,269,697,16061
238,2979,266,682,16073
239,2986,281,643,16090
240,3009,279,628,16084
241,3016,277,615,16092
242,3040,261,608,16091
243,3036,252,596,16116
244,3055,245,590,16110
245,3065,230,580,16125
246,3091,224,553,16132
247,3092,237,551,16120
248,3107,234,524,16135
249,3127,231,493,16149
250,3150,228,496,16126
251,3184,216,492,16108
252,3223,204,475,16098
253,3235,203,471,16091
254,3269,196,470,16065
255,3293,205,460,16042
256,3308,204,455,16033
257,3321,218,444,16017
258,3371,209,447,15973
259,3422,205,440,15933
260,3432,200,433,15935
261,3461,191,451,15897
262,3494,191,452,15863
263,3510,196,449,15845
264,3537,210,444,15809
265,3566,208,440,15786
266,3589,198,456,15757
267,3623,202,440,15735
268,3652,196,433,15719
269,3673,202,416,15709
270,3670,225,408,15697
271,3698,214,422,15666
272,3724,207,423,15646
273,3734,217,424,15625
274,3757,210,426,15607
275,3782,218,415,15585
276,3789,212,424,15575
277,3813,218,432,15537
278,3834,217,426,15523
279,3858,233,426,15483
280,3874,235,431,15460
281,3901,225,440,15434
282,3937,224,455,15384
283,3945,224,467,15364
284,3963,235,468,15334
285,3981,225,483,15311
286,4002,229,472,15297
287,4017,242,474,15267
288,4041,250,468,15241
289,4078,233,488,15201
290,4091,236,481,15192
291,4099,233,483,15185
292,4126,219,490,15165
293,4111,244,499,15146
294,4114,256,510,15120
295,4125,249,513,15113
296,4116,277,490,15117
297,4144,279,505,15072
298,4135,285,516,15064
299,4148,288,536,15028
300,4152,296,519,15033
301,4156,298,534,15012
302,4152,283,560,15005
303,4160,295,560,14985
304,4151,295,579,14975
305,4150,292,590,14968
306,4135,309,600,14956
307,4110,322,604,14964
308,4114,316,607,14963
309,4096,324,602,14978
310,4110,314,600,14976
311,4113,329,588,14970
312,4134,312,598,14956
313,4132,314,585,14969
314,4140,319,593,14948
315,4128,332,594,14946
316,4092,351,629,14928
317,4086,330,671,14913
318,4061,360,663,14916
319,4022,369,667,14942
320,4034,360,672,14934
321,4003,375,674,14948
322,3993,374,697,14936
323,3987,369,720,14924
324,3957,383,740,14920
325,3928,382,754,14936
326,3921,389,749,14941
327,3904,392,747,14957
328,3869,401,770,14960
329,3848,391,781,14980
330,3834,388,776,15002
331,3816,382,783,15019
332,3769,399,801,15031
333,3752,415,785,15048
334,3717,425,766,15092
335,3697,433,747,15123
336,3703,393,778,15126
337,3680,410,770,15140
338,3663,390,802,15145
339,3637,400,785,15178
340,3631,385,800,15184
341,3595,396,787,15222
342,3612,386,789,15213
343,3592,397,783,15228
344,3566,392,780,15262
345,3528,394,794,15284
346,3503,387,814,15296
347,3487,375,782,15356
348,3483,372,767,15378
349,3478,367,759,15396
350,3474,350,752,15424
351,3477,352,746,15425
352,3485,354,732,15429
353,3484,358,713,15445
354,3492,349,734,15425
355,3473,350,718,15459
356,3485,332,717,15466
357,3480,320,732,15468
358,3487,326,727,15460
359,3464,341,740,15455
360,3471,338,731,15460
361,3484,347,716,15453
362,3507,332,706,15455
363,3510,331,705,15454
364,3499,315,702,15484
365,3487,309,711,15493
366,3482,344,687,15487
367,3480,339,697,15484
368,3504,337,694,15465
369,3511,344,696,15449
370,3504,350,688,15458
371,3484,347,712,15457
372,3480,348,693,15479
373,3490,323,698,15489
374,3488,355,666,15491
375,3498,337,671,15494
376,3515,340,666,15479
377,3512,339,675,15474
378,3531,328,683,15458
379,3520,318,675,15487
380,3528,310,689,15473
381,3520,323,671,15486
382,3522,329,668,15481
383,3539,325,666,15470
384,3547,321,667,15465
385,3549,328,649,15474
386,3551,335,653,15461
387,3579,309,668,15444
388,3581,323,662,15434
389,3576,338,665,15421
390,3582,322,686,15410
391,3585,327,688,15400
392,3569,337,674,15420
393,3585,317,684,15414
394,3589,327,681,15403
395,3571,344,686,15399
396,3588,343,669,15400
397,3600,320,698,15382
398,3593,322,704,15381
399,3590,336,686,15388
400,3574,348,691,15387
401,3584,343,695,15378
402,3581,340,687,15392
403,3585,327,686,15402
404,3575,337,677,15411
405,3571,321,717,15391
406,3565,318,727,15390
407,3555,335,708,15402
408,3548,329,703,15420
409,3559,332,717,15392
410,3561,343,700,15396
411,3557,338,685,15420
412,3573,318,699,15410
413,3592,332,680,15396
414,3608,322,692,15378
415,3610,321,695,15374
416,3641,326,685,15348
417,3655,304,691,15350
418,3648,310,677,15365
419,3663,311,662,15364
420,3687,283,670,15360
421,3704,306,658,15332
422,3721,309,635,15335
423,3730,305,634,15331
424,3730,293,652,15325
425,3723,302,654,15321
426,3738,300,637,15325
427,3733,302,642,15323
428,3739,282,663,15316
429,3713,314,664,15309
430,3724,312,655,15309
431,3702,330,664,15304
432,3709,329,672,15290
433,3699,341,676,15284
434,3682,361,663,15294
435,3671,366,662,15301
436,3648,369,674,15309
437,3642,351,669,15338
438,3639,344,679,15338
439,3645,340,691,15324
440,3641,352,707,15300
441,3628,343,711,15318
442,3641,346,699,15314
443,3646,349,709,15296
444,3621,341,708,15330
445,3609,350,697,15344
446,3619,347,699,15335
447,3599,351,715,15335
448,3588,356,707,15349
449,3583,358,710,15349
450,3594,364,687,15355
451,3621,341,696,15342
452,3611,330,716,15343
453,3577,343,709,15371
454,3578,352,693,15377
455,3559,369,708,15364
456,3567,374,700,15359
457,3559,371,728,15342
458,3556,370,715,15359
459,3549,379,719,15353
460,3559,365,708,15368
461,3554,352,727,15367
462,3537,347,728,15388
463,3560,315,732,15393
464,3544,317,738,15401
465,3519,340,681,15460
466,3524,322,682,15472
467,3541,325,665,15469
468,3540,328,668,15464
469,3523,351,658,15468
470,3532,328,674,15466
471,3531,336,669,15464
472,3526,344,662,15468
473,3521,337,668,15474
474,3528,337,661,15474
475,3526,337,679,15458
476,3535,323,688,15454
477,3522,328,679,15471
478,3545,313,689,15453
479,3536,336,674,15454
480,3520,324,683,15473
481,3517,331,674,15478
482,3494,344,684,15478
483,3532,321,708,15439
484,3545,303,703,15449
485,3544,305,714,15437
486,3552,296,716,15436
487,3566,294,698,15442
488,3569,278,709,15444
489,3558,296,690,15456
490,3568,298,665,15469
491,3572,315,641,15472
492,3591,308,621,15480
493,3624,298,617,15461
494,3639,293,622,15446
495,3658,289,608,15445
496,3651,292,608,15449
497,3672,296,611,15421
498,3681,283,630,15406
499,3690,289,605,15416
500,3704,278,609,15409
501,3691,302,580,15427
502,3725,290,584,15401
503,3735,294,581,15390
504,3740,277,586,15397
505,3745,277,595,15383
506,3770,276,593,15361
507,3789,271,579,15361
508,3776,300,591,15333
509,3772,300,605,15323
510,3788,302,596,15314
511,3785,296,611,15308
512,3786,304,607,15303
513,3812,286,621,15281
514,3826,306,600,15268
515,3818,323,607,15252
516,3818,325,625,15232
517,3825,331,628,15216
518,3850,314,657,15179
519,3816,332,671,15181
520,3820,349,654,15177
521,3821,340,663,15176
522,3833,329,676,15162
523,3844,339,660,15157
524,3820,347,675,15158
525,3825,348,673,15154
526,3822,350,668,15160
527,3795,376,673,15156
528,3775,383,686,15156
529,3784,361,707,15148
530,3762,376,711,15151
531,3741,375,732,15152
532,3733,354,746,15167
533,3731,365,754,15150
534,3741,360,743,15156
535,3732,390,718,15160
536,3706,381,731,15182
537,3725,360,742,15173
538,3732,356,752,15160
539,3709,337,775,15179
540,3701,347,772,15180
541,3697,342,782,15179
542,3682,363,783,15172
543,3678,342,775,15205
544,3647,344,793,15216
545,3634,337,797,15232
546,3630,350,779,15241
547,3636,355,770,15239
548,3630,379,744,15247
549,3618,402,753,15227
550,3620,392,757,15231
551,3630,363,792,15215
552,3604,374,789,15233
553,3584,368,819,15229
554,3591,341,827,15241
555,3578,349,812,15261
556,3578,359,779,15284
557,3575,372,776,15277
558,3549,382,795,15274
559,3549,364,765,15322
560,3544,361,774,15321
561,3543,351,784,15322
562,3555,347,750,15348
563,3553,344,759,15344
564,3570,356,745,15329
565,3572,364,734,15330
566,3582,358,728,15332
567,3604,333,734,15329
568,3605,350,710,15335
569,3606,358,707,15329
570,3613,333,714,15340
571,3640,324,712,15324
572,3642,326,701,15331
573,3618,344,677,15361
574,3622,359,662,15357
575,3622,355,680,15343
576,3626,366,679,15329
577,3637,353,678,15332
578,3635,342,682,15341
579,3645,339,709,15307
580,3654,347,699,15300
581,3640,358,699,15303
582,3651,351,704,15294
583,3640,370,706,15284
584,3630,370,712,15288
585,3650,371,714,15265
586,3653,353,718,15276
587,3676,326,718,15280
588,3670,321,709,15300
589,3685,340,690,15285
590,3677,343,702,15278
591,3690,339,684,15287
592,3711,328,707,15254
593,3709,359,685,15247
594,3716,346,695,15243
595,3725,332,712,15231
596,3747,312,716,15225
597,3742,322,685,15251
598,3739,339,678,15244
599,3723,347,688,15242
600,3725,354,673,15248
601,3748,330,698,15224
602,3771,312,701,15216
603,3757,336,682,15225
604,3776,327,684,15213
605,3778,322,700,15200
606,3787,336,693,15184
607,3797,334,714,15155
608,3782,349,706,15163
609,3766,372,687,15175
610,3797,337,695,15171
611,3789,340,697,15174
612,3779,335,707,15179
613,3764,347,701,15188
614,3758,340,687,15215
615,3745,357,687,15211
616,3737,357,686,15220
617,3729,356,675,15240
618,3717,368,664,15251
619,3704,373,671,15252
620,3703,359,698,15240
621,3698,350,700,15252
622,3722,316,709,15253
623,3720,324,714,15242
624,3711,333,719,15237
625,3701,342,703,15254
626,3702,338,726,15234
627,3711,329,757,15203
628,3703,359,744,15194
629,3712,358,751,15179
630,3708,374,742,15176
631,3693,389,733,15185
632,3694,393,734,15179
633,3709,376,745,15170
634,3721,360,746,15173
635,3724,338,755,15183
636,3716,329,757,15198
637,3702,370,723,15205
638,3708,368,732,15192
639,3722,312,763,15203
640,3709,340,733,15218
641,3699,340,741,15220
642,3655,377,713,15255
643,3631,388,715,15266
644,3634,361,745,15260
645,3638,357,750,15255
646,3614,351,759,15276
647,3605,346,749,15300
648,3594,344,758,15304
649,3569,335,771,15325
650,3561,331,754,15354
651,3576,315,748,15361
652,3553,345,733,15369
653,3546,360,735,15359
654,3533,361,729,15377
655,3531,368,696,15405
656,3558,339,716,15387
657,3574,329,715,15382
658,3587,333,689,15391
659,3587,326,698,15389
660,3601,335,685,15379
661,3606,327,688,15379
662,3604,325,692,15379
663,3597,351,676,15376
664,3590,376,675,15359
665,3559,385,689,15367
666,3554,383,695,15368
667,3557,378,718,15347
668,3533,380,733,15354
669,3518,395,715,15372
670,3504,391,731,15374
671,3485,369,761,15385
672,3502,369,758,15371
673,3500,345,756,15399
674,3466,355,749,15430
675,3464,364,746,15426
676,3464,352,767,15417
677,3469,343,770,15418
678,3457,336,759,15448
679,3446,347,756,15451
680,3439,363,731,15467
681,3410,382,738,15470
682,3401,369,740,15490
683,3423,377,736,15464
684,3420,368,748,15464
685,3399,384,721,15496
686,3425,365,725,15485
687,3412,362,727,15499
688,3434,345,716,15505
689,3442,353,683,15522
690,3449,342,689,15520
691,3460,341,686,15513
692,3471,338,689,15502
693,3468,330,691,15511
694,3493,318,685,15504
695,3504,314,683,15499
696,3521,301,680,15498
697,3524,314,671,15491
698,3528,322,671,15479
699,3538,312,701,15449
700,3533,341,668,15458
701,3533,345,663,15459
702,3541,320,700,15439
703,3545,316,693,15446
704,3542,321,687,15450
705,3527,330,676,15467
706,3529,324,691,15456
707,3549,314,703,15434
708,3548,346,698,15408
709,3554,326,699,15421
710,3551,323,708,15418
711,3547,331,709,15413
712,3530,327,718,15425
713,3519,359,713,15409
714,3535,346,704,15415
715,3534,340,717,15409
716,3533,334,731,15402
717,3535,344,711,15410
718,3542,335,706,15417
719,3549,318,720,15413
720,3540,324,719,15417
721,3547,315,706,15432
722,3546,310,713,15431
723,3558,290,698,15454
724,3559,308,668,15465
725,3558,322,656,15464
726,3579,306,662,15453
727,3601,319,649,15431
728,3583,342,649,15426
729,3588,336,658,15418
