Day,S,E,I,R
92,2679,23,54,17244
93,2722,25,49,17204
94,2771,21,48,17160
95,2832,20,43,17105
96,2872,19,43,17066
97,2922,23,43,17012
98,2959,23,45,16973
99,3010,17,47,16926
100,3062,13,50,16875
101,3109,14,49,16828
102,3151,16,47,16786
103,3189,22,49,16740
104,3242,20,48,16690
105,3284,13,53,16650
106,3327,16,52,16605
107,3367,23,45,16565
108,3404,24,48,16524
109,3446,24,47,16483
110,3482,21,49,16448
111,3530,22,41,16407
112,3586,22,42,16350
113,3636,19,43,16302
114,3673,21,41,16265
115,3708,23,38,16231
116,3756,26,37,16181
117,3802,23,40,16135
118,3841,25,40,16094
119,3878,25,49,16048
120,3918,25,46,16011
121,3953,28,44,15975
122,3995,26,45,15934
123,4039,29,51,15881
124,4082,26,52,15840
125,4112,26,47,15815
126,4154,22,45,15779
127,4185,20,49,15746
128,4211,30,44,15715
129,4266,28,51,15655
130,4304,26,56,15614
131,4358,27,56,15559
132,4390,32,61,15517
133,4428,36,55,15481
134,4464,36,56,15444
135,4518,31,64,15387
136,4552,35,54,15359
137,4591,36,59,15314
138,4621,40,62,15277
139,4665,40,69,15226
140,4701,38,71,15190
141,4743,44,65,15148
142,4775,41,73,15111
143,4797,39,78,15086
144,4825,41,82,15052
145,4841,49,81,15029
146,4867,50,85,14998
147,4888,52,95,14965
148,4916,55,90,14939
149,4943,60,95,14902
150,4979,57,102,14862
151,5006,60,107,14827
152,5011,71,116,14802
153,5033,72,124,14771
154,5053,79,125,14743
155,5067,75,130,14728
156,5101,76,136,14687
157,5130,71,140,14659
158,5147,74,138,14641
159,5152,84,138,14626
160,5170,90,147,14593
161,5195,93,151,14561
162,5222,97,156,14525
163,5239,97,164,14500
164,5244,109,163,14484
165,5245,120,173,14462
166,5258,122,178,14442
167,5268,125,198,14409
168,5271,126,208,14395
169,5272,133,214,14381
170,5271,141,228,14360
171,5288,132,242,14338
172,5263,153,249,14335
173,5258,164,253,14325
174,5241,167,262,14330
175,5232,179,275,14314
176,5206,188,294,14312
177,5209,177,318,14296
178,5175,193,327,14305
179,5132,224,331,14313
180,5106,230,350,14314
181,5095,235,355,14315
182,5065,236,380,14319
183,5042,249,385,14324
184,5013,259,399,14329
185,4989,258,413,14340
186,4969,245,435,14351
187,4928,254,447,14371
188,4867,289,444,14400
189,4821,302,471,14406
190,4784,312,498,14406
191,4722,326,504,14448
192,4701,304,531,14464
193,4647,323,545,14485
194,4595,343,571,14491
195,4537,368,590,14505
196,4493,370,605,14532
197,4430,395,620,14555
198,4376,396,631,14597
199,4324,418,639,14619
200,4271,398,684,14647
201,4226,403,691,14680
202,4189,410,708,14693
203,4136,402,724,14738
204,4048,429,747,14776
205,3982,429,785,14804
206,3922,436,781,14861
207,3890,414,784,14912
208,3810,422,808,14960
209,3730,444,809,15017
210,3683,419,850,15048
211,3624,425,850,15101
212,3564,413,872,15151
213,3481,431,878,15210
214,3434,426,879,15261
215,3392,413,867,15328
216,3353,400,870,15377
217,3313,406,852,15429
218,3275,391,849,15485
219,3237,399,843,15521
220,3200,385,844,15571
221,3180,360,834,15626
222,3155,352,835,15658
223,3144,343,830,15683
224,3124,327,824,15725
225,3108,333,814,15745
226,3092,344,774,15790
227,3072,342,754,15832
228,3039,324,770,15867
229,3032,318,751,15899
230,3050,300,750,15900
231,3042,306,734,15918
232,3036,312,706,15946
233,3051,296,692,15961
234,3049,282,682,15987
235,3043,274,669,16014
236,3039,272,660,16029
237,3050,261,661,16028
238,3045,257,634,16064
239,3054,259,618,16069
240,3058,272,609,16061
241,3081,244,598,16077
242,3085,242,610,16063
243,3087,250,573,16090
244,3123,239,569,16069
245,3129,237,562,16072
246,3134,246,547,16073
247,3129,248,550,16073
248,3159,234,552,16055
249,3176,250,522,16052
250,3210,232,555,16003
251,3221,230,549,16000
252,3237,236,521,16006
253,3236,237,524,16003
254,3267,221,530,15982
255,3285,219,521,15975
256,3311,212,501,15976
257,3321,225,503,15951
258,3331,224,511,15934
259,3350,220,508,15922
260,3373,226,485,15916
261,3402,222,505,15871
262,3432,221,497,15850
263,3434,225,501,15840
264,3454,227,489,15830
265,3459,228,490,15823
266,3492,231,486,15791
267,3507,241,469,15783
268,3541,236,469,15754
269,3548,243,473,15736
270,3573,242,482,15703
271,3587,225,504,15684
272,3603,228,497,15672
273,3613,237,481,15669
274,3639,243,482,15636
275,3645,240,491,15624
276,3660,239,502,15599
277,3673,230,492,15605
278,3701,242,485,15572
279,3720,256,490,15534
280,3750,249,498,15503
281,3768,268,493,15471
282,3771,266,508,15455
283,3775,272,511,15442
284,3793,275,492,15440
285,3810,270,493,15427
286,3861,251,495,15393
287,3875,250,490,15385
288,3899,242,510,15349
289,3902,240,510,15348
290,3900,260,501,15339
291,3920,272,499,15309
292,3961,273,482,15284
293,3962,268,493,15277
294,3999,261,507,15233
295,4007,261,516,15216
296,4027,255,535,15183
297,4054,266,537,15143
298,4054,276,531,15139
299,4067,273,514,15146
300,4074,280,510,15136
301,4088,284,504,15124
302,4085,287,513,15115
303,4090,298,520,15092
304,4095,295,545,15065
305,4083,298,556,15063
306,4085,297,568,15050
307,4098,298,562,15042
308,4109,278,586,15027
309,4112,308,569,15011
310,4101,321,591,14987
311,4104,305,601,14990
312,4086,310,609,14995
313,4086,305,616,14993
314,4073,325,613,14989
315,4079,319,634,14968
316,4037,344,638,14981
317,4043,348,617,14992
318,4029,348,620,15003
319,4002,369,629,15000
320,3993,358,656,14993
321,3975,356,681,14988
322,3978,379,663,14980
323,3961,357,699,14983
324,3939,374,708,14979
325,3895,386,715,15004
326,3884,379,745,14992
327,3856,403,733,15008
328,3852,409,756,14983
329,3847,392,765,14996
330,3850,387,767,14996
331,3860,363,788,14989
332,3839,358,799,15004
333,3801,375,795,15029
334,3802,351,813,15034
335,3776,372,797,15055
336,3769,390,781,15060
337,3728,405,778,15089
338,3683,418,795,15104
339,3661,409,820,15110
340,3657,407,810,15126
341,3650,419,789,15142
342,3653,405,810,15132
343,3642,408,804,15146
344,3635,385,817,15163
345,3621,383,824,15172
346,3599,385,836,15180
347,3598,384,809,15209
348,3566,419,792,15223
349,3549,415,802,15234
350,3549,388,815,15248
351,3522,363,831,15284
352,3523,361,816,15300
353,3497,377,786,15340
354,3485,371,786,15358
355,3467,379,781,15373
356,3480,355,769,15396
357,3475,342,775,15408
358,3467,356,763,15414
359,3468,356,764,15412
360,3461,373,736,15430
361,3448,369,761,15422
362,3454,359,759,15428
363,3450,363,760,15427
364,3457,362,769,15412
365,3445,386,752,15417
366,3433,386,745,15436
367,3421,378,767,15434
368,3407,378,739,15476
369,3408,342,770,15480
370,3408,330,774,15488
371,3399,344,775,15482
372,3381,357,744,15518
373,3392,380,720,15508
374,3396,382,708,15514
375,3411,352,731,15506
376,3425,318,738,15519
377,3406,334,725,15535
378,3407,337,720,15536
379,3414,345,711,15530
380,3449,328,718,15505
381,3427,339,700,15534
382,3442,306,710,15542
383,3457,320,681,15542
384,3472,326,659,15543
385,3497,294,677,15532
386,3473,334,661,15532
387,3486,309,691,15514
388,3492,313,684,15511
389,3488,314,682,15516
390,3500,331,672,15497
391,3533,300,659,15508
392,3528,305,656,15511
393,3537,321,638,15504
394,3547,328,614,15511
395,3565,332,601,15502
396,3569,318,628,15485
397,3570,323,624,15483
398,3580,307,636,15477
399,3581,327,632,15460
400,3593,321,639,15447
401,3600,322,649,15429
402,3598,313,660,15429
403,3608,309,661,15422
404,3607,324,651,15418
405,3607,317,666,15410
406,3609,331,681,15379
407,3614,340,674,15372
408,3640,335,678,15347
409,3646,343,667,15344
410,3640,341,673,15346
411,3639,338,673,15350
412,3634,353,669,15344
413,3621,344,692,15343
414,3616,355,701,15328
415,3632,343,706,15319
416,3634,347,709,15310
417,3652,339,721,15288
418,3651,335,702,15312
419,3656,332,694,15318
420,3665,321,697,15317
421,3670,330,692,15308
422,3649,355,692,15304
423,3640,343,689,15328
424,3625,350,698,15327
425,3605,367,682,15346
426,3615,342,713,15330
427,3597,355,694,15354
428,3596,353,705,15346
429,3608,347,713,15332
430,3602,351,705,15342
431,3588,346,715,15351
432,3582,352,713,15353
433,3580,355,700,15365
434,3586,342,695,15377
435,3570,364,688,15378
436,3577,343,712,15368
437,3577,335,726,15362
438,3563,325,725,15387
439,3559,329,702,15410
440,3563,313,723,15401
441,3555,323,710,15412
442,3542,333,709,15416
443,3559,325,708,15408
444,3543,315,723,15419
445,3542,348,704,15406
446,3551,328,709,15412
447,3542,316,708,15434
448,3514,347,706,15433
449,3522,364,692,15422
450,3521,372,700,15407
451,3525,348,704,15423
452,3523,334,678,15465
453,3503,346,651,15500
454,3497,341,660,15502
455,3510,327,650,15513
456,3522,320,667,15491
457,3555,307,663,15475
458,3569,308,665,15458
459,3585,318,659,15438
460,3590,324,658,15428
461,3570,334,675,15421
462,3567,343,678,15412
463,3555,355,679,15411
464,3544,372,668,15416
465,3564,356,678,15402
466,3563,364,678,15395
467,3573,362,684,15381
468,3584,343,695,15378
469,3564,348,704,15384
470,3563,336,701,15400
471,3560,342,698,15400
472,3568,334,710,15388
473,3563,334,711,15392
474,3552,332,710,15406
475,3546,326,724,15404
476,3530,339,728,15403
477,3523,335,731,15411
478,3508,324,755,15413
479,3506,341,738,15415
480,3486,360,737,15417
481,3452,372,735,15441
482,3505,336,738,15421
483,3518,341,742,15399
484,3511,335,743,15411
485,3504,336,726,15434
486,3497,353,724,15426
487,3518,332,739,15411
488,3523,332,738,15407
489,3531,339,722,15408
490,3508,349,730,15413
491,3472,362,739,15427
492,3474,344,772,15410
493,3466,344,774,15416
494,3448,349,739,15464
495,3490,319,731,15460
496,3476,328,717,15479
497,3486,327,689,15498
498,3513,311,697,15479
499,3499,316,703,15482
500,3503,339,678,15480
501,3514,323,672,15491
502,3502,320,692,15486
503,3505,324,700,15471
504,3524,333,685,15458
505,3542,326,675,15457
506,3550,325,665,15460
507,3539,311,669,15481
508,3539,321,645,15495
509,3558,300,666,15476
510,3560,297,664,15479
511,3553,322,679,15446
512,3554,328,671,15447
513,3567,324,662,15447
514,3580,317,683,15420
515,3573,324,691,15412
516,3578,318,707,15397
517,3559,334,706,15401
518,3556,342,712,15390
519,3549,335,710,15406
520,3558,332,699,15411
521,3543,344,707,15406
522,3547,347,677,15429
523,3554,320,694,15432
524,3571,296,705,15428
525,3547,319,702,15432
526,3551,340,688,15421
527,3580,328,688,15404
528,3576,316,698,15410
529,3570,336,676,15418
530,3578,339,661,15422
531,3601,315,672,15412
532,3609,329,665,15397
533,3624,329,666,15381
534,3636,343,668,15353
535,3629,335,675,15361
536,3647,326,665,15362
537,3659,318,673,15350
538,3674,330,668,15328
539,3706,313,682,15299
540,3702,325,666,15307
541,3675,347,660,15318
542,3689,336,688,15287
543,3677,341,700,15282
544,3682,342,709,15267
545,3716,325,711,15248
546,3736,329,695,15240
547,3722,333,703,15242
548,3708,330,702,15260
549,3722,339,683,15256
550,3748,333,682,15237
551,3733,344,696,15227
552,3734,331,690,15245
553,3749,331,682,15238
554,3765,332,667,15236
555,3754,328,679,15239
556,3740,332,677,15251
557,3772,334,671,15223
558,3760,337,676,15227
559,3768,344,656,15232
560,3777,332,665,15226
561,3765,328,685,15222
562,3792,302,707,15199
563,3779,313,701,15207
564,3758,324,688,15230
565,3774,324,675,15227
566,3750,339,678,15233
567,3737,359,677,15227
568,3764,335,708,15193
569,3752,327,728,15193
570,3739,322,721,15218
571,3754,323,720,15203
572,3751,338,720,15191
573,3733,347,744,15176
574,3728,359,743,15170
575,3723,381,737,15159
576,3712,395,737,15156
577,3688,404,734,15174
578,3689,399,739,15173
579,3678,393,741,15188
580,3686,369,745,15200
581,3675,358,762,15205
582,3661,350,777,15212
583,3663,356,772,15209
584,3661,363,766,15210
585,3643,364,743,15250
586,3642,346,775,15237
587,3637,358,768,15237
588,3625,367,782,15226
589,3601,379,772,15248
590,3595,390,765,15250
591,3589,401,751,15259
592,3584,374,768,15274
593,3581,380,778,15261
594,3579,378,773,15270
595,3581,376,767,15276
596,3564,375,769,15292
597,3561,387,761,15291
598,3536,394,788,15282
599,3527,400,777,15296
600,3512,402,784,15302
601,3502,408,807,15283
602,3499,380,821,15300
603,3490,413,795,15302
604,3476,423,788,15313
605,3465,416,797,15322
606,3489,388,809,15314
607,3518,363,829,15290
608,3515,362,823,15300
609,3504,344,832,15320
610,3514,324,846,15316
611,3491,334,841,15334
612,3459,353,828,15360
613,3445,358,827,15370
614,3417,363,797,15423
615,3427,375,766,15432
616,3416,375,770,15439
617,3388,397,785,15430
618,3361,382,796,15461
619,3348,383,803,15466
620,3359,364,815,15462
621,3374,360,802,15464
622,3374,364,793,15469
623,3367,377,793,15463
624,3366,384,780,15470
625,3362,406,775,15457
626,3351,393,802,15454
627,3360,373,809,15458
628,3337,365,817,15481
629,3336,375,785,15504
630,3342,369,783,15506
631,3317,376,793,15514
632,3314,362,796,15528
633,3315,355,779,15551
634,3324,350,751,15575
635,3328,349,758,15565
636,3327,361,750,15562
637,3333,366,735,15566
638,3341,352,750,15557
639,3365,335,768,15532
640,3359,334,763,15544
641,3358,336,756,15550
642,3383,337,752,15528
643,3387,345,728,15540
644,3389,349,722,15540
645,3396,338,732,15534
646,3420,318,717,15545
647,3449,309,702,15540
648,3450,320,694,15536
649,3442,329,699,15530
650,3446,346,699,15509
651,3439,351,710,15500
652,3465,325,720,15490
653,3486,327,705,15482
654,3474,330,705,15491
655,3472,332,702,15494
656,3442,352,731,15475
657,3450,357,728,15465
658,3441,341,735,15483
659,3468,351,722,15459
660,3468,345,712,15475
661,3476,347,722,15455
662,3484,342,728,15446
663,3458,356,743,15443
664,3460,351,743,15446
665,3457,376,712,15455
666,3464,375,696,15465
667,3466,360,708,15466
668,3447,371,692,15490
669,3445,356,709,15490
670,3460,342,711,15487
671,3468,326,701,15505
672,3475,331,696,15498
673,3487,348,674,15491
674,3525,330,682,15463
675,3523,338,664,15475
676,3544,336,666,15454
677,3560,330,671,15439
678,3569,317,638,15476
679,3581,316,623,15480
680,3583,303,646,15468
681,3613,288,638,15461
682,3626,308,608,15458
683,3626,307,624,15443
684,3621,305,629,15445
685,3629,304,639,15428
686,3644,306,627,15423
687,3654,299,628,15419
688,3682,306,631,15381
689,3674,328,621,15377
690,3702,323,627,15348
691,3700,322,646,15332
692,3702,335,639,15324
693,3693,356,640,15311
694,3718,342,639,15301
695,3731,335,651,15283
696,3741,336,659,15264
697,3736,320,688,15256
698,3752,310,698,15240
699,3742,323,684,15251
700,3740,314,702,15244
701,3723,322,711,15244
702,3711,331,711,15247
703,3693,337,733,15237
704,3674,347,731,15248
705,3656,356,752,15236
706,3645,373,748,15234
707,3650,365,757,15228
708,3631,378,736,15255
709,3646,370,736,15248
710,3637,368,736,15259
711,3592,375,745,15288
712,3587,381,713,15319
713,3582,373,732,15313
714,3587,366,727,15320
715,3563,362,739,15336
716,3567,363,733,15337
717,3552,368,760,15320
718,3556,355,754,15335
719,3567,365,747,15321
720,3549,374,749,15328
721,3548,373,741,15338
722,3550,369,748,15333
723,3538,394,725,15343
724,3546,373,738,15343
725,3551,361,751,15337
726,3551,361,744,15344
727,3525,390,766,15319
728,3538,379,743,15340
729,3549,393,742,15316
