Day,S,E,I,R
319,4367,288,517,14828
320,4348,307,527,14818
321,4355,308,547,14790
322,4343,301,580,14776
323,4341,299,578,14782
324,4306,317,593,14784
325,4300,305,614,14781
326,4268,326,620,14786
327,4234,339,634,14793
328,4227,342,640,14791
329,4219,370,621,14790
330,4218,358,646,14778
331,4179,392,640,14789
332,4156,382,680,14782
333,4128,403,700,14769
334,4098,384,723,14795
335,4058,406,742,14794
336,4037,401,774,14788
337,4025,404,765,14806
338,3982,419,776,14823
339,3955,416,791,14838
340,3928,411,813,14848
341,3898,427,804,14871
342,3870,443,794,14893
343,3817,448,814,14921
344,3772,450,828,14950
345,3772,407,839,14982
346,3713,418,852,15017
347,3663,448,822,15067
348,3660,418,854,15068
349,3597,436,842,15125
350,3567,428,853,15152
351,3522,438,855,15185
352,3490,428,876,15206
353,3462,414,892,15232
354,3427,405,903,15265
355,3402,392,892,15314
356,3397,383,872,15348
357,3384,395,862,15359
358,3349,391,862,15398
359,3325,405,858,15412
360,3331,369,857,15443
361,3323,368,831,15478
362,3317,349,833,15501
363,3293,349,818,15540
364,3299,353,778,15570
365,3316,342,773,15569
366,3313,334,759,15594
367,3323,341,756,15580
368,3334,335,763,15568
369,3356,339,744,15561
370,3363,349,729,15559
371,3390,332,716,15562
372,3398,345,702,15555
373,3394,340,697,15569
374,3404,353,670,15573
375,3421,354,671,15554
376,3433,350,676,15541
377,3427,334,689,15550
378,3447,318,702,15533
379,3439,329,687,15545
380,3469,317,677,15537
381,3462,311,686,15541
382,3459,326,678,15537
383,3450,333,681,15536
384,3461,343,679,15517
385,3473,344,661,15522
386,3488,347,675,15490
387,3500,332,696,15472
388,3505,350,692,15453
389,3500,343,694,15463
390,3508,322,716,15454
391,3508,329,707,15456
392,3515,330,697,15458
393,3531,327,695,15447
394,3547,322,696,15435
395,3542,324,693,15441
396,3534,329,695,15442
397,3532,333,703,15432
398,3533,333,710,15424
399,3525,342,709,15424
400,3539,333,711,15417
401,3565,327,702,15406
402,3548,348,673,15431
403,3561,333,689,15417
404,3582,325,685,15408
405,3593,316,687,15404
406,3595,331,673,15401
407,3607,321,695,15377
408,3582,336,699,15383
409,3601,330,692,15377
410,3595,334,686,15385
411,3601,338,684,15377
412,3594,320,694,15392
413,3576,329,684,15411
414,3598,316,685,15401
415,3599,327,686,15388
416,3612,312,704,15372
417,3605,322,710,15363
418,3618,305,726,15351
419,3595,328,721,15356
420,3616,301,728,15355
421,3610,306,720,15364
422,3621,310,713,15356
423,3651,297,707,15345
424,3660,303,712,15325
425,3650,313,690,15347
426,3644,320,692,15344
427,3606,335,691,15368
428,3581,332,714,15373
429,3576,326,700,15398
430,3573,324,700,15403
431,3561,336,669,15434
432,3577,316,674,15433
433,3567,326,672,15435
434,3570,332,650,15448
435,3586,327,656,15431
436,3619,314,638,15429
437,3629,323,641,15407
438,3647,336,634,15383
439,3664,315,660,15361
440,3659,333,649,15359
441,3650,313,669,15368
442,3660,298,672,15370
443,3648,315,668,15369
444,3667,318,648,15367
445,3672,314,653,15361
446,3662,336,651,15351
447,3676,330,653,15341
448,3646,342,685,15327
449,3657,335,686,15322
450,3643,347,685,15325
451,3627,342,694,15337
452,3620,362,692,15326
453,3621,354,692,15333
454,3645,341,676,15338
455,3634,361,677,15328
456,3632,353,686,15329
457,3629,338,698,15335
458,3623,323,693,15361
459,3606,318,699,15377
460,3598,316,701,15385
461,3587,327,672,15414
462,3599,319,679,15403
463,3626,321,664,15389
464,3644,325,637,15394
465,3669,296,637,15398
466,3664,319,618,15399
467,3660,318,643,15379
468,3666,328,638,15368
469,3680,326,659,15335
470,3692,321,656,15331
471,3712,335,649,15304
472,3669,345,659,15327
473,3682,325,676,15317
474,3669,332,684,15315
475,3639,351,664,15346
476,3663,321,675,15341
477,3657,311,694,15338
478,3650,318,677,15355
479,3672,329,670,15329
480,3677,325,684,15314
481,3691,309,675,15325
482,3693,309,693,15305
483,3710,311,682,15297
484,3716,301,686,15297
485,3726,303,683,15288
486,3756,295,673,15276
487,3759,287,663,15291
488,3750,304,652,15294
489,3755,316,651,15278
490,3749,308,649,15294
491,3748,318,651,15283
492,3771,308,649,15272
493,3774,301,664,15261
494,3750,339,638,15273
495,3763,328,647,15262
496,3764,292,646,15298
497,3759,291,629,15321
498,3743,312,626,15319
499,3759,306,623,15312
500,3757,315,621,15307
501,3773,300,622,15305
502,3775,297,616,15312
503,3772,302,606,15320
504,3763,330,603,15304
505,3754,333,616,15297
506,3739,325,621,15315
507,3753,324,630,15293
508,3774,299,654,15273
509,3774,304,665,15257
510,3764,293,662,15281
511,3766,294,663,15277
512,3746,310,645,15299
513,3751,317,634,15298
514,3757,306,643,15294
515,3772,304,643,15281
516,3758,320,620,15302
517,3761,324,624,15291
518,3779,316,637,15268
519,3782,312,638,15268
520,3768,337,615,15280
521,3765,336,621,15278
522,3764,316,654,15266
523,3771,315,655,15259
524,3764,317,660,15259
525,3743,337,655,15265
526,3739,332,673,15256
527,3711,355,696,15238
528,3715,334,723,15228
529,3693,354,724,15229
530,3709,329,711,15251
531,3695,353,708,15244
532,3707,342,694,15257
533,3703,340,699,15258
534,3705,352,702,15241
535,3682,354,717,15247
536,3662,355,714,15269
537,3642,336,722,15300
538,3644,338,708,15310
539,3636,351,701,15312
540,3626,363,692,15319
541,3605,349,711,15335
542,3583,347,720,15350
543,3595,334,707,15364
544,3590,336,692,15382
545,3589,332,697,15382
546,3608,316,698,15378
547,3607,320,695,15378
548,3628,312,721,15339
549,3629,314,713,15344
550,3638,321,699,15342
551,3652,314,713,15321
552,3649,345,692,15314
553,3662,324,686,15328
554,3658,317,702,15323
555,3621,332,705,15342
556,3614,362,702,15322
557,3622,366,712,15300
558,3617,371,704,15308
559,3622,377,712,15289
560,3614,386,717,15283
561,3594,387,739,15280
562,3597,358,737,15308
563,3596,337,747,15320
564,3575,357,733,15335
565,3567,357,742,15334
566,3575,343,738,15344
567,3586,340,721,15353
568,3587,361,702,15350
569,3600,334,726,15340
570,3593,337,722,15348
571,3604,339,721,15336
572,3611,341,717,15331
573,3619,322,705,15354
574,3623,324,709,15344
575,3631,341,709,15319
576,3629,367,682,15322
577,3604,372,678,15346
578,3621,347,699,15333
579,3604,345,694,15357
580,3582,369,705,15344
581,3579,352,741,15328
582,3597,338,741,15324
583,3598,347,737,15318
584,3596,357,735,15312
585,3594,366,714,15326
586,3593,359,728,15320
587,3612,351,712,15325
588,3605,359,726,15310
589,3606,356,741,15297
590,3589,374,726,15311
591,3594,371,733,15302
592,3558,373,745,15324
593,3572,358,757,15313
594,3564,373,747,15316
595,3569,338,801,15292
596,3549,370,796,15285
597,3569,378,772,15281
598,3572,363,780,15285
599,3556,343,800,15301
600,3543,340,793,15324
601,3538,348,782,15332
602,3538,348,774,15340
603,3552,355,760,15333
604,3558,345,762,15335
605,3548,348,756,15348
606,3532,352,753,15363
607,3517,365,744,15374
608,3520,370,735,15375
609,3512,370,747,15371
610,3502,361,733,15404
611,3475,388,748,15389
612,3478,399,723,15400
613,3509,384,729,15378
614,3518,377,733,15372
615,3520,363,756,15361
616,3508,356,762,15374
617,3521,346,746,15387
618,3525,337,757,15381
619,3510,353,726,15411
620,3501,386,716,15397
621,3516,374,697,15413
622,3547,340,697,15416
623,3534,340,705,15421
624,3535,330,701,15434
625,3547,323,689,15441
626,3555,337,682,15426
627,3551,342,677,15430
628,3571,334,671,15424
629,3571,325,665,15439
630,3579,319,663,15439
631,3607,307,664,15422
632,3600,335,656,15409
633,3585,342,677,15396
634,3606,342,663,15389
635,3624,357,651,15368
636,3644,339,668,15349
637,3634,339,678,15349
638,3635,326,699,15340
639,3632,327,701,15340
640,3659,327,695,15319
641,3668,322,698,15312
642,3698,307,703,15292
643,3709,317,686,15288
644,3718,318,675,15289
645,3715,331,672,15282
646,3731,314,690,15265
647,3731,313,692,15264
648,3730,319,671,15280
649,3734,310,670,15286
650,3708,332,662,15298
651,3708,306,682,15304
652,3714,317,671,15298
653,3729,309,668,15294
654,3711,342,656,15291
655,3729,322,667,15282
656,3749,327,661,15263
657,3750,329,666,15255
658,3768,330,665,15237
659,3762,330,686,15222
660,3724,365,668,15243
661,3716,360,687,15237
662,3711,365,692,15232
663,3726,342,695,15237
664,3722,351,693,15234
665,3721,345,725,15209
666,3713,349,714,15224
667,3703,358,693,15246
668,3703,356,679,15262
669,3719,336,691,15254
670,3709,344,730,15217
671,3726,348,731,15195
672,3739,338,713,15210
673,3759,333,701,15207
674,3761,338,687,15214
675,3766,328,706,15200
676,3792,320,715,15173
677,3757,342,719,15182
678,3774,332,720,15174
679,3781,352,685,15182
680,3795,354,678,15173
681,3799,340,686,15175
682,3798,344,692,15166
683,3796,332,691,15181
684,3821,355,672,15152
685,3827,346,704,15123
686,3785,367,696,15152
687,3759,387,694,15160
688,3773,367,694,15166
689,3786,362,695,15157
690,3772,370,698,15160
691,3759,366,697,15178
692,3749,349,716,15186
693,3724,359,714,15203
694,3701,371,716,15212
695,3696,374,726,15204
696,3722,342,723,15213
697,3734,331,723,15212
698,3703,345,737,15215
699,3710,357,718,15215
700,3701,366,719,15214
701,3689,374,732,15205
702,3690,384,729,15197
703,3691,367,733,15209
704,3682,367,737,15214
705,3675,365,745,15215
706,3677,369,735,15219
707,3674,363,744,15219
708,3641,370,743,15246
709,3625,379,727,15269
710,3612,373,737,15278
711,3596,376,730,15298
712,3586,370,736,15308
713,3568,361,763,15308
714,3578,334,767,15321
715,3575,346,768,15311
716,3603,324,768,15305
717,3596,328,772,15304
718,3592,336,749,15323
719,3609,328,747,15316
720,3590,340,748,15322
721,3579,341,746,15334
722,3590,353,726,15331
723,3578,364,708,15350
724,3591,347,729,15333
725,3601,351,714,15334
726,3603,330,722,15345
727,3605,321,724,15350
728,3592,337,680,15391
729,3601,328,686,15385
