Day,S,E,I,R
0,19960,20,19,1
1,19939,37,21,3
2,19919,49,26,6
3,19882,67,41,10
4,19851,78,54,17
5,19788,113,77,22
6,19727,148,92,33
7,19629,204,127,40
8,19493,279,173,55
9,19334,356,229,81
10,19147,444,299,110
11,18886,579,386,149
12,18588,719,481,212
13,18186,929,614,271
14,17697,1144,804,355
15,17077,1456,1005,462
16,16336,1784,1294,586
17,15474,2161,1610,755
18,14484,2563,2017,936
19,13238,3065,2520,1177
20,11818,3635,3027,1520
21,10340,4024,3709,1927
22,8797,4445,4339,2419
23,7309,4670,5025,2996
24,5926,4709,5722,3643
25,4727,4560,6311,4402
26,3652,4345,6759,5244
27,2799,3999,7091,6111
28,2109,3549,7292,7050
29,1576,3067,7347,8010
30,1196,2605,7187,9012
31,951,2116,6982,9951
32,746,1777,6625,10852
33,609,1421,6295,11675
34,522,1123,5861,12494
35,470,903,5450,13177
36,413,735,4993,13859
37,389,597,4492,14522
38,388,437,4108,15067
39,377,357,3694,15572
40,398,281,3325,15996
41,409,248,2937,16406
42,444,211,2632,16713
43,466,195,2308,17031
44,482,176,2057,17285
45,500,164,1815,17521
46,529,141,1597,17733
47,565,131,1420,17884
48,614,123,1284,17979
49,662,104,1142,18092
50,694,100,1022,18184
51,731,92,895,18282
52,778,92,815,18315
53,830,78,733,18359
54,878,67,633,18422
55,912,73,554,18461
56,965,57,507,18471
57,1011,62,451,18476
58,1060,54,409,18477
59,1116,52,358,18474
60,1173,41,337,18449
61,1245,43,297,18415
62,1309,44,275,18372
63,1353,54,238,18355
64,1409,53,226,18312
65,1465,47,206,18282
66,1530,42,194,18234
67,1569,46,174,18211
68,1619,40,164,18177
69,1667,34,161,18138
70,1735,32,139,18094
71,1783,34,123,18060
72,1819,36,112,18033
73,1889,33,108,17970
74,1948,27,105,17920
75,1997,25,91,17887
76,2037,28,82,17853
77,2091,26,66,17817
78,2150,24,69,17757
79,2206,24,66,17704
80,2259,22,59,17660
81,2314,24,52,17610
82,2369,27,47,17557
83,2415,29,43,17513
84,2466,28,36,17470
85,2522,21,38,17419
86,2585,19,44,17352
87,2637,20,44,17299
88,2691,15,49,17245
89,2739,14,48,17199
90,2786,12,40,17162
91,2845,13,38,17104
92,2913,12,34,17041
93,2961,12,31,16996
94,3009,10,32,16949
95,3048,11,30,16911
96,3103,14,30,16853
97,3157,15,29,16799
98,3209,13,26,16752
99,3272,15,24,16689
100,3316,17,25,16642
101,3368,15,30,16587
102,3409,19,30,16542
103,3451,22,30,16497
104,3496,22,32,16450
105,3547,19,38,16396
106,3599,18,38,16345
107,3634,17,38,16311
108,3685,14,39,16262
109,3731,12,43,16214
110,3772,13,42,16173
111,3822,13,36,16129
112,3869,13,33,16085
113,3907,16,27,16050
114,3946,21,24,16009
115,3991,19,25,15965
116,4031,14,31,15924
117,4072,16,30,15882
118,4113,22,29,15836
119,4153,16,34,15797
120,4195,16,34,15755
121,4249,19,33,15699
122,4304,20,35,15641
123,4352,14,42,15592
124,4386,17,38,15559
125,4426,22,34,15518
126,4469,22,39,15470
127,4508,22,40,15430
128,4554,26,37,15383
129,4594,22,44,15340
130,4632,24,49,15295
131,4675,24,50,15251
132,4708,31,50,15211
133,4746,33,53,15168
134,4769,31,57,15143
135,4802,32,50,15116
136,4847,32,45,15076
137,4882,27,53,15038
138,4918,30,49,15003
139,4962,25,54,14959
140,4978,36,57,14929
141,5012,38,55,14895
142,5053,39,56,14852
143,5079,41,58,14822
144,5102,49,62,14787
145,5120,52,62,14766
146,5140,56,62,14742
147,5178,55,67,14700
148,5223,53,68,14656
149,5239,56,77,14628
150,5256,67,84,14593
151,5279,72,87,14562
152,5304,67,91,14538
153,5325,69,91,14515
154,5355,69,101,14475
155,5384,65,115,14436
156,5390,82,115,14413
157,5408,82,125,14385
158,5425,84,136,14355
159,5440,96,137,14327
160,5456,97,150,14297
161,5461,104,150,14285
162,5456,115,168,14261
163,5470,114,170,14246
164,5469,128,173,14230
165,5479,135,178,14208
166,5474,134,197,14195
167,5475,139,211,14175
168,5483,151,219,14147
169,5485,157,220,14138
170,5485,152,245,14118
171,5488,144,265,14103
172,5469,170,262,14099
173,5467,169,283,14081
174,5458,175,307,14060
175,5431,195,315,14059
176,5411,208,328,14053
177,5393,198,345,14064
178,5380,212,344,14064
179,5382,198,376,14044
180,5358,215,391,14036
181,5342,226,385,14047
182,5327,225,405,14043
183,5295,244,423,14038
184,5239,272,441,14048
185,5198,291,454,14057
186,5159,293,471,14077
187,5125,307,460,14108
188,5077,315,466,14142
189,5023,309,493,14175
190,4964,335,517,14184
191,4932,335,549,14184
192,4860,341,577,14222
193,4830,335,567,14268
194,4786,332,584,14298
195,4744,347,585,14324
196,4711,329,605,14355
197,4665,343,608,14384
198,4617,345,625,14413
199,4553,354,646,14447
200,4496,356,669,14479
201,4455,353,691,14501
202,4392,386,685,14537
203,4346,385,683,14586
204,4287,400,688,14625
205,4242,404,697,14657
206,4161,430,697,14712
207,4114,418,709,14759
208,4083,385,737,14795
209,4019,384,743,14854
210,3968,398,751,14883
211,3918,378,773,14931
212,3856,379,769,14996
213,3814,375,786,15025
214,3752,388,759,15101
215,3720,377,752,15151
216,3669,380,749,15202
217,3637,370,768,15225
218,3579,367,780,15274
219,3536,363,786,15315
220,3501,354,801,15344
221,3444,354,804,15398
222,3400,379,774,15447
223,3364,367,786,15483
224,3356,346,785,15513
225,3324,351,759,15566
226,3287,358,754,15601
227,3270,368,750,15612
228,3251,332,774,15643
229,3226,322,772,15680
230,3218,308,774,15700
231,3194,329,743,15734
232,3178,323,725,15774
233,3176,305,727,15792
234,3165,306,728,15801
235,3164,302,723,15811
236,3155,294,711,15840
237,3138,300,714,15848
238,3124,303,729,15844
239,3117,304,717,15862
240,3101,299,722,15878
241,3095,294,688,15923
242,3119,287,660,15934
243,3134,274,647,15945
244,3135,288,623,15954
245,3135,283,620,15962
246,3139,269,619,15973
247,3134,254,619,15993
248,3122,262,602,16014
249,3160,250,601,15989
250,3182,239,602,15977
251,3209,242,594,15955
252,3242,251,576,15931
253,3233,273,570,15924
254,3262,266,551,15921
255,3278,248,560,15914
256,3299,234,550,15917
257,3327,224,554,15895
258,3361,239,523,15877
259,3370,233,531,15866
260,3401,241,515,15843
261,3449,231,515,15805
262,3456,227,510,15807
263,3487,204,517,15792
264,3499,237,487,15777
265,3535,220,481,15764
266,3552,222,472,15754
267,3560,224,470,15746
268,3562,232,467,15739
269,3565,250,469,15716
270,3593,247,478,15682
271,3621,253,482,15644
272,3627,243,501,15629
273,3646,240,480,15634
274,3662,228,478,15632
275,3683,230,476,15611
276,3705,242,457,15596
277,3716,235,479,15570
278,3748,242,478,15532
279,3776,242,481,15501
280,3783,253,469,15495
281,3812,248,466,15474
282,3844,238,473,15445
283,3851,251,470,15428
284,3897,238,486,15379
285,3892,275,477,15356
286,3906,278,503,15313
287,3936,264,511,15289
288,3946,261,512,15281
289,3970,268,523,15239
290,3953,269,541,15237
291,3949,273,544,15234
292,3964,280,537,15219
293,3955,273,559,15213
294,3962,284,565,15189
295,3947,298,578,15177
296,3946,302,590,15162
297,3955,315,588,15142
298,3956,328,590,15126
299,3947,314,624,15115
300,3926,323,630,15121
301,3911,332,632,15125
302,3904,340,648,15108
303,3886,336,654,15124
304,3876,342,655,15127
305,3864,339,660,15137
306,3845,330,656,15169
307,3828,337,663,15172
308,3806,347,661,15186
309,3811,334,679,15176
310,3806,324,682,15188
311,3797,344,677,15182
312,3789,334,690,15187
313,3803,298,716,15183
314,3774,331,710,15185
315,3778,312,729,15181
316,3775,335,701,15189
317,3750,326,724,15200
318,3718,345,728,15209
319,3701,349,719,15231
320,3676,360,719,15245
321,3673,363,728,15236
322,3665,369,717,15249
323,3657,366,711,15266
324,3658,368,716,15258
325,3648,380,711,15261
326,3655,355,727,15263
327,3633,345,735,15287
328,3668,321,749,15262
329,3656,339,732,15273
330,3660,315,739,15286
331,3669,329,719,15283
332,3652,353,698,15297
333,3649,352,677,15322
334,3619,349,708,15324
335,3602,349,720,15329
336,3627,339,715,15319
337,3624,339,715,15322
338,3613,355,703,15329
339,3626,344,703,15327
340,3604,342,718,15336
341,3617,340,714,15329
342,3626,335,718,15321
343,3598,357,714,15331
344,3617,341,712,15330
345,3599,350,726,15325
346,3592,331,728,15349
347,3607,312,733,15348
348,3625,336,708,15331
349,3634,330,704,15332
350,3655,309,723,15313
351,3651,315,726,15308
352,3646,330,699,15325
353,3638,340,696,15326
354,3634,331,698,15337
355,3624,331,716,15329
356,3619,314,719,15348
357,3640,326,711,15323
358,3634,324,693,15349
359,3632,342,691,15335
360,3614,341,706,15339
361,3645,340,702,15313
362,3622,351,697,15330
363,3639,351,697,15313
364,3644,344,694,15318
365,3643,338,685,15334
366,3651,329,683,15337
367,3658,322,697,15323
368,3645,348,670,15337
369,3683,329,670,15318
370,3692,314,665,15329
371,3710,316,668,15306
372,3679,337,664,15320
373,3688,329,678,15305
374,3693,345,659,15303
375,3689,343,686,15282
376,3668,350,691,15291
377,3676,366,700,15258
378,3680,356,713,15251
379,3672,357,728,15243
380,3648,345,723,15284
381,3634,352,734,15280
382,3620,367,732,15281
383,3618,354,749,15279
384,3599,378,753,15270
385,3583,350,759,15308
386,3584,339,764,15313
387,3563,368,768,15301
388,3572,360,775,15293
389,3575,366,765,15294
390,3570,368,745,15317
391,3569,347,772,15312
392,3568,344,781,15307
393,3581,341,772,15306
394,3555,350,765,15330
395,3560,366,756,15318
396,3559,369,765,15307
397,3542,374,764,15320
398,3541,371,772,15316
399,3550,370,766,15314
400,3535,382,779,15304
401,3507,393,777,15323
402,3517,383,763,15337
403,3517,365,771,15347
404,3523,355,777,15345
405,3522,354,767,15357
406,3507,346,748,15399
407,3527,333,742,15398
408,3551,327,723,15399
409,3549,336,724,15391
410,3541,356,714,15389
411,3521,362,707,15410
412,3549,333,705,15413
413,3572,330,689,15409
414,3577,316,698,15409
415,3601,322,690,15387
416,3594,314,720,15372
417,3554,342,727,15377
418,3549,336,716,15399
419,3528,338,707,15427
420,3535,331,705,15429
421,3556,337,678,15429
422,3557,342,680,15421
423,3554,355,681,15410
424,3552,354,709,15385
425,3561,341,727,15371
426,3564,333,720,15383
427,3558,355,699,15388
428,3553,375,685,15387
429,3562,359,714,15365
430,3550,357,726,15367
431,3547,374,750,15329
432,3531,357,781,15331
433,3545,349,784,15322
434,3518,367,796,15319
435,3493,364,786,15357
436,3482,361,789,15368
437,3478,367,771,15384
438,3479,355,774,15392
439,3469,365,734,15432
440,3443,357,758,15442
441,3455,332,757,15456
442,3444,337,737,15482
443,3444,336,734,15486
444,3454,334,719,15493
445,3452,333,719,15496
446,3440,341,717,15502
447,3474,315,710,15501
448,3484,328,703,15485
449,3456,348,701,15495
450,3451,353,710,15486
451,3421,354,729,15496
452,3445,347,736,15472
453,3459,343,724,15474
454,3476,338,700,15486
455,3479,324,712,15485
456,3472,326,703,15499
457,3485,322,694,15499
458,3488,332,669,15511
459,3474,342,656,15528
460,3494,329,652,15525
461,3502,315,680,15503
462,3512,322,658,15508
463,3555,304,663,15478
464,3540,318,669,15473
465,3552,314,676,15458
466,3564,311,656,15469
467,3571,288,674,15467
468,3554,325,647,15474
469,3566,313,665,15456
470,3585,310,666,15439
471,3586,326,649,15439
472,3597,319,659,15425
473,3618,305,649,15428
474,3619,321,623,15437
475,3614,337,624,15425
476,3596,336,650,15418
477,3612,319,652,15417
478,3613,319,661,15407
479,3617,314,672,15397
480,3642,311,646,15401
481,3670,303,637,15390
482,3708,292,649,15351
483,3717,306,645,15332
484,3735,325,648,15292
485,3741,323,652,15284
486,3771,330,637,15262
487,3777,331,645,15247
488,3768,335,647,15250
489,3771,342,657,15230
490,3774,344,659,15223
491,3755,348,676,15221
492,3769,315,687,15229
493,3725,356,694,15225
494,3730,351,687,15232
495,3746,333,700,15221
496,3753,340,689,15218
497,3767,338,713,15182
498,3751,336,713,15200
499,3737,348,722,15193
500,3705,372,722,15201
501,3708,359,729,15204
502,3727,345,735,15193
503,3727,341,725,15207
504,3733,346,710,15211
505,3717,341,730,15212
506,3713,349,717,15221
507,3703,333,720,15244
508,3714,325,708,15253
509,3716,316,699,15269
510,3686,326,709,15279
511,3687,349,697,15267
512,3685,352,705,15258
513,3676,356,712,15256
514,3679,367,706,15248
515,3659,377,708,15256
516,3650,372,722,15256
517,3632,363,735,15270
518,3648,346,747,15259
519,3649,362,732,15257
520,3644,354,735,15267
521,3641,346,723,15290
522,3637,346,730,15287
523,3652,356,699,15293
524,3666,375,671,15288
525,3670,368,695,15267
526,3663,370,707,15260
527,3657,358,727,15258
528,3660,347,758,15235
529,3645,353,742,15260
530,3617,372,758,15253
531,3590,385,763,15262
532,3594,359,796,15251
533,3589,375,804,15232
534,3596,350,817,15237
535,3589,361,812,15238
536,3566,368,820,15246
537,3564,360,820,15256
538,3550,369,814,15267
539,3534,407,796,15263
540,3519,404,801,15276
541,3516,423,791,15270
542,3495,397,820,15288
543,3493,384,806,15317
544,3483,371,819,15327
545,3459,384,836,15321
546,3468,394,831,15307
547,3454,406,834,15306
548,3441,396,834,15329
549,3442,392,833,15333
550,3429,397,840,15334
551,3416,392,840,15352
552,3415,396,830,15359
553,3399,422,833,15346
554,3418,397,836,15349
555,3428,363,840,15369
556,3397,382,815,15406
557,3396,376,794,15434
558,3410,360,786,15444
559,3405,360,801,15434
560,3400,367,777,15456
561,3437,341,755,15467
562,3445,318,761,15476
563,3477,318,729,15476
564,3489,321,712,15478
565,3504,332,694,15470
566,3495,367,664,15474
567,3486,371,674,15469
568,3510,337,699,15454
569,3510,346,706,15438
570,3514,334,732,15420
571,3504,344,718,15434
572,3502,350,731,15417
573,3508,357,735,15400
574,3500,367,728,15405
575,3514,355,741,15390
576,3493,369,739,15399
577,3509,346,760,15385
578,3527,338,769,15366
579,3516,356,744,15384
580,3526,351,745,15378
581,3499,375,749,15377
582,3500,360,768,15372
583,3503,362,753,15382
584,3491,375,765,15369
585,3516,354,780,15350
586,3526,354,767,15353
587,3540,360,743,15357
588,3523,361,756,15360
589,3505,353,783,15359
590,3499,354,769,15378
591,3473,363,735,15429
592,3479,354,760,15407
593,3504,341,759,15396
594,3491,352,754,15403
595,3489,350,748,15413
596,3514,344,741,15401
597,3518,355,735,15392
598,3495,357,733,15415
599,3520,342,740,15398
600,3526,340,730,15404
601,3524,353,717,15406
602,3544,356,722,15378
603,3540,360,730,15370
604,3554,345,730,15371
605,3579,345,729,15347
606,3589,344,706,15361
607,3590,358,699,15353
608,3594,356,712,15338
609,3590,385,685,15340
610,3590,359,709,15342
611,3594,356,700,15350
612,3598,378,704,15320
613,3605,378,717,15300
614,3605,366,731,15298
615,3621,341,754,15284
616,3585,384,744,15287
617,3567,392,745,15296
618,3554,381,770,15295
619,3571,367,757,15305
620,3555,358,761,15326
621,3548,355,747,15350
622,3539,348,748,15365
623,3534,370,722,15374
624,3538,360,732,15370
625,3527,377,737,15359
626,3519,361,748,15372
627,3505,366,752,15377
628,3515,356,738,15391
629,3502,372,717,15409
630,3495,378,707,15420
631,3500,361,741,15398
632,3500,371,722,15407
633,3511,372,711,15406
634,3512,362,726,15400
635,3530,339,735,15396
636,3531,338,747,15384
637,3539,343,750,15368
638,3539,340,756,15365
639,3536,338,751,15375
640,3550,346,732,15372
641,3553,340,738,15369
642,3561,322,754,15363
643,3561,322,766,15351
644,3549,319,752,15380
645,3561,333,717,15389
646,3582,333,702,15383
647,3593,333,699,15375
648,3589,356,689,15366
649,3583,348,714,15355
650,3599,352,707,15342
651,3599,352,712,15337
652,3607,340,726,15327
653,3587,350,713,15350
654,3567,334,718,15381
655,3580,329,702,15389
656,3601,324,709,15366
657,3602,330,694,15374
658,3600,342,695,15363
659,3632,331,700,15337
660,3634,328,722,15316
661,3645,324,704,15327
662,3632,331,699,15338
663,3619,338,694,15349
664,3619,334,683,15364
665,3616,333,680,15371
666,3607,335,691,15367
667,3613,322,696,15369
668,3630,321,662,15387
669,3649,319,641,15391
670,3671,314,649,15366
671,3680,311,641,15368
672,3673,322,639,15366
673,3675,339,631,15355
674,3652,341,638,15369
675,3658,328,662,15352
676,3662,325,664,15349
677,3674,324,651,15351
678,3685,328,645,15342
679,3670,342,642,15346
680,3687,340,649,15324
681,3711,339,647,15303
682,3696,344,654,15306
683,3675,345,671,15309
684,3678,342,697,15283
685,3685,335,708,15272
686,3701,330,718,15251
687,3711,341,691,15257
688,3724,336,695,15245
689,3748,330,697,15225
690,3727,347,701,15225
691,3738,345,706,15211
692,3722,361,720,15197
693,3712,366,720,15202
694,3705,340,748,15207
695,3710,330,746,15214
696,3700,354,723,15223
697,3736,361,706,15197
698,3759,338,724,15179
699,3739,349,724,15188
700,3730,355,713,15202
701,3742,345,721,15192
702,3759,337,719,15185
703,3757,355,705,15183
704,3753,345,710,15192
705,3749,362,718,15171
706,3722,376,720,15182
707,3732,362,721,15185
708,3724,372,734,15170
709,3725,356,736,15183
710,3729,362,716,15193
711,3720,348,746,15186
712,3709,350,741,15200
713,3698,359,715,15228
