Day,S,E,I,R
0,19967,13,18,2
1,19950,26,19,5
2,19931,28,34,7
3,19903,51,34,12
4,19869,74,44,13
5,19821,104,55,20
6,19766,121,82,31
7,19696,146,116,42
8,19594,205,148,53
9,19454,298,176,72
10,19291,362,257,90
11,19078,477,325,120
12,18806,612,418,164
13,18492,757,542,209
14,18074,952,683,291
15,17507,1262,857,374
16,16828,1585,1110,477
17,16061,1900,1437,602
18,15064,2372,1762,802
19,13888,2916,2138,1058
20,12621,3395,2651,1333
21,11264,3800,3245,1691
22,9826,4147,3913,2114
23,8292,4467,4613,2628
24,6866,4649,5267,3218
25,5574,4666,5842,3918
26,4378,4527,6459,4636
27,3388,4304,6786,5522
28,2623,3851,7105,6421
29,1978,3394,7264,7364
30,1531,2924,7271,8274
31,1190,2449,7127,9234
32,934,1961,6916,10189
33,790,1576,6549,11085
34,652,1287,6135,11926
35,563,1080,5671,12686
36,478,860,5204,13458
37,440,709,4737,14114
38,413,573,4284,14730
39,418,452,3910,15220
40,405,377,3502,15716
41,405,311,3131,16153
42,427,256,2821,16496
43,445,219,2487,16849
44,475,177,2235,17113
45,506,157,2028,17309
46,531,138,1783,17548
47,554,129,1580,17737
48,580,119,1418,17883
49,610,114,1251,18025
50,639,117,1111,18133
51,681,113,976,18230
52,715,111,899,18275
53,759,102,811,18328
54,791,105,734,18370
55,835,90,661,18414
56,870,81,588,18461
57,914,76,537,18473
58,981,63,471,18485
59,1019,65,433,18483
60,1059,69,374,18498
61,1106,69,334,18491
62,1159,71,298,18472
63,1209,69,263,18459
64,1257,56,246,18441
65,1319,49,229,18403
66,1378,42,214,18366
67,1430,39,193,18338
68,1481,39,177,18303
69,1542,33,168,18257
70,1591,32,153,18224
71,1657,33,141,18169
72,1705,38,123,18134
73,1767,31,119,18083
74,1818,26,115,18041
75,1877,24,107,17992
76,1931,25,92,17952
77,1991,27,88,17894
78,2058,27,80,17835
79,2099,23,77,17801
80,2139,24,71,17766
81,2196,24,67,17713
82,2261,20,66,17653
83,2309,22,63,17606
84,2365,20,58,17557
85,2427,20,52,17501
86,2483,21,48,17448
87,2528,24,43,17405
88,2576,18,39,17367
89,2625,17,36,17322
90,2666,15,38,17281
91,2725,12,39,17224
92,2780,9,41,17170
93,2832,9,31,17128
94,2881,8,30,17081
95,2927,5,29,17039
96,2976,4,28,16992
97,3016,9,29,16946
98,3067,6,29,16898
99,3111,6,25,16858
100,3159,6,21,16814
101,3207,6,21,16766
102,3247,5,18,16730
103,3294,8,13,16685
104,3337,3,14,16646
105,3381,3,13,16603
106,3425,4,11,16560
107,3474,4,10,16512
108,3523,5,8,16464
109,3565,7,8,16420
110,3612,4,13,16371
111,3659,3,12,16326
112,3696,4,9,16291
113,3746,5,7,16242
114,3789,3,6,16202
115,3835,3,4,16158
116,3881,3,3,16113
117,3919,3,3,16075
118,3973,3,2,16022
119,4014,2,4,15980
120,4046,4,3,15947
121,4090,3,4,15903
122,4126,5,4,15865
123,4178,4,6,15812
124,4214,3,7,15776
125,4263,3,7,15727
126,4307,5,7,15681
127,4352,3,10,15635
128,4398,3,11,15588
129,4443,1,11,15545
130,4471,4,8,15517
131,4508,5,8,15479
132,4543,5,8,15444
133,4588,5,10,15397
134,4629,5,10,15356
135,4669,3,11,15317
136,4701,6,12,15281
137,4745,6,12,15237
138,4791,7,10,15192
139,4837,6,8,15149
140,4891,8,7,15094
141,4935,8,7,15050
142,4966,6,10,15018
143,5010,7,10,14973
144,5046,7,9,14938
145,5083,8,12,14897
146,5118,6,13,14863
147,5156,10,12,14822
148,5194,9,14,14783
149,5229,9,13,14749
150,5268,5,12,14715
151,5294,8,14,14684
152,5323,8,15,14654
153,5367,10,13,14610
154,5409,7,14,14570
155,5437,4,16,14543
156,5475,3,14,14508
157,5517,3,16,14464
158,5550,5,16,14429
159,5585,12,14,14389
160,5615,12,18,14355
161,5666,11,23,14300
162,5696,10,26,14268
163,5720,16,23,14241
164,5745,13,25,14217
165,5776,18,25,14181
166,5802,22,27,14149
167,5840,22,29,14109
168,5877,25,32,14066
169,5915,26,35,14024
170,5940,28,36,13996
171,5969,29,39,13963
172,6010,28,41,13921
173,6031,27,46,13896
174,6063,34,51,13852
175,6092,35,51,13822
176,6104,42,55,13799
177,6125,48,55,13772
178,6163,44,59,13734
179,6180,46,59,13715
180,6202,48,60,13690
181,6226,51,65,13658
182,6253,51,69,13627
183,6273,51,68,13608
184,6286,54,73,13587
185,6304,60,76,13560
186,6330,52,82,13536
187,6344,67,81,13508
188,6377,63,91,13469
189,6401,70,99,13430
190,6410,81,101,13408
191,6428,73,115,13384
192,6436,85,123,13356
193,6449,93,134,13324
194,6449,95,154,13302
195,6463,101,158,13278
196,6465,118,166,13251
197,6466,118,183,13233
198,6442,141,193,13224
199,6422,149,220,13209
200,6395,162,248,13195
201,6359,189,259,13193
202,6312,212,289,13187
203,6281,223,322,13174
204,6237,237,346,13180
205,6210,229,365,13196
206,6139,263,382,13216
207,6106,275,388,13231
208,6054,293,424,13229
209,5983,326,447,13244
210,5910,341,491,13258
211,5827,364,517,13292
212,5766,370,539,13325
213,5704,358,595,13343
214,5609,384,636,13371
215,5498,425,677,13400
216,5391,447,708,13454
217,5301,459,716,13524
