Day,S,E,I,R
0,19967,13,17,3
1,19952,27,17,4
2,19930,37,28,5
3,19896,63,34,7
4,19871,71,48,10
5,19828,90,67,15
6,19777,121,83,19
7,19707,159,105,29
8,19609,207,145,39
9,19483,272,189,56
10,19292,380,251,77
11,19096,474,319,111
12,18820,599,429,152
13,18498,745,534,223
14,18076,956,682,286
15,17521,1233,869,377
16,16864,1542,1093,501
17,16043,1944,1370,643
18,15062,2361,1749,828
19,13905,2826,2234,1035
20,12629,3302,2749,1320
21,11261,3684,3374,1681
22,9700,4209,3970,2121
23,8274,4397,4665,2664
24,6743,4664,5317,3276
25,5457,4640,5935,3968
26,4265,4489,6525,4721
27,3316,4219,6868,5597
28,2548,3803,7170,6479
29,1959,3313,7353,7375
30,1516,2824,7310,8350
31,1154,2415,7108,9323
32,892,1989,6876,10243
33,742,1610,6497,11151
34,606,1289,6082,12023
35,523,1028,5623,12826
36,460,823,5184,13533
37,412,656,4718,14214
38,396,539,4269,14796
39,396,450,3838,15316
40,396,375,3459,15770
41,405,315,3087,16193
42,413,245,2739,16603
43,452,190,2428,16930
44,490,165,2146,17199
45,532,159,1896,17413
46,549,143,1672,17636
47,580,126,1474,17820
48,610,122,1307,17961
49,637,122,1163,18078
50,682,107,1033,18178
51,724,114,911,18251
52,756,104,819,18321
53,811,93,707,18389
54,858,70,640,18432
55,911,72,580,18437
56,970,62,528,18440
57,1025,63,474,18438
58,1066,62,438,18434
59,1117,66,399,18418
60,1181,57,362,18400
61,1219,64,323,18394
62,1261,60,282,18397
63,1311,52,263,18374
64,1372,42,250,18336
65,1442,31,235,18292
66,1489,33,203,18275
67,1550,34,179,18237
68,1610,29,159,18202
69,1667,25,140,18168
70,1730,24,127,18119
71,1795,24,117,18064
72,1860,24,105,18011
73,1925,25,92,17958
74,1979,27,83,17911
75,2039,23,78,17860
76,2086,26,70,17818
77,2139,21,71,17769
78,2194,22,58,17726
79,2240,16,56,17688
80,2292,18,54,17636
81,2348,19,52,17581
82,2409,18,56,17517
83,2466,15,51,17468
84,2508,15,50,17427
85,2549,14,49,17388
86,2589,17,43,17351
87,2638,14,44,17304
88,2697,15,37,17251
89,2747,15,39,17199
90,2792,13,36,17159
