Day,S,E,I,R
0,19967,13,18,2
1,19949,26,22,3
2,19925,43,29,3
3,19900,59,33,8
4,19875,66,48,11
5,19826,95,63,16
6,19759,134,84,23
7,19676,184,108,32
8,19594,218,143,45
9,19463,283,194,60
10,19277,370,269,84
11,19027,515,340,118
12,18732,661,443,164
13,18357,864,555,224
14,17865,1125,720,290
15,17297,1376,953,374
16,16585,1714,1188,513
17,15747,2047,1537,669
18,14727,2536,1848,889
19,13559,2975,2326,1140
20,12234,3446,2857,1463
21,10863,3843,3443,1851
22,9379,4264,4015,2342
23,7913,4525,4651,2911
24,6492,4627,5354,3527
25,5199,4644,5921,4236
26,4078,4451,6517,4954
27,3177,4122,6859,5842
28,2462,3730,7019,6789
29,1911,3216,7213,7660
30,1491,2741,7149,8619
31,1194,2296,6985,9525
32,962,1935,6685,10418
33,780,1596,6398,11226
34,657,1289,6028,12026
35,560,1024,5628,12788
36,486,836,5161,13517
37,422,715,4674,14189
38,410,599,4186,14805
39,403,465,3801,15331
40,423,371,3445,15761
41,435,298,3094,16173
42,436,262,2749,16553
43,455,208,2465,16872
44,468,183,2221,17128
45,508,148,1948,17396
46,516,139,1752,17593
47,556,131,1550,17763
48,578,123,1391,17908
49,634,100,1234,18032
50,661,109,1071,18159
51,711,89,975,18225
52,764,96,852,18288
53,804,94,751,18351
54,849,83,678,18390
55,900,73,601,18426
56,963,77,533,18427
57,1006,73,462,18459
58,1054,64,414,18468
59,1103,60,363,18474
60,1156,61,339,18444
61,1225,49,303,18423
62,1287,43,276,18394
63,1336,47,240,18377
64,1381,42,213,18364
65,1447,38,202,18313
66,1493,36,189,18282
67,1550,35,176,18239
68,1605,36,169,18190
69,1657,35,159,18149
70,1717,32,148,18103
71,1775,33,133,18059
72,1826,28,124,18022
73,1864,33,117,17986
74,1934,25,114,17927
75,1975,26,105,17894
76,2039,24,99,17838
77,2082,23,90,17805
78,2138,22,89,17751
79,2189,24,83,17704
80,2243,27,74,17656
81,2303,35,69,17593
82,2362,31,64,17543
83,2420,27,62,17491
84,2460,24,62,17454
85,2508,19,61,17412
86,2556,19,58,17367
87,2619,16,54,17311
88,2680,18,49,17253
89,2748,14,45,17193
90,2797,12,47,17144
91,2842,11,40,17107
92,2890,11,38,17061
93,2939,12,35,17014
94,2992,14,34,16960
95,3045,18,30,16907
96,3084,14,37,16865
97,3148,14,37,16801
98,3179,18,30,16773
99,3227,17,29,16727
100,3280,19,30,16671
101,3341,15,31,16613
102,3378,18,30,16574
103,3419,19,33,16529
104,3465,18,32,16485
105,3515,10,40,16435
106,3558,18,35,16389
107,3610,19,30,16341
108,3654,16,27,16303
109,3702,18,26,16254
110,3754,14,26,16206
111,3793,17,28,16162
112,3832,17,30,16121
113,3877,17,31,16075
114,3927,14,30,16029
115,3971,18,27,15984
116,4023,13,31,15933
117,4061,19,24,15896
118,4105,20,27,15848
119,4144,24,29,15803
120,4186,24,31,15759
121,4218,26,31,15725
122,4252,28,36,15684
123,4288,19,44,15649
124,4329,21,42,15608
125,4374,22,38,15566
126,4408,21,39,15532
127,4450,25,42,15483
128,4492,27,42,15439
129,4523,30,42,15405
130,4561,27,45,15367
131,4595,24,50,15331
132,4633,23,55,15289
133,4684,25,53,15238
134,4707,34,53,15206
135,4746,34,50,15170
136,4776,33,54,15137
137,4805,34,59,15102
138,4834,34,67,15065
139,4858,39,70,15033
140,4895,35,72,14998
141,4921,38,71,14970
142,4954,42,78,14926
143,4991,36,84,14889
144,5028,39,82,14851
145,5062,43,83,14812
146,5095,46,89,14770
147,5122,60,86,14732
148,5160,58,89,14693
149,5194,63,83,14660
150,5228,65,81,14626
151,5249,69,90,14592
152,5275,66,97,14562
153,5293,77,97,14533
154,5311,92,93,14504
155,5334,86,107,14473
156,5344,87,118,14451
157,5363,87,132,14418
158,5378,90,132,14400
159,5396,98,136,14370
160,5405,99,147,14349
161,5425,99,154,14322
162,5436,104,160,14300
163,5440,106,174,14280
164,5454,112,177,14257
165,5451,115,191,14243
166,5459,119,209,14213
167,5450,142,206,14202
168,5439,151,216,14194
169,5432,165,210,14193
170,5441,158,237,14164
171,5414,186,239,14161
172,5413,174,246,14167
173,5425,170,265,14140
174,5411,183,283,14123
175,5406,182,309,14103
176,5382,198,325,14095
177,5362,204,347,14087
178,5334,231,349,14086
179,5322,226,383,14069
180,5295,230,413,14062
181,5244,253,423,14080
182,5197,280,425,14098
183,5157,296,446,14101
184,5098,315,465,14122
185,5065,312,500,14123
186,5010,335,510,14145
187,4952,344,526,14178
188,4901,336,553,14210
189,4840,352,572,14236
190,4778,368,589,14265
191,4731,373,623,14273
192,4650,378,675,14297
193,4600,375,694,14331
194,4544,381,703,14372
195,4481,392,703,14424
196,4404,414,723,14459
197,4332,399,755,14514
198,4256,411,765,14568
199,4184,440,757,14619
200,4132,418,789,14661
201,4076,418,802,14704
202,3984,421,830,14765
203,3929,404,823,14844
204,3888,404,824,14884
205,3829,410,799,14962
206,3753,432,818,14997
207,3684,418,836,15062
208,3605,432,822,15141
209,3570,407,833,15190
210,3509,416,841,15234
211,3471,379,881,15269
212,3437,361,876,15326
213,3398,373,840,15389
214,3348,381,826,15445
215,3296,394,807,15503
216,3245,405,803,15547
217,3229,396,794,15581
218,3193,387,812,15608
219,3176,376,795,15653
220,3151,355,794,15700
221,3139,342,779,15740
222,3103,345,760,15792
223,3108,309,771,15812
224,3093,318,740,15849
225,3070,325,735,15870
226,3054,329,732,15885
227,3070,324,697,15909
228,3081,317,672,15930
229,3071,307,678,15944
230,3067,306,672,15955
231,3051,304,676,15969
232,3054,296,683,15967
233,3048,285,672,15995
234,3053,281,663,16003
235,3067,268,648,16017
236,3065,271,639,16025
237,3080,254,638,16028
238,3099,267,627,16007
239,3112,263,625,16000
240,3126,271,608,15995
241,3130,266,581,16023
242,3158,245,562,16035
243,3177,248,554,16021
244,3209,240,547,16004
245,3245,213,523,16019
246,3272,199,508,16021
247,3300,200,501,15999
248,3334,202,497,15967
249,3337,218,480,15965
250,3336,228,475,15961
251,3374,191,495,15940
252,3389,204,486,15921
253,3415,219,457,15909
254,3444,203,451,15902
255,3479,201,453,15867
256,3484,199,445,15872
257,3513,193,442,15852
258,3544,198,438,15820
259,3576,213,420,15791
260,3603,194,432,15771
261,3632,189,438,15741
262,3657,204,423,15716
263,3670,219,411,15700
264,3694,217,405,15684
265,3718,223,415,15644
266,3728,225,435,15612
267,3728,235,447,15590
268,3748,235,453,15564
269,3757,235,456,15552
270,3769,236,459,15536
271,3792,234,460,15514
272,3821,217,481,15481
273,3826,218,479,15477
274,3819,241,472,15468
275,3842,236,489,15433
276,3876,223,485,15416
277,3886,228,479,15407
278,3901,241,465,15393
279,3912,246,485,15357
280,3921,264,486,15329
281,3928,269,494,15309
282,3941,257,482,15320
283,3965,259,470,15306
284,3972,244,493,15291
285,3984,252,503,15261
286,3992,257,510,15241
287,3991,259,516,15234
288,4007,257,527,15209
289,4016,264,525,15195
290,4025,266,515,15194
291,4033,273,506,15188
292,4043,271,521,15165
293,4040,281,526,15153
294,4023,289,546,15142
295,4031,294,561,15114
296,4048,291,575,15086
297,4046,316,561,15077
298,4044,327,566,15063
