Day,S,E,I,R
0,19963,17,16,4
1,19956,19,17,8
2,19941,28,19,12
3,19931,32,23,14
4,19905,48,27,20
5,19875,66,37,22
6,19841,81,50,28
7,19805,99,65,31
8,19748,129,84,39
9,19688,157,100,55
10,19609,187,136,68
11,19504,249,163,84
12,19364,319,209,108
13,19197,396,268,139
14,18978,484,359,179
15,18677,636,465,222
16,18304,823,590,283
17,17824,1075,758,343
18,17240,1353,960,447
19,16531,1699,1203,567
20,15643,2133,1498,726
21,14687,2499,1880,934
22,13477,3019,2310,1194
23,12119,3537,2850,1494
24,10705,3965,3472,1858
25,9188,4363,4146,2303
26,7729,4583,4824,2864
27,6337,4678,5503,3482
28,5044,4615,6160,4181
29,3910,4449,6666,4975
30,3025,4101,7037,5837
31,2336,3620,7269,6775
32,1794,3098,7394,7714
33,1359,2679,7292,8670
34,1038,2260,7088,9614
35,818,1863,6813,10506
36,641,1514,6426,11419
37,535,1235,5959,12271
38,470,951,5540,13039
39,421,760,5072,13747
40,377,614,4639,14370
41,364,493,4205,14938
42,348,403,3760,15489
43,358,338,3371,15933
44,380,271,3039,16310
45,405,222,2714,16659
46,429,190,2373,17008
47,449,187,2114,17250
48,471,160,1905,17464
49,506,136,1719,17639
50,546,112,1534,17808
51,569,104,1360,17967
52,603,96,1204,18097
53,642,84,1083,18191
54,675,86,975,18264
55,711,85,852,18352
56,760,75,769,18396
57,801,73,680,18446
58,839,85,595,18481
59,883,77,523,18517
60,919,79,480,18522
61,977,70,438,18515
62,1038,64,381,18517
63,1085,52,361,18502
64,1134,52,321,18493
65,1199,51,273,18477
66,1247,55,244,18454
67,1315,43,236,18406
68,1363,32,221,18384
69,1424,37,197,18342
70,1473,39,181,18307
71,1528,45,165,18262
72,1586,43,155,18216
73,1633,42,134,18191
74,1687,39,125,18149
75,1729,38,116,18117
76,1794,32,112,18062
77,1852,31,104,18013
78,1913,23,100,17964
79,1984,16,94,17906
80,2031,18,85,17866
81,2078,27,78,17817
82,2145,20,76,17759
83,2188,21,70,17721
84,2221,19,67,17693
85,2290,18,62,17630
86,2342,18,58,17582
87,2402,21,54,17523
88,2460,20,51,17469
89,2507,22,45,17426
90,2568,18,47,17367
91,2620,21,41,17318
92,2660,14,43,17283
93,2703,15,39,17243
94,2762,13,39,17186
95,2809,14,31,17146
96,2862,15,31,17092
97,2905,18,30,17047
98,2965,15,32,16988
99,3016,8,39,16937
100,3058,14,33,16895
101,3114,11,30,16845
102,3148,15,31,16806
103,3184,18,30,16768
104,3219,20,26,16735
105,3258,20,30,16692
106,3313,16,33,16638
107,3361,17,33,16589
108,3405,20,33,16542
109,3440,15,37,16508
110,3492,9,41,16458
111,3542,9,34,16415
112,3584,11,31,16374
113,3631,17,25,16327
114,3680,15,29,16276
115,3719,21,27,16233
116,3770,19,24,16187
117,3815,20,20,16145
118,3848,21,23,16108
119,3890,20,28,16062
120,3937,15,33,16015
121,3976,14,32,15978
122,4019,17,32,15932
123,4072,17,39,15872
124,4110,15,36,15839
125,4141,21,37,15801
126,4188,19,37,15756
127,4237,18,42,15703
128,4263,25,40,15672
129,4318,22,40,15620
130,4369,21,38,15572
131,4408,17,41,15534
132,4443,21,37,15499
133,4482,18,39,15461
134,4516,21,38,15425
135,4546,25,39,15390
136,4582,24,40,15354
137,4622,26,42,15310
138,4654,26,46,15274
139,4685,27,50,15238
140,4719,24,52,15205
141,4754,27,50,15169
142,4785,29,46,15140
143,4815,33,43,15109
144,4844,31,47,15078
145,4881,31,49,15039
146,4918,33,45,15004
147,4941,33,49,14977
148,4973,37,55,14935
149,5010,35,62,14893
150,5035,37,67,14861
151,5067,40,68,14825
152,5093,46,74,14787
153,5113,52,78,14757
154,5151,52,77,14720
155,5187,50,84,14679
156,5207,50,93,14650
157,5222,63,91,14624
158,5250,59,101,14590
159,5256,67,102,14575
160,5274,67,114,14545
161,5282,68,121,14529
162,5306,86,117,14491
163,5319,84,135,14462
164,5335,77,142,14446
165,5359,87,144,14410
166,5384,77,150,14389
167,5401,83,151,14365
168,5399,97,157,14347
169,5418,92,166,14324
170,5428,109,166,14297
171,5439,120,172,14269
172,5435,137,182,14246
173,5444,132,192,14232
174,5446,136,203,14215
175,5429,158,209,14204
176,5437,159,223,14181
177,5429,174,228,14169
178,5418,175,240,14167
179,5411,176,259,14154
180,5404,176,278,14142
181,5409,167,295,14129
182,5378,189,299,14134
183,5363,191,307,14139
184,5345,188,326,14141
185,5304,207,351,14138
186,5268,229,361,14142
187,5251,225,379,14145
188,5229,232,391,14148
189,5187,259,392,14162
190,5151,267,404,14178
191,5115,264,445,14176
192,5064,293,464,14179
193,5031,294,485,14190
194,4967,317,505,14211
195,4920,317,524,14239
196,4855,342,542,14261
197,4782,351,568,14299
198,4731,367,574,14328
199,4671,367,584,14378
200,4606,391,589,14414
201,4530,402,621,14447
202,4466,398,649,14487
203,4403,416,671,14510
204,4303,429,691,14577
205,4248,425,721,14606
206,4165,435,761,14639
207,4099,426,774,14701
208,4028,418,790,14764
209,3954,421,789,14836
210,3906,400,811,14883
211,3832,418,821,14929
212,3769,404,836,14991
213,3707,406,852,15035
214,3671,397,853,15079
215,3610,412,843,15135
216,3554,413,843,15190
217,3499,413,846,15242
218,3472,404,840,15284
219,3434,395,841,15330
220,3410,368,847,15375
221,3371,380,834,15415
222,3344,356,847,15453
223,3269,391,826,15514
224,3232,378,815,15575
225,3190,380,814,15616
226,3157,368,838,15637
227,3155,334,854,15657
228,3121,339,843,15697
229,3095,339,854,15712
230,3073,326,835,15766
231,3037,325,824,15814
232,3019,305,789,15887
233,3016,298,761,15925
234,2987,312,742,15959
235,2999,275,742,15984
236,2995,300,711,15994
237,2980,288,705,16027
238,2982,282,700,16036
239,2983,292,669,16056
240,2987,281,660,16072
241,3019,245,665,16071
242,3008,250,634,16108
243,3017,258,605,16120
244,3018,245,609,16128
245,3026,222,619,16133
246,3046,226,593,16135
247,3076,229,571,16124
248,3074,258,550,16118
249,3094,238,532,16136
250,3122,228,528,16122
251,3143,223,514,16120
252,3172,203,529,16096
253,3205,198,521,16076
254,3230,198,497,16075
255,3269,208,474,16049
256,3284,206,454,16056
257,3318,204,438,16040
258,3327,226,430,16017
259,3347,216,444,15993
260,3363,228,444,15965
261,3386,231,443,15940
262,3403,226,451,15920
263,3416,218,459,15907
264,3433,221,448,15898
265,3458,216,451,15875
266,3474,223,434,15869
267,3486,216,446,15852
268,3519,213,451,15817
269,3553,203,458,15786
270,3584,199,447,15770
271,3598,201,447,15754
272,3610,206,444,15740
273,3657,195,451,15697
274,3679,182,449,15690
275,3690,204,427,15679
276,3714,209,430,15647
277,3742,204,437,15617
278,3805,189,427,15579
279,3854,202,405,15539
280,3873,203,422,15502
281,3916,215,416,15453
282,3920,234,405,15441
283,3949,223,429,15399
284,3975,232,415,15378
285,3965,231,447,15357
286,3967,251,463,15319
287,3989,252,463,15296
288,4013,245,484,15258
289,4017,238,508,15237
290,4030,245,492,15233
291,4048,236,499,15217
292,4035,261,503,15201
293,4062,259,522,15157
294,4065,263,518,15154
295,4066,257,533,15144
296,4079,266,524,15131
297,4069,277,521,15133
298,4076,286,533,15105
299,4068,295,549,15088
300,4064,290,552,15094
301,4048,316,553,15083
302,4058,294,579,15069
303,4054,293,598,15055
304,4044,304,610,15042
305,4027,310,619,15044
306,4021,315,620,15044
307,4011,325,627,15037
308,3985,333,636,15046
309,3954,348,646,15052
310,3928,348,650,15074
311,3895,353,687,15065
312,3886,343,696,15075
313,3865,370,685,15080
314,3857,371,684,15088
315,3844,360,681,15115
316,3815,360,684,15141
317,3816,371,690,15123
318,3821,346,712,15121
319,3805,348,700,15147
320,3787,356,684,15173
321,3761,367,671,15201
322,3751,373,671,15205
323,3746,349,684,15221
324,3740,337,688,15235
325,3728,343,702,15227
326,3714,337,709,15240
327,3713,341,711,15235
328,3703,355,706,15236
329,3672,365,700,15263
330,3675,355,702,15268
331,3669,347,712,15272
332,3664,351,718,15267
333,3652,335,733,15280
334,3650,321,734,15295
335,3629,329,736,15306
336,3627,345,725,15303
337,3613,348,726,15313
338,3600,362,719,15319
339,3574,378,722,15326
340,3557,393,737,15313
341,3545,377,754,15324
342,3554,378,759,15309
343,3536,394,740,15330
344,3561,398,744,15297
345,3558,363,772,15307
346,3547,379,741,15333
347,3554,376,752,15318
348,3560,360,755,15325
349,3551,354,770,15325
350,3543,369,751,15337
351,3542,369,741,15348
352,3541,343,755,15361
353,3523,343,742,15392
354,3495,363,747,15395
