Day,S,E,I,R
0,19963,17,18,2
1,19951,22,22,5
2,19936,29,27,8
3,19914,43,30,13
4,19886,60,34,20
5,19851,81,45,23
6,19810,102,62,26
7,19750,129,88,33
8,19678,159,115,48
9,19567,217,156,60
10,19424,287,206,83
11,19244,395,250,111
12,19017,511,337,135
13,18735,651,435,179
14,18378,832,547,243
15,17901,1096,685,318
16,17297,1383,919,401
17,16648,1625,1205,522
18,15762,2035,1525,678
19,14739,2476,1878,907
20,13607,2917,2337,1139
21,12253,3435,2865,1447
22,10827,3917,3443,1813
23,9261,4341,4127,2271
24,7802,4546,4819,2833
25,6337,4746,5479,3438
26,5082,4683,6086,4149
27,3968,4513,6592,4927
28,3078,4094,7006,5822
29,2333,3704,7207,6756
30,1787,3236,7270,7707
31,1342,2759,7198,8701
32,1028,2331,6972,9669
33,801,1889,6787,10523
34,666,1480,6459,11395
35,537,1203,6009,12251
36,457,989,5572,12982
37,411,797,5093,13699
38,391,622,4689,14298
39,372,518,4212,14898
40,353,421,3794,15432
41,365,364,3399,15872
42,359,300,2998,16343
43,357,268,2696,16679
44,379,241,2392,16988
45,392,207,2166,17235
46,426,182,1953,17439
47,460,164,1745,17631
48,494,150,1555,17801
49,546,125,1367,17962
50,592,107,1214,18087
51,631,102,1076,18191
52,681,94,954,18271
53,753,70,858,18319
54,809,60,766,18365
55,861,60,656,18423
56,910,63,580,18447
57,951,68,521,18460
58,1006,73,450,18471
59,1069,61,408,18462
60,1118,65,355,18462
61,1163,61,302,18474
62,1231,50,280,18439
63,1280,45,256,18419
64,1351,42,233,18374
65,1422,38,197,18343
66,1478,37,179,18306
67,1552,32,165,18251
68,1619,32,139,18210
69,1668,32,124,18176
70,1722,25,111,18142
71,1793,23,101,18083
72,1852,17,101,18030
73,1919,19,86,17976
74,1980,23,74,17923
75,2029,18,69,17884
76,2087,18,63,17832
77,2138,17,57,17788
78,2180,17,55,17748
79,2238,16,48,17698
80,2297,14,44,17645
81,2352,14,40,17594
82,2407,15,32,17546
83,2458,11,32,17499
84,2506,10,32,17452
85,2541,15,29,17415
86,2593,14,27,17366
87,2651,13,26,17310
88,2712,10,26,17252
89,2767,13,23,17197
90,2813,11,25,17151
91,2850,10,24,17116
92,2906,8,20,17066
93,2955,7,18,17020
94,2996,9,21,16974
95,3042,9,19,16930
96,3094,10,20,16876
97,3142,8,23,16827
98,3190,9,22,16779
99,3244,11,22,16723
100,3287,16,21,16676
101,3340,13,24,16623
102,3390,11,24,16575
103,3439,10,24,16527
104,3483,9,23,16485
105,3533,10,22,16435
106,3576,8,22,16394
107,3622,6,20,16352
108,3664,7,16,16313
109,3700,6,13,16281
110,3746,5,13,16236
111,3794,7,14,16185
112,3845,6,10,16139
113,3883,6,11,16100
114,3924,7,10,16059
115,3962,11,11,16016
116,4009,6,13,15972
117,4063,4,15,15918
118,4097,5,9,15889
119,4142,6,7,15845
120,4187,3,11,15799
121,4229,4,5,15762
122,4273,5,6,15716
123,4321,5,7,15667
124,4368,5,9,15618
125,4415,4,7,15574
126,4456,4,10,15530
127,4497,6,8,15489
128,4538,10,6,15446
129,4578,11,7,15404
130,4620,9,7,15364
131,4662,8,7,15323
132,4703,6,9,15282
133,4744,7,9,15240
134,4790,8,8,15194
135,4835,11,6,15148
136,4868,10,5,15117
137,4920,8,6,15066
138,4956,9,8,15027
139,5017,8,9,14966
140,5064,9,8,14919
141,5108,8,8,14876
142,5150,6,8,14836
143,5194,7,10,14789
144,5236,8,12,14744
145,5269,9,11,14711
146,5309,9,14,14668
147,5344,11,10,14635
148,5378,10,9,14603
149,5416,7,13,14564
150,5454,11,10,14525
151,5504,13,11,14472
152,5530,15,10,14445
153,5571,10,16,14403
154,5608,11,15,14366
155,5637,10,17,14336
156,5669,8,20,14303
157,5710,13,14,14263
158,5735,11,14,14240
159,5776,13,16,14195
160,5809,15,16,14160
161,5842,16,15,14127
162,5890,13,19,14078
163,5917,20,18,14045
164,5955,17,20,14008
165,5996,14,21,13969
166,6031,15,24,13930
167,6073,14,25,13888
168,6118,15,24,13843
169,6153,13,27,13807
170,6187,16,23,13774
171,6217,18,23,13742
172,6248,17,27,13708
173,6282,21,27,13670
174,6315,21,33,13631
175,6358,25,33,13584
176,6383,23,35,13559
177,6411,27,40,13522
178,6442,31,47,13480
179,6469,33,48,13450
180,6496,30,50,13424
181,6519,40,51,13390
182,6552,42,51,13355
183,6590,40,59,13311
184,6611,43,63,13283
185,6621,56,66,13257
186,6644,56,69,13231
187,6672,60,73,13195
188,6695,65,83,13157
189,6705,67,84,13144
190,6718,79,86,13117
191,6731,75,97,13097
192,6741,79,103,13077
193,6753,83,101,13063
194,6756,92,113,13039
195,6759,108,126,13007
196,6767,108,141,12984
197,6767,116,141,12976
198,6766,124,142,12968
199,6757,131,163,12949
200,6736,146,181,12937
201,6738,143,207,12912
202,6720,158,223,12899
203,6707,159,242,12892
204,6680,197,245,12878
205,6645,210,262,12883
206,6602,234,293,12871
207,6562,257,308,12873
