Day,S,E,I,R
0,19970,10,17,3
1,19959,20,17,4
2,19934,36,26,4
3,19909,56,31,4
4,19878,73,44,5
5,19838,90,59,13
6,19795,109,74,22
7,19741,135,93,31
8,19667,175,113,45
9,19578,210,152,60
10,19439,285,193,83
11,19266,381,254,99
12,19053,484,324,139
13,18774,624,417,185
14,18418,788,558,236
15,17964,1040,692,304
16,17425,1291,892,392
17,16714,1616,1154,516
18,15840,2030,1473,657
19,14824,2488,1849,839
20,13646,2918,2349,1087
21,12350,3398,2873,1379
22,10943,3851,3442,1764
23,9420,4300,4094,2186
24,7894,4630,4753,2723
25,6423,4782,5443,3352
26,5168,4642,6115,4075
27,4051,4424,6605,4920
28,3083,4136,6980,5801
29,2362,3667,7230,6741
30,1807,3127,7379,7687
31,1373,2690,7290,8647
32,1075,2280,7024,9621
33,888,1843,6753,10516
34,733,1499,6382,11386
35,594,1260,5975,12171
36,497,1020,5591,12892
37,456,826,5133,13585
38,414,656,4705,14225
39,395,534,4278,14793
40,381,417,3861,15341
41,392,331,3433,15844
42,384,294,3079,16243
43,379,249,2748,16624
44,406,202,2426,16966
45,431,163,2167,17239
46,462,156,1916,17466
47,497,142,1700,17661
48,555,128,1469,17848
49,583,116,1293,18008
50,610,112,1179,18099
51,654,98,1061,18187
52,706,85,961,18248
53,765,81,862,18292
54,793,91,743,18373
55,834,91,653,18422
56,887,86,579,18448
57,937,86,519,18458
58,980,77,460,18483
59,1041,57,433,18469
60,1102,61,383,18454
61,1130,64,347,18459
62,1184,59,321,18436
63,1252,46,294,18408
64,1287,51,255,18407
65,1350,47,229,18374
66,1400,40,206,18354
67,1457,34,184,18325
68,1522,37,160,18281
69,1562,37,140,18261
70,1607,27,139,18227
71,1665,30,122,18183
72,1724,21,117,18138
73,1788,25,105,18082
74,1840,24,98,18038
75,1892,26,86,17996
76,1946,21,78,17955
77,2003,20,76,17901
78,2061,17,72,17850
79,2114,18,66,17802
80,2163,19,55,17763
81,2212,26,48,17714
82,2271,22,51,17656
83,2316,22,43,17619
84,2358,17,47,17578
85,2401,14,45,17540
86,2457,13,39,17491
87,2501,14,41,17444
88,2555,14,38,17393
89,2604,11,36,17349
90,2647,18,35,17300
91,2700,20,29,17251
92,2769,16,31,17184
93,2827,13,32,17128
94,2874,13,34,17079
95,2921,14,33,17032
96,2979,12,31,16978
97,3022,10,27,16941
98,3082,10,25,16883
99,3139,8,25,16828
100,3190,8,21,16781
101,3236,7,23,16734
102,3284,5,24,16687
103,3332,7,21,16640
104,3378,7,19,16596
105,3426,7,23,16544
106,3469,7,24,16500
107,3517,6,22,16455
108,3562,5,22,16411
109,3612,4,20,16364
110,3654,8,20,16318
111,3698,6,20,16276
112,3735,5,19,16241
113,3778,11,19,16192
114,3829,9,19,16143
115,3880,13,16,16091
116,3928,12,15,16045
117,3974,6,19,16001
118,4024,6,20,15950
119,4059,4,20,15917
120,4114,7,13,15866
121,4152,8,14,15826
122,4205,6,18,15771
123,4251,7,17,15725
124,4297,5,20,15678
125,4340,10,17,15633
126,4380,10,17,15593
127,4419,9,21,15551
128,4455,10,20,15515
129,4502,16,18,15464
130,4536,16,19,15429
131,4571,14,14,15401
132,4611,14,13,15362
133,4646,15,11,15328
134,4690,13,14,15283
135,4724,16,16,15244
136,4771,13,18,15198
137,4811,11,20,15158
138,4853,9,22,15116
139,4888,10,20,15082
140,4932,14,18,15036
141,4980,16,17,14987
142,5025,20,20,14935
143,5064,19,18,14899
144,5108,16,23,14853
145,5153,15,27,14805
146,5185,15,25,14775
147,5213,19,24,14744
148,5254,20,24,14702
149,5302,19,24,14655
150,5336,19,30,14615
151,5371,18,29,14582
152,5406,22,30,14542
