Day,S,E,I,R
0,19966,14,19,1
1,19946,28,23,3
2,19927,41,28,4
3,19908,50,34,8
4,19863,80,47,10
5,19817,107,60,16
6,19765,130,81,24
7,19686,167,120,27
8,19581,233,146,40
9,19476,270,195,59
10,19318,350,246,86
11,19075,489,320,116
12,18802,621,417,160
13,18430,801,556,213
14,17965,1038,709,288
15,17420,1295,891,394
16,16738,1633,1114,515
17,15937,1981,1438,644
18,15008,2361,1795,836
19,13875,2845,2217,1063
20,12608,3312,2687,1393
21,11200,3763,3264,1773
22,9719,4182,3926,2173
23,8236,4531,4575,2658
24,6793,4735,5154,3318
25,5500,4709,5793,3998
26,4318,4528,6387,4767
27,3346,4238,6787,5629
28,2534,3852,7149,6465
29,1924,3431,7211,7434
30,1471,2945,7259,8325
31,1098,2546,7042,9314
32,838,2107,6839,10216
33,675,1686,6518,11121
34,572,1344,6087,11997
35,484,1065,5742,12709
36,427,870,5247,13456
37,392,697,4788,14123
38,378,552,4350,14720
39,379,429,3953,15239
40,379,333,3567,15721
41,364,299,3140,16197
42,379,246,2798,16577
43,411,213,2473,16903
44,443,176,2198,17183
45,473,156,1952,17419
46,505,137,1702,17656
47,528,129,1513,17830
48,562,104,1373,17961
49,602,92,1223,18083
50,664,88,1077,18171
51,703,99,963,18235
52,735,99,865,18301
53,787,86,777,18350
54,837,79,679,18405
55,881,65,631,18423
56,938,58,555,18449
57,986,60,488,18466
58,1023,74,423,18480
59,1063,66,377,18494
60,1112,62,349,18477
61,1164,51,322,18463
62,1207,49,294,18450
63,1266,43,268,18423
64,1306,48,242,18404
65,1368,39,223,18370
66,1414,39,195,18352
67,1466,41,171,18322
68,1517,39,157,18287
69,1563,39,150,18248
70,1625,39,132,18204
71,1695,36,126,18143
72,1755,37,119,18089
73,1822,35,112,18031
74,1878,30,104,17988
75,1931,33,94,17942
76,1989,29,94,17888
77,2048,24,89,17839
78,2100,26,76,17798
79,2163,29,68,17740
80,2218,27,67,17688
81,2269,32,63,17636
82,2319,27,59,17595
83,2364,19,59,17558
84,2408,21,53,17518
85,2462,17,53,17468
86,2518,13,50,17419
87,2571,10,48,17371
88,2614,9,45,17332
89,2651,10,41,17298
90,2712,8,38,17242
91,2752,9,34,17205
92,2804,10,27,17159
93,2855,12,26,17107
94,2902,8,27,17063
95,2947,6,29,17018
96,3014,6,28,16952
97,3057,7,29,16907
98,3101,9,28,16862
99,3147,12,25,16816
100,3198,7,30,16765
101,3240,11,28,16721
102,3278,14,24,16684
103,3323,14,22,16641
104,3379,13,22,16586
105,3419,15,24,16542
