Day,S,E,I,R
0,19971,9,18,2
1,19956,22,16,6
2,19944,31,17,8
3,19925,39,26,10
4,19912,45,28,15
5,19890,55,36,19
6,19850,80,46,24
7,19813,97,59,31
8,19763,119,75,43
9,19706,143,94,57
10,19623,187,122,68
11,19507,246,167,80
12,19351,325,226,98
13,19186,410,269,135
14,18976,492,353,179
15,18667,675,430,228
16,18315,835,571,279
17,17852,1079,705,364
18,17294,1328,912,466
19,16608,1656,1149,587
20,15776,1992,1496,736
21,14817,2365,1888,930
22,13682,2825,2280,1213
23,12432,3249,2802,1517
24,10979,3780,3371,1870
25,9541,4166,3975,2318
26,8080,4477,4621,2822
27,6583,4682,5298,3437
28,5285,4665,5972,4078
29,4121,4462,6516,4901
30,3157,4163,6895,5785
31,2372,3776,7181,6671
32,1826,3273,7318,7583
33,1399,2814,7252,8535
34,1067,2364,7085,9484
35,861,1942,6747,10450
36,733,1584,6370,11313
37,614,1287,6010,12089
38,542,1066,5534,12858
39,477,879,5079,13565
40,437,717,4630,14216
41,427,565,4250,14758
42,405,443,3873,15279
43,402,378,3447,15773
44,398,321,3110,16171
45,405,266,2770,16559
46,422,234,2430,16914
47,438,203,2163,17196
48,482,164,1918,17436
49,518,130,1708,17644
50,549,115,1522,17814
51,584,108,1307,18001
52,621,101,1135,18143
53,666,81,1003,18250
54,721,82,878,18319
55,782,67,787,18364
56,826,57,708,18409
57,876,57,627,18440
58,926,59,551,18464
59,978,54,490,18478
60,1027,57,437,18479
61,1091,61,390,18458
62,1145,61,349,18445
63,1201,59,325,18415
64,1257,57,298,18388
65,1323,52,270,18355
66,1380,50,248,18322
67,1437,46,223,18294
68,1469,50,192,18289
69,1508,54,175,18263
70,1556,46,167,18231
71,1602,39,162,18197
72,1637,45,149,18169
73,1686,41,139,18134
74,1753,31,138,18078
75,1814,31,130,18025
76,1867,36,119,17978
77,1906,28,110,17956
78,1969,25,103,17903
79,2028,32,98,17842
80,2089,27,92,17792
81,2135,27,85,17753
82,2177,28,86,17709
83,2231,25,82,17662
84,2283,28,69,17620
85,2336,28,63,17573
86,2391,24,56,17529
87,2438,25,55,17482
88,2481,20,54,17445
89,2531,14,52,17403
90,2580,12,49,17359
91,2630,15,45,17310
92,2682,16,38,17264
93,2739,10,45,17206
94,2775,11,43,17171
95,2831,16,38,17115
96,2904,16,39,17041
97,2952,12,41,16995
98,3009,15,37,16939
99,3060,17,32,16891
100,3102,14,33,16851
101,3149,9,36,16806
102,3197,15,35,16753
103,3236,19,37,16708
104,3284,13,39,16664
105,3333,13,35,16619
106,3370,13,28,16589
107,3420,13,27,16540
108,3452,13,29,16506
109,3488,10,33,16469
110,3525,11,23,16441
111,3569,9,22,16400
112,3625,9,21,16345
113,3684,10,18,16288
114,3725,7,22,16246
115,3761,7,20,16212
116,3816,7,14,16163
117,3872,6,12,16110
118,3925,7,12,16056
119,3965,7,12,16016
120,4003,8,11,15978
121,4045,6,15,15934
122,4087,6,15,15892
123,4121,9,15,15855
124,4166,11,13,15810
125,4220,10,14,15756
126,4262,7,14,15717
127,4314,7,14,15665
128,4357,9,12,15622
129,4413,10,12,15565
130,4452,11,13,15524
131,4496,11,11,15482
132,4539,8,15,15438
133,4575,10,14,15401
134,4613,11,14,15362
135,4663,9,17,15311
136,4704,10,15,15271
137,4760,10,15,15215
138,4810,8,16,15166
139,4844,11,17,15128
140,4876,11,18,15095
141,4907,12,19,15062
142,4946,14,20,15020
143,4989,9,25,14977
144,5014,11,24,14951
145,5059,10,28,14903
146,5103,9,24,14864
147,5145,9,27,14819
148,5190,7,24,14779
149,5226,9,23,14742
150,5262,8,24,14706
151,5293,14,24,14669
152,5341,13,25,14621
153,5379,20,22,14579
154,5426,16,25,14533
155,5454,20,27,14499
156,5493,17,31,14459
157,5514,19,34,14433
158,5554,15,38,14393
159,5582,15,38,14365
160,5610,20,34,14336
161,5648,22,34,14296
162,5687,28,33,14252
163,5726,22,38,14214
164,5764,19,37,14180
165,5798,25,35,14142
166,5823,30,36,14111
167,5852,28,39,14081
168,5881,23,45,14051
169,5905,33,44,14018
170,5937,36,47,13980
171,5954,40,52,13954
172,5974,43,54,13929
173,5995,42,57,13906
174,6031,40,59,13870
175,6066,41,60,13833
176,6088,37,70,13805
177,6112,47,68,13773
178,6135,54,75,13736
179,6157,54,83,13706
180,6176,61,87,13676
181,6192,72,90,13646
182,6217,70,101,13612
183,6224,66,106,13604
184,6235,70,110,13585
185,6261,80,117,13542
186,6278,90,122,13510
187,6298,81,137,13484
188,6308,90,137,13465
189,6308,107,138,13447
190,6307,106,156,13431
191,6303,127,167,13403
192,6294,146,174,13386
193,6305,136,197,13362
194,6296,140,205,13359
195,6275,160,222,13343
196,6258,174,242,13326
197,6244,190,256,13310
198,6212,208,278,13302
199,6176,215,307,13302
200,6146,232,327,13295
201,6106,262,330,13302
202,6072,274,345,13309
203,6030,277,378,13315
204,5986,286,413,13315
205,5933,303,438,13326
206,5886,303,467,13344
207,5794,350,483,13373
208,5725,373,512,13390
209,5650,378,560,13412
210,5564,410,577,13449
211,5486,426,593,13495
212,5400,444,632,13524
213,5306,468,657,13569
214,5197,484,692,13627
215,5121,461,745,13673
216,4999,522,746,13733
217,4910,499,805,13786
218,4828,484,849,13839
219,4710,498,894,13898
220,4610,508,920,13962
221,4518,514,941,14027
222,4416,518,978,14088
223,4312,528,971,14189
224,4194,546,983,14277
225,4084,554,1004,14358
226,3969,542,1039,14450
227,3852,531,1081,14536
228,3714,570,1109,14607
229,3598,581,1117,14704
230,3510,559,1149,14782
231,3422,556,1144,14878
232,3331,547,1159,14963
233,3253,524,1157,15066
234,3160,528,1120,15192
235,3082,541,1084,15293
236,3002,524,1078,15396
237,2922,501,1076,15501
238,2853,474,1072,15601
239,2812,426,1078,15684
240,2800,401,1049,15750
241,2767,382,1023,15828
242,2736,377,1010,15877
243,2705,375,949,15971
244,2687,359,938,16016
245,2691,346,903,16060
246,2678,339,884,16099
247,2650,358,860,16132
248,2637,339,859,16165
249,2635,338,827,16200
250,2631,331,811,16227
251,2647,316,786,16251
252,2679,301,761,16259
253,2676,301,735,16288
254,2673,281,733,16313
255,2673,281,714,16332
256,2665,280,705,16350
257,2659,283,692,16366
258,2659,287,652,16402
259,2693,255,644,16408
260,2727,235,629,16409
261,2756,220,618,16406
262,2790,203,600,16407
263,2804,210,588,16398
264,2842,206,566,16386
265,2863,224,525,16388
266,2883,228,512,16377
267,2916,211,514,16359
268,2933,211,491,16365
269,2946,211,489,16354
270,2957,207,505,16331
271,2999,198,483,16320
272,3023,200,487,16290
273,3069,198,481,16252
274,3079,197,473,16251
275,3132,200,467,16201
276,3188,199,445,16168
277,3235,194,426,16145
278,3257,189,423,16131
279,3298,200,417,16085
280,3338,194,419,16049
281,3373,196,407,16024
282,3413,184,424,15979
283,3421,211,407,15961
284,3448,206,412,15934
285,3504,180,401,15915
286,3544,177,405,15874
287,3568,185,408,15839
288,3597,188,396,15819
289,3623,183,384,15810
290,3657,193,374,15776
291,3690,193,379,15738
292,3725,184,376,15715
293,3762,199,350,15689
294,3784,198,358,15660
295,3804,195,366,15635
296,3850,189,363,15598
297,3882,192,370,15556
298,3909,193,363,15535
299,3953,202,366,15479
300,3969,201,374,15456
301,4013,197,372,15418
302,4037,198,381,15384
303,4077,188,393,15342
304,4105,193,396,15306
305,4141,196,402,15261
306,4136,217,413,15234
307,4135,233,395,15237
308,4162,235,399,15204
309,4173,215,420,15192
310,4185,216,433,15166
311,4221,225,409,15145
312,4250,229,405,15116
313,4247,230,409,15114
314,4272,231,401,15096
315,4291,226,405,15078
316,4324,216,424,15036
317,4330,225,432,15013
318,4363,223,423,14991
319,4371,216,431,14982
320,4401,233,418,14948
321,4430,228,438,14904
322,4434,243,444,14879
323,4438,247,449,14866
324,4434,257,458,14851
325,4460,247,468,14825
326,4455,275,465,14805
327,4451,285,482,14782
328,4455,279,510,14756
329,4465,286,519,14730
330,4471,283,522,14724
331,4464,291,543,14702
332,4449,316,546,14689
333,4428,316,558,14698
334,4406,342,588,14664
335,4368,342,610,14680
336,4326,362,603,14709
337,4309,349,651,14691
338,4272,357,675,14696
339,4261,368,664,14707
340,4254,361,690,14695
341,4230,373,702,14695
342,4205,381,723,14691
343,4177,399,734,14690
344,4152,412,734,14702
345,4124,432,736,14708
346,4113,395,763,14729
347,4081,408,757,14754
348,4061,438,748,14753
349,4029,442,756,14773
350,3986,448,773,14793
351,3979,426,789,14806
352,3943,425,794,14838
353,3871,453,812,14864
354,3851,442,842,14865
355,3827,424,875,14874
356,3769,448,868,14915
357,3756,437,863,14944
358,3741,427,865,14967
359,3698,434,876,14992
360,3644,437,887,15032
361,3607,442,900,15051
362,3559,440,893,15108
363,3543,432,899,15126
364,3528,438,882,15152
365,3524,401,911,15164
366,3500,398,905,15197
367,3473,392,916,15219
368,3457,413,877,15253
369,3435,421,853,15291
370,3411,429,844,15316
371,3393,419,852,15336
372,3380,409,860,15351
373,3355,397,873,15375
374,3351,396,871,15382
375,3345,371,862,15422
376,3338,386,853,15423
377,3323,408,834,15435
378,3323,405,798,15474
379,3320,387,793,15500
380,3358,352,807,15483
381,3348,354,798,15500
382,3343,381,763,15513
383,3344,356,786,15514
384,3345,354,776,15525
385,3353,354,766,15527
386,3372,348,769,15511
387,3376,345,770,15509
388,3418,321,742,15519
389,3430,313,746,15511
390,3444,308,757,15491
391,3425,307,766,15502
392,3436,326,744,15494
393,3448,351,734,15467
394,3445,358,720,15477
395,3487,319,731,15463
396,3484,312,728,15476
397,3501,320,730,15449
398,3503,320,726,15451
399,3512,337,709,15442
400,3530,329,687,15454
401,3536,322,698,15444
402,3560,309,683,15448
403,3576,292,673,15459
404,3599,286,664,15451
405,3589,304,646,15461
406,3591,309,660,15440
407,3594,323,640,15443
408,3602,329,623,15446
409,3597,346,639,15418
410,3581,349,658,15412
411,3600,327,658,15415
412,3607,332,654,15407
413,3611,332,645,15412
414,3613,319,648,15420
415,3620,317,648,15415
416,3611,329,645,15415
417,3633,291,693,15383
418,3636,296,687,15381
419,3641,305,675,15379
420,3614,325,673,15388
421,3629,327,681,15363
422,3616,320,685,15379
423,3634,320,679,15367
424,3645,334,649,15372
425,3642,344,654,15360
426,3662,324,666,15348
427,3668,337,667,15328
428,3686,339,692,15283
429,3657,354,691,15298
430,3653,350,693,15304
431,3670,342,695,15293
432,3667,322,703,15308
433,3667,320,704,15309
434,3662,317,702,15319
435,3651,339,692,15318
436,3672,333,669,15326
437,3678,338,685,15299
438,3671,339,694,15296
439,3667,348,677,15308
440,3651,358,678,15313
441,3656,336,713,15295
442,3641,337,713,15309
443,3662,327,707,15304
444,3661,322,704,15313
445,3680,310,714,15296
446,3660,326,697,15317
447,3677,307,693,15323
448,3696,310,692,15302
449,3684,328,662,15326
450,3679,326,659,15336
451,3674,322,667,15337
452,3666,324,679,15331
453,3697,322,684,15297
454,3695,334,693,15278
455,3716,306,695,15283
456,3722,321,659,15298
457,3725,323,640,15312
458,3744,314,644,15298
459,3740,318,642,15300
460,3745,325,615,15315
461,3757,318,628,15297
462,3771,286,650,15293
463,3767,317,639,15277
464,3756,325,638,15281
465,3742,339,640,15279
466,3779,329,662,15230
467,3781,338,648,15233
468,3768,338,673,15221
469,3765,342,675,15218
470,3755,352,679,15214
471,3750,340,697,15213
472,3740,353,679,15228
473,3755,332,685,15228
474,3734,334,684,15248
475,3728,341,686,15245
476,3719,335,693,15253
477,3711,339,707,15243
478,3679,345,711,15265
479,3669,362,717,15252
480,3648,380,716,15256
481,3664,364,739,15233
482,3648,375,734,15243
483,3620,394,737,15249
484,3608,400,725,15267
