Day,S,E,I,R
178,5944,119,181,13756
179,5933,135,176,13756
180,5925,136,195,13744
181,5921,139,219,13721
182,5918,156,221,13705
183,5905,180,235,13680
184,5886,191,251,13672
185,5878,192,259,13671
186,5860,192,267,13681
187,5835,191,289,13685
188,5809,215,280,13696
189,5777,220,305,13698
190,5747,213,325,13715
191,5722,222,335,13721
192,5663,242,350,13745
193,5644,243,369,13744
194,5614,256,380,13750
195,5542,279,412,13767
196,5496,295,426,13783
197,5461,297,445,13797
198,5429,310,462,13799
199,5363,329,488,13820
200,5314,350,492,13844
201,5239,371,526,13864
202,5182,363,581,13874
203,5106,394,593,13907
204,5028,405,639,13928
205,4949,422,663,13966
206,4861,428,694,14017
207,4764,436,732,14068
208,4649,475,747,14129
209,4562,486,771,14181
210,4490,471,798,14241
211,4410,478,807,14305
212,4322,482,846,14350
213,4262,476,869,14393
214,4168,489,873,14470
215,4068,512,886,14534
216,3983,511,912,14594
217,3904,497,919,14680
218,3852,491,913,14744
219,3776,478,942,14804
220,3692,468,940,14900
221,3615,489,922,14974
222,3576,452,929,15043
223,3513,454,924,15109
224,3459,418,942,15181
225,3388,423,949,15240
226,3326,435,926,15313
227,3271,417,931,15381
228,3221,412,938,15429
229,3186,395,918,15501
230,3146,404,889,15561
231,3118,375,880,15627
232,3068,394,882,15656
233,3048,358,883,15711
234,2994,366,870,15770
235,2965,365,869,15801
236,2948,344,861,15847
237,2938,331,845,15886
238,2930,327,815,15928
239,2929,305,808,15958
240,2920,308,781,15991
241,2911,285,780,16024
242,2914,305,735,16046
243,2905,299,712,16084
244,2911,284,708,16097
245,2928,264,696,16112
246,2892,298,665,16145
247,2877,304,655,16164
248,2881,282,647,16190
249,2900,265,635,16200
250,2929,260,617,16194
251,2944,258,606,16192
252,2943,264,570,16223
253,2959,269,564,16208
254,2970,250,563,16217
255,2999,238,557,16206
256,3011,243,546,16200
257,3025,255,545,16175
258,3052,245,548,16155
259,3066,260,534,16140
260,3081,261,523,16135
261,3120,221,545,16114
262,3147,218,521,16114
263,3186,193,530,16091
264,3202,209,510,16079
265,3247,216,492,16045
266,3273,215,484,16028
267,3277,210,465,16048
268,3320,202,457,16021
269,3350,179,446,16025
270,3399,174,421,16006
271,3457,167,416,15960
272,3487,180,395,15938
273,3522,180,387,15911
274,3543,180,385,15892
275,3592,178,371,15859
276,3639,182,373,15806
277,3665,173,377,15785
278,3717,157,383,15743
279,3752,166,374,15708
280,3804,166,354,15676
281,3848,163,359,15630
282,3874,165,364,15597
283,3897,181,363,15559
284,3928,196,353,15523
285,3965,201,356,15478
286,4005,197,359,15439
287,4013,199,365,15423
288,4053,204,372,15371
289,4090,181,399,15330
290,4097,208,394,15301
291,4116,230,397,15257
292,4142,207,422,15229
293,4150,213,434,15203
294,4156,222,438,15184
295,4191,220,441,15148
296,4202,207,452,15139
297,4216,223,443,15118
298,4239,220,449,15092
299,4262,225,446,15067
300,4263,230,457,15050
301,4268,250,451,15031
302,4302,253,437,15008
303,4322,229,458,14991
304,4328,254,448,14970
305,4347,260,453,14940
306,4360,246,483,14911
307,4388,245,493,14874
308,4418,243,503,14836
309,4435,245,508,14812
310,4450,258,495,14797
311,4418,286,517,14779
312,4404,306,550,14740
313,4397,327,557,14719
314,4392,332,576,14700
315,4372,355,567,14706
316,4347,336,616,14701
317,4333,354,612,14701
318,4330,352,612,14706
319,4303,345,631,14721
320,4288,367,626,14719
321,4277,367,658,14698
322,4250,368,648,14734
323,4245,357,667,14731
324,4195,386,663,14756
325,4182,369,683,14766
326,4135,381,689,14795
327,4084,404,702,14810
328,4042,406,703,14849
329,4032,389,717,14862
330,4003,379,742,14876
331,3985,382,731,14902
332,3968,375,728,14929
333,3921,405,720,14954
334,3908,418,728,14946
335,3882,424,725,14969
336,3851,405,743,15001
337,3853,392,745,15010
338,3836,389,771,15004
339,3824,392,768,15016
340,3791,410,770,15029
341,3769,413,776,15042
342,3749,408,790,15053
343,3725,395,804,15076
344,3687,418,790,15105
345,3661,428,779,15132
346,3631,400,801,15168
347,3598,399,796,15207
348,3574,391,799,15236
349,3567,380,820,15233
350,3548,386,804,15262
351,3516,416,771,15297
352,3492,415,768,15325
353,3500,385,765,15350
354,3469,393,763,15375
355,3487,359,780,15374
356,3469,356,787,15388
357,3449,371,771,15409
358,3461,345,755,15439
359,3470,355,745,15430
360,3470,356,744,15430
361,3476,337,748,15439
362,3439,374,720,15467
363,3422,376,720,15482
364,3447,342,719,15492
365,3437,355,731,15477
366,3462,337,715,15486
367,3481,330,706,15483
368,3491,313,709,15487
369,3482,312,712,15494
370,3460,342,671,15527
371,3477,326,686,15511
372,3478,319,680,15523
373,3505,313,676,15506
374,3497,330,672,15501
375,3504,318,686,15492
376,3516,309,685,15490
377,3548,298,677,15477
378,3552,319,664,15465
379,3555,309,658,15478
380,3550,323,629,15498
381,3566,312,620,15502
382,3588,302,624,15486
383,3607,297,605,15491
384,3631,273,620,15476
385,3650,283,617,15450
386,3646,298,605,15451
387,3665,289,605,15441
388,3658,289,611,15442
389,3680,277,608,15435
390,3699,283,602,15416
391,3725,280,609,15386
392,3737,311,607,15345
393,3747,296,613,15344
394,3755,305,602,15338
395,3773,284,615,15328
396,3795,280,595,15330
397,3789,274,608,15329
398,3816,266,614,15304
399,3825,293,604,15278
400,3815,305,625,15255
401,3825,296,634,15245
402,3829,313,634,15224
403,3837,314,642,15207
404,3847,310,654,15189
405,3836,311,664,15189
406,3835,316,684,15165
407,3816,339,683,15162
408,3800,360,676,15164
409,3812,338,694,15156
410,3821,321,689,15169
411,3804,355,679,15162
412,3799,365,669,15167
413,3802,356,677,15165
414,3821,328,689,15162
415,3784,335,719,15162
416,3775,363,712,15150
417,3778,363,719,15140
418,3783,372,721,15124
419,3770,377,724,15129
420,3762,382,701,15155
421,3736,394,698,15172
422,3712,393,708,15187
423,3701,388,719,15192
424,3724,361,719,15196
425,3722,370,709,15199
426,3667,384,734,15215
427,3654,386,744,15216
428,3647,384,749,15220
429,3639,383,768,15210
430,3638,382,773,15207
431,3649,380,775,15196
432,3649,373,764,15214
433,3649,354,765,15232
434,3642,364,752,15242
435,3601,370,763,15266
436,3603,357,760,15280
437,3597,350,769,15284
438,3595,358,747,15300
439,3585,369,742,15304
440,3559,378,753,15310
441,3553,360,754,15333
442,3551,359,745,15345
443,3541,363,738,15358
444,3551,346,738,15365
445,3561,342,728,15369
446,3563,331,729,15377
447,3567,329,716,15388
448,3562,330,690,15418
449,3560,326,689,15425
450,3554,329,696,15421
451,3546,335,674,15445
452,3531,346,673,15450
453,3516,349,672,15463
454,3516,364,680,15440
455,3508,347,696,15449
456,3494,354,691,15461
457,3497,351,703,15449
458,3492,340,720,15448
459,3494,347,706,15453
460,3516,349,693,15442
461,3516,345,693,15446
462,3511,349,668,15472
463,3499,360,665,15476
464,3511,343,675,15471
465,3526,332,673,15469
466,3540,324,686,15450
467,3535,312,689,15464
468,3528,314,694,15464
469,3527,308,696,15469
470,3539,301,693,15467
471,3548,300,676,15476
472,3562,299,668,15471
473,3576,298,669,15457
474,3561,314,652,15473
475,3576,292,658,15474
476,3568,306,655,15471
477,3572,291,669,15468
478,3581,310,645,15464
479,3588,310,648,15454
480,3604,297,643,15456
481,3617,301,602,15480
482,3639,301,583,15477
483,3657,301,585,15457
484,3662,294,617,15427
485,3677,300,620,15403
486,3695,285,623,15397
487,3690,304,617,15389
488,3689,300,595,15416
489,3692,302,581,15425
490,3689,301,594,15416
491,3697,293,604,15406
492,3706,303,624,15367
493,3685,326,611,15378
494,3698,305,616,15381
495,3679,328,614,15379
496,3682,325,617,15376
497,3664,321,616,15399
498,3647,319,641,15393
499,3641,320,644,15395
500,3632,319,656,15393
501,3620,333,645,15402
502,3617,338,656,15389
503,3612,344,648,15396
504,3591,338,656,15415
505,3589,351,662,15398
506,3588,352,664,15396
507,3605,335,681,15379
508,3636,325,678,15361
509,3634,334,653,15379
510,3619,349,656,15376
511,3609,349,670,15372
512,3626,340,688,15346
513,3620,320,706,15354
514,3635,318,695,15352
515,3647,322,710,15321
516,3636,351,694,15319
517,3633,344,699,15324
518,3618,339,714,15329
519,3613,350,705,15332
520,3619,342,703,15336
521,3612,346,708,15334
522,3627,333,724,15316
523,3611,352,725,15312
524,3597,359,709,15335
525,3590,374,695,15341
526,3567,369,698,15366
527,3544,365,699,15392
528,3520,379,709,15392
529,3512,371,726,15391
530,3525,359,719,15397
531,3517,367,727,15389
532,3545,339,727,15389
533,3580,316,734,15370
534,3596,304,725,15375
535,3612,311,696,15381
536,3606,331,672,15391
537,3595,352,653,15400
538,3590,338,656,15416
539,3592,332,662,15414
540,3578,349,629,15444
541,3601,344,630,15425
542,3620,349,620,15411
543,3613,346,623,15418
544,3607,317,649,15427
545,3610,323,654,15413
546,3624,318,652,15406
547,3618,335,654,15393
548,3626,327,654,15393
549,3603,329,666,15402
550,3597,340,680,15383
551,3596,340,679,15385
552,3618,321,702,15359
553,3618,304,702,15376
554,3627,310,696,15367
555,3618,332,702,15348
556,3624,335,699,15342
557,3612,359,699,15330
558,3624,344,717,15315
559,3655,338,714,15293
560,3661,336,713,15290
561,3663,344,682,15311
562,3671,338,672,15319
563,3663,328,702,15307
564,3671,342,687,15300
565,3668,334,689,15309
566,3689,319,687,15305
567,3675,329,671,15325
568,3676,335,645,15344
569,3683,331,638,15348
570,3698,333,634,15335
571,3730,333,633,15304
572,3723,320,644,15313
573,3711,335,639,15315
574,3719,340,631,15310
575,3726,309,658,15307
576,3718,321,660,15301
577,3701,329,667,15303
578,3693,359,656,15292
579,3704,348,666,15282
580,3704,339,682,15275
581,3693,351,673,15283
582,3698,367,675,15260
583,3700,352,693,15255
584,3707,354,676,15263
585,3691,357,672,15280
586,3715,326,703,15256
587,3737,315,702,15246
588,3741,332,672,15255
589,3729,355,677,15239
590,3717,365,671,15247
591,3726,348,705,15221
592,3728,353,702,15217
593,3758,332,702,15208
594,3776,316,704,15204
595,3786,328,687,15199
596,3796,328,686,15190
597,3783,338,673,15206
598,3787,338,675,15200
599,3785,342,673,15200
600,3798,346,682,15174
601,3817,335,703,15145
602,3823,321,711,15145
603,3828,311,709,15152
604,3813,330,711,15146
605,3822,308,714,15156
606,3833,328,699,15140
607,3844,326,704,15126
608,3841,323,698,15138
609,3841,344,688,15127
610,3846,375,672,15107
611,3856,369,687,15088
612,3852,354,720,15074
613,3837,364,715,15084
614,3858,360,705,15077
615,3841,363,719,15077
616,3819,385,698,15098
617,3830,373,711,15086
618,3841,374,716,15069
619,3816,396,717,15071
620,3810,390,733,15067
621,3807,387,728,15078
622,3784,391,738,15087
623,3760,395,761,15084
624,3709,417,749,15125
625,3705,421,768,15106
626,3679,410,776,15135
627,3654,414,793,15139
628,3656,392,807,15145
629,3627,417,797,15159
630,3602,423,803,15172
631,3607,390,796,15207
632,3588,388,785,15239
633,3592,382,805,15221
634,3597,374,800,15229
635,3566,379,806,15249
636,3543,375,798,15284
637,3558,369,780,15293
638,3542,357,780,15321
639,3531,365,780,15324
640,3533,359,780,15328
641,3523,366,787,15324
642,3529,363,802,15306
643,3521,371,792,15316
644,3527,340,796,15337
645,3511,359,775,15355
646,3497,377,756,15370
647,3507,357,774,15362
648,3504,356,766,15374
649,3495,371,746,15388
650,3506,350,753,15391
651,3524,339,746,15391
652,3531,362,694,15413
653,3562,358,704,15376
654,3574,355,712,15359
655,3571,361,699,15369
656,3575,360,712,15353
657,3613,339,712,15336
658,3610,342,709,15339
659,3613,336,717,15334
660,3604,339,719,15338
661,3601,361,708,15330
662,3600,360,713,15327
663,3596,350,701,15353
664,3608,349,709,15334
665,3593,355,716,15336
666,3594,364,703,15339
667,3568,361,729,15342
668,3569,360,732,15339
669,3556,365,713,15366
670,3548,367,711,15374
671,3550,355,724,15371
672,3547,359,720,15374
673,3557,355,716,15372
674,3563,340,707,15390
675,3567,373,682,15378
676,3578,362,692,15368
677,3585,324,732,15359
678,3589,319,723,15369
679,3611,310,705,15374
680,3620,325,675,15380
681,3642,309,683,15366
682,3626,327,660,15387
683,3610,342,652,15396
684,3619,338,652,15391
685,3638,325,679,15358
686,3621,357,666,15356
687,3626,338,682,15354
688,3650,315,690,15345
689,3648,311,680,15361
690,3644,317,682,15357
691,3626,322,690,15362
692,3650,318,699,15333
693,3662,312,695,15331
694,3639,345,694,15322
695,3656,356,666,15322
696,3679,346,662,15313
697,3663,354,661,15322
698,3658,352,673,15317
699,3661,356,667,15316
700,3697,350,658,15295
701,3669,364,674,15293
702,3659,359,674,15308
703,3723,345,666,15266
704,3754,315,686,15245
705,3733,333,690,15244
706,3705,346,686,15263
707,3705,333,695,15267
708,3695,342,709,15254
709,3709,340,695,15256
710,3700,358,671,15271
711,3719,321,679,15281
712,3742,316,665,15277
713,3759,295,665,15281
714,3768,308,645,15279
715,3773,324,623,15280
716,3783,324,614,15279
717,3789,317,622,15272
718,3809,307,623,15261
719,3824,294,634,15248
720,3849,288,627,15236
721,3840,307,605,15248
722,3866,303,639,15192
723,3865,327,620,15188
724,3872,306,645,15177
725,3857,333,636,15174
726,3870,335,640,15155
727,3863,349,642,15146
728,3861,347,635,15157
729,3889,323,630,15158
