Day,S,E,I,R
0,19963,17,17,3
1,19951,27,16,6
2,19939,32,22,7
3,19922,40,29,9
4,19904,50,32,14
5,19876,67,42,15
6,19839,84,56,21
7,19795,106,76,23
8,19741,134,83,42
9,19645,195,100,60
10,19556,217,153,74
11,19429,278,199,94
12,19246,366,266,122
13,19009,497,343,151
14,18708,672,429,191
15,18300,892,561,247
16,17825,1095,761,319
17,17175,1417,985,423
18,16485,1700,1249,566
19,15577,2117,1587,719
20,14565,2532,1952,951
21,13320,3052,2443,1185
22,12042,3456,3003,1499
23,10575,3927,3601,1897
24,9126,4255,4238,2381
25,7630,4545,4892,2933
26,6222,4679,5487,3612
27,4995,4587,6075,4343
28,3883,4416,6567,5134
29,3018,4050,6927,6005
30,2282,3651,7135,6932
31,1753,3123,7217,7907
32,1338,2684,7085,8893
33,1036,2216,6919,9829
34,817,1836,6629,10718
35,690,1466,6232,11612
36,564,1180,5881,12375
37,481,961,5433,13125
38,447,802,4951,13800
39,405,661,4563,14371
40,397,512,4124,14967
41,408,411,3750,15431
42,403,337,3386,15874
43,413,281,3025,16281
44,428,235,2737,16600
45,423,219,2440,16918
46,455,182,2182,17181
47,477,164,1931,17428
48,507,138,1693,17662
49,539,126,1523,17812
50,575,120,1342,17963
51,609,110,1194,18087
52,641,85,1066,18208
53,678,79,951,18292
54,708,87,856,18349
55,750,82,764,18404
56,794,81,679,18446
57,836,73,617,18474
58,893,68,525,18514
59,941,60,476,18523
60,990,55,425,18530
61,1050,51,383,18516
62,1098,51,350,18501
63,1180,50,324,18446
64,1225,52,297,18426
65,1261,44,283,18412
66,1311,48,255,18386
67,1362,48,234,18356
68,1408,46,205,18341
69,1472,41,187,18300
70,1512,37,169,18282
71,1559,33,152,18256
72,1611,32,146,18211
73,1650,36,133,18181
74,1706,39,123,18132
75,1749,28,127,18096
76,1807,28,116,18049
77,1868,25,107,18000
78,1922,32,94,17952
79,1983,36,90,17891
80,2022,35,92,17851
81,2084,33,80,17803
82,2135,23,82,17760
83,2209,18,81,17692
84,2263,20,75,17642
85,2310,22,68,17600
86,2360,22,64,17554
87,2413,20,60,17507
88,2466,20,55,17459
89,2512,21,44,17423
90,2559,15,43,17383
91,2608,16,39,17337
92,2658,18,39,17285
93,2705,17,41,17237
94,2752,20,37,17191
95,2816,15,39,17130
96,2865,13,43,17079
97,2909,15,43,17033
98,2955,16,43,16986
99,3002,11,45,16942
100,3034,14,46,16906
101,3088,15,46,16851
102,3144,18,37,16801
103,3198,16,36,16750
104,3240,18,27,16715
105,3282,18,28,16672
106,3338,20,29,16613
107,3381,14,35,16570
108,3431,15,32,16522
109,3469,15,35,16481
110,3508,20,36,16436
111,3555,17,37,16391
112,3606,10,38,16346
113,3651,6,39,16304
114,3699,12,33,16256
115,3752,12,33,16203
116,3791,12,29,16168
117,3836,13,27,16124
118,3873,11,29,16087
119,3920,12,27,16041
120,3972,15,27,15986
