Day,S,E,I,R
0,19967,13,17,3
1,19944,33,19,4
2,19924,39,30,7
3,19898,53,39,10
4,19872,69,48,11
5,19821,98,63,18
6,19755,131,88,26
7,19680,173,106,41
8,19592,217,135,56
9,19465,273,184,78
10,19321,340,240,99
11,19109,450,309,132
12,18838,591,399,172
13,18530,752,495,223
14,18157,901,659,283
15,17617,1183,823,377
16,16978,1494,1067,461
17,16181,1882,1340,597
18,15248,2253,1718,781
19,14161,2711,2144,984
20,12902,3210,2624,1264
21,11519,3657,3220,1604
22,9997,4146,3831,2026
23,8509,4519,4399,2573
24,7028,4730,5089,3153
25,5673,4738,5776,3813
26,4485,4614,6346,4555
27,3478,4307,6829,5386
28,2659,3901,7157,6283
29,1986,3481,7318,7215
30,1534,2980,7357,8129
31,1178,2495,7253,9074
32,902,2039,7061,9998
33,710,1661,6698,10931
34,584,1341,6200,11875
35,502,1080,5759,12659
36,440,844,5357,13359
37,398,698,4860,14044
38,377,574,4420,14629
39,358,472,4000,15170
40,358,389,3607,15646
41,373,321,3239,16067
42,393,275,2896,16436
43,420,235,2586,16759
44,435,201,2311,17053
45,461,179,2061,17299
46,500,160,1843,17497
47,547,144,1632,17677
48,556,118,1470,17856
49,593,111,1295,18001
50,637,108,1155,18100
51,665,103,1024,18208
52,708,97,925,18270
53,745,93,819,18343
54,798,82,732,18388
55,829,77,648,18446
56,875,84,580,18461
57,935,75,522,18468
58,971,80,463,18486
59,1037,67,421,18475
60,1066,72,380,18482
61,1119,63,339,18479
62,1188,57,313,18442
63,1238,52,284,18426
64,1285,53,258,18404
65,1342,57,220,18381
66,1400,58,198,18344
67,1457,47,176,18320
68,1512,40,166,18282
69,1568,30,152,18250
70,1618,36,132,18214
71,1683,36,125,18156
72,1729,33,114,18124
73,1785,23,109,18083
74,1837,27,98,18038
75,1916,27,93,17964
76,1969,23,92,17916
77,2029,22,86,17863
78,2081,26,78,17815
79,2141,26,70,17763
80,2187,26,67,17720
81,2250,20,61,17669
82,2314,16,58,17612
83,2362,18,56,17564
84,2404,20,56,17520
85,2465,27,53,17455
86,2514,19,54,17413
87,2553,22,51,17374
88,2615,15,55,17315
89,2665,18,48,17269
90,2707,19,44,17230
91,2767,22,40,17171
92,2821,20,43,17116
93,2869,20,42,17069
94,2917,16,40,17027
95,2958,11,41,16990
96,3001,11,42,16946
97,3040,7,41,16912
98,3100,9,36,16855
99,3151,5,37,16807
100,3203,6,30,16761
101,3236,6,25,16733
102,3283,8,23,16686
103,3354,10,23,16613
104,3402,13,23,16562
105,3442,13,20,16525
106,3490,11,19,16480
107,3548,8,20,16424
108,3606,5,22,16367
109,3652,3,23,16322
110,3699,7,19,16275
111,3748,8,20,16224
112,3797,9,23,16171
113,3846,12,20,16122
114,3888,12,19,16081
115,3933,11,21,16035
116,3974,10,23,15993
117,4005,10,21,15964
118,4049,12,20,15919
119,4099,10,19,15872
120,4140,10,19,15831
121,4188,8,24,15780
122,4234,12,23,15731
123,4297,9,24,15670
124,4332,10,24,15634
125,4373,11,24,15592
126,4429,10,21,15540
127,4461,13,21,15505
128,4496,13,22,15469
129,4537,15,23,15425
130,4574,19,21,15386
131,4617,18,22,15343
132,4652,23,24,15301
133,4696,20,25,15259
134,4735,21,23,15221
135,4788,22,22,15168
136,4827,24,23,15126
137,4866,23,32,15079
138,4925,21,35,15019
139,4960,23,36,14981
140,4993,26,38,14943
141,5020,27,41,14912
142,5061,21,40,14878
143,5096,22,42,14840
144,5143,21,41,14795
145,5173,27,38,14762
146,5211,30,41,14718
147,5247,34,40,14679
148,5275,31,50,14644
149,5295,33,51,14621
150,5325,35,57,14583
151,5344,38,64,14554
152,5371,43,70,14516
153,5404,39,77,14480
154,5435,42,82,14441
155,5456,42,88,14414
156,5479,49,94,14378
157,5504,48,113,14335
158,5515,62,118,14305
159,5530,66,115,14289
160,5540,76,117,14267
161,5545,88,115,14252
162,5568,88,128,14216
163,5591,80,145,14184
164,5591,94,149,14166
165,5605,96,147,14152
166,5602,109,156,14133
167,5604,113,161,14122
168,5601,110,186,14103
169,5597,124,178,14101
170,5596,133,187,14084
171,5583,148,202,14067
172,5588,139,226,14047
173,5574,160,228,14038
174,5565,165,254,14016
175,5531,189,255,14025
176,5510,198,262,14030
177,5498,217,273,14012
178,5495,197,322,13986
179,5456,208,343,13993
180,5424,215,363,13998
181,5403,220,361,14016
182,5375,228,382,14015
183,5335,249,399,14017
184,5291,264,421,14024
185,5277,255,434,14034
186,5221,280,463,14036
187,5183,288,474,14055
188,5140,298,496,14066
189,5072,316,509,14103
190,5027,334,533,14106
191,4962,355,552,14131
192,4912,363,566,14159
193,4860,381,579,14180
194,4810,380,602,14208
195,4730,380,645,14245
196,4674,365,682,14279
197,4621,392,667,14320
198,4546,400,707,14347
199,4486,401,739,14374
200,4392,437,757,14414
201,4307,443,775,14475
202,4216,450,791,14543
203,4170,425,809,14596
204,4096,400,811,14693
205,4045,395,812,14748
206,3977,406,809,14808
207,3888,461,786,14865
208,3847,457,787,14909
209,3789,418,836,14957
210,3735,412,856,14997
211,3681,402,851,15066
212,3640,390,867,15103
213,3575,408,880,15137
214,3516,419,865,15200
215,3458,420,884,15238
216,3406,422,866,15306
217,3359,423,879,15339
218,3328,404,887,15381
219,3247,407,900,15446
220,3205,392,877,15526
221,3141,415,871,15573
222,3079,409,872,15640
223,3061,384,884,15671
224,3016,368,870,15746
225,2985,372,858,15785
226,2937,373,858,15832
227,2896,374,833,15897
228,2885,358,817,15940
229,2854,362,789,15995
230,2860,339,776,16025
231,2858,310,785,16047
