Day,S,E,I,R
0,19970,10,15,5
1,19957,22,13,8
2,19944,28,17,11
3,19932,31,23,14
4,19921,34,25,20
5,19898,51,29,22
6,19879,55,43,23
7,19839,81,51,29
8,19807,90,64,39
9,19762,112,82,44
10,19690,159,96,55
11,19599,201,132,68
12,19494,249,171,86
13,19349,326,225,100
14,19147,431,290,132
15,18891,568,373,168
16,18590,701,501,208
17,18198,887,636,279
18,17676,1143,805,376
19,17070,1427,1008,495
20,16408,1712,1261,619
21,15478,2131,1603,788
22,14454,2552,2001,993
23,13256,3047,2446,1251
24,11907,3550,2982,1561
25,10465,3987,3570,1978
26,8987,4364,4245,2404
27,7530,4550,4957,2963
28,6116,4680,5569,3635
29,4844,4652,6084,4420
30,3719,4453,6632,5196
31,2858,4012,7073,6057
32,2207,3588,7249,6956
33,1641,3118,7348,7893
34,1252,2627,7251,8870
35,992,2164,6984,9860
36,785,1771,6719,10725
37,644,1442,6346,11568
38,561,1124,5936,12379
39,492,920,5447,13141
40,450,759,5025,13766
41,418,632,4620,14330
42,377,525,4190,14908
43,377,417,3771,15435
44,370,358,3345,15927
45,374,313,2975,16338
46,369,260,2703,16668
47,407,207,2424,16962
48,437,172,2134,17257
49,463,155,1900,17482
50,494,131,1686,17689
51,531,123,1500,17846
52,566,108,1328,17998
53,616,103,1175,18106
54,649,95,1032,18224
55,693,90,899,18318
56,749,86,791,18374
57,781,86,715,18418
58,821,84,652,18443
59,864,80,582,18474
60,899,77,526,18498
61,934,64,484,18518
62,983,66,430,18521
63,1034,72,379,18515
64,1098,62,334,18506
65,1153,50,302,18495
66,1202,43,263,18492
67,1267,32,243,18458
68,1333,36,212,18419
69,1367,39,185,18409
70,1432,37,160,18371
71,1494,34,148,18324
72,1540,36,140,18284
73,1605,28,129,18238
74,1673,29,117,18181
75,1729,24,108,18139
76,1789,26,102,18083
77,1851,27,98,18024
78,1902,27,92,17979
79,1948,27,84,17941
80,2018,24,75,17883
81,2064,30,68,17838
82,2110,30,62,17798
83,2157,26,54,17763
84,2204,25,50,17721
85,2267,20,55,17658
86,2325,20,54,17601
87,2367,19,50,17564
88,2411,16,51,17522
89,2455,16,45,17484
90,2500,12,41,17447
91,2561,11,39,17389
92,2611,7,36,17346
93,2665,9,30,17296
94,2720,11,30,17239
95,2783,13,32,17172
96,2834,10,37,17119
97,2889,10,31,17070
98,2937,7,30,17026
99,2998,5,28,16969
100,3051,7,27,16915
101,3096,8,22,16874
102,3132,10,24,16834
103,3191,10,27,16772
104,3244,8,28,16720
105,3298,11,27,16664
106,3342,9,26,16623
107,3378,13,23,16586
108,3430,12,24,16534
109,3468,10,24,16498
110,3521,7,25,16447
111,3571,6,23,16400
112,3600,4,23,16373
113,3648,5,21,16326
114,3695,9,18,16278
115,3745,10,15,16230
116,3783,12,14,16191
117,3833,8,16,16143
118,3875,5,18,16102
119,3918,8,17,16057
120,3968,7,18,16007
121,3995,10,18,15977
122,4054,14,17,15915
123,4105,15,19,15861
124,4141,11,20,15828
125,4175,8,21,15796
126,4212,12,16,15760
127,4257,8,17,15718
128,4297,6,20,15677
129,4330,7,20,15643
130,4379,7,21,15593
131,4413,12,23,15552
132,4450,8,27,15515
133,4495,8,27,15470
134,4532,13,23,15432
135,4583,11,20,15386
136,4623,9,22,15346
137,4656,9,23,15312
138,4676,14,23,15287
139,4710,13,23,15254
140,4753,10,23,15214
141,4794,9,22,15175
142,4835,9,20,15136
143,4866,13,23,15098
144,4905,14,26,15055
145,4943,15,29,15013
146,4985,19,29,14967
147,5020,16,35,14929
148,5049,22,29,14900
149,5074,27,32,14867
150,5110,27,35,14828
151,5142,31,39,14788
152,5176,29,40,14755
153,5220,27,39,14714
154,5258,23,45,14674
155,5289,34,48,14629
156,5329,33,50,14588
157,5361,33,51,14555
158,5384,33,55,14528
159,5418,31,63,14488
160,5444,38,62,14456
161,5473,39,60,14428
162,5495,45,61,14399
163,5521,48,62,14369
164,5563,41,63,14333
165,5595,42,60,14303
166,5624,52,59,14265
167,5656,50,70,14224
168,5697,46,74,14183
169,5727,51,77,14145
170,5761,57,78,14104
171,5774,65,81,14080
172,5797,68,89,14046
173,5811,82,95,14012
174,5832,80,111,13977
175,5866,74,113,13947
176,5879,84,116,13921
177,5889,93,124,13894
178,5883,106,142,13869
179,5903,107,147,13843
180,5914,103,147,13836
181,5929,108,153,13810
182,5920,122,161,13797
183,5917,126,178,13779
184,5899,152,183,13766
185,5888,140,205,13767
186,5891,134,216,13759
187,5873,163,232,13732
188,5871,158,251,13720
189,5837,167,273,13723
190,5818,186,283,13713
191,5792,198,299,13711
192,5745,225,325,13705
193,5705,243,332,13720
194,5667,247,348,13738
195,5645,243,382,13730
196,5613,251,398,13738
197,5554,279,416,13751
198,5511,283,439,13767
199,5450,316,458,13776
200,5394,315,502,13789
201,5342,317,540,13801
202,5254,353,552,13841
203,5179,375,579,13867
204,5097,395,603,13905
205,5010,399,664,13927
206,4925,411,685,13979
207,4817,423,729,14031
208,4709,442,766,14083
209,4626,441,797,14136
210,4543,470,816,14171
211,4449,490,826,14235
212,4369,487,869,14275
213,4276,499,877,14348
