Day,S,E,I,R
0,19967,13,16,4
1,19954,25,11,10
2,19946,26,18,10
3,19932,29,27,12
4,19908,45,33,14
5,19870,65,46,19
6,19836,82,58,24
7,19790,106,75,29
8,19732,135,91,42
9,19639,191,116,54
10,19537,242,158,63
11,19402,316,199,83
12,19243,401,251,105
13,19036,507,319,138
14,18769,625,430,176
15,18380,830,560,230
16,17933,1056,701,310
17,17342,1370,889,399
18,16625,1704,1158,513
19,15743,2095,1497,665
20,14725,2497,1917,861
21,13547,2939,2411,1103
22,12203,3464,2919,1414
23,10783,3911,3491,1815
24,9296,4283,4152,2269
25,7755,4631,4790,2824
26,6310,4754,5484,3452
27,5041,4690,6111,4158
28,3947,4507,6558,4988
29,3015,4200,6971,5814
30,2297,3702,7273,6728
31,1713,3248,7382,7657
32,1293,2829,7302,8576
33,989,2365,7143,9503
34,786,1916,6849,10449
35,649,1524,6524,11303
36,549,1235,6115,12101
37,500,941,5639,12920
38,440,765,5107,13688
39,410,632,4639,14319
40,389,519,4217,14875
41,375,426,3792,15407
42,379,347,3412,15862
43,394,307,3038,16261
44,407,245,2724,16624
45,428,211,2434,16927
46,455,189,2114,17242
47,464,167,1883,17486
48,499,160,1676,17665
49,534,142,1505,17819
50,577,122,1367,17934
51,625,119,1223,18033
52,660,108,1084,18148
53,696,96,960,18248
54,724,97,846,18333
55,779,81,754,18386
56,814,85,661,18440
57,870,71,594,18465
58,922,71,535,18472
59,961,66,483,18490
60,1010,61,438,18491
61,1063,67,388,18482
62,1126,62,364,18448
63,1169,54,318,18459
64,1228,54,280,18438
65,1300,51,258,18391
66,1351,49,228,18372
67,1404,49,208,18339
68,1449,44,192,18315
69,1509,42,183,18266
70,1578,42,174,18206
71,1644,37,159,18160
72,1693,40,134,18133
73,1757,32,132,18079
74,1811,28,128,18033
75,1868,27,113,17992
76,1906,25,105,17964
77,1964,27,90,17919
78,2022,28,80,17870
79,2075,28,70,17827
80,2121,22,68,17789
81,2177,21,59,17743
82,2225,18,57,17700
83,2277,13,59,17651
84,2324,9,54,17613
85,2366,12,49,17573
86,2420,11,45,17524
87,2471,12,44,17473
88,2529,14,43,17414
89,2588,18,38,17356
90,2638,18,30,17314
91,2683,19,29,17269
92,2722,20,29,17229
93,2781,17,29,17173
94,2825,19,27,17129
95,2875,21,28,17076
96,2912,17,33,17038
97,2958,12,35,16995
98,3024,11,30,16935
99,3089,12,25,16874
100,3133,11,25,16831
101,3184,11,21,16784
102,3251,9,21,16719
103,3300,8,20,16672
104,3351,10,19,16620
105,3403,13,19,16565
106,3447,10,20,16523
107,3500,11,19,16470
108,3553,12,19,16416
109,3591,10,20,16379
110,3648,8,19,16325
111,3694,7,18,16281
112,3732,7,19,16242
113,3783,11,17,16189
114,3831,16,14,16139
115,3869,19,12,16100
116,3922,20,12,16046
117,3963,18,15,16004
118,4006,16,18,15960
119,4054,15,20,15911
120,4098,11,24,15867
121,4126,12,24,15838
122,4172,13,24,15791
123,4230,12,24,15734
124,4275,12,23,15690
125,4313,12,23,15652
126,4353,11,26,15610
127,4388,15,22,15575
128,4440,14,26,15520
129,4489,15,23,15473
130,4539,14,23,15424
131,4569,17,27,15387
132,4608,21,25,15346
133,4640,19,28,15313
134,4680,21,31,15268
