Day,S,E,I,R
0,19967,13,20,0
1,19949,24,23,4
2,19932,34,25,9
3,19905,51,34,10
4,19881,57,48,14
5,19841,76,63,20
6,19782,124,68,26
7,19707,166,94,33
8,19614,214,126,46
9,19498,275,169,58
10,19338,354,223,85
11,19140,460,282,118
12,18862,583,405,150
13,18524,754,518,204
14,18122,944,649,285
15,17592,1213,809,386
16,16938,1527,1051,484
17,16129,1900,1365,606
18,15176,2296,1740,788
19,14057,2782,2141,1020
20,12803,3270,2643,1284
21,11330,3823,3213,1634
22,9916,4200,3831,2053
23,8437,4463,4575,2525
24,6900,4759,5237,3104
25,5596,4726,5900,3778
26,4443,4565,6389,4603
27,3461,4281,6823,5435
28,2589,3901,7146,6364
29,1976,3448,7322,7254
30,1532,2956,7279,8233
31,1181,2519,7116,9184
32,935,2069,6926,10070
33,753,1698,6613,10936
34,617,1390,6206,11787
35,524,1118,5767,12591
36,446,889,5310,13355
37,421,702,4814,14063
38,394,591,4335,14680
39,384,472,3901,15243
40,378,378,3498,15746
41,395,318,3122,16165
42,403,261,2798,16538
43,425,227,2489,16859
44,459,199,2228,17114
45,480,168,1979,17373
46,516,155,1742,17587
47,543,152,1531,17774
48,589,131,1393,17887
49,627,113,1217,18043
50,681,105,1087,18127
51,715,103,959,18223
52,771,91,849,18289
53,823,95,748,18334
54,889,71,671,18369
55,929,75,591,18405
56,976,66,526,18432
57,1022,68,457,18453
58,1071,54,408,18467
59,1121,60,356,18463
60,1184,49,327,18440
61,1235,55,291,18419
62,1270,50,283,18397
63,1326,48,254,18372
64,1367,51,222,18360
65,1412,45,208,18335
66,1463,39,193,18305
67,1530,34,172,18264
68,1598,27,155,18220
69,1668,24,137,18171
70,1726,21,125,18128
71,1784,23,102,18091
72,1841,27,96,18036
73,1903,28,93,17976
74,1955,30,87,17928
75,2007,21,81,17891
76,2068,24,70,17838
77,2130,23,66,17781
78,2181,21,67,17731
79,2229,24,65,17682
80,2280,19,60,17641
81,2335,21,51,17593
82,2394,18,44,17544
83,2447,16,45,17492
84,2506,17,45,17432
85,2547,17,38,17398
86,2613,18,36,17333
87,2667,15,37,17281
88,2719,10,32,17239
89,2773,13,29,17185
90,2834,14,24,17128
91,2872,9,27,17092
92,2917,10,25,17048
93,2976,10,22,16992
94,3022,8,22,16948
95,3065,9,18,16908
96,3106,9,17,16868
97,3155,9,19,16817
98,3207,8,21,16764
99,3259,8,20,16713
100,3307,8,20,16665
101,3361,12,18,16609
102,3405,14,13,16568
103,3443,13,16,16528
104,3487,14,19,16480
105,3527,12,22,16439
106,3576,16,20,16388
107,3616,17,17,16350
108,3655,16,17,16312
109,3703,15,20,16262
110,3758,13,23,16206
111,3804,16,22,16158
112,3836,12,27,16125
113,3880,13,27,16080
114,3922,13,26,16039
115,3975,10,28,15987
116,4017,14,26,15943
117,4052,14,29,15905
118,4091,14,27,15868
119,4133,13,27,15827
120,4183,15,24,15778
121,4230,10,30,15730
122,4262,13,29,15696
123,4311,12,31,15646
124,4355,15,28,15602
125,4400,14,31,15555
126,4446,11,33,15510
127,4498,13,35,15454
