Day,S,E,I,R
0,19965,15,18,2
1,19950,25,21,4
2,19935,32,27,6
3,19912,45,36,7
4,19873,65,51,11
5,19833,81,70,16
6,19774,115,87,24
7,19697,156,110,37
8,19614,193,142,51
9,19507,251,165,77
10,19363,325,221,91
11,19165,434,279,122
12,18913,561,361,165
13,18582,730,480,208
14,18200,907,625,268
15,17690,1167,783,360
16,17101,1429,1002,468
17,16311,1867,1227,595
18,15446,2188,1632,734
19,14323,2675,2046,956
20,13115,3078,2579,1228
21,11721,3600,3098,1581
22,10216,4088,3718,1978
23,8729,4436,4403,2432
24,7191,4661,5142,3006
25,5778,4764,5757,3701
26,4568,4658,6289,4485
27,3498,4362,6831,5309
28,2690,3944,7148,6218
29,2048,3482,7308,7162
30,1583,3011,7281,8125
31,1255,2466,7194,9085
32,956,2065,6942,10037
33,773,1723,6627,10877
34,651,1405,6187,11757
35,540,1138,5811,12511
36,474,919,5376,13231
37,440,741,4956,13863
38,418,579,4525,14478
39,416,466,4081,15037
40,407,377,3682,15534
41,407,307,3291,15995
42,397,270,2923,16410
43,409,229,2586,16776
44,423,200,2313,17064
45,435,177,2049,17339
46,460,143,1800,17597
47,499,133,1595,17773
48,538,131,1396,17935
49,576,120,1254,18050
50,602,101,1124,18173
51,624,100,978,18298
52,656,88,869,18387
53,710,76,782,18432
54,760,69,683,18488
55,811,71,596,18522
56,860,55,537,18548
57,913,64,457,18566
58,955,62,412,18571
59,1018,59,361,18562
60,1094,54,316,18536
61,1136,50,282,18532
62,1185,45,250,18520
63,1236,34,225,18505
64,1301,33,212,18454
65,1354,38,187,18421
66,1416,38,170,18376
67,1463,35,154,18348
68,1513,32,144,18311
69,1561,37,129,18273
70,1617,32,125,18226
71,1669,32,116,18183
72,1711,34,107,18148
73,1782,25,107,18086
74,1835,23,101,18041
75,1883,31,90,17996
76,1932,34,85,17949
77,1988,27,90,17895
78,2039,26,78,17857
79,2090,23,79,17808
80,2140,25,78,17757
81,2185,25,79,17711
82,2240,23,75,17662
83,2285,25,66,17624
84,2345,21,68,17566
85,2381,22,67,17530
86,2442,20,65,17473
87,2493,21,57,17429
88,2541,19,59,17381
89,2603,18,54,17325
90,2661,20,46,17273
91,2721,15,46,17218
92,2764,13,46,17177
93,2810,16,39,17135
94,2853,14,36,17097
95,2906,10,42,17042
96,2964,12,34,16990
97,3009,16,32,16943
98,3051,14,29,16906
99,3087,15,29,16869
100,3124,20,25,16831
101,3179,17,23,16781
102,3233,11,29,16727
103,3284,15,29,16672
104,3342,16,30,16612
105,3389,14,30,16567
106,3433,14,25,16528
107,3475,18,25,16482
108,3521,19,25,16435
109,3558,20,25,16397
110,3609,17,25,16349
111,3667,16,29,16288
112,3717,15,33,16235
113,3769,15,31,16185
114,3815,13,30,16142
115,3878,11,30,16081
116,3922,13,28,16037
117,3963,14,29,15994
118,4002,13,31,15954
119,4053,13,31,15903
120,4095,15,30,15860
121,4133,18,28,15821
122,4188,15,30,15767
123,4231,14,32,15723
124,4269,15,32,15684
125,4306,21,28,15645
126,4353,21,29,15597
127,4395,22,26,15557
128,4451,18,30,15501
129,4496,18,33,15453
130,4541,22,34,15403
131,4590,17,35,15358
132,4632,19,34,15315
133,4675,26,33,15266
134,4700,25,41,15234
135,4733,23,46,15198
136,4765,20,47,15168
137,4805,21,43,15131
138,4839,27,40,15094
139,4880,27,41,15052
140,4905,28,40,15027
141,4936,22,47,14995
142,4982,28,44,14946
143,5022,28,46,14904
144,5057,27,49,14867
145,5091,30,44,14835
146,5120,31,45,14804
147,5164,32,48,14756
148,5200,32,51,14717
149,5228,35,54,14683
150,5255,42,52,14651
151,5306,44,53,14597
152,5332,41,58,14569
153,5357,44,56,14543
154,5386,43,58,14513
155,5422,44,62,14472
156,5447,50,66,14437
157,5473,54,67,14406
158,5504,51,70,14375
159,5537,56,75,14332
160,5566,56,75,14303
161,5586,60,82,14272
162,5600,65,86,14249
163,5631,61,93,14215
164,5640,75,94,14191
165,5668,71,100,14161
166,5695,73,113,14119
167,5713,80,108,14099
168,5728,87,114,14071
169,5753,82,125,14040
170,5756,93,138,14013
171,5770,105,139,13986
172,5770,111,148,13971
173,5789,104,152,13955
174,5814,108,152,13926
175,5816,119,162,13903
176,5827,120,166,13887
177,5831,122,182,13865
178,5838,127,191,13844
179,5821,141,193,13845
180,5811,154,203,13832
181,5810,153,218,13819
182,5799,174,217,13810
183,5793,184,227,13796
184,5776,201,253,13770
185,5770,198,277,13755
186,5763,189,295,13753
187,5751,196,318,13735
188,5712,217,331,13740
189,5704,217,339,13740
190,5661,250,344,13745
191,5632,262,364,13742
192,5572,290,390,13748
193,5529,301,423,13747
194,5471,302,456,13771
195,5418,318,469,13795
196,5360,334,500,13806
197,5295,350,532,13823
198,5222,360,556,13862
199,5157,370,592,13881
200,5074,387,628,13911
201,5018,363,674,13945
202,4934,391,699,13976
203,4836,418,725,14021
204,4721,455,746,14078
205,4634,460,800,14106
206,4561,447,822,14170
207,4475,439,844,14242
208,4376,467,856,14301
209,4276,477,856,14391
210,4178,489,866,14467
211,4079,487,901,14533
212,3988,499,916,14597
213,3903,479,941,14677
214,3820,475,950,14755
215,3739,464,966,14831
216,3684,461,954,14901
217,3607,457,947,14989
218,3535,466,950,15049
219,3472,439,953,15136
220,3411,425,947,15217
221,3347,422,947,15284
222,3275,429,931,15365
223,3224,419,916,15441
224,3178,400,917,15505
225,3120,402,903,15575
226,3087,393,915,15605
227,3041,375,914,15670
228,3000,371,901,15728
229,2981,363,886,15770
230,2947,371,863,15819
231,2944,373,841,15842
232,2939,351,833,15877
233,2913,335,842,15910
234,2893,344,821,15942
235,2862,341,819,15978
236,2833,362,781,16024
237,2805,339,774,16082
238,2813,300,765,16122
239,2800,290,727,16183
240,2806,275,718,16201
241,2809,251,716,16224
242,2820,245,697,16238
243,2841,240,681,16238
244,2851,249,651,16249
245,2875,247,637,16241
246,2879,249,618,16254
247,2889,251,592,16268
248,2900,246,559,16295
249,2905,238,538,16319
250,2952,219,537,16292
251,2970,225,509,16296
252,2993,229,490,16288
253,3016,223,481,16280
254,3040,222,498,16240
255,3093,210,492,16205
256,3110,211,472,16207
257,3131,209,473,16187
258,3150,211,456,16183
259,3160,216,465,16159
260,3187,219,455,16139
261,3211,212,454,16123
262,3220,206,467,16107
263,3245,220,457,16078
264,3277,216,444,16063
265,3294,213,440,16053
266,3329,191,438,16042
267,3373,174,443,16010
268,3410,185,434,15971
269,3439,197,424,15940
270,3453,184,416,15947
271,3474,182,422,15922
272,3519,168,418,15895
273,3558,180,403,15859
274,3604,186,387,15823
275,3630,180,383,15807
276,3665,170,378,15787
277,3675,183,384,15758
278,3724,180,380,15716
279,3771,164,384,15681
280,3808,158,375,15659
281,3850,148,383,15619
282,3889,156,360,15595
283,3919,175,336,15570
284,3951,168,351,15530
285,3998,169,340,15493
286,4029,177,340,15454
287,4056,179,347,15418
288,4082,190,339,15389
289,4130,178,342,15350
290,4165,189,336,15310
291,4208,189,332,15271
