Date,CPU Utilization,Total Power,CPU Power,GPU Power
2026-01-26 23:48:46,0.09882747068677,16.27376199999708,16.27376199999708,0.00000000000000
2026-01-26 23:48:47,0.09106098579783,16.01094500000181,16.01094500000181,0.00000000000000
2026-01-26 23:48:48,0.09015025041736,16.01357000000280,16.01357000000280,0.00000000000000
2026-01-26 23:56:54,0.09364548494983,15.99666299999808,15.99666299999808,0.00000000000000
2026-01-26 23:56:55,0.10851419031720,16.30922400000418,16.30922400000418,0.00000000000000
2026-01-26 23:56:56,0.10183639398998,15.73616599999514,15.73616599999514,0.00000000000000
2026-01-27 00:11:43,0.09015025041736,14.99214899999788,14.99214899999788,0.00000000000000
2026-01-27 00:11:44,0.10301507537688,14.97438800000236,14.97438800000236,0.00000000000000
2026-01-27 00:11:45,0.09197324414716,15.05611399999179,15.05611399999179,0.00000000000000
2026-01-27 00:11:46,0.09037656903766,15.00081599999976,15.00081599999976,0.00000000000000
2026-01-27 00:11:47,0.09189640768588,14.98299400000542,14.98299400000542,0.00000000000000
2026-01-27 00:11:48,0.09090909090909,15.01064199999382,15.01064199999382,0.00000000000000
2026-01-27 00:11:49,0.09440267335004,15.01039900000615,15.01039900000615,0.00000000000000
2026-01-27 00:11:50,0.08946488294314,15.02742699999362,15.02742699999362,0.00000000000000
2026-01-27 00:11:51,0.09052808046940,15.00258700000995,15.00258700000995,0.00000000000000
2026-01-27 00:11:52,0.09113712374582,15.01314499998989,15.01314499998989,0.00000000000000
2026-01-27 00:11:53,0.08946488294314,15.00441700000374,15.00441700000374,0.00000000000000
2026-01-27 00:11:54,0.09037656903766,14.99880200000189,14.99880200000189,0.00000000000000
2026-01-27 00:11:55,0.08939014202172,15.00936100000399,15.00936100000399,0.00000000000000
2026-01-27 00:11:56,0.09060402684564,14.89424900000449,14.89424900000449,0.00000000000000
2026-01-27 00:11:57,0.09136630343671,14.80812799998967,14.80812799998967,0.00000000000000
2026-01-27 00:11:58,0.09388097233864,14.84536000000662,14.84536000000662,0.00000000000000
2026-01-27 00:11:59,0.09052808046940,14.59395699999004,14.59395699999004,0.00000000000000
2026-01-27 00:12:00,0.09052808046940,14.30733600001258,14.30733600001258,0.00000000000000
