Date,CPU Utilization,Total Power,CPU Power,GPU Power
2026-01-26 23:48:59,0.09715242881072,16.29066900000180,16.29066900000180,0.00000000000000
2026-01-26 23:49:00,0.09273182957393,15.98933899999975,15.98933899999975,0.00000000000000
2026-01-26 23:49:01,0.09113712374582,16.00935800000298,16.00935800000298,0.00000000000000
2026-01-26 23:57:09,0.10765349032801,15.73653200000263,15.73653200000263,0.00000000000000
2026-01-26 23:57:10,0.11026936026936,16.11470499999996,16.11470499999996,0.00000000000000
2026-01-26 23:57:11,0.09639564124057,15.99592999999732,15.99592999999732,0.00000000000000
2026-01-26 23:57:12,0.11120471777591,15.51668400000199,15.51668400000199,0.00000000000000
2026-01-27 00:12:27,0.12080536912752,15.35024200000043,15.35024200000043,0.00000000000000
2026-01-27 00:12:28,0.10125523012552,14.94539599999553,14.94539599999553,0.00000000000000
2026-01-27 00:12:29,0.08771929824561,14.97939300000144,14.97939300000144,0.00000000000000
2026-01-27 00:12:30,0.08771929824561,15.04176999999618,15.04176999999618,0.00000000000000
2026-01-27 00:12:31,0.08848080133556,15.00026700001035,15.00026700001035,0.00000000000000
2026-01-27 00:12:32,0.08764607679466,14.98659499999485,14.98659499999485,0.00000000000000
2026-01-27 00:12:33,0.08764607679466,15.02767200001108,15.02767200001108,0.00000000000000
2026-01-27 00:12:34,0.08931552587646,14.99043999999412,14.99043999999412,0.00000000000000
2026-01-27 00:12:35,0.09579831932773,15.03987799999595,15.03987799999595,0.00000000000000
2026-01-27 00:12:36,0.10420168067227,14.95247699999891,14.95247699999891,0.00000000000000
2026-01-27 00:12:37,0.10185185185185,14.97603600000730,14.97603600000730,0.00000000000000
2026-01-27 00:12:38,0.13853904282116,15.00154800000018,15.00154800000018,0.00000000000000
2026-01-27 00:12:39,0.10134003350084,15.00734700000612,15.00734700000612,0.00000000000000
2026-01-27 00:12:40,0.09022556390977,15.03133399999933,15.03133399999933,0.00000000000000
2026-01-27 00:12:41,0.08939014202172,14.95949499998824,14.95949499998824,0.00000000000000
2026-01-27 00:12:42,0.08688387635756,15.04189300000144,15.04189300000144,0.00000000000000
2026-01-27 00:12:43,0.11428571428571,14.64748400000099,14.64748400000099,0.00000000000000
2026-01-27 00:12:44,0.10756302521008,15.33943800000998,15.33943800000998,0.00000000000000
